"EFI_peaks"
8.830000000000000071e-01
9.190000000000000391e-01
9.360000000000000542e-01
9.010000000000000231e-01
8.659999999999999920e-01
8.299999999999999600e-01
7.950000000000000400e-01
8.129999999999999449e-01
8.479999999999999760e-01
8.830000000000000071e-01
8.830000000000000071e-01
nan
8.659999999999999920e-01
8.659999999999999920e-01
7.950000000000000400e-01
nan
