"EFI_peaks"
nan
1.167999999999999927e+00
1.201000000000000068e+00
1.185000000000000053e+00
1.114999999999999991e+00
1.026000000000000023e+00
9.909999999999999920e-01
9.379999999999999449e-01
9.379999999999999449e-01
9.200000000000000400e-01
9.379999999999999449e-01
nan
8.489999999999999769e-01
8.489999999999999769e-01
8.489999999999999769e-01
nan
