"EFI_peaks"
nan
9.010000000000000231e-01
9.190000000000000391e-01
9.360000000000000542e-01
9.190000000000000391e-01
9.190000000000000391e-01
9.010000000000000231e-01
8.830000000000000071e-01
9.010000000000000231e-01
9.190000000000000391e-01
9.190000000000000391e-01
nan
8.669999999999999929e-01
8.850000000000000089e-01
8.489999999999999769e-01
nan
