"EFI_peaks"
nan
1.661000000000000032e+00
1.677999999999999936e+00
1.661000000000000032e+00
1.608000000000000096e+00
1.518999999999999906e+00
1.449000000000000066e+00
1.306999999999999940e+00
1.219000000000000083e+00
1.237000000000000099e+00
1.183999999999999941e+00
nan
1.024999999999999911e+00
1.042000000000000037e+00
9.190000000000000391e-01
nan
