"EFI_peaks"
nan
1.306999999999999940e+00
1.308999999999999941e+00
1.272000000000000020e+00
1.201000000000000068e+00
1.165999999999999925e+00
1.167999999999999927e+00
1.131999999999999895e+00
1.149999999999999911e+00
1.149999999999999911e+00
1.131999999999999895e+00
nan
9.379999999999999449e-01
9.379999999999999449e-01
7.960000000000000409e-01
nan
