"EFI_peaks"
nan
9.889999999999999902e-01
1.024999999999999911e+00
9.719999999999999751e-01
9.360000000000000542e-01
9.010000000000000231e-01
8.479999999999999760e-01
8.479999999999999760e-01
8.659999999999999920e-01
8.659999999999999920e-01
8.659999999999999920e-01
nan
7.600000000000000089e-01
7.770000000000000240e-01
7.600000000000000089e-01
nan
