"EFI_peaks"
nan
1.413000000000000034e+00
1.449000000000000066e+00
1.395999999999999908e+00
1.342999999999999972e+00
1.290000000000000036e+00
1.201000000000000068e+00
1.131000000000000005e+00
1.112999999999999989e+00
1.060000000000000053e+00
1.006999999999999895e+00
nan
7.419999999999999929e-01
7.419999999999999929e-01
6.710000000000000409e-01
nan
