"EFI_peaks"
nan
1.078000000000000069e+00
1.112999999999999989e+00
1.042000000000000037e+00
9.010000000000000231e-01
8.479999999999999760e-01
8.299999999999999600e-01
8.479999999999999760e-01
9.010000000000000231e-01
9.010000000000000231e-01
9.010000000000000231e-01
nan
8.659999999999999920e-01
8.659999999999999920e-01
6.710000000000000409e-01
nan
