"EFI_peaks"
nan
8.489999999999999769e-01
9.010000000000000231e-01
8.489999999999999769e-01
8.299999999999999600e-01
8.139999999999999458e-01
7.960000000000000409e-01
8.129999999999999449e-01
8.830000000000000071e-01
8.659999999999999920e-01
8.659999999999999920e-01
nan
7.960000000000000409e-01
8.139999999999999458e-01
6.899999999999999467e-01
nan
