"EFI_peaks"
nan
2.423999999999999932e+00
2.440999999999999837e+00
2.263999999999999790e+00
2.423999999999999932e+00
2.440999999999999837e+00
1.858000000000000096e+00
1.804000000000000048e+00
1.733999999999999986e+00
1.467999999999999972e+00
1.308999999999999941e+00
nan
9.020000000000000240e-01
9.200000000000000400e-01
8.669999999999999929e-01
nan
