"EFI_peaks"
nan
6.179999999999999938e-01
6.179999999999999938e-01
5.829999999999999627e-01
5.829999999999999627e-01
5.829999999999999627e-01
6.009999999999999787e-01
6.179999999999999938e-01
6.360000000000000098e-01
6.179999999999999938e-01
5.829999999999999627e-01
nan
6.009999999999999787e-01
6.009999999999999787e-01
6.009999999999999787e-01
nan
