"EFI_peaks"
nan
1.078000000000000069e+00
1.078000000000000069e+00
1.060000000000000053e+00
1.060000000000000053e+00
1.024999999999999911e+00
1.024999999999999911e+00
1.042000000000000037e+00
1.078000000000000069e+00
1.060000000000000053e+00
1.060000000000000053e+00
nan
9.360000000000000542e-01
9.360000000000000542e-01
9.010000000000000231e-01
nan
