"EFI_peaks"
nan
2.123000000000000220e+00
2.193999999999999950e+00
2.229000000000000092e+00
1.999000000000000110e+00
2.087000000000000188e+00
2.087000000000000188e+00
1.750999999999999890e+00
1.663000000000000034e+00
1.574000000000000066e+00
1.344000000000000083e+00
nan
9.549999999999999600e-01
9.549999999999999600e-01
9.020000000000000240e-01
nan
