"EFI_peaks"
nan
1.112999999999999989e+00
1.165999999999999925e+00
1.131000000000000005e+00
1.131000000000000005e+00
1.131000000000000005e+00
1.147999999999999909e+00
1.183999999999999941e+00
1.219000000000000083e+00
1.237000000000000099e+00
1.237000000000000099e+00
nan
1.131000000000000005e+00
1.147999999999999909e+00
1.006999999999999895e+00
nan
