"EFI_peaks"
1.201000000000000068e+00
1.201000000000000068e+00
1.237000000000000099e+00
1.237000000000000099e+00
1.112999999999999989e+00
1.060000000000000053e+00
1.060000000000000053e+00
1.042000000000000037e+00
1.060000000000000053e+00
1.042000000000000037e+00
1.024999999999999911e+00
nan
8.659999999999999920e-01
8.830000000000000071e-01
7.419999999999999929e-01
nan
