"EFI_peaks"
nan
1.042000000000000037e+00
1.060000000000000053e+00
1.024999999999999911e+00
1.006999999999999895e+00
1.024999999999999911e+00
9.889999999999999902e-01
9.360000000000000542e-01
9.360000000000000542e-01
8.830000000000000071e-01
8.659999999999999920e-01
nan
5.829999999999999627e-01
6.179999999999999938e-01
6.179999999999999938e-01
nan
