"EFI_peaks"
nan
9.539999999999999591e-01
9.889999999999999902e-01
1.024999999999999911e+00
1.042000000000000037e+00
1.006999999999999895e+00
9.719999999999999751e-01
9.889999999999999902e-01
1.006999999999999895e+00
1.024999999999999911e+00
9.719999999999999751e-01
nan
7.950000000000000400e-01
7.950000000000000400e-01
6.710000000000000409e-01
nan
