"EFI_peaks"
nan
1.147999999999999909e+00
1.165999999999999925e+00
1.183999999999999941e+00
1.183999999999999941e+00
1.165999999999999925e+00
1.165999999999999925e+00
1.165999999999999925e+00
1.183999999999999941e+00
1.237000000000000099e+00
1.237000000000000099e+00
nan
1.078000000000000069e+00
1.094999999999999973e+00
1.060000000000000053e+00
nan
