"EFI_peaks"
nan
8.139999999999999458e-01
8.309999999999999609e-01
8.489999999999999769e-01
8.489999999999999769e-01
8.669999999999999929e-01
8.489999999999999769e-01
8.669999999999999929e-01
8.669999999999999929e-01
8.669999999999999929e-01
8.489999999999999769e-01
nan
7.429999999999999938e-01
7.610000000000000098e-01
7.079999999999999627e-01
nan
