"EFI_peaks"
nan
1.060000000000000053e+00
1.112999999999999989e+00
1.060000000000000053e+00
9.719999999999999751e-01
9.190000000000000391e-01
9.190000000000000391e-01
9.360000000000000542e-01
9.719999999999999751e-01
1.006999999999999895e+00
1.024999999999999911e+00
nan
9.719999999999999751e-01
9.729999999999999760e-01
9.539999999999999591e-01
nan
