"EFI_peaks"
nan
8.299999999999999600e-01
8.479999999999999760e-01
8.129999999999999449e-01
7.770000000000000240e-01
7.419999999999999929e-01
7.079999999999999627e-01
7.419999999999999929e-01
7.429999999999999938e-01
7.419999999999999929e-01
7.419999999999999929e-01
nan
6.550000000000000266e-01
6.720000000000000417e-01
6.899999999999999467e-01
nan
