"EFI_peaks"
nan
1.449000000000000066e+00
1.465999999999999970e+00
1.465999999999999970e+00
1.431000000000000050e+00
1.360000000000000098e+00
1.290000000000000036e+00
1.254000000000000004e+00
1.272000000000000020e+00
1.272000000000000020e+00
1.237000000000000099e+00
nan
9.360000000000000542e-01
9.360000000000000542e-01
8.659999999999999920e-01
nan
