"EFI_peaks"
nan
2.261000000000000121e+00
2.261000000000000121e+00
2.137999999999999901e+00
1.995999999999999996e+00
1.836999999999999966e+00
1.625000000000000000e+00
1.518999999999999906e+00
1.483999999999999986e+00
1.431000000000000050e+00
1.342999999999999972e+00
nan
1.060000000000000053e+00
1.042000000000000037e+00
9.360000000000000542e-01
nan
