"EFI_peaks"
nan
7.780000000000000249e-01
8.139999999999999458e-01
8.309999999999999609e-01
8.489999999999999769e-01
8.309999999999999609e-01
8.489999999999999769e-01
8.489999999999999769e-01
8.489999999999999769e-01
8.139999999999999458e-01
7.960000000000000409e-01
nan
6.899999999999999467e-01
7.249999999999999778e-01
6.550000000000000266e-01
nan
