"EFI_peaks"
nan
9.719999999999999751e-01
9.889999999999999902e-01
9.360000000000000542e-01
8.309999999999999609e-01
7.610000000000000098e-01
7.079999999999999627e-01
7.079999999999999627e-01
7.429999999999999938e-01
7.780000000000000249e-01
7.960000000000000409e-01
nan
8.489999999999999769e-01
8.309999999999999609e-01
7.960000000000000409e-01
nan
