"EFI_peaks"
nan
1.306999999999999940e+00
1.342999999999999972e+00
1.377999999999999892e+00
1.395999999999999908e+00
1.395999999999999908e+00
1.342999999999999972e+00
1.272000000000000020e+00
1.272000000000000020e+00
1.183999999999999941e+00
1.147999999999999909e+00
nan
9.010000000000000231e-01
9.200000000000000400e-01
7.419999999999999929e-01
nan
