"EFI_peaks"
nan
1.536999999999999922e+00
1.536999999999999922e+00
1.536999999999999922e+00
1.502000000000000002e+00
1.449000000000000066e+00
1.431000000000000050e+00
1.377999999999999892e+00
1.395999999999999908e+00
1.342999999999999972e+00
1.306999999999999940e+00
nan
1.006999999999999895e+00
1.006999999999999895e+00
9.360000000000000542e-01
nan
