"EFI_peaks"
nan
8.129999999999999449e-01
8.489999999999999769e-01
8.659999999999999920e-01
8.669999999999999929e-01
8.669999999999999929e-01
8.669999999999999929e-01
8.669999999999999929e-01
8.850000000000000089e-01
9.020000000000000240e-01
9.020000000000000240e-01
nan
7.960000000000000409e-01
7.960000000000000409e-01
7.780000000000000249e-01
nan
