"EFI_peaks"
nan
1.042000000000000037e+00
1.042000000000000037e+00
1.024999999999999911e+00
1.024999999999999911e+00
9.889999999999999902e-01
9.889999999999999902e-01
9.190000000000000391e-01
9.539999999999999591e-01
9.539999999999999591e-01
8.830000000000000071e-01
nan
7.950000000000000400e-01
8.299999999999999600e-01
7.950000000000000400e-01
nan
