"EFI_peaks"
nan
1.889999999999999902e+00
1.889999999999999902e+00
1.907999999999999918e+00
1.836999999999999966e+00
1.731000000000000094e+00
1.627999999999999892e+00
1.485999999999999988e+00
1.467999999999999972e+00
1.397999999999999909e+00
1.308999999999999941e+00
nan
8.309999999999999609e-01
8.309999999999999609e-01
6.189999999999999947e-01
nan
