"EFI_peaks"
nan
9.190000000000000391e-01
9.539999999999999591e-01
9.719999999999999751e-01
9.889999999999999902e-01
1.006999999999999895e+00
1.024999999999999911e+00
1.042000000000000037e+00
1.060000000000000053e+00
1.042000000000000037e+00
1.042000000000000037e+00
nan
9.010000000000000231e-01
8.830000000000000071e-01
6.710000000000000409e-01
nan
