"EFI_peaks"
nan
1.433000000000000052e+00
1.467999999999999972e+00
1.344000000000000083e+00
1.308999999999999941e+00
1.149999999999999911e+00
1.131999999999999895e+00
1.044000000000000039e+00
1.060999999999999943e+00
9.729999999999999760e-01
9.200000000000000400e-01
nan
6.550000000000000266e-01
6.370000000000000107e-01
5.839999999999999636e-01
nan
