"EFI_peaks"
nan
1.893000000000000016e+00
1.963999999999999968e+00
1.981000000000000094e+00
1.981000000000000094e+00
1.858000000000000096e+00
1.750999999999999890e+00
1.645000000000000018e+00
1.520999999999999908e+00
1.415000000000000036e+00
1.344000000000000083e+00
nan
1.044000000000000039e+00
1.026000000000000023e+00
9.379999999999999449e-01
nan
