"EFI_peaks"
nan
1.078000000000000069e+00
1.094999999999999973e+00
1.112999999999999989e+00
1.131000000000000005e+00
1.165999999999999925e+00
1.167999999999999927e+00
1.167999999999999927e+00
1.185000000000000053e+00
1.165999999999999925e+00
1.131999999999999895e+00
nan
9.379999999999999449e-01
9.379999999999999449e-01
8.669999999999999929e-01
nan
