"EFI_peaks"
nan
2.225999999999999979e+00
2.225999999999999979e+00
2.048999999999999932e+00
1.979000000000000092e+00
1.925999999999999934e+00
1.749000000000000110e+00
1.590000000000000080e+00
1.572000000000000064e+00
1.572000000000000064e+00
1.536999999999999922e+00
nan
1.060000000000000053e+00
1.060000000000000053e+00
1.024999999999999911e+00
nan
