"EFI_peaks"
1.290999999999999925e+00
1.362000000000000099e+00
1.415000000000000036e+00
1.415000000000000036e+00
1.433000000000000052e+00
1.433000000000000052e+00
1.397999999999999909e+00
1.256000000000000005e+00
1.185000000000000053e+00
1.131999999999999895e+00
1.026000000000000023e+00
nan
7.249999999999999778e-01
7.079999999999999627e-01
6.370000000000000107e-01
nan
