"EFI_peaks"
nan
9.360000000000000542e-01
9.719999999999999751e-01
9.889999999999999902e-01
9.889999999999999902e-01
1.006999999999999895e+00
1.024999999999999911e+00
1.006999999999999895e+00
1.042000000000000037e+00
1.042000000000000037e+00
1.024999999999999911e+00
nan
8.299999999999999600e-01
8.299999999999999600e-01
7.950000000000000400e-01
nan
