"EFI_peaks"
nan
9.190000000000000391e-01
9.190000000000000391e-01
9.190000000000000391e-01
9.010000000000000231e-01
8.669999999999999929e-01
8.309999999999999609e-01
7.960000000000000409e-01
7.780000000000000249e-01
7.610000000000000098e-01
7.249999999999999778e-01
nan
6.370000000000000107e-01
6.370000000000000107e-01
6.189999999999999947e-01
nan
