3.3823e-01	3.3227e-01	3.3848e-01	3.4472e-01	3.5253e-01	3.6874e-01	3.8629e-01	4.1291e-01	4.4930e-01	5.1986e-01	5.6702e-01	7.0340e-01	8.1173e-01	9.7150e-01
4.1999e-01	4.0249e-01	4.1464e-01	4.3230e-01	4.5017e-01	4.7020e-01	4.9843e-01	5.2865e-01	6.0307e-01	6.8110e-01	7.3690e-01	9.8495e-01	1.0852e+00	1.1313e+00
4.9392e-01	4.8843e-01	5.0094e-01	5.1355e-01	5.3408e-01	5.6959e-01	6.0085e-01	6.7237e-01	7.5500e-01	8.4172e-01	9.9747e-01	1.2982e+00	1.3445e+00	1.0789e+00
5.1529e-01	5.0700e-01	5.1967e-01	5.4363e-01	5.7985e-01	6.1693e-01	6.8581e-01	7.7209e-01	8.5965e-01	1.0603e+00	1.2801e+00	1.5497e+00	1.3065e+00	1.0220e+00
6.4327e-01	6.5029e-01	7.1663e-01	7.7197e-01	8.1835e-01	8.9144e-01	9.9746e-01	1.1094e+00	1.3282e+00	1.5792e+00	1.8053e+00	1.5427e+00	1.2235e+00	9.3479e-01
7.7498e-01	7.6814e-01	8.1441e-01	8.6190e-01	9.3258e-01	1.0409e+00	1.1553e+00	1.3738e+00	1.6394e+00	1.8774e+00	2.0535e+00	1.3312e+00	1.0286e+00	7.9097e-01
8.7093e-01	8.6865e-01	9.0650e-01	9.7460e-01	1.0853e+00	1.2022e+00	1.4180e+00	1.6884e+00	1.9420e+00	2.1320e+00	1.9094e+00	1.1269e+00	8.7002e-01	7.1180e-01
9.7889e-01	9.8295e-01	1.0342e+00	1.1306e+00	1.2501e+00	1.4629e+00	1.7384e+00	1.9992e+00	2.2053e+00	1.9978e+00	1.6768e+00	9.5256e-01	7.8736e-01	6.3614e-01
1.0931e+00	1.1242e+00	1.2206e+00	1.3213e+00	1.4952e+00	1.7708e+00	2.0333e+00	2.2613e+00	2.0683e+00	1.7581e+00	1.4628e+00	8.6625e-01	7.0835e-01	5.7029e-01
1.2259e+00	1.3188e+00	1.4200e+00	1.6012e+00	1.8415e+00	2.0624e+00	2.2914e+00	2.1127e+00	1.8333e+00	1.5377e+00	1.2615e+00	7.8376e-01	6.3766e-01	5.3946e-01
1.3897e+00	1.5230e+00	1.7141e+00	1.9649e+00	2.1887e+00	2.3826e+00	2.1473e+00	1.8856e+00	1.6054e+00	1.3348e+00	1.1484e+00	7.0793e-01	6.0551e-01	5.0924e-01
1.5061e+00	1.8319e+00	2.0935e+00	2.3202e+00	2.5236e+00	2.2752e+00	1.9821e+00	1.6633e+00	1.3963e+00	1.2407e+00	1.0509e+00	6.7440e-01	5.7399e-01	4.8341e-01
1.7079e+00	2.1025e+00	2.4417e+00	2.6704e+00	2.4082e+00	2.1033e+00	1.7856e+00	1.4871e+00	1.3142e+00	1.1558e+00	9.5778e-01	6.4153e-01	5.4831e-01	4.8208e-01
1.9462e+00	2.3195e+00	2.7108e+00	2.5254e+00	2.2281e+00	1.9136e+00	1.6007e+00	1.4222e+00	1.2452e+00	1.0806e+00	9.1536e-01	6.1946e-01	5.5019e-01	4.8388e-01
2.1523e+00	2.5251e+00	2.4488e+00	2.3102e+00	2.0241e+00	1.7116e+00	1.5256e+00	1.3439e+00	1.1721e+00	1.0552e+00	8.8306e-01	6.2143e-01	5.5208e-01	4.8569e-01
2.3486e+00	2.2726e+00	2.1405e+00	1.9985e+00	1.7926e+00	1.6073e+00	1.4380e+00	1.2676e+00	1.1480e+00	1.0459e+00	8.7875e-01	6.2341e-01	5.5397e-01	4.8750e-01
