Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.4819,29.4987,0.9565,8.7375,3.9225,7.6415
2.4973,26.8472,0.9288,8.7718,3.671,9.5514
2.3526,27.7798,0.9542,7.3469,3.5868,8.8019
2.4337,29.6488,0.9449,9.0141,3.8197,7.5517
2.4879,35.7671,0.9562,7.8112,4.2699,4.9382
2.4097,24.5182,0.9556,9.4212,3.6114,11.9299
2.4933,29.0564,0.9302,9.0899,3.6475,7.9161
2.4682,24.7536,0.9531,8.5243,3.6456,11.6494
2.4769,29.9566,0.9588,8.3963,3.7268,7.3726
2.4706,23.8865,0.9592,8.5672,3.5736,12.7372
2.4521,33.0828,0.9546,8.8472,4.0907,5.8762
2.476,28.8117,0.9468,9.1622,3.9524,8.0748
2.4223,29.2208,0.9572,8.3619,3.6325,7.8122
2.4725,25.4716,0.9557,9.1866,3.7384,10.8548
2.4603,29.112,0.9566,8.5853,3.9192,7.8807
2.4633,30.6854,0.9487,9.3269,4.0242,6.9741
2.3479,27.9575,0.9558,7.7574,3.5884,8.6695
2.4583,26.606,0.9502,8.2424,3.6596,9.7616
2.4437,36.609,0.9522,7.9424,4.3343,4.6918
2.4791,34.7651,0.9386,8.8114,4.0481,5.2589
2.4834,23.78,0.9569,7.7116,3.6716,12.8818
2.4832,30.1523,0.9519,8.759,4.0317,7.2622
2.4526,37.2958,0.9589,7.9026,4.1462,4.5047
2.475,28.7132,0.9526,9.0433,3.8398,8.14
2.4587,29.542,0.9371,9.2997,3.7325,7.6154
2.4944,28.7598,0.9328,8.7194,3.7868,8.109
2.4642,31.4456,0.9515,8.5195,4.1432,6.5934
2.4163,35.6724,0.9578,8.5708,3.9522,4.9672
2.4831,38.9099,0.9556,7.969,4.327,4.1085
2.405,26.7448,0.9581,9.5744,3.5458,9.6398
2.4205,30.1331,0.9577,8.8804,3.9767,7.2729
2.4508,31.1804,0.9373,8.3709,3.7723,6.7224
2.4617,27.9148,0.9496,8.5778,3.6288,8.701
2.4769,28.1755,0.9586,7.7872,3.7657,8.5114
2.4734,36.3426,0.9453,8.3475,4.0597,4.7676
2.4952,29.3066,0.9348,8.6856,3.7467,7.7589
2.4996,35.9706,0.9533,8.2263,4.2063,4.8768
2.494,25.0749,0.9362,9.0959,3.6092,11.283
2.3788,27.5263,0.9484,7.3819,3.6124,8.9962
2.4204,28.6652,0.946,8.6019,3.745,8.1721
2.4434,32.2893,0.9581,7.9515,4.1079,6.2076
2.4985,29.3872,0.9548,8.9728,3.9902,7.7092
2.4829,23.7831,0.9543,8.3612,3.5448,12.8775
2.4308,29.0826,0.9418,7.4411,3.6937,7.8994
2.4639,30.9293,0.9578,8.2292,3.7453,6.8483
2.47,23.0099,0.9591,8.4738,3.5732,14.008
2.4581,23.9364,0.9591,7.9641,3.7587,12.6704
2.4318,27.6219,0.9487,9.6226,3.6518,8.9221
2.4658,28.0624,0.9303,9.4972,3.7452,8.5928
2.4804,37.3742,0.9566,8.1767,4.0392,4.4841
2.4599,29.297,0.9378,8.5966,3.7215,7.7648
2.4395,30.1115,0.9409,8.7527,3.7411,7.2849
2.4915,38.8697,0.9482,7.9162,4.2967,4.1177
2.4381,39.8523,0.9559,8.274,4.3646,3.9018
2.3857,28.233,0.9593,7.6603,3.7523,8.4704
2.4428,29.5498,0.9455,8.1823,3.6746,7.6107
2.4557,29.4758,0.9568,8.9036,4.0845,7.6553
2.4237,28.4311,0.9397,8.4727,3.622,8.3316
2.4562,35.6955,0.9355,8.266,3.9192,4.9601
2.4509,25.4204,0.9321,7.3636,3.5743,10.9086
2.4787,35.7931,0.9547,8.1184,4.271,4.9303
2.4348,31.9593,0.9444,8.7297,3.8287,6.3542
2.4474,33.0073,0.9544,8.5824,4.1355,5.9065
2.4982,23.7655,0.9494,8.5966,3.6543,12.9017
2.4374,25.5583,0.9449,7.9218,3.5887,10.7646
2.4897,32.3279,0.934,9.0801,4.1686,6.1909
2.4876,33.2087,0.9492,8.7833,3.9355,5.8261
2.4541,39.2821,0.9541,7.9059,4.1647,4.0248
2.4701,35.2922,0.9494,7.8472,3.8964,5.0863
2.4631,29.0906,0.9589,8.7946,3.9917,7.8943
2.3828,38.0446,0.9589,8.557,4.1944,4.3138
2.478,33.2511,0.9367,8.0963,3.8894,5.8094
2.4545,27.7705,0.9464,8.4744,3.6707,8.8088
2.4859,35.34,0.9561,8.4809,4.1166,5.0711
2.4939,25.0365,0.9521,7.372,3.6938,11.3258
2.4281,26.3431,0.9418,9.8938,3.5904,9.9991
2.4836,36.4534,0.9534,7.9971,4.0847,4.7358
2.44,24.137,0.9498,9.5485,3.6455,12.4071
2.4419,25.3149,0.941,7.5434,3.6428,11.0208
2.4979,33.9736,0.9548,8.1166,4.1443,5.536
2.4895,31.6791,0.9595,7.6541,4.2464,6.4829
2.4709,26.5818,0.9592,8.4167,3.8942,9.7831
2.4787,34.7928,0.9404,7.9578,4.3556,5.2496
2.4951,32.0171,0.9493,8.7899,4.3371,6.3281
2.4295,31.2763,0.9554,8.979,3.8586,6.6753
2.4758,23.735,0.9591,8.3031,3.7849,12.9437
2.4777,30.8985,0.9333,8.3714,3.9151,6.864
2.4065,25.1445,0.9595,8.8874,3.5321,11.2059
2.4395,38.8863,0.9521,8.405,4.2422,4.1139
2.4969,30.9411,0.9319,9.2432,3.9452,6.8423
2.4892,28.8571,0.9584,7.6181,3.9488,8.0449
2.4976,29.8066,0.9347,8.5984,3.8789,7.459
2.4912,34.5443,0.9563,7.5738,4.251,5.334
2.4278,28.9077,0.9497,8.9246,3.8547,8.0119
2.4123,36.1671,0.9455,8.6278,4.1264,4.8187
2.4702,30.4143,0.9512,8.6422,3.9075,7.1183
2.4973,37.3315,0.9539,7.7347,4.3634,4.4953
2.454,26.7204,0.9538,7.6267,3.8125,9.661
2.4765,28.1514,0.954,8.9245,4.0519,8.5286
2.4456,34.59,0.9524,8.6049,3.9702,5.3183
2.4298,24.3578,0.9538,7.598,3.6554,12.1271
2.4964,32.1589,0.9323,8.8758,4.0529,6.2649
2.4948,27.0782,0.9482,9.1699,3.708,9.3566
2.459,24.4927,0.9553,8.8376,3.6313,11.9609
2.4537,27.2152,0.9527,8.7411,3.7903,9.2441
2.4965,28.8392,0.9541,7.9181,3.6693,8.0567
2.4724,27.2284,0.9539,8.3448,3.8118,9.2334
2.4245,28.7082,0.9593,8.8915,3.7671,8.1433
2.3912,28.4615,0.9545,9.3217,3.7275,8.3106
2.4508,25.7973,0.9485,7.4817,3.7022,10.522
2.4942,28.6092,0.9313,8.4755,3.7052,8.2098
2.4754,31.6612,0.9506,7.8599,3.8453,6.4913
2.4943,32.7384,0.9467,8.688,3.9705,6.0165
2.4962,26.8175,0.9413,9.6849,3.7704,9.5769
2.3686,28.1704,0.9535,7.6108,3.6572,8.515
2.4866,28.4785,0.9463,8.6548,3.8743,8.2989
2.4586,38.2327,0.9581,8.03,4.3226,4.2678
2.4663,32.2583,0.9565,8.5883,3.8217,6.2212
2.4726,29.252,0.9561,7.6278,3.6936,7.7928
2.4762,36.1616,0.9457,7.8037,4.0542,4.8203
2.3846,33.8818,0.9558,8.4178,4.0071,5.5696
2.4979,27.4431,0.9374,8.6232,3.6375,9.0615
2.4955,31.7452,0.9572,7.7714,3.8908,6.4522
2.4632,26.5597,0.9503,9.7844,3.8375,9.8028
2.4111,25.531,0.9531,7.4374,3.6236,10.7929
2.4938,29.5225,0.9286,8.2342,3.7564,7.6271
2.476,27.0233,0.953,9.1817,3.8956,9.4024
2.4889,28.2945,0.9585,8.0624,3.6942,8.4268
2.4911,31.8333,0.9359,9.0025,4.1161,6.4116
2.4935,38.4031,0.9595,7.9619,4.107,4.2268
2.4291,36.0856,0.9556,7.9132,3.9663,4.8426
2.4985,29.4158,0.9557,8.3315,4.1826,7.6918
2.467,27.7515,0.9458,9.0195,3.6963,8.8232
2.4932,25.191,0.9421,7.7326,3.802,11.1549
2.4902,33.513,0.944,8.5896,4.2897,5.7079
2.44,30.2327,0.9462,8.7503,3.7294,7.2175
2.4047,38.7008,0.9536,8.0141,4.2441,4.1567
2.4704,27.6868,0.9443,8.4435,3.6949,8.8724
2.3537,27.762,0.9597,8.8928,3.559,8.8153
2.4207,31.4827,0.9429,8.6089,3.7743,6.5757
2.4618,24.9762,0.9565,7.982,3.77,11.3936
2.4002,38.7845,0.9497,8.2215,4.1452,4.1373
2.4058,33.4483,0.9495,8.8317,3.987,5.7327
2.4978,29.539,0.9394,9.0243,3.9193,7.6172
2.4915,34.6177,0.9461,8.5153,3.9923,5.3089
2.4676,28.2585,0.9584,8.9869,3.8673,8.4523
2.4864,24.8728,0.9425,7.6907,3.6723,11.5113
2.4323,30.7056,0.9468,8.5359,3.6993,6.9636
2.4609,30.9077,0.9508,8.6183,3.9052,6.8593
2.4461,37.1709,0.9463,7.7803,4.0334,4.5379
2.4275,32.3091,0.9582,8.9431,4.0912,6.199
2.4804,29.9795,0.942,8.66,3.8287,7.3595
2.4573,27.6735,0.9518,8.6357,3.703,8.8825
2.48,28.3135,0.9508,7.4617,3.9566,8.4135
2.4618,26.1561,0.9512,7.8241,3.5747,10.1736
2.4681,30.2843,0.9317,8.4593,3.8443,7.1891
2.4781,31.0605,0.9414,8.5849,3.8709,6.7821
2.4705,31.1218,0.9573,8.5568,3.9224,6.7515
2.4726,39.4908,0.9441,7.9054,4.2987,3.9791
2.3539,27.1929,0.9584,7.4225,3.5764,9.2623
2.4678,28.3239,0.9586,8.3519,3.8313,8.4062
2.4934,26.2416,0.9326,9.7844,3.5907,10.0932
2.4805,36.6455,0.9384,7.8234,4.0031,4.6815
2.4971,29.6945,0.9446,9.348,4.0269,7.5246
2.4868,28.157,0.9568,8.0122,3.9316,8.5245
2.3279,29.1891,0.9596,8.9054,3.5742,7.8321
2.4986,28.8708,0.9451,8.1059,3.6364,8.036
2.4972,33.584,0.937,8.7996,4.1058,5.6809
2.4634,23.6452,0.9527,7.9366,3.6747,13.0684
2.4701,30.2695,0.9582,7.3638,4.0763,7.1973
2.3919,30.122,0.9575,8.7235,3.8497,7.2791
2.4473,32.6738,0.9495,8.5687,3.8797,6.0435
2.4778,31.1045,0.9536,8.8033,3.9535,6.7601
2.4961,33.4066,0.9464,7.85,4.1567,5.7488
2.4887,23.3051,0.9456,8.8549,3.56,13.5587
2.4987,27.7561,0.9383,8.2479,3.7112,8.8197
2.4974,24.035,0.946,7.6463,3.7357,12.54
2.4473,25.8015,0.9313,7.3728,3.5846,10.5179
2.4924,33.4186,0.9581,8.5867,3.9351,5.7442
2.4138,28.9069,0.9542,8.5636,3.6065,8.0124
2.4682,38.6685,0.957,8.0497,4.2414,4.1642
2.4246,39.6323,0.9507,8.2048,4.3736,3.9486
2.484,32.1275,0.951,8.0626,3.8139,6.2789
2.487,35.8118,0.9591,7.9731,4.3083,4.9246
2.4638,28.4734,0.9432,8.5974,3.7224,8.3024
2.4207,25.5594,0.9501,9.1036,3.6405,10.7635
2.4599,32.3623,0.934,8.2104,3.8829,6.176
2.493,30.3635,0.9531,7.8782,3.69,7.1459
2.4868,33.8418,0.9559,7.8782,3.9847,5.5844
2.4754,27.4937,0.9364,9.8263,3.8305,9.0217
2.4971,36.1119,0.9459,7.8129,4.0845,4.8349
2.422,30.7615,0.9475,8.6133,3.7749,6.9345
2.4706,28.4126,0.9574,7.4551,3.9739,8.3444
2.4609,25.882,0.9387,9.8294,3.6037,10.4381
2.3785,23.9717,0.955,7.3725,3.6012,12.6234
2.4433,27.3302,0.9422,9.5161,3.7135,9.1512
2.4912,29.9847,0.9591,8.5241,3.7568,7.3566
2.418,30.1409,0.9416,8.4561,3.6549,7.2685
2.4756,32.9597,0.9492,9.0191,4.0688,5.9258
2.4338,29.0603,0.9557,9.1493,3.9423,7.9136
2.4616,27.6037,0.9584,9.582,3.9236,8.9361
2.4796,28.5231,0.9401,8.8622,3.7757,8.2683
2.4551,27.2976,0.9531,8.5212,3.604,9.1774
2.4609,31.5799,0.9432,8.9725,3.9373,6.5295
2.4864,30.9244,0.9537,8.2648,3.8593,6.8508
2.4677,27.1285,0.9558,9.7928,3.7798,9.3151
2.3922,38.1229,0.9538,7.956,4.0946,4.2945
2.4311,28.6541,0.9486,8.6446,3.6849,8.1795
2.4088,29.3433,0.9555,8.7201,3.7495,7.7362
2.4529,32.5159,0.9405,8.6811,4.0317,6.1101
2.471,44.9024,0.947,7.4014,4.7282,3.0283
2.4889,27.9323,0.9464,9.3782,3.9436,8.6881
2.4951,39.2201,0.9586,7.8474,4.2952,4.0386
2.4787,36.8385,0.9542,7.8169,4.0959,4.628
2.4942,32.1436,0.9541,8.517,4.2457,6.2717
2.4933,28.9934,0.952,8.2187,3.9781,7.9564
2.4951,26.7853,0.9294,9.0349,3.6158,9.6047
2.4622,24.24,0.9491,7.3703,3.7443,12.2753
2.4192,26.9883,0.9578,8.8852,3.7043,9.4317
2.4818,33.5344,0.9466,7.8598,3.8716,5.6998
2.4347,31.8861,0.9509,8.7928,3.8552,6.3875
2.3956,30.8253,0.9508,9.1487,3.7638,6.9015
2.4885,26.6095,0.9338,9.414,3.8398,9.7585
2.4487,28.2269,0.9412,8.4953,3.7399,8.4747
2.459,32.2573,0.9592,8.3077,4.0336,6.2217
2.4466,30.3541,0.9512,9.0061,3.7925,7.151
2.492,31.4329,0.9528,8.5391,4.1919,6.5995
2.476,33.4354,0.9598,8.3914,4.0735,5.7377
2.4328,29.0287,0.948,8.5599,3.6772,7.9338
2.4767,26.6723,0.9594,9.1611,3.6367,9.7031
2.4735,31.2113,0.945,8.2024,3.7921,6.7072
2.4664,28.2527,0.9583,7.8085,3.785,8.4564
2.4547,38.5724,0.954,7.6352,4.383,4.1867
2.4117,34.5856,0.9563,8.7064,4.1359,5.3198
2.4919,30.3145,0.9575,9.3197,4.18,7.1726
2.4569,34.1172,0.9429,8.9908,4.228,5.4841
2.4856,30.9553,0.9358,7.9668,3.771,6.8351
2.4535,29.0245,0.9464,8.841,3.8451,7.9365
2.4673,25.3837,0.9507,7.3968,3.7091,10.9474
2.4425,23.8067,0.9515,9.0166,3.5586,12.8454
2.4802,25.1908,0.9528,7.7587,3.7373,11.1551
2.4991,32.6978,0.9581,8.8484,4.5005,6.0335
2.4674,28.6441,0.9565,8.7525,3.8779,8.1863
2.4424,28.4766,0.9526,8.6274,3.8762,8.3002
2.4795,25.7147,0.9392,7.42,3.7375,10.6049
2.467,36.9277,0.9521,8.0169,4.4005,4.6035
2.4493,37.1897,0.9516,7.9312,4.1583,4.5328
2.492,31.5922,0.9494,7.7648,4.0737,6.5237
2.4974,30.9161,0.9303,8.0817,3.8062,6.855
2.4967,27.4892,0.9465,9.2416,3.6996,9.0252
2.458,27.936,0.9447,8.9313,3.6146,8.6853
2.4921,27.1211,0.9349,8.4446,3.7905,9.3212
2.4636,24.9804,0.9372,9.9413,3.6459,11.3888
2.4654,41.9246,0.9492,7.6477,4.7913,3.5008
2.4998,28.4982,0.9513,8.8404,4.0589,8.2854
2.4642,33.5706,0.9549,8.7533,4.0781,5.686
2.4842,32.846,0.9401,9.1981,4.1604,5.9722
2.4862,26.6114,0.9474,8.6196,3.775,9.7569
2.469,27.0549,0.9494,8.8544,3.7981,9.376
2.4749,34.9546,0.9563,8.6436,4.0404,5.1958
2.4757,30.1221,0.9255,9.3697,3.8222,7.279
2.4514,30.1953,0.9456,8.9135,3.8677,7.2382
2.4112,27.6071,0.9552,8.5309,3.6081,8.9335
2.4867,34.178,0.9333,8.955,4.1432,5.4623
2.4817,30.2361,0.9448,8.5435,3.9041,7.2157
2.4878,26.3505,0.9451,8.9724,3.7085,9.9923
2.4985,26.7842,0.9481,7.8803,3.8965,9.6056
2.4679,26.1747,0.9265,9.6992,3.5848,10.156
2.4694,25.6991,0.9449,9.2816,3.5478,10.6206
2.4968,28.0096,0.9521,9.3975,3.9397,8.6312
2.4284,30.0341,0.9589,9.1751,4.1992,7.3285
2.4929,33.3399,0.9375,8.1239,3.9789,5.7747
2.4787,30.6817,0.9529,8.0561,4.1643,6.9761
2.3671,39.0361,0.9524,8.1896,4.205,4.0798
2.4678,38.6107,0.9407,8.2647,4.2285,4.1777
2.4695,26.595,0.9599,8.2846,3.8386,9.7714
2.4389,38.2285,0.9444,8.262,4.0938,4.2688
2.4578,25.4943,0.9526,7.5488,3.7038,10.8311
2.4497,28.1668,0.9558,8.7392,3.9189,8.5175
2.4687,39.2034,0.9479,7.7368,4.1911,4.0423
2.4422,30.0375,0.9526,8.6542,3.9171,7.3266
2.4611,31.0796,0.9487,8.2224,3.9951,6.7725
2.4955,24.7566,0.9545,10.0249,3.7123,11.6459
2.4942,22.1944,0.9587,8.8462,3.6141,15.3783
2.4473,29.6883,0.9517,8.77,3.9817,7.5283
2.4761,25.4905,0.9421,9.2112,3.6791,10.8351
2.4471,37.0353,0.9414,8.2607,4.0861,4.5743
2.499,28.3286,0.9431,9.3234,3.7358,8.4029
2.4788,29.2017,0.9556,9.1894,3.9963,7.8242
2.4876,27.3662,0.9444,9.6214,3.8924,9.1224
2.4749,31.935,0.9395,9.1656,3.9742,6.3652
2.4149,28.3442,0.9582,8.6493,3.6002,8.392
2.4322,26.2292,0.9517,9.3328,3.7634,10.1048
2.4736,25.9834,0.9429,9.7938,3.7218,10.339
2.4082,26.0254,0.9351,7.4118,3.5511,10.2984
2.4829,26.5671,0.9524,9.7038,3.7385,9.7962
2.4411,27.5069,0.9599,7.6501,3.7638,9.0114
2.4705,32.8616,0.9487,8.3621,4.0221,5.9658
2.4919,29.826,0.9489,8.9344,4.2557,7.4477
2.4329,23.5786,0.9464,7.5057,3.5829,13.1623
2.4734,29.8502,0.9543,8.3084,3.8427,7.4337
2.4849,27.4987,0.9386,8.7041,3.5818,9.0178
2.4823,32.585,0.9589,9.0445,4.3465,6.0808
2.4626,27.4642,0.9585,7.7331,3.8963,9.0448
2.4599,35.0133,0.9544,8.0489,4.5089,5.1765
2.4803,32.6498,0.959,8.3544,3.856,6.0535
2.4679,28.4187,0.9547,8.106,3.7291,8.3402
2.4466,29.4661,0.9572,7.7145,3.9194,7.6612
2.4224,29.9218,0.9541,8.6231,3.7233,7.3925
2.4886,23.4196,0.9435,7.902,3.5984,13.3904
2.4384,28.6535,0.9582,8.3151,3.9759,8.18
2.493,27.7254,0.9536,9.3589,3.7825,8.843
2.4017,30.364,0.9548,9.1678,3.5545,7.1456
2.449,38.4848,0.9419,8.0441,4.1864,4.2074
2.4672,29.1152,0.9572,8.7007,3.7271,7.8787
2.4315,28.9284,0.9596,7.7948,3.7212,7.9985
2.4934,26.5368,0.9522,9.3585,3.675,9.8232
2.4699,38.4742,0.9378,7.6448,4.1564,4.2099
2.459,29.9613,0.9368,8.4884,3.7217,7.3699
2.4273,26.5403,0.9514,9.8807,3.6091,9.8202
2.4723,31.9243,0.936,8.7891,3.902,6.3701
2.4506,43.4584,0.956,7.5497,4.7416,3.244
2.4732,32.7624,0.9515,8.9703,3.9275,6.0066
2.4595,28.7785,0.9515,9.6142,3.8689,8.0966
2.3743,28.0828,0.9572,8.8055,3.5818,8.578
2.4854,38.0259,0.9447,7.8868,4.3543,4.3184
2.4217,30.2362,0.9581,9.0529,3.7214,7.2156
2.4688,38.4968,0.9508,7.4937,4.196,4.2045
2.4763,37.8961,0.9461,7.6816,4.2271,4.3506
2.3617,28.7165,0.9554,7.7082,3.7048,8.1378
2.4858,24.7492,0.9426,8.6926,3.6636,11.6546
2.4169,37.6836,0.9517,8.3932,4.2093,4.4042
2.4868,27.1126,0.9569,7.3709,3.6921,9.3282
2.4695,38.6643,0.94,7.8622,4.099,4.1652
2.4792,39.8721,0.9451,7.5712,4.4953,3.8976
2.4568,26.9566,0.9395,9.5563,3.609,9.4584
2.4799,24.6494,0.9546,7.5421,3.7833,11.7723
2.3845,35.0895,0.955,8.751,4.1255,5.1516
2.4952,34.3226,0.9573,8.0478,4.0087,5.4111
2.4613,31.5282,0.9328,9.0656,3.8692,6.554
2.4635,34.7622,0.9561,8.7455,3.9995,5.2599
2.4738,28.4769,0.955,8.9017,3.7373,8.3
2.4564,32.1445,0.9563,9.0578,4.081,6.2713
2.4025,28.5492,0.955,7.4889,3.6875,8.2505
2.4914,29.7182,0.9505,8.8882,3.9367,7.5107
2.4932,28.3425,0.9457,9.0565,3.6919,8.3932
2.4747,35.0098,0.9565,8.5557,4.2845,5.1776
2.4583,26.1136,0.9353,9.7525,3.6488,10.2139
2.4467,34.4933,0.9541,8.7187,4.0751,5.3516
2.4823,30.3974,0.9587,9.2593,3.9324,7.1275
2.4803,37.8935,0.9434,7.9034,4.0242,4.3513
2.4089,36.2804,0.9507,8.0979,4.0195,4.7856
2.4427,24.5827,0.9596,9.6883,3.7771,11.852
2.4799,32.7265,0.9491,8.0004,3.7171,6.0215
2.4677,30.3707,0.9531,8.8866,4.1154,7.1419
2.4611,33.904,0.9564,7.7864,4.3704,5.5615
2.4995,29.6103,0.93,8.3438,3.8137,7.5745
2.4252,37.9541,0.948,7.8606,4.1383,4.3362
2.4499,35.5544,0.9581,7.913,4.0043,5.0037
2.4697,27.0861,0.9378,9.5332,3.6537,9.3501
2.4446,25.0069,0.957,9.003,3.6626,11.3589
2.496,28.6935,0.9563,7.7887,3.8847,8.1531
2.4564,26.0128,0.9516,8.8721,3.6793,10.3106
2.4797,23.4966,0.9556,8.8407,3.5567,13.2792
2.4798,30.1986,0.9529,8.2384,4.0965,7.2364
2.4678,23.3112,0.9558,8.8113,3.6226,13.5497
2.4188,24.9292,0.9587,7.4723,3.6113,11.4469
2.4375,30.0921,0.9595,8.4977,3.9384,7.2958
2.3627,28.1705,0.9538,7.7382,3.6197,8.5149
2.4839,30.6266,0.953,8.3964,4.0702,7.005
2.491,23.5034,0.952,9.1951,3.5896,13.2693
2.4911,26.5192,0.9394,8.2545,3.7051,9.839
2.4644,27.7121,0.9574,9.4537,3.8627,8.8531
2.4055,29.2166,0.9483,8.7548,3.6285,7.8149
2.4411,34.0366,0.9517,8.0456,4.0318,5.5131
2.3905,23.8585,0.9582,7.4468,3.583,12.775
2.4911,25.6117,0.9471,9.4573,3.6555,10.7097
2.4793,26.4404,0.9566,7.4768,3.8224,9.9101
2.4819,26.5329,0.9322,9.5884,3.7368,9.8267
2.3665,30.1435,0.96,8.5014,3.7031,7.2671
2.4993,30.4964,0.9512,7.8339,3.7352,7.0742
2.4824,34.7935,0.9447,7.6979,3.8805,5.2494
2.4968,27.9231,0.9336,9.3605,3.7805,8.6949
2.4435,36.1923,0.9494,7.8991,4.0436,4.8113
2.4706,25.7584,0.943,7.9831,3.6391,10.561
2.4432,29.5487,0.9561,9.3597,3.9346,7.6113
2.4727,28.0543,0.9461,8.6607,3.7962,8.5987
2.458,24.8078,0.9423,7.5831,3.5946,11.5863
2.4651,32.0339,0.9564,8.7253,3.9965,6.3206
2.4856,25.8205,0.9504,7.3582,3.8222,10.4989
2.4417,28.8805,0.9549,9.001,3.5555,8.0296
2.4386,28.3241,0.9565,8.7358,3.8495,8.4061
2.4075,33.2508,0.9557,8.5102,3.9017,5.8096
2.4469,27.9308,0.9523,8.454,3.7899,8.6891
2.4709,32.6687,0.9574,8.5852,4.1689,6.0456
2.4738,30.3069,0.9521,8.5626,3.9557,7.1767
2.4256,26.349,0.9568,9.2669,3.6097,9.9937
2.4834,33.3591,0.9559,8.4729,4.2488,5.7672
2.4753,28.0654,0.9396,9.0396,3.7076,8.5906
2.4976,24.7197,0.943,8.4431,3.6585,11.6892
2.4975,31.1136,0.9596,7.755,3.9564,6.7556
2.427,30.574,0.955,9.0452,3.8713,7.0329
2.4191,32.8586,0.9593,8.9163,4.0936,5.967
2.4464,31.2125,0.9583,8.9613,4.1049,6.7066
2.3749,37.4111,0.9537,8.2065,4.0595,4.4745
2.4901,28.4887,0.9598,8.7397,4.2341,8.2919
2.4888,24.378,0.9582,8.6359,3.6354,12.1021
2.4783,30.8986,0.939,9.1942,3.9752,6.8639
2.482,29.4011,0.9528,8.7552,3.9281,7.7008
2.4822,28.9708,0.938,8.2215,3.8296,7.971
2.4614,28.9532,0.9473,8.9639,3.8126,7.9824
2.4591,29.0872,0.9557,7.7008,3.9755,7.8965
2.4892,26.9891,0.9499,8.6118,3.6107,9.4311
2.4846,33.8416,0.9529,8.5771,4.3757,5.5844
2.466,35.1724,0.9557,7.9226,4.2017,5.1247
2.441,28.3622,0.9539,9.1306,3.6296,8.3794
2.4879,25.5737,0.9493,8.7068,3.6031,10.7487
2.4826,28.5206,0.94,8.3123,3.7247,8.27
2.497,30.8573,0.9578,9.1318,4.3096,6.8851
2.461,29.4989,0.9569,8.4985,3.9731,7.6414
2.4915,39.0125,0.9594,8.2525,4.3023,4.0851
2.4713,24.5928,0.9506,7.9292,3.701,11.8399
2.4807,29.113,0.9398,8.2306,3.8354,7.8801
2.477,30.6824,0.953,7.7833,3.8758,6.9757
2.4585,39.3756,0.9565,8.1837,4.4312,4.0042
2.4539,27.1049,0.9461,8.7892,3.7093,9.3346
2.4803,25.4718,0.9538,8.3677,3.8922,10.8546
2.4017,33.1015,0.9565,8.6825,3.8675,5.8687
