Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.41E+00,3.25E+01,9.58E-01,7.45E+00,4.72E+00,6.1116471
2.38E+00,3.67E+01,9.59E-01,7.58E+00,4.78E+00,4.6653429
2.16E+00,3.37E+01,9.43E-01,8.86E+00,3.84E+00,5.647776264
2.31E+00,2.96E+01,9.53E-01,7.96E+00,4.87E+00,7.569934178
2.47E+00,2.89E+01,9.34E-01,8.42E+00,4.25E+00,8.001474102
2.29E+00,2.71E+01,9.52E-01,8.41E+00,4.34E+00,9.327159703
2.26E+00,2.10E+01,9.59E-01,9.48E+00,3.61E+00,17.83688691
2.24E+00,3.37E+01,9.52E-01,8.10E+00,4.37E+00,5.625681838
2.48E+00,2.19E+01,9.18E-01,9.39E+00,3.71E+00,15.89518099
2.35E+00,2.75E+01,9.59E-01,8.60E+00,4.07E+00,9.048409852
2.37E+00,2.73E+01,9.37E-01,8.14E+00,4.41E+00,9.213223189
2.41E+00,2.21E+01,9.56E-01,9.48E+00,3.71E+00,15.59309784
2.48E+00,2.76E+01,9.33E-01,7.47E+00,4.84E+00,8.963865586
2.31E+00,2.72E+01,9.49E-01,9.65E+00,3.63E+00,9.250562014
2.26E+00,3.49E+01,9.45E-01,8.12E+00,4.16E+00,5.210741685
2.39E+00,3.38E+01,9.55E-01,7.78E+00,4.61E+00,5.583822423
2.30E+00,3.09E+01,9.08E-01,9.25E+00,3.65E+00,6.874336405
2.21E+00,3.67E+01,9.53E-01,7.47E+00,4.66E+00,4.667035034
2.46E+00,2.49E+01,9.56E-01,8.79E+00,4.55E+00,11.42502164
2.48E+00,2.80E+01,9.47E-01,7.44E+00,4.72E+00,8.60466023
2.22E+00,2.90E+01,9.47E-01,9.39E+00,3.58E+00,7.966167574
2.44E+00,2.95E+01,9.06E-01,8.50E+00,4.34E+00,7.638210416
2.38E+00,3.55E+01,9.13E-01,7.88E+00,4.63E+00,5.0340865
2.43E+00,3.79E+01,9.14E-01,8.11E+00,4.07E+00,4.353953833
2.48E+00,2.19E+01,9.33E-01,9.32E+00,3.96E+00,15.86053941
2.19E+00,4.25E+01,9.50E-01,7.38E+00,4.64E+00,3.393366273
2.46E+00,2.81E+01,9.59E-01,8.30E+00,4.17E+00,8.585682243
2.39E+00,2.60E+01,9.48E-01,7.54E+00,4.55E+00,10.32107009
2.36E+00,3.29E+01,9.43E-01,7.59E+00,4.58E+00,5.948791031
2.48E+00,2.75E+01,9.12E-01,7.70E+00,4.93E+00,9.029017109
2.39E+00,3.81E+01,9.51E-01,7.58E+00,4.53E+00,4.292066398
2.36E+00,3.33E+01,9.42E-01,7.92E+00,4.21E+00,5.795377723
2.50E+00,2.61E+01,9.59E-01,7.50E+00,4.53E+00,10.2582332
2.28E+00,3.00E+01,9.52E-01,8.01E+00,4.40E+00,7.363290833
2.48E+00,2.50E+01,9.58E-01,8.19E+00,4.58E+00,11.34144177
2.49E+00,3.00E+01,9.31E-01,8.36E+00,4.38E+00,7.360445726
2.30E+00,2.32E+01,9.53E-01,8.88E+00,4.30E+00,13.7151338
2.39E+00,2.23E+01,9.55E-01,8.90E+00,4.35E+00,15.17600914
2.37E+00,2.68E+01,9.58E-01,7.75E+00,4.46E+00,9.582798953
2.42E+00,3.24E+01,9.14E-01,7.92E+00,4.36E+00,6.148498828
2.39E+00,2.73E+01,9.32E-01,9.24E+00,3.85E+00,9.146547632
2.29E+00,4.01E+01,9.38E-01,7.43E+00,4.71E+00,3.84358595
2.47E+00,2.98E+01,9.08E-01,9.11E+00,3.80E+00,7.452010497
2.33E+00,3.47E+01,9.54E-01,7.87E+00,4.69E+00,5.290209471
2.24E+00,3.54E+01,9.59E-01,7.95E+00,4.57E+00,5.064874009
2.37E+00,2.66E+01,9.36E-01,9.29E+00,3.87E+00,9.751590258
2.34E+00,3.99E+01,9.48E-01,7.37E+00,4.69E+00,3.886518316
2.34E+00,3.29E+01,9.55E-01,7.66E+00,4.68E+00,5.930555315
2.46E+00,2.83E+01,9.51E-01,8.65E+00,3.88E+00,8.399491306
2.32E+00,3.96E+01,9.43E-01,7.37E+00,4.56E+00,3.961143112
2.42E+00,2.79E+01,9.53E-01,8.30E+00,4.63E+00,8.723091207
2.46E+00,2.52E+01,9.34E-01,8.56E+00,4.12E+00,11.14555361
2.42E+00,2.88E+01,9.25E-01,7.47E+00,4.75E+00,8.058533403
2.25E+00,2.26E+01,9.60E-01,9.62E+00,3.53E+00,14.75533234
2.37E+00,2.93E+01,9.35E-01,8.38E+00,4.16E+00,7.775831429
2.39E+00,2.82E+01,9.48E-01,8.37E+00,4.46E+00,8.529510333
2.38E+00,2.17E+01,9.56E-01,9.06E+00,4.32E+00,16.29760628
2.30E+00,2.74E+01,9.55E-01,9.03E+00,3.90E+00,9.076205093
2.47E+00,2.02E+01,9.30E-01,9.67E+00,4.02E+00,19.64322683
2.32E+00,3.74E+01,9.42E-01,7.84E+00,4.67E+00,4.484667537
2.36E+00,2.93E+01,9.39E-01,9.14E+00,3.80E+00,7.775570267
2.33E+00,3.24E+01,9.51E-01,7.82E+00,4.44E+00,6.162282223
2.47E+00,2.20E+01,8.99E-01,1.01E+01,3.64E+00,15.79013472
2.47E+00,2.47E+01,9.35E-01,8.68E+00,4.48E+00,11.72284554
2.44E+00,2.67E+01,9.58E-01,8.32E+00,4.16E+00,9.71279102
2.38E+00,3.22E+01,9.44E-01,7.92E+00,4.60E+00,6.240010671
2.47E+00,3.21E+01,9.33E-01,7.70E+00,4.61E+00,6.312017692
2.35E+00,2.91E+01,9.33E-01,8.88E+00,3.91E+00,7.897259068
2.29E+00,2.40E+01,9.56E-01,9.12E+00,4.13E+00,12.61779357
2.21E+00,3.74E+01,9.54E-01,8.01E+00,4.07E+00,4.470147085
2.43E+00,2.45E+01,9.49E-01,8.30E+00,4.58E+00,11.97421525
2.31E+00,2.86E+01,9.57E-01,8.83E+00,3.98E+00,8.230668849
2.38E+00,3.30E+01,9.53E-01,8.07E+00,4.63E+00,5.907003075
2.40E+00,2.47E+01,9.34E-01,9.22E+00,3.79E+00,11.67858675
2.41E+00,2.23E+01,9.49E-01,9.05E+00,3.76E+00,15.26068226
2.45E+00,2.57E+01,9.18E-01,7.55E+00,4.69E+00,10.5869518
2.46E+00,2.52E+01,9.15E-01,9.06E+00,3.97E+00,11.19217263
2.34E+00,3.11E+01,9.14E-01,8.92E+00,3.89E+00,6.773645155
2.34E+00,2.35E+01,9.54E-01,8.51E+00,4.30E+00,13.30148341
2.47E+00,2.34E+01,9.35E-01,8.39E+00,4.64E+00,13.38811224
2.47E+00,2.69E+01,9.28E-01,7.36E+00,4.92E+00,9.471657749
2.32E+00,2.80E+01,9.42E-01,8.63E+00,4.29E+00,8.647825293
2.37E+00,3.41E+01,9.17E-01,8.00E+00,4.36E+00,5.47924639
2.47E+00,2.77E+01,9.34E-01,7.64E+00,4.66E+00,8.827165542
2.36E+00,2.48E+01,9.43E-01,8.86E+00,4.01E+00,11.62855029
2.27E+00,3.11E+01,9.27E-01,9.20E+00,3.71E+00,6.763372594
2.23E+00,3.37E+01,9.57E-01,8.43E+00,3.99E+00,5.633859658
2.25E+00,3.49E+01,9.57E-01,8.36E+00,3.97E+00,5.200929
2.37E+00,2.28E+01,9.38E-01,9.22E+00,3.75E+00,14.34386645
2.18E+00,3.58E+01,9.39E-01,8.32E+00,4.18E+00,4.943302148
2.40E+00,3.31E+01,9.39E-01,7.52E+00,4.64E+00,5.86453425
2.41E+00,2.15E+01,9.56E-01,9.00E+00,4.00E+00,16.78280501
2.38E+00,3.33E+01,9.51E-01,8.26E+00,4.24E+00,5.808884213
2.40E+00,2.65E+01,9.41E-01,8.14E+00,4.90E+00,9.862593484
2.36E+00,3.92E+01,9.39E-01,7.71E+00,4.43E+00,4.044068166
2.37E+00,3.23E+01,9.41E-01,8.61E+00,3.88E+00,6.209110064
2.38E+00,3.25E+01,9.30E-01,7.66E+00,4.49E+00,6.135542948
2.49E+00,2.98E+01,9.31E-01,8.52E+00,3.96E+00,7.482063961
2.45E+00,3.04E+01,9.34E-01,8.29E+00,4.51E+00,7.133666632
2.38E+00,3.46E+01,9.48E-01,7.38E+00,4.65E+00,5.297854976
2.27E+00,2.95E+01,9.34E-01,8.89E+00,3.76E+00,7.632194074
2.44E+00,3.14E+01,9.23E-01,7.84E+00,4.65E+00,6.632333066
2.46E+00,2.79E+01,9.44E-01,8.31E+00,4.69E+00,8.689423015
2.35E+00,2.29E+01,9.57E-01,8.38E+00,4.44E+00,14.20681998
2.48E+00,3.19E+01,9.33E-01,7.87E+00,4.62E+00,6.389537449
2.35E+00,3.66E+01,9.46E-01,7.78E+00,4.56E+00,4.695481691
2.42E+00,2.61E+01,9.59E-01,7.73E+00,4.84E+00,10.21447042
2.45E+00,3.28E+01,9.29E-01,7.71E+00,4.61E+00,6.003572961
2.11E+00,3.36E+01,9.56E-01,8.61E+00,4.04E+00,5.672747781
2.31E+00,3.75E+01,9.43E-01,7.85E+00,4.22E+00,4.440551173
2.38E+00,3.57E+01,9.25E-01,7.62E+00,4.85E+00,4.943922327
2.48E+00,2.02E+01,9.57E-01,8.22E+00,4.67E+00,19.85510369
2.25E+00,4.03E+01,9.48E-01,7.48E+00,4.78E+00,3.808524621
2.36E+00,2.78E+01,9.47E-01,8.32E+00,4.68E+00,8.767918568
2.42E+00,2.09E+01,9.60E-01,9.02E+00,4.52E+00,17.95341415
2.39E+00,3.16E+01,9.60E-01,8.15E+00,4.32E+00,6.516043019
2.46E+00,3.60E+01,8.91E-01,7.84E+00,4.47E+00,4.865953755
2.47E+00,2.46E+01,9.59E-01,7.77E+00,4.38E+00,11.80298725
2.37E+00,2.50E+01,9.43E-01,7.78E+00,4.90E+00,11.38468701
2.36E+00,2.42E+01,9.38E-01,8.38E+00,4.46E+00,12.26861289
2.25E+00,3.27E+01,9.55E-01,7.39E+00,4.60E+00,6.027382308
2.32E+00,3.68E+01,9.50E-01,7.72E+00,4.26E+00,4.648866324
2.29E+00,3.45E+01,9.57E-01,8.60E+00,3.94E+00,5.352214191
2.27E+00,3.24E+01,9.56E-01,8.19E+00,4.20E+00,6.171917725
2.31E+00,3.36E+01,9.38E-01,7.53E+00,4.70E+00,5.665758461
2.43E+00,2.28E+01,9.35E-01,8.27E+00,4.47E+00,14.27751035
2.40E+00,3.64E+01,9.57E-01,7.78E+00,4.47E+00,4.741637804
2.46E+00,2.71E+01,9.21E-01,7.76E+00,4.74E+00,9.319623482
2.32E+00,2.87E+01,9.57E-01,7.98E+00,4.66E+00,8.131869743
2.45E+00,3.79E+01,9.22E-01,7.83E+00,4.31E+00,4.348486533
2.50E+00,3.85E+01,8.83E-01,7.52E+00,4.59E+00,4.215400112
2.44E+00,3.14E+01,9.32E-01,8.12E+00,4.63E+00,6.604948191
2.36E+00,2.58E+01,9.56E-01,7.39E+00,4.93E+00,10.54158324
2.46E+00,2.33E+01,9.35E-01,8.59E+00,4.54E+00,13.58838381
2.30E+00,2.64E+01,9.53E-01,7.78E+00,4.56E+00,9.949549749
2.38E+00,2.83E+01,9.51E-01,7.42E+00,4.93E+00,8.411555467
2.47E+00,2.90E+01,9.31E-01,8.31E+00,4.21E+00,7.974412374
2.20E+00,2.65E+01,9.51E-01,9.29E+00,3.80E+00,9.873483548
2.34E+00,2.28E+01,9.51E-01,9.33E+00,3.71E+00,14.30690274
2.37E+00,2.83E+01,9.48E-01,8.09E+00,4.29E+00,8.421024037
2.41E+00,3.02E+01,9.30E-01,8.17E+00,4.16E+00,7.254543819
2.35E+00,2.59E+01,9.41E-01,8.10E+00,4.56E+00,10.39728164
2.34E+00,2.92E+01,9.42E-01,8.01E+00,4.81E+00,7.827501508
2.32E+00,2.68E+01,9.59E-01,7.76E+00,4.71E+00,9.606973589
2.40E+00,3.83E+01,9.43E-01,7.43E+00,4.44E+00,4.248451339
2.34E+00,3.97E+01,9.43E-01,7.50E+00,4.45E+00,3.940467517
2.43E+00,3.72E+01,9.41E-01,7.74E+00,4.62E+00,4.525991673
2.40E+00,3.43E+01,9.36E-01,8.20E+00,4.06E+00,5.41498569
2.43E+00,3.40E+01,9.13E-01,8.09E+00,4.44E+00,5.529857448
2.43E+00,3.38E+01,9.46E-01,7.35E+00,4.80E+00,5.601816005
2.28E+00,3.24E+01,9.41E-01,8.98E+00,3.72E+00,6.1386594
2.43E+00,2.42E+01,9.26E-01,9.26E+00,3.94E+00,12.32600291
2.37E+00,2.26E+01,9.56E-01,9.55E+00,3.65E+00,14.67061467
2.43E+00,3.42E+01,9.30E-01,7.88E+00,4.46E+00,5.445634271
2.35E+00,3.13E+01,9.38E-01,8.58E+00,3.89E+00,6.643023005
2.36E+00,2.83E+01,9.34E-01,9.25E+00,3.66E+00,8.410670459
2.39E+00,2.76E+01,9.56E-01,7.48E+00,4.75E+00,8.957621058
2.29E+00,2.37E+01,9.52E-01,9.41E+00,3.86E+00,13.04284372
2.47E+00,2.77E+01,9.43E-01,8.30E+00,4.06E+00,8.863675662
2.46E+00,2.34E+01,9.60E-01,8.04E+00,4.72E+00,13.4597284
2.46E+00,2.77E+01,9.52E-01,8.38E+00,4.34E+00,8.836089588
2.48E+00,2.41E+01,9.39E-01,8.69E+00,4.39E+00,12.46434062
2.49E+00,2.81E+01,9.17E-01,7.70E+00,4.81E+00,8.529991499
2.40E+00,2.39E+01,9.52E-01,9.30E+00,3.90E+00,12.72667796
2.47E+00,3.04E+01,9.44E-01,8.68E+00,4.00E+00,7.121730337
2.48E+00,2.69E+01,9.58E-01,7.35E+00,4.88E+00,9.505816761
2.47E+00,2.85E+01,9.36E-01,7.78E+00,4.71E+00,8.303241543
2.34E+00,2.67E+01,9.47E-01,7.43E+00,4.73E+00,9.683099443
2.19E+00,3.33E+01,9.43E-01,8.25E+00,4.23E+00,5.785535341
2.49E+00,2.31E+01,9.40E-01,8.91E+00,4.18E+00,13.83052441
2.47E+00,2.35E+01,9.54E-01,8.84E+00,4.44E+00,13.21230306
2.28E+00,2.89E+01,9.54E-01,8.34E+00,4.12E+00,7.998835665
2.34E+00,2.39E+01,9.47E-01,9.56E+00,3.70E+00,12.68379684
2.45E+00,2.01E+01,9.50E-01,8.19E+00,4.74E+00,20.16412509
2.40E+00,2.90E+01,9.47E-01,7.39E+00,4.63E+00,7.974457399
2.21E+00,3.78E+01,9.48E-01,7.90E+00,4.31E+00,4.385878353
2.48E+00,3.83E+01,9.31E-01,7.64E+00,4.57E+00,4.242482753
2.40E+00,3.44E+01,9.54E-01,8.06E+00,4.25E+00,5.375084447
2.44E+00,2.30E+01,9.24E-01,9.55E+00,3.66E+00,13.99293747
2.39E+00,3.57E+01,9.39E-01,7.37E+00,4.66E+00,4.954691103
2.45E+00,2.31E+01,9.41E-01,9.73E+00,3.67E+00,13.88152404
2.24E+00,3.79E+01,9.43E-01,7.78E+00,4.45E+00,4.351664575
2.46E+00,3.36E+01,9.16E-01,7.47E+00,4.79E+00,5.659710558
2.47E+00,2.68E+01,9.49E-01,7.63E+00,4.91E+00,9.59499004
2.42E+00,2.72E+01,9.44E-01,7.82E+00,4.41E+00,9.224723576
2.38E+00,2.68E+01,9.45E-01,8.79E+00,3.89E+00,9.611657775
2.43E+00,2.73E+01,9.50E-01,8.73E+00,3.97E+00,9.154552012
2.35E+00,3.51E+01,9.52E-01,8.15E+00,4.11E+00,5.147657691
2.31E+00,3.09E+01,9.52E-01,8.08E+00,4.25E+00,6.868545364
2.32E+00,2.97E+01,9.51E-01,8.63E+00,4.14E+00,7.514654376
2.27E+00,3.55E+01,9.51E-01,7.99E+00,4.56E+00,5.007916331
2.31E+00,2.20E+01,9.36E-01,9.77E+00,3.70E+00,15.79371048
2.46E+00,3.24E+01,9.22E-01,7.68E+00,4.66E+00,6.158940458
2.38E+00,2.45E+01,9.40E-01,8.29E+00,4.62E+00,11.94088587
2.47E+00,2.81E+01,9.30E-01,7.67E+00,4.85E+00,8.570551061
2.41E+00,3.58E+01,9.50E-01,7.76E+00,4.43E+00,4.921783005
2.33E+00,2.92E+01,9.60E-01,7.72E+00,4.61E+00,7.830399846
2.34E+00,2.81E+01,9.50E-01,9.02E+00,3.64E+00,8.530043129
2.32E+00,2.97E+01,9.49E-01,9.27E+00,3.67E+00,7.546492821
2.42E+00,2.18E+01,9.57E-01,9.32E+00,3.63E+00,16.03821492
2.49E+00,2.59E+01,9.35E-01,7.68E+00,4.51E+00,10.45964568
2.43E+00,3.31E+01,9.24E-01,8.08E+00,4.35E+00,5.888459636
2.44E+00,2.64E+01,9.31E-01,7.76E+00,4.57E+00,9.940355001
2.27E+00,2.83E+01,9.57E-01,8.05E+00,4.34E+00,8.436623357
2.38E+00,3.94E+01,9.26E-01,7.75E+00,4.49E+00,4.003309813
2.31E+00,3.70E+01,9.39E-01,7.88E+00,4.23E+00,4.57933488
2.39E+00,2.13E+01,9.12E-01,1.03E+01,3.54E+00,17.0804131
2.45E+00,2.64E+01,9.34E-01,8.35E+00,4.65E+00,9.902547289
2.26E+00,3.26E+01,9.48E-01,8.57E+00,3.82E+00,6.083574646
2.48E+00,2.78E+01,9.52E-01,7.63E+00,4.70E+00,8.761387852
2.45E+00,3.46E+01,9.57E-01,7.86E+00,4.62E+00,5.305877175
2.35E+00,3.05E+01,9.54E-01,7.82E+00,4.46E+00,7.079448641
2.44E+00,2.09E+01,9.56E-01,9.24E+00,3.75E+00,17.94507202
2.40E+00,3.95E+01,9.20E-01,7.59E+00,4.34E+00,3.981275347
2.20E+00,3.85E+01,9.59E-01,7.63E+00,4.43E+00,4.213003701
2.47E+00,2.11E+01,9.51E-01,9.49E+00,3.94E+00,17.49166675
2.36E+00,3.32E+01,9.42E-01,8.04E+00,4.23E+00,5.831191012
2.31E+00,2.96E+01,9.27E-01,8.95E+00,3.86E+00,7.589490486
2.50E+00,2.73E+01,9.33E-01,8.06E+00,4.60E+00,9.159371606
2.37E+00,4.18E+01,9.57E-01,7.42E+00,4.51E+00,3.529609104
2.34E+00,2.80E+01,9.41E-01,8.64E+00,4.31E+00,8.649588716
2.36E+00,2.49E+01,9.29E-01,9.00E+00,3.84E+00,11.50040829
2.42E+00,2.06E+01,9.51E-01,7.90E+00,4.58E+00,18.68606301
2.38E+00,2.12E+01,9.43E-01,9.65E+00,3.66E+00,17.2984512
2.41E+00,3.60E+01,9.58E-01,7.76E+00,4.15E+00,4.88283522
2.31E+00,3.78E+01,9.59E-01,7.94E+00,4.15E+00,4.383956187
2.48E+00,3.53E+01,9.48E-01,7.57E+00,4.47E+00,5.079461224
2.14E+00,2.82E+01,9.49E-01,9.31E+00,3.79E+00,8.49904821
2.43E+00,2.05E+01,9.12E-01,1.01E+01,3.70E+00,18.99495029
2.38E+00,3.12E+01,9.25E-01,8.51E+00,4.01E+00,6.695700523
2.48E+00,3.51E+01,9.44E-01,7.71E+00,4.30E+00,5.158931884
2.48E+00,2.57E+01,9.57E-01,8.99E+00,3.91E+00,10.56937981
2.49E+00,3.85E+01,9.17E-01,7.74E+00,4.60E+00,4.20483598
2.39E+00,2.30E+01,9.34E-01,9.47E+00,3.76E+00,14.02989324
2.36E+00,2.55E+01,9.38E-01,9.03E+00,3.89E+00,10.7958313
2.44E+00,3.73E+01,9.57E-01,7.52E+00,4.61E+00,4.515723332
2.41E+00,3.73E+01,9.25E-01,7.54E+00,4.55E+00,4.490464116
2.32E+00,2.86E+01,9.55E-01,9.14E+00,3.82E+00,8.193101797
2.41E+00,3.33E+01,9.54E-01,7.73E+00,4.71E+00,5.771489818
2.34E+00,2.38E+01,9.40E-01,9.52E+00,3.67E+00,12.79735593
2.37E+00,2.20E+01,9.27E-01,9.99E+00,3.56E+00,15.74398183
2.40E+00,2.78E+01,9.52E-01,7.39E+00,4.69E+00,8.753183666
2.47E+00,2.20E+01,9.22E-01,9.32E+00,3.89E+00,15.67221215
2.19E+00,2.99E+01,9.44E-01,8.99E+00,3.87E+00,7.419700854
2.49E+00,2.89E+01,9.59E-01,7.37E+00,4.70E+00,8.021422694
2.41E+00,2.75E+01,9.46E-01,7.63E+00,4.60E+00,9.000702229
2.49E+00,2.88E+01,9.33E-01,8.34E+00,4.06E+00,8.056116752
2.35E+00,2.55E+01,9.51E-01,7.98E+00,4.56E+00,10.80425264
2.38E+00,3.62E+01,9.37E-01,7.66E+00,4.53E+00,4.801078328
2.40E+00,2.98E+01,9.53E-01,7.87E+00,4.67E+00,7.43532104
2.27E+00,2.91E+01,9.60E-01,8.04E+00,4.29E+00,7.864736822
2.50E+00,2.94E+01,9.14E-01,8.94E+00,3.89E+00,7.729384102
2.41E+00,2.58E+01,9.51E-01,8.26E+00,4.64E+00,10.4927594
2.38E+00,2.80E+01,9.55E-01,7.92E+00,4.87E+00,8.664603834
2.41E+00,2.48E+01,9.35E-01,8.72E+00,3.95E+00,11.62151068
2.38E+00,2.76E+01,9.32E-01,7.35E+00,4.72E+00,8.952911357
2.24E+00,2.86E+01,9.50E-01,9.14E+00,3.86E+00,8.182839547
2.35E+00,2.86E+01,9.44E-01,8.59E+00,3.99E+00,8.245996854
2.48E+00,3.04E+01,9.19E-01,8.11E+00,4.25E+00,7.12099062
2.41E+00,2.53E+01,9.36E-01,7.76E+00,4.58E+00,10.99237914
2.40E+00,3.57E+01,9.53E-01,7.88E+00,4.42E+00,4.951858742
2.25E+00,3.56E+01,9.56E-01,7.90E+00,4.29E+00,5.004070538
2.31E+00,4.06E+01,9.36E-01,7.51E+00,4.53E+00,3.750293461
2.35E+00,4.25E+01,9.42E-01,7.37E+00,4.88E+00,3.406923552
2.45E+00,3.30E+01,9.39E-01,7.70E+00,4.59E+00,5.902572543
2.49E+00,2.89E+01,9.14E-01,9.07E+00,3.80E+00,8.012821037
2.27E+00,3.23E+01,9.46E-01,9.11E+00,3.69E+00,6.196664826
2.33E+00,3.10E+01,9.28E-01,8.87E+00,3.82E+00,6.810884892
2.33E+00,3.30E+01,9.35E-01,8.81E+00,3.73E+00,5.892922176
2.38E+00,2.70E+01,9.33E-01,7.83E+00,4.83E+00,9.443071187
2.48E+00,2.76E+01,9.40E-01,8.18E+00,4.57E+00,8.910497476
2.46E+00,2.76E+01,9.41E-01,7.64E+00,4.51E+00,8.954210007
2.31E+00,3.28E+01,9.38E-01,8.73E+00,3.88E+00,6.003366899
2.47E+00,2.35E+01,9.49E-01,8.96E+00,4.51E+00,13.34261015
2.47E+00,2.54E+01,9.57E-01,8.44E+00,4.77E+00,10.88465462
2.35E+00,2.71E+01,9.53E-01,7.74E+00,4.47E+00,9.359109703
2.29E+00,2.77E+01,9.36E-01,9.61E+00,3.62E+00,8.881807162
2.30E+00,3.94E+01,9.35E-01,7.90E+00,4.37E+00,3.997193018
2.35E+00,2.25E+01,9.53E-01,8.60E+00,4.42E+00,14.86503701
2.12E+00,3.92E+01,9.56E-01,8.22E+00,4.10E+00,4.045659427
2.43E+00,4.05E+01,9.06E-01,7.39E+00,4.72E+00,3.774881413
