Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.2091,34.729,0.951,7.3539,4.8138,4.9146
2.2951,31.7036,0.9312,7.4535,4.4431,6.0082
2.2589,23.6236,0.9578,7.7357,4.1727,11.9786
2.3993,33.9922,0.9168,7.8526,4.9378,5.1502
2.247,29.4863,0.9376,7.7131,4.5297,7.0764
2.3442,31.1305,0.9334,7.6671,4.4075,6.2586
2.3362,28.9841,0.9382,7.3966,4.6639,7.3602
2.2465,32.3068,0.9321,7.5598,4.5192,5.7613
2.2895,35.0217,0.9223,7.599,4.946,4.8257
2.256,27.3901,0.9461,7.4697,4.0701,8.391
2.1261,32.5901,0.944,7.4894,4.287,5.6508
2.2506,32.2457,0.9244,7.6205,4.3709,5.7856
2.151,25.3831,0.939,7.6626,4.136,10.0512
2.2483,31.8007,0.9532,7.7324,4.7864,5.9674
2.1758,24.4922,0.9354,7.5757,4.4049,10.9604
2.2307,36.7136,0.9254,7.3433,4.8699,4.3581
2.2423,29.0408,0.9472,7.4022,4.347,7.3273
2.2437,27.9024,0.9319,7.3761,4.1948,8.0361
2.2962,29.2685,0.9348,7.6367,4.7695,7.1974
2.3077,28.4236,0.9094,7.3589,4.5753,7.6987
2.2529,31.3752,0.9513,7.6571,4.5215,6.1498
2.2567,32.8732,0.9302,7.5953,4.3815,5.5437
2.1787,32.2068,0.9586,7.8473,4.2427,5.8011
2.2148,35.1224,0.9598,7.3418,4.134,4.7957
2.4009,32.472,0.9042,7.8332,4.7091,5.6965
2.2633,29.2499,0.9342,7.8587,4.6086,7.2079
2.3152,30.4617,0.9178,7.8056,4.695,6.5723
2.1103,33.0553,0.9447,7.3695,4.4926,5.4765
2.2584,32.4508,0.9309,7.7516,4.8563,5.7047
2.221,34.4955,0.9466,7.7882,4.4174,4.9874
2.2603,30.4454,0.9403,7.7362,4.3982,6.5803
2.1963,24.9696,0.9474,7.6678,4.5025,10.4578
2.1497,28.4567,0.9453,7.5758,4.5999,7.678
2.3093,33.7327,0.9509,7.7104,4.7822,5.2374
2.1951,30.2173,0.9097,7.4877,4.1489,6.6932
2.1797,34.2061,0.9542,7.5551,4.2848,5.08
2.3564,35.2679,0.9428,7.482,4.7611,4.7529
2.2381,29.5148,0.9422,7.4914,4.6103,7.0609
2.2223,30.8899,0.944,7.4531,4.4577,6.3687
2.2668,29.8762,0.9355,7.9892,4.7429,6.8679
2.2497,31.3098,0.9366,7.4649,4.0951,6.1786
2.2442,35.2072,0.9342,7.4653,4.56,4.7707
2.1798,27.3137,0.9279,7.6082,4.2083,8.446
2.3062,31.2535,0.9599,8.0642,4.7683,6.2035
2.3621,31.8482,0.9474,7.5453,4.9091,5.9475
2.2423,28.2547,0.9384,7.5434,4.5,7.8056
2.2203,25.6777,0.9568,7.3457,3.765,9.7765
2.1236,29.2544,0.9531,7.4459,4.0453,7.2053
2.1918,25.5699,0.9557,7.6899,3.9451,9.8757
2.33,30.0846,0.924,8.1904,4.6582,6.7603
2.2763,29.0212,0.9567,8.197,4.791,7.3386
2.2758,28.7741,0.9468,7.5538,4.9201,7.4842
2.3028,29.0977,0.9575,7.4936,4.4608,7.2945
2.342,25.5165,0.9481,7.5762,4.6828,9.9254
2.2982,30.9955,0.9351,7.7904,4.8876,6.32
2.285,35.3823,0.9148,7.5641,4.5539,4.7196
2.1534,32.7819,0.955,7.6377,4.3086,5.5779
2.3407,32.57,0.9481,7.7144,4.8788,5.6585
2.1732,29.0586,0.9587,7.6631,4.0105,7.317
2.0174,31.2418,0.9417,7.4903,4.062,6.2087
2.1241,34.4645,0.9415,7.4898,4.2553,4.9972
2.3577,31.7075,0.9328,7.4954,4.811,6.0066
2.2403,31.0403,0.9307,7.3892,4.1978,6.2996
2.386,28.4581,0.9338,7.5393,4.8091,7.6772
2.2829,27.219,0.9196,7.4751,4.4465,8.515
2.353,34.484,0.9232,7.6832,4.5848,4.991
2.3408,29.7572,0.9314,7.421,4.7735,6.9305
2.2739,32.565,0.9574,7.8421,4.922,5.6605
2.2724,27.4139,0.9242,7.4333,4.8367,8.3739
2.2672,33.959,0.9234,7.5668,4.5177,5.1612
2.2135,23.0123,0.957,7.4802,3.7496,12.7877
2.2744,33.5241,0.9416,7.546,4.8764,5.3093
2.3012,25.5345,0.9588,7.7949,4.5317,9.9085
2.3472,30.953,0.9237,7.352,4.7506,6.3395
2.1138,36.3295,0.9557,7.4083,3.9438,4.4578
2.149,26.1541,0.9455,7.7954,3.9615,9.3567
2.1161,35.9453,0.9281,7.3539,4.1049,4.5612
2.3155,33.2976,0.9364,7.9745,4.6413,5.3891
2.2813,34.636,0.9273,7.653,4.4407,4.9434
2.2654,31.9153,0.9357,7.8084,4.6896,5.9197
2.2668,26.8846,0.9408,7.6405,4.2996,8.766
2.2142,33.9777,0.9521,7.4021,4.2188,5.155
2.2248,35.6023,0.9587,7.6747,4.6817,4.6567
2.365,29.7735,0.9381,7.5373,4.3972,6.9218
2.3946,37.8993,0.9227,7.5687,4.9347,4.0717
2.3133,30.1598,0.9479,7.7274,4.6556,6.7222
2.4191,36.4504,0.8968,7.4398,4.9343,4.4261
2.3265,33.3444,0.9156,7.3614,4.8149,5.3724
2.2953,26.853,0.9428,7.4018,4.1005,8.7903
2.2306,23.3407,0.9408,7.7453,4.1045,12.3426
2.3727,33.8394,0.9232,7.4543,4.526,5.2013
2.1234,27.104,0.9559,7.506,4.1904,8.6
2.1182,32.7698,0.9332,7.4549,4.4729,5.5825
2.3236,31.0221,0.9554,7.8172,4.5407,6.3079
2.4126,35.8813,0.9309,7.4553,4.9431,4.5788
2.2786,36.7848,0.9282,7.4117,4.8946,4.3401
2.3478,35.0491,0.9092,7.3687,4.6749,4.8175
2.1139,29.4683,0.9522,7.8948,4.2524,7.0863
2.2941,27.1308,0.9436,7.949,4.6862,8.5801
2.2007,27.1165,0.9549,7.6935,3.9565,8.5907
2.1338,26.1119,0.9373,7.5147,4.2288,9.3927
2.226,27.6386,0.9362,7.4161,4.4581,8.2158
2.1493,31.2297,0.9449,7.3906,4.1188,6.2141
2.3825,30.0214,0.928,7.6304,4.5683,6.7926
2.2303,29.23,0.9342,7.5941,4.3444,7.2191
2.3048,28.1031,0.9528,7.4077,4.5529,7.9034
2.3991,37.2165,0.9222,7.5398,4.8432,4.2329
2.3591,32.9247,0.9511,7.4225,4.8587,5.5246
2.2533,29.3806,0.9423,8.3193,4.6915,7.1347
2.1743,31.8427,0.9497,7.4211,4.0398,5.9498
2.2463,24.7277,0.9443,7.421,4.1185,10.7079
2.2499,31.4257,0.9471,7.7862,4.4143,6.1276
2.1734,36.0529,0.9559,7.4555,4.2075,4.5319
2.1892,23.4154,0.946,7.5072,3.8713,12.2449
2.2701,24.6793,0.9376,7.3754,4.0107,10.759
2.2633,28.8839,0.9533,7.6152,4.2124,7.419
2.3204,35.9991,0.9354,7.7299,4.9102,4.5465
2.1083,28.1074,0.9442,7.6388,4.344,7.9007
2.2957,32.2919,0.9304,7.4835,4.2492,5.7672
2.0412,31.1662,0.9532,7.5127,4.3698,6.2426
2.2855,35.1864,0.9541,7.4307,4.7356,4.7768
2.2743,30.7455,0.9369,7.4334,4.5515,6.4363
2.366,36.7467,0.91,7.442,4.7665,4.3497
2.4223,26.6432,0.9373,7.4757,4.7266,8.9545
2.2184,23.3027,0.959,7.6069,3.904,12.3929
2.2572,28.3864,0.9518,7.5096,4.6251,7.7221
2.2729,32.3188,0.9451,7.4534,4.0967,5.7566
2.3618,30.2319,0.9297,7.5113,4.3551,6.6859
2.173,25.2626,0.9408,7.5423,4.1068,10.1671
2.1009,34.6156,0.9475,7.3636,3.9922,4.9497
2.2806,26.7375,0.9436,7.4876,4.0354,8.8802
2.2518,34.516,0.9256,7.4134,4.4475,4.9809
2.3487,30.6755,0.9474,7.4704,4.4632,6.4694
2.3506,34.9883,0.9004,7.7292,4.8973,4.8357
2.3451,29.8707,0.9419,7.5017,4.4459,6.8708
2.2751,30.8664,0.924,7.6088,4.8546,6.3797
2.1836,28.7423,0.9524,7.4244,4.1676,7.5033
2.252,32.0805,0.9301,7.8948,4.4052,5.8521
2.4121,33.4947,0.8985,7.6552,4.8226,5.3195
2.3257,32.9253,0.9338,7.5993,4.6961,5.5244
2.2706,30.0913,0.9572,7.4085,4.5824,6.7569
2.205,33.863,0.954,7.3874,4.7334,5.1933
2.2335,25.6558,0.9408,7.6539,4.6065,9.7965
2.1828,31.2679,0.9331,7.7179,4.4059,6.1971
2.0232,24.3537,0.9502,7.633,3.927,11.1134
2.1364,32.2022,0.9292,7.6746,4.1131,5.8029
2.2567,30.88,0.9183,7.5695,4.4982,6.3733
2.2546,35.3261,0.9326,7.4319,4.5646,4.7359
2.2413,27.6156,0.9397,7.4546,4.5071,8.2318
2.3672,28.1519,0.9414,7.465,4.5987,7.8717
2.3533,30.8057,0.9231,7.712,4.6109,6.408
2.3993,31.583,0.9324,7.3779,4.8703,6.0596
2.1618,31.1147,0.9287,7.6489,4.2778,6.2658
2.3872,36.812,0.8953,7.416,4.6717,4.3332
2.4403,30.0711,0.895,7.3997,4.743,6.7672
2.1215,28.0382,0.9508,7.5669,4.2957,7.9459
2.1344,30.1083,0.927,7.4897,3.9575,6.7482
2.3134,29.7516,0.9536,7.6206,4.3211,6.9335
2.3032,31.26,0.9285,7.6686,4.9487,6.2007
2.486,30.9672,0.9206,7.4438,4.9282,6.333
2.284,24.2247,0.9319,7.3863,4.0921,11.259
2.2473,32.836,0.9577,7.5734,4.2632,5.5576
2.1169,30.3821,0.9549,7.5677,4.2063,6.6113
2.0775,32.7788,0.9597,7.3461,4.2061,5.5791
2.1791,26.7734,0.9424,7.7838,4.4021,8.8521
2.2019,23.9213,0.9426,7.8523,3.879,11.6134
2.3659,31.9662,0.9487,8.0947,4.8542,5.8987
2.4304,35.7267,0.9011,7.3482,4.6604,4.6217
2.2157,24.5036,0.9507,7.5149,3.983,10.9479
2.2796,32.4412,0.9485,7.5736,4.309,5.7085
2.1333,35.8876,0.9402,7.4223,3.9441,4.577
2.1295,32.6452,0.9524,7.3848,4.3268,5.6297
2.2827,36.0131,0.9459,7.5622,4.4254,4.5427
2.3687,31.5936,0.916,7.6557,4.6546,6.0551
2.1786,28.6349,0.9325,7.3491,4.1857,7.5683
2.1992,34.53,0.9091,7.3592,4.254,4.9765
2.1079,35.2846,0.9557,7.4123,4.617,4.748
2.3573,34.2765,0.903,7.3877,4.8307,5.0572
2.185,26.5511,0.9325,7.4943,4.1027,9.0282
2.3063,29.8409,0.9314,7.3502,4.5538,6.8864
2.311,29.6476,0.9211,7.4213,4.294,6.989
2.248,26.4673,0.9222,7.5848,4.5284,9.096
2.2537,25.9006,0.9548,7.643,4.0888,9.5764
2.2801,34.418,0.9136,7.6961,4.4146,5.0119
2.3324,29.7333,0.941,7.6082,4.4818,6.9432
2.0237,29.5655,0.9319,7.4888,3.769,7.0333
2.1969,26.3149,0.954,7.6908,4.3235,9.2214
2.222,30.6999,0.9431,7.8717,4.5827,6.4579
2.1852,30.5146,0.9535,7.4365,3.7998,6.5466
2.1984,25.961,0.9559,7.9173,4.4195,9.5233
2.2083,34.0405,0.9273,7.6531,4.6528,5.1342
2.2587,30.8956,0.9317,7.811,4.3604,6.3661
2.3337,30.8795,0.9317,7.9402,4.4797,6.3736
2.3061,28.7193,0.9268,7.4657,4.5824,7.5171
2.1342,28.8703,0.9513,7.3471,4.0471,7.4271
2.2632,27.7917,0.9266,7.5933,4.6516,8.1107
2.2382,30.1428,0.9344,7.455,4.8337,6.7308
2.1636,33.8944,0.9248,7.5846,4.1331,5.1828
2.177,26.8935,0.9561,7.4195,4.3806,8.7592
2.1538,29.3591,0.959,7.4408,3.7308,7.1467
2.11,25.6182,0.9491,7.5508,4.4157,9.8311
2.3427,30.5304,0.929,7.5341,4.5487,6.539
2.0524,25.7022,0.9497,7.4747,4.041,9.7542
2.3861,33.9828,0.9063,7.8412,4.7014,5.1533
2.2537,32.4991,0.9462,7.5264,4.2598,5.6859
2.3687,28.6085,0.9308,7.7815,4.5278,7.5844
2.1387,36.1471,0.95,7.4412,4.2598,4.5064
2.1957,28.158,0.9539,7.5468,4.6728,7.8678
2.1014,39.6333,0.9309,7.3895,4.3822,3.7031
2.0755,28.1082,0.9526,7.5568,4.0525,7.9001
2.3476,31.0255,0.9365,7.7736,4.5868,6.3063
2.0996,38.3839,0.9282,7.3467,4.3005,3.963
2.2175,35.1745,0.9195,7.5513,4.2925,4.7803
2.2584,23.2465,0.936,7.3745,4.0235,12.4677
2.359,35.7783,0.9053,7.5468,4.7466,4.6073
2.4713,30.8537,0.9289,7.4547,4.9369,6.3856
2.3015,29.7778,0.9418,7.8818,4.7944,6.9196
2.1077,31.7665,0.9465,7.8101,4.4578,5.9817
2.1665,34.2068,0.9571,7.6448,4.8764,5.0798
2.3451,30.2295,0.916,8.043,4.6858,6.6871
2.1992,26.2806,0.9299,7.4718,4.1338,9.25
2.302,32.1423,0.9288,7.5991,4.8179,5.827
2.2524,31.2788,0.9434,7.5854,4.7453,6.1923
2.2826,29.1705,0.9448,7.7362,4.7564,7.2528
2.1126,24.4174,0.9569,7.6712,4.0844,11.0427
2.4435,26.9276,0.9447,7.3434,4.8781,8.7331
2.3962,38.9848,0.894,7.6109,4.9478,3.8346
2.2264,28.5378,0.9575,7.3966,4.1533,7.6278
2.3827,31.415,0.9307,7.6482,4.5676,6.1323
2.3506,30.3105,0.9273,7.8386,4.5831,6.6467
2.3084,31.9728,0.9279,8.0575,4.8392,5.896
2.305,34.3038,0.8992,7.4048,4.5469,5.0484
2.3842,32.8126,0.9095,7.66,4.8655,5.5664
2.3923,30.7526,0.9485,7.6109,4.6962,6.4329
2.4177,29.6755,0.9192,7.4306,4.812,6.974
2.2589,32.3332,0.9172,7.478,4.2768,5.7509
2.3241,35.5987,0.8829,7.3627,4.4862,4.6577
2.3132,32.7364,0.9176,7.8121,4.836,5.5951
2.1751,33.4601,0.9553,7.5042,4.2474,5.3316
2.1694,30.2391,0.9533,7.626,4.3344,6.6823
2.1797,33.4606,0.9292,7.4198,3.9471,5.3314
2.1575,29.7228,0.9407,7.3869,4.63,6.9488
2.3072,30.8539,0.9164,7.8822,4.6254,6.3855
2.0746,32.5163,0.9587,7.6061,4.0116,5.6793
2.2473,35.5349,0.914,7.5291,4.4854,4.6758
2.21,29.1854,0.9388,7.8559,4.6151,7.2443
2.2973,28.4279,0.9545,7.7773,4.7574,7.696
2.2912,38.5505,0.9545,7.529,4.7322,3.9267
2.1559,35.686,0.9565,7.5108,4.6212,4.6331
2.3876,31.2956,0.9179,7.3932,4.5394,6.1848
2.1298,24.2851,0.9595,7.7001,3.9574,11.1904
2.355,28.7905,0.9407,7.5374,4.4834,7.4744
2.1867,33.7967,0.9509,7.8156,4.4526,5.2157
2.233,30.424,0.9505,7.7394,4.2753,6.5908
2.3022,31.9201,0.9395,7.6871,4.3831,5.9177
2.313,30.1222,0.9344,7.6532,4.4594,6.7412
2.212,33.0867,0.9423,7.8263,4.7911,5.465
2.125,31.9849,0.9584,7.5431,4.0781,5.8911
2.1953,24.6644,0.9585,7.5025,4.1029,10.7748
2.1664,33.322,0.9382,7.3918,4.3273,5.3804
2.0992,33.6371,0.9312,7.514,4.3759,5.2702
2.236,30.5073,0.9354,7.6791,4.3903,6.5502
2.1884,33.3948,0.9264,7.6155,4.2496,5.3546
2.4518,28.8313,0.9062,7.8109,4.8702,7.4501
2.3057,26.8801,0.9492,7.8441,4.727,8.7695
2.2219,28.2432,0.9584,7.4941,4.0289,7.8129
2.2744,27.5172,0.9425,7.801,4.7509,8.3007
2.1283,32.0773,0.9282,7.609,3.9862,5.8533
2.2958,31.3325,0.9249,7.6255,4.6173,6.1685
2.4038,30.8454,0.9122,7.9752,4.8316,6.3894
2.3755,33.2647,0.9057,7.8459,4.7024,5.4008
2.3064,30.1333,0.9199,7.8243,4.6112,6.7356
2.2219,26.947,0.9501,7.8587,4.2336,8.7183
2.3235,28.6418,0.9213,7.7924,4.5442,7.5641
2.2873,26.3396,0.9591,7.3735,4.1091,9.2009
2.3185,31.5276,0.9275,7.4818,4.3219,6.0834
2.3172,30.3152,0.9277,7.418,4.2818,6.6444
2.4605,32.8435,0.9025,7.394,4.7822,5.5548
2.3398,28.9685,0.9396,7.5955,4.88,7.3693
2.2534,31.9461,0.9322,7.7363,4.3019,5.907
2.403,29.508,0.9229,7.5702,4.5404,7.0646
2.1735,30.3739,0.922,7.6244,4.3661,6.6154
2.3248,34.8835,0.9258,7.9154,4.7185,4.8673
2.2134,30.1258,0.933,7.5228,4.4286,6.7394
2.2655,36.3333,0.9546,7.3686,4.366,4.4568
2.1384,25.7582,0.9397,7.7127,4.1576,9.7035
2.228,28.2741,0.955,7.3428,4.5787,7.7932
2.1436,32.4564,0.925,7.6669,4.0951,5.7025
2.2545,30.16,0.933,7.4485,4.1235,6.7221
2.3388,27.5663,0.9375,7.8173,4.5692,8.2661
2.1478,31.1048,0.9307,7.3918,4.2675,6.2703
2.3038,26.2874,0.9515,7.9202,4.6976,9.2443
2.386,32.0451,0.9232,7.7716,4.9338,5.8664
2.2556,25.3962,0.9369,7.3671,3.9768,10.0387
2.2159,33.9336,0.9593,7.4168,4.3638,5.1697
2.2645,30.3229,0.929,7.8228,4.4415,6.6406
2.2543,31.1496,0.9393,7.6468,4.7541,6.2501
2.2101,25.4839,0.9528,7.5949,4.1087,9.9559
2.2033,34.9734,0.9293,7.4121,4.2251,4.8402
2.03,30.5291,0.9443,7.3853,4.0944,6.5396
2.4173,35.193,0.8883,7.4943,4.6753,4.7748
2.3815,31.5816,0.9408,7.7734,4.8328,6.0602
2.319,30.6626,0.9473,7.9014,4.765,6.4756
2.283,29.8923,0.9562,7.408,4.3222,6.8594
2.4073,33.0007,0.9405,7.4311,4.7549,5.4965
2.0953,30.0404,0.9504,7.3923,4.2613,6.7829
2.0023,27.4084,0.9544,7.4799,4.1891,8.3779
2.2871,35.9388,0.9119,7.3749,4.6522,4.563
2.2104,29.9442,0.9501,7.6454,4.3419,6.8325
2.1915,30.131,0.9203,7.6004,4.1336,6.7367
1.9986,28.4921,0.9495,7.4493,4.0685,7.656
2.3545,35.1345,0.8931,7.6563,4.7588,4.7921
2.1867,33.2998,0.9599,7.8068,4.7121,5.3883
2.1574,23.222,0.9582,7.6883,4.0668,12.5006
2.1345,29.6318,0.9501,7.7577,4.4166,6.9974
2.4307,31.4853,0.9046,7.5599,4.8721,6.1017
2.2109,32.8216,0.9551,7.5215,4.5411,5.563
2.2092,31.0302,0.9368,7.55,4.5772,6.3042
2.1835,37.4113,0.9078,7.3567,4.4257,4.1859
2.1578,33.486,0.9403,7.3883,4.9216,5.3226
2.1195,31.1686,0.9452,7.6664,4.3479,6.2415
2.2319,33.6005,0.9522,7.5542,4.0422,5.2828
2.0757,33.7618,0.9561,7.5837,4.5837,5.2276
2.2423,34.0768,0.9577,7.5971,4.8763,5.1222
2.2033,30.505,0.9127,7.5702,4.2417,6.5513
2.1194,34.2844,0.9355,7.5095,4.1066,5.0547
2.3805,34.6104,0.9216,7.5047,4.623,4.9514
2.247,27.7175,0.9353,7.7739,4.56,8.1614
2.0457,23.0165,0.9564,7.3774,4.26,12.7819
2.2471,27.3687,0.9361,7.7243,4.6604,8.4063
2.2599,33.3572,0.9043,7.6712,4.5008,5.3679
2.4109,29.8745,0.9083,7.8571,4.5916,6.8687
2.2254,29.2322,0.9496,7.369,4.8625,7.2178
2.2446,26.8606,0.9379,7.58,4.4011,8.7845
2.3085,31.2348,0.9325,8.0539,4.5084,6.2119
2.3358,28.718,0.9332,7.6134,4.7209,7.5179
2.1187,27.0721,0.9579,7.4786,4.2995,8.6238
2.3182,31.3128,0.9586,7.8782,4.8726,6.1772
2.1986,32.6299,0.9215,7.5836,4.3631,5.6356
2.3653,29.434,0.919,7.4365,4.6124,7.1052
2.2001,26.9407,0.939,7.5095,4.0501,8.7231
2.4396,30.6834,0.9097,7.5677,4.6597,6.4657
2.3861,31.8625,0.9065,7.5051,4.7912,5.9416
2.2745,32.3836,0.937,7.6207,4.8166,5.731
1.9966,28.1714,0.957,7.4103,4.0596,7.8591
2.3591,28.6428,0.9324,7.7654,4.5031,7.5635
2.2284,29.6183,0.9245,7.5505,4.3787,7.0047
2.1503,36.179,0.956,7.5256,4.5495,4.4979
2.1226,32.3483,0.9339,7.388,3.9481,5.7449
2.2067,25.52,0.9555,7.5248,3.9817,9.922
2.2377,29.0297,0.9584,7.5261,4.0719,7.3337
2.212,29.3341,0.9418,7.589,4.3858,7.1606
2.2524,30.0548,0.9437,8.2224,4.5824,6.7755
2.1987,27.0035,0.9135,7.349,4.1192,8.6754
2.243,30.02,0.9481,7.4572,4.3294,6.7934
2.1691,29.7182,0.9542,7.9414,4.2736,6.9512
2.3514,30.7806,0.9442,7.6467,4.8589,6.4198
2.2198,27.4681,0.9446,7.6679,4.4305,8.3353
2.1157,31.9371,0.9422,7.5433,4.4275,5.9107
2.2056,33.1733,0.9335,7.503,4.461,5.4336
2.3273,33.7354,0.9208,7.4168,4.4827,5.2365
2.3578,30.6988,0.9268,7.3919,4.5102,6.4583
2.3524,36.6083,0.9108,7.7033,4.7691,4.3851
2.3578,31.6294,0.9188,7.9043,4.6597,6.0397
2.0085,33.3176,0.9464,7.3459,4.1284,5.3819
2.1541,27.2696,0.9247,7.5033,4.1349,8.4781
2.2805,34.5293,0.9333,7.8906,4.8266,4.9767
2.244,31.3902,0.9434,7.5023,4.5143,6.1432
2.121,31.5348,0.9519,7.5219,4.0255,6.0803
2.3401,28.6854,0.9555,7.5374,4.8554,7.5376
2.2705,32.2064,0.9222,7.4564,4.3425,5.8013
2.4689,28.5998,0.9406,7.3483,4.8199,7.5897
2.1946,26.8205,0.9504,7.5609,4.0173,8.8155
