Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.3539,34.5756,0.9599,7.5365,4.8459,5.3233
2.338,30.0609,0.9576,7.8131,4.4535,7.3134
2.3325,30.3399,0.9454,7.82,4.599,7.1587
2.3947,31.7246,0.9593,7.4952,4.5451,6.4618
2.3676,29.4849,0.9523,7.8543,4.5712,7.6498
2.341,35.6913,0.9533,7.4776,4.6735,4.9614
2.3887,31.5701,0.9554,7.5509,4.7335,6.5342
2.3292,32.6289,0.9456,7.5456,4.7293,6.0623
2.3989,32.1996,0.9528,7.4709,4.5554,6.247
2.3331,35.7497,0.9418,7.4379,4.6854,4.9435
2.391,33.1399,0.9513,7.4905,4.8034,5.8534
2.3896,29.8088,0.9553,7.6727,4.5035,7.4577
2.401,33.1707,0.9472,7.4132,4.7387,5.8412
2.3866,31.1499,0.9548,7.4368,4.8878,6.7375
2.382,31.8036,0.9551,7.4757,4.9163,6.4253
2.3444,32.4234,0.944,7.6825,4.6908,6.1496
2.3629,31.5873,0.9528,7.5881,4.7045,6.526
2.4084,34.428,0.9576,7.3765,4.7363,5.3742
2.3798,30.2567,0.9581,7.6201,4.8958,7.2043
2.4183,32.2752,0.9469,7.3767,4.6271,6.2138
2.2952,34.8033,0.958,7.4749,4.7588,5.2461
2.3273,36.1277,0.96,7.4377,4.6666,4.8302
2.3948,34.3457,0.9541,7.3806,4.7518,5.403
2.3601,33.8928,0.9541,7.6027,4.8697,5.5656
2.387,30.4251,0.9491,7.5836,4.4355,7.1125
2.3747,31.292,0.9532,7.587,4.5319,6.6677
2.3554,31.1381,0.9593,7.7727,4.773,6.7434
2.3895,34.5841,0.9584,7.4202,4.7422,5.3203
2.3142,34.2809,0.954,7.5472,4.6411,5.4258
2.3772,33.3937,0.9596,7.4873,4.7531,5.7538
2.3658,31.741,0.9414,7.7256,4.6718,6.4542
2.2989,36.2428,0.956,7.359,4.6262,4.7965
2.4246,32.0989,0.9319,7.4062,4.8216,6.2916
2.3381,31.8463,0.955,7.8448,4.8272,6.4057
2.3664,32.3354,0.9599,7.5739,4.9411,6.1876
2.3942,32.0991,0.9323,7.4312,4.8395,6.2915
2.3474,29.996,0.9596,7.7231,4.4988,7.3501
2.3161,35.1135,0.9587,7.4496,4.7267,5.1438
2.3757,33.0538,0.9441,7.3784,4.8483,5.8878
2.3023,32.1905,0.9521,7.8874,4.5689,6.251
2.378,33.4464,0.9453,7.5772,4.7536,5.7335
2.4288,31.5605,0.9543,7.4264,4.7353,6.5387
2.2786,32.3037,0.9575,7.7149,4.5618,6.2014
2.3573,35.0617,0.9556,7.6191,4.7834,5.1607
2.278,30.1637,0.9552,8.1771,4.5075,7.2558
2.378,32.3982,0.9431,7.3541,4.7892,6.1604
2.323,31.8093,0.959,7.5108,4.4881,6.4226
2.3927,34.0966,0.9475,7.5273,4.7794,5.4915
2.2904,32.319,0.9589,7.6347,4.6063,6.1947
2.3829,33.2863,0.9581,7.393,4.5735,5.7956
2.3607,33.0571,0.9362,7.5504,4.7732,5.8865
2.2881,31.6456,0.9574,7.6583,4.5999,6.4986
2.3726,36.8798,0.9477,7.4747,4.8883,4.6166
2.2946,33.6437,0.9599,7.8764,4.6927,5.6583
2.276,33.2246,0.9586,7.8029,4.5391,5.8199
2.4259,32.5178,0.9362,7.4079,4.8511,6.1093
2.3211,36.3839,0.9574,7.4886,4.7667,4.7558
2.333,31.234,0.9587,7.8657,4.5441,6.696
2.3753,35.1723,0.9585,7.3467,4.6328,5.1248
2.4412,31.827,0.9589,7.3521,4.7526,6.4145
2.3079,33.247,0.9497,7.6507,4.6386,5.8111
2.3325,31.9391,0.9562,7.7829,4.4893,6.3634
2.3445,33.4387,0.9514,7.7097,4.8968,5.7365
2.3204,29.6652,0.9552,7.6511,4.4414,7.542
2.3856,33.8119,0.9553,7.3524,4.6066,5.5954
2.3796,33.6133,0.9427,7.5685,4.7327,5.6698
2.3652,30.8998,0.955,7.6947,4.5445,6.8633
2.3616,36.2612,0.9513,7.4741,4.7985,4.7912
2.4095,32.3322,0.9488,7.3731,4.8381,6.189
2.4073,33.6533,0.9322,7.4209,4.819,5.6547
2.3943,33.3167,0.9432,7.4934,4.8233,5.7838
2.3476,34.0735,0.9405,7.6237,4.778,5.4998
2.3565,31.0729,0.9571,7.8793,4.6869,6.7759
2.3587,31.5076,0.9587,7.6539,4.892,6.5638
2.3192,32.9861,0.9578,7.8764,4.7556,5.9151
2.3272,33.8713,0.9492,7.7079,4.8049,5.5735
2.3525,33.7519,0.9464,7.552,4.6879,5.6177
2.3239,33.2845,0.9556,7.3529,4.8033,5.7964
2.4031,29.2707,0.9558,7.466,4.545,7.7811
2.3911,32.6276,0.9509,7.559,4.585,6.0629
2.3346,34.2276,0.9468,7.6547,4.7398,5.4446
2.4054,33.2087,0.9486,7.3859,4.5237,5.8261
2.3458,33.4344,0.957,7.689,4.804,5.7381
2.3658,34.0906,0.9348,7.544,4.7693,5.4936
2.3776,34.8557,0.9355,7.4749,4.8422,5.2286
2.3151,32.7306,0.9542,7.9122,4.5827,6.0198
2.3625,31.6204,0.9596,7.5632,4.671,6.5105
2.4086,32.0015,0.9525,7.4017,4.5507,6.3352
2.3795,37.7428,0.93,7.5936,4.8349,4.3892
2.3747,34.9314,0.9475,7.4222,4.8654,5.2035
2.3225,29.4003,0.9532,8.0647,4.6035,7.7013
2.3529,32.3031,0.9465,7.7772,4.7192,6.2016
2.374,31.4918,0.9527,7.5749,4.6171,6.5713
2.4306,31.1439,0.951,7.3579,4.5071,6.7405
2.3493,33.2911,0.9535,7.459,4.6523,5.7938
2.3836,29.7553,0.9579,7.6333,4.5035,7.4889
2.3828,31.7434,0.9578,7.5599,4.747,6.453
2.357,31.935,0.9588,7.5741,4.5823,6.3652
2.3663,34.4601,0.9322,7.4582,4.7946,5.3631
2.3365,32.8684,0.9521,7.8792,4.6431,5.963
2.3966,33.6478,0.9528,7.3768,4.5712,5.6568
2.3052,32.4342,0.9583,7.9103,4.7398,6.145
2.407,32.6142,0.9431,7.5773,4.9218,6.0685
2.3311,31.9129,0.9539,7.9096,4.5672,6.3752
2.3489,32.3262,0.9547,7.3627,4.5804,6.1916
2.3692,35.5648,0.9523,7.5605,4.8731,5.0004
2.3445,33.5093,0.9418,7.4303,4.6661,5.7093
2.3861,29.8924,0.9563,7.6457,4.6663,7.4094
2.3625,33.5511,0.9598,7.4603,4.8391,5.6934
2.3232,31.1277,0.9587,7.9747,4.5297,6.7485
2.3768,29.9196,0.9565,7.6291,4.5599,7.3937
2.3197,35.1542,0.9487,7.6084,4.7253,5.1306
2.3852,31.3261,0.9546,7.38,4.4752,6.651
2.4012,29.4618,0.957,7.3911,4.4645,7.6638
2.3606,36.149,0.9513,7.3423,4.8748,4.824
2.3441,33.0549,0.9503,7.761,4.6915,5.8874
2.3663,31.2056,0.9463,7.6576,4.7023,6.71
2.3559,34.7565,0.955,7.5968,4.9017,5.2618
2.3254,31.1541,0.9556,7.9791,4.6413,6.7355
2.3216,34.9758,0.9421,7.4476,4.6233,5.1888
2.3076,30.4907,0.9569,7.9321,4.4578,7.0772
2.3029,28.8979,0.9585,7.8012,4.5559,8.0183
2.3078,36.4478,0.9594,7.3979,4.7695,4.7375
2.3514,33.4836,0.9367,7.6156,4.7446,5.7192
2.3395,32.0614,0.9488,7.9538,4.6702,6.3083
2.3532,29.832,0.9472,7.8651,4.5827,7.4443
2.3069,29.5547,0.9586,7.6519,4.3383,7.6078
2.3011,30.058,0.9553,7.8398,4.465,7.315
2.4097,35.3803,0.9336,7.3425,4.9323,5.0583
2.3295,30.4032,0.9583,7.8899,4.5576,7.1243
2.3749,29.3313,0.9586,7.7739,4.4364,7.7436
2.3122,31.5534,0.9574,7.7507,4.5969,6.5421
2.3229,29.8068,0.956,8.0987,4.6606,7.4589
2.3782,35.9952,0.9578,7.3478,4.6782,4.8695
2.3407,31.8161,0.9565,7.8546,4.7539,6.4195
2.368,32.3279,0.9579,7.5507,4.8377,6.1909
2.3365,35.7158,0.9588,7.4716,4.888,4.9539
2.3269,34.629,0.9561,7.3704,4.5244,5.305
2.3795,34.872,0.9506,7.4012,4.8494,5.2232
2.3932,34.2816,0.9475,7.4513,4.8808,5.4255
2.3491,33.1089,0.9444,7.744,4.7517,5.8657
2.429,31.8195,0.9457,7.5679,4.9248,6.418
2.3162,33.9335,0.9598,7.4161,4.596,5.5507
2.352,34.0992,0.9523,7.7134,4.858,5.4905
2.4396,32.7968,0.9314,7.4027,4.8536,5.9924
2.3173,35.2362,0.9492,7.5369,4.7261,5.1042
2.3902,29.6886,0.9591,7.4271,4.5637,7.5281
2.3509,30.35,0.9457,7.8118,4.7214,7.1532
2.3787,31.138,0.9571,7.666,4.5072,6.7435
2.364,29.8686,0.956,7.5951,4.4937,7.4231
2.4215,32.7416,0.9351,7.4854,4.7888,6.0153
2.3325,36.28,0.9495,7.5047,4.7948,4.7857
2.3206,34.1903,0.9545,7.6858,4.6498,5.4579
2.2853,31.9845,0.9573,7.8058,4.558,6.3428
2.3438,34.5077,0.9531,7.4591,4.754,5.3466
2.3267,36.6427,0.9593,7.5671,4.8118,4.6823
2.3655,32.2441,0.9426,7.6904,4.6512,6.2274
2.3745,32.1341,0.9599,7.5773,4.5303,6.2759
2.3627,30.1723,0.9483,7.9111,4.6954,7.251
2.3714,33.5583,0.9542,7.5007,4.7434,5.6907
2.3395,33.7714,0.9493,7.6584,4.6553,5.6105
2.2891,33.5984,0.9593,7.5287,4.5492,5.6754
2.3952,30.3574,0.9589,7.5062,4.559,7.1492
2.3075,31.0994,0.9495,7.797,4.5982,6.7627
2.3346,33.6268,0.9562,7.608,4.8517,5.6647
2.3183,34.313,0.9527,7.5219,4.5794,5.4145
2.304,30.5731,0.9518,8.0921,4.5367,7.0333
2.3667,33.2403,0.9317,7.4904,4.7126,5.8137
2.3681,30.811,0.957,7.6574,4.5736,6.9089
2.3416,33.5149,0.9476,7.649,4.7535,5.7072
2.3807,32.4029,0.9456,7.4713,4.8844,6.1584
2.3646,36.5646,0.9582,7.3477,4.6281,4.7043
2.3809,32.7088,0.9536,7.5944,4.6885,6.0289
2.3307,32.0362,0.9566,7.8973,4.6842,6.3196
2.3085,33.0455,0.9543,7.6928,4.6669,5.8912
2.3255,33.9742,0.9582,7.6752,4.7471,5.5358
2.327,34.9643,0.9569,7.3427,4.5297,5.1926
2.4171,33.7776,0.9526,7.3715,4.8288,5.6081
2.3082,33.5936,0.9577,7.5798,4.5449,5.6772
2.293,30.6384,0.9581,7.7143,4.3218,6.9988
2.3608,31.3832,0.9589,7.7008,4.6845,6.6234
2.3401,35.4676,0.9554,7.4023,4.8257,5.0308
2.3267,33.5969,0.9546,7.4178,4.6431,5.676
2.3423,34.1094,0.9569,7.4357,4.7514,5.4869
2.3719,33.9346,0.9304,7.4276,4.7033,5.5502
2.3097,31.1334,0.9565,7.6993,4.548,6.7457
2.421,28.8116,0.9563,7.5475,4.512,8.0748
2.3712,31.7806,0.9557,7.5679,4.6925,6.4358
2.3507,31.4881,0.952,7.8791,4.6784,6.5731
2.3973,31.305,0.9586,7.4119,4.5036,6.6613
2.3697,30.0375,0.9549,7.564,4.4911,7.3266
2.3508,31.7738,0.9489,7.823,4.7578,6.439
2.3024,30.5781,0.9593,7.7676,4.4401,7.0306
2.349,34.3456,0.9478,7.632,4.8625,5.403
2.363,29.0452,0.9592,7.668,4.472,7.9232
2.3727,32.0238,0.9599,7.5717,4.5387,6.3251
2.395,31.3211,0.9581,7.4126,4.5789,6.6535
2.3099,31.0518,0.9505,7.6803,4.5321,6.7864
2.334,36.7716,0.9498,7.4074,4.7525,4.6464
2.2851,31.1727,0.9565,7.833,4.5244,6.7262
2.3779,31.2836,0.9476,7.6089,4.8603,6.6718
2.2869,30.2765,0.9582,7.9091,4.5648,7.1934
2.3372,34.6422,0.9524,7.3735,4.633,5.3005
2.4039,33.5475,0.9478,7.5314,4.7894,5.6948
2.3793,34.8061,0.9572,7.4782,4.8384,5.2452
2.3965,32.5887,0.9477,7.3965,4.9089,6.0792
2.3574,30.518,0.9484,7.7328,4.7074,7.0626
2.3081,32.6951,0.9567,7.83,4.6044,6.0346
2.3384,34.5435,0.9497,7.6867,4.6937,5.3343
2.3282,32.5873,0.9543,7.9352,4.693,6.0798
2.3662,33.1895,0.9446,7.3806,4.7244,5.8337
2.3894,34.113,0.9252,7.3984,4.7404,5.4856
2.3697,29.2421,0.9466,7.8322,4.6009,7.7989
2.4166,31.7907,0.9542,7.4832,4.5434,6.4312
2.3244,29.9222,0.9456,7.728,4.4611,7.3923
2.4359,32.5264,0.9281,7.3853,4.8122,6.1056
2.4005,32.5589,0.9324,7.498,4.7594,6.0918
2.3779,33.6293,0.9452,7.3689,4.7605,5.6637
2.4748,26.5375,0.9538,7.3638,4.5944,9.8226
2.3865,32.1874,0.9533,7.5415,4.4267,6.2523
2.3375,31.6435,0.9511,7.7036,4.6939,6.4996
2.3468,31.5992,0.9514,7.6564,4.7441,6.5204
2.3478,31.1824,0.9356,7.7442,4.6016,6.7215
2.3381,30.9717,0.9521,7.6343,4.6391,6.8268
2.34,35.3416,0.9541,7.5722,4.8022,5.0705
2.3973,32.8096,0.9293,7.3498,4.757,5.9871
2.3446,34.0136,0.9499,7.501,4.735,5.5214
2.383,33.0718,0.9557,7.3822,4.58,5.8806
2.332,33.8659,0.9566,7.717,4.6313,5.5755
2.3683,30.6841,0.9486,7.6664,4.7086,6.9748
2.3348,30.8449,0.9515,7.8486,4.5061,6.8915
2.3573,31.3019,0.9565,7.6527,4.5292,6.6628
2.3436,32.6682,0.9598,7.7332,4.6622,6.0458
2.39,33.3001,0.9375,7.3744,4.8169,5.7902
2.4054,34.2893,0.9469,7.3437,4.5933,5.4228
2.3764,32.9604,0.9479,7.4805,4.9236,5.9255
2.3884,32.7814,0.953,7.4658,4.4765,5.9987
2.4124,31.4276,0.9544,7.5493,4.5575,6.602
2.3676,32.3395,0.9555,7.742,4.7812,6.1858
2.3318,32.0049,0.9545,7.8935,4.7723,6.3336
2.3503,30.3398,0.9479,7.8483,4.6378,7.1588
2.3938,32.6313,0.9557,7.5124,4.6456,6.0613
2.399,33.1339,0.9493,7.4741,4.6967,5.8558
2.3851,32.7128,0.9577,7.4871,4.4864,6.0272
2.3429,34.6196,0.954,7.7454,4.8762,5.3082
2.4265,33.7671,0.943,7.3995,4.9131,5.6121
2.3762,32.6636,0.9396,7.3925,4.7528,6.0478
2.3637,30.0775,0.9528,7.779,4.7865,7.304
2.3914,35.1627,0.9349,7.614,4.7491,5.1279
2.4039,31.9709,0.951,7.3718,4.871,6.349
2.4093,29.07,0.9589,7.5754,4.4692,7.9074
2.328,31.6202,0.9537,7.7666,4.5764,6.5106
2.348,38.3129,0.9532,7.4068,4.8954,4.2484
2.3457,30.0846,0.95,7.8325,4.5759,7.3
2.4098,32.9824,0.9261,7.3736,4.7757,5.9166
2.3982,28.8931,0.9564,7.6255,4.5665,8.0214
2.3835,32.5793,0.9452,7.4695,4.6979,6.0832
2.3551,33.0553,0.9477,7.7219,4.8077,5.8872
2.3789,31.7012,0.9523,7.6258,4.7698,6.4727
2.3786,30.1847,0.9528,7.6322,4.7784,7.2441
2.3822,31.6538,0.9552,7.6352,4.7506,6.4948
2.3004,33.8781,0.9579,7.53,4.7292,5.571
2.3536,34.648,0.9377,7.5664,4.788,5.2985
2.3478,37.7212,0.9476,7.4531,4.8619,4.3947
2.3749,33.3599,0.9496,7.4603,4.8832,5.7669
2.4061,34.5855,0.944,7.4929,4.9312,5.3199
2.3725,30.2037,0.954,7.7588,4.4618,7.2336
2.3376,33.6121,0.9545,7.8401,4.8493,5.6702
2.3602,33.9476,0.9524,7.5223,4.9331,5.5455
2.3682,31.6003,0.9584,7.6351,4.8155,6.5199
2.3663,31.753,0.957,7.8303,4.8207,6.4486
2.3246,35.3666,0.9508,7.6663,4.7618,5.0626
2.3609,33.044,0.9409,7.537,4.7406,5.8918
2.3947,33.3798,0.9453,7.6293,4.8223,5.7592
2.3021,30.051,0.9565,8.0476,4.5693,7.319
2.3297,32.4497,0.9533,7.6951,4.6514,6.1383
2.3858,33.2587,0.9322,7.4835,4.8575,5.8065
2.3111,31.797,0.9511,7.9107,4.6009,6.4283
2.3712,33.6158,0.9471,7.774,4.8358,5.6688
2.3907,29.7061,0.9566,7.6664,4.538,7.5178
2.3364,33.1789,0.9564,7.6013,4.8218,5.8379
2.306,29.6521,0.9547,7.753,4.4805,7.5497
2.3363,36.7929,0.9551,7.3999,4.8184,4.6405
2.3619,34.7223,0.9427,7.5856,4.8017,5.2734
2.3818,30.849,0.9448,7.7072,4.683,6.8894
2.4205,32.3336,0.96,7.4092,4.7705,6.1884
2.358,35.2675,0.9345,7.4258,4.7688,5.0942
2.3021,35.0818,0.9571,7.5123,4.6269,5.1541
2.3518,33.1703,0.9488,7.5057,4.7979,5.8413
2.4101,32.4407,0.9545,7.5121,4.5083,6.1422
2.3017,34.2884,0.9483,7.4896,4.6399,5.4231
2.3334,30.4547,0.9545,7.8633,4.7002,7.0965
2.3051,34.0965,0.9543,7.4868,4.7354,5.4915
2.3388,32.1091,0.9554,7.7261,4.6722,6.287
2.3265,33.1537,0.9588,7.8345,4.7947,5.8479
2.3861,32.4179,0.9503,7.4904,4.7349,6.152
2.3241,30.5235,0.9465,8.0003,4.5336,7.0597
2.3851,34.6898,0.9576,7.5068,4.8762,5.2843
2.3504,31.4147,0.9554,7.7121,4.7684,6.6082
2.4058,30.1118,0.9461,7.5918,4.5225,7.2848
2.3409,35.2683,0.9481,7.6464,4.6715,5.0939
2.3354,30.3532,0.9562,8.0842,4.6546,7.1515
2.3424,30.7996,0.9563,7.9382,4.798,6.9148
2.3336,31.9821,0.953,7.5135,4.7178,6.3439
2.348,35.2439,0.9437,7.4807,4.7214,5.1017
2.3938,32.7324,0.9311,7.4407,4.8144,6.019
2.3628,32.8544,0.944,7.6662,4.8876,5.9687
2.3041,34.3789,0.9566,7.4877,4.6109,5.3914
2.3744,31.0075,0.9588,7.592,4.6928,6.8087
2.4172,29.0035,0.9466,7.6341,4.5231,7.95
2.3883,34.1707,0.9455,7.4365,4.7393,5.4649
2.3725,34.1428,0.9341,7.3644,4.6395,5.4749
2.3886,33.1363,0.9493,7.3861,4.8916,5.8548
2.3717,33.546,0.9508,7.6011,4.77,5.6953
2.2731,30.5687,0.9585,8.0585,4.4841,7.0356
2.3911,33.7908,0.9411,7.4463,4.7799,5.6033
2.3354,32.4077,0.9578,7.5997,4.8581,6.1563
2.3731,29.4738,0.9491,7.7454,4.6836,7.6565
2.4232,33.4756,0.933,7.3914,4.8382,5.7222
2.3638,32.5924,0.948,7.6831,4.7004,6.0777
2.3481,31.946,0.9481,7.8431,4.6976,6.3602
2.3131,36.1204,0.9547,7.56,4.7384,4.8324
2.3544,31.4418,0.9548,7.7829,4.5904,6.5952
2.4213,30.7965,0.9587,7.3854,4.5221,6.9164
2.3721,33.7174,0.9551,7.5388,4.6607,5.6306
2.4034,31.9563,0.9397,7.5904,4.781,6.3556
2.3427,32.5696,0.9594,7.5225,4.6091,6.0873
2.3658,34.9243,0.9558,7.6102,4.8196,5.2058
2.4119,31.3971,0.9486,7.4619,4.6678,6.6167
2.4047,32.3661,0.9571,7.4718,4.9424,6.1743
2.3509,30.5997,0.9493,7.9083,4.6514,7.0192
2.3875,34.9028,0.9401,7.603,4.7894,5.213
2.3913,29.5651,0.9577,7.5936,4.5378,7.6015
2.293,30.9805,0.9539,7.9368,4.4516,6.8224
2.3201,31.6617,0.9596,7.6294,4.4964,6.4911
2.3298,34.086,0.9425,7.6418,4.7213,5.4953
2.2974,30.795,0.9576,8.0796,4.5644,6.9172
2.3631,31.171,0.9537,7.6478,4.8143,6.7271
2.3663,32.9432,0.9496,7.6513,4.7849,5.9325
2.3847,32.2,0.9595,7.5101,4.7545,6.2468
2.2966,34.6684,0.9569,7.5023,4.5855,5.2916
2.2967,33.8547,0.9542,7.5052,4.627,5.5796
2.4058,33.5397,0.95,7.3712,4.5097,5.6977
2.3573,35.1309,0.9583,7.3678,4.6198,5.1382
2.3395,32.7848,0.9567,7.6611,4.8717,5.9974
2.3291,33.4877,0.9524,7.7783,4.6204,5.7176
2.3793,32.3908,0.9482,7.5362,4.8144,6.1636
2.3222,33.5662,0.947,7.6026,4.5695,5.6877
2.362,33.71,0.9437,7.5885,4.6486,5.6334
2.3473,31.7139,0.9576,7.3845,4.5592,6.4667
2.4138,32.2811,0.9432,7.4037,4.7632,6.2112
2.3682,29.9867,0.9559,7.6219,4.6901,7.3554
2.3309,35.7984,0.9534,7.4648,4.8843,4.9287
2.3285,31.8197,0.9575,7.4672,4.5287,6.4179
2.311,34.5622,0.946,7.5587,4.5954,5.3279
2.3189,27.817,0.9553,8.1055,4.4485,8.7739
2.4217,33.2962,0.9366,7.5509,4.8507,5.7918
2.4263,32.187,0.9494,7.4808,4.9452,6.2525
2.3522,30.8346,0.9456,7.9046,4.6382,6.8968
2.3994,32.7789,0.9299,7.3847,4.7658,5.9998
2.3162,29.561,0.9476,7.7638,4.4354,7.604
2.3207,34.5642,0.958,7.4471,4.7249,5.3272
2.3963,32.4057,0.9372,7.4203,4.7692,6.1572
2.3112,34.3327,0.9487,7.6817,4.6242,5.4075
2.316,31.4128,0.9563,7.7069,4.55,6.6091
2.365,33.5794,0.9587,7.4796,4.7281,5.6826
2.3653,31.6243,0.9527,7.6193,4.8697,6.5086
2.3429,35.9307,0.9443,7.5238,4.7792,4.8887
2.3305,30.5199,0.9387,7.8802,4.5521,7.0616
2.3953,31.8509,0.9596,7.577,4.6212,6.4035
2.4175,30.9594,0.9595,7.4007,4.6818,6.833
2.3077,33.5176,0.9566,7.728,4.6035,5.7062
2.3631,34.8427,0.9546,7.6284,4.8001,5.2329
2.3626,30.5787,0.9588,7.6161,4.5012,7.0303
2.3432,34.7101,0.9574,7.6171,4.7735,5.2775
2.3198,34.7611,0.9505,7.505,4.6468,5.2603
2.3419,33.2646,0.9579,7.5706,4.6246,5.8042
2.3046,32.0915,0.9588,7.9529,4.6225,6.2948
2.3752,31.0506,0.9515,7.5046,4.5495,6.787
2.2934,32.5375,0.9554,7.6212,4.5445,6.1009
2.3038,33.5985,0.95,7.7071,4.615,5.6754
2.3347,36.3789,0.9496,7.5839,4.7886,4.7572
2.3409,28.7162,0.9576,7.9812,4.6005,8.138
2.405,32.3073,0.9555,7.3624,4.9053,6.1998
2.3175,33.1998,0.9589,7.7616,4.771,5.8297
2.4082,30.999,0.949,7.4933,4.6777,6.813
2.3204,34.5216,0.9582,7.7147,4.6033,5.3418
2.3271,33.016,0.9479,7.6552,4.6652,5.903
2.2934,31.1389,0.9594,7.7962,4.6299,6.743
2.3881,32.6202,0.9397,7.6027,4.7349,6.0659
2.3808,31.3112,0.9576,7.5337,4.5174,6.6583
2.3718,33.3234,0.9582,7.6295,4.8208,5.7811
2.3532,33.8965,0.9403,7.4543,4.6693,5.5642
2.4085,32.8268,0.9596,7.3774,4.597,5.98
2.3642,31.0017,0.9565,7.636,4.5563,6.8116
2.3605,34.4895,0.9436,7.5144,4.6565,5.3529
2.3854,31.9594,0.9479,7.7453,4.8233,6.3542
2.3883,33.941,0.9515,7.3989,4.6083,5.5479
2.3913,32.3646,0.9569,7.4607,4.8312,6.175
2.409,30.6429,0.9477,7.4613,4.6071,6.9964
2.2908,33.1326,0.9586,7.9034,4.6737,5.8563
2.2949,34.1247,0.9559,7.5156,4.6579,5.4814
2.3328,30.7386,0.9429,7.9189,4.5773,6.9464
2.3758,31.362,0.9481,7.5856,4.7552,6.6336
2.3797,31.6668,0.9572,7.586,4.6157,6.4887
2.3866,34.4385,0.9383,7.3792,4.9133,5.3706
2.3395,35.9681,0.9503,7.352,4.8677,4.8776
2.3867,31.0474,0.9544,7.6138,4.6477,6.7887
2.4153,28.9413,0.9539,7.5451,4.4576,7.9901
2.3607,29.463,0.9485,7.8535,4.5403,7.663
2.4298,31.7946,0.9579,7.3537,4.8045,6.4294
2.343,32.8554,0.9509,7.7652,4.7213,5.9683
2.3428,31.0722,0.946,7.9498,4.6038,6.7762
2.2882,34.4039,0.9587,7.5463,4.6636,5.3826
2.3227,33.8981,0.9503,7.7441,4.8024,5.5636
2.3473,28.4224,0.9549,7.9649,4.6082,8.3376
2.4025,31.5784,0.9585,7.3565,4.9333,6.5302
2.4226,34.8616,0.9334,7.3558,4.884,5.2267
2.3551,32.6852,0.9546,7.7394,4.831,6.0387
2.3785,32.3945,0.9594,7.6811,4.8354,6.1621
2.3449,29.4459,0.9528,7.946,4.6083,7.6734
2.3749,33.9516,0.9406,7.723,4.7977,5.544
