Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.0393,22.6986,0.8952,7.6419,4.1343,14.5076165
2.1843,24.9038,0.8516,7.5442,4.3143,11.4758097
2.2536,26.4086,0.8669,7.8621,4.6353,9.939091336
2.158,27.6338,0.8596,7.4625,4.3939,8.912971374
2.1227,24.7712,0.9023,7.5763,4.8153,11.6288644
2.0308,22.523,0.9099,7.3585,4.7767,14.80187631
2.0838,23.7048,0.8721,7.5414,3.8309,12.98540184
2.1232,21.7212,0.8755,7.528,4.0114,16.27231242
2.0952,21.3569,0.8684,7.6409,4.0833,17.01743293
2.182,21.4268,0.8527,7.6,4.026,16.87036935
2.0923,21.0927,0.9457,7.5516,4.9041,17.59184815
2.0303,26.6683,0.8855,7.6321,4.1558,9.706627145
2.0717,23.8998,0.9099,7.9342,4.5621,12.71938474
2.0876,26.1287,0.8631,7.763,4.0487,10.19955515
2.1359,21.7285,0.8546,7.9086,3.7444,16.257907
2.0894,24.861,0.8645,7.7923,3.5504,11.52486518
2.04,26.479,0.8724,7.4598,4.0276,9.875219262
2.1771,25.6485,0.8599,7.3553,4.62,10.67205326
2.0048,27.5581,0.9326,7.3596,4.455,8.971461345
2.0891,20.6302,0.897,7.7089,4.0323,18.67338083
2.0754,27.4231,0.9384,7.4316,4.542,9.077273917
2.0247,26.4505,0.8785,7.5524,4.004,9.900998845
2.1947,23.6151,0.8899,7.7017,4.673,13.11070916
2.0988,20.9552,0.8801,7.4402,4.0103,17.90291238
2.0143,23.6737,0.8892,7.7151,3.7253,13.02863392
2.0372,23.4078,0.8928,7.9912,3.812,13.40765647
2.0153,22.3956,0.9263,7.3678,4.5944,15.02126549
2.0627,22.4667,0.9023,7.769,4.2102,14.89820425
2.2351,20.9389,0.8623,7.5071,4.3125,17.94035859
1.9869,21.2176,0.9002,7.609,3.9752,17.31656747
2.1247,20.5881,0.8994,7.7973,4.5123,18.77697988
2.1944,26.9063,0.8528,7.5134,4.1378,9.500982704
2.0993,24.0091,0.8899,7.7247,4.4026,12.5739949
2.0241,21.6054,0.9391,7.8293,4.806,16.50352816
2.0817,20.3005,0.8849,7.5522,4.097,19.50944536
2.0472,22.6122,0.9122,7.4757,4.7165,14.65124318
2.1418,23.918,0.8985,7.3928,4.8058,12.69499298
1.9892,21.9834,0.9166,7.4529,4.5439,15.76716695
2.1285,20.4546,0.8956,7.4964,4.6406,19.11152279
2.1963,23.0179,0.8747,7.4668,4.7091,13.99552059
2.0092,21.6264,0.9478,7.8112,3.8953,16.46121709
2.193,22.1151,0.8518,7.9069,3.928,15.52265051
2.0928,23.0857,0.8939,7.3728,4.7206,13.89042829
2.2847,25.5885,0.8507,7.4573,4.6834,10.733496
2.2389,24.0955,0.8753,7.3699,4.6537,12.46090096
2.1786,26.6118,0.8695,7.6981,4.2242,9.756471318
2.0105,21.1155,0.8971,7.3586,4.0635,17.54108722
2.1017,23.7619,0.8983,7.5305,4.6282,12.90661032
2.0466,26.2115,0.8966,7.7208,4.2065,10.12140072
2.1257,28.8079,0.8808,7.5271,4.3345,8.077228016
2.0489,26.9776,0.8979,7.521,4.5982,9.440703127
2.0576,26.3888,0.9101,7.6967,4.8679,9.957172063
2.019,23.6659,0.933,7.5733,4.7071,13.03951208
2.242,21.202,0.8552,7.5019,4.13,17.35057968
2.1588,22.5841,0.8931,7.6928,4.5676,14.69843579
2.121,25.2402,0.9297,7.5805,4.6934,11.10137906
2.1717,28.655,0.8568,7.5203,3.9374,8.178948337
2.2172,23.1001,0.8521,7.6419,3.8196,13.86826704
2.3152,26.0222,0.8536,7.5092,4.6847,10.30147891
2.2811,26.5503,0.8621,7.6371,4.6907,9.811183948
1.9955,22.8862,0.8977,7.8928,3.9694,14.20325517
1.9804,24.9177,0.9284,7.489,4.1528,11.4599485
2.0635,21.0807,0.9435,7.6949,4.7814,17.61865697
2.2089,26.76,0.8588,7.5266,4.5687,9.626574801
2.0398,21.3782,0.8899,7.8024,3.9618,16.97240738
2.152,24.3842,0.8598,7.5054,3.832,12.09434083
2.0089,25.1988,0.9116,7.719,4.3277,11.14641825
2.0414,21.6218,0.8899,7.7122,3.9336,16.47047067
2.1545,23.4074,0.8848,7.5658,4.4796,13.40823961
2.1024,21.8804,0.8779,7.4314,4.0935,15.9626329
2.1589,26.3184,0.9003,7.3427,4.6843,10.02187842
2.0619,22.8525,0.8945,7.6451,4.1651,14.25718821
2.0061,23.8943,0.8844,7.6895,3.8041,12.72677033
2.3032,20.8681,0.86,7.802,4.4589,18.10444185
2.184,28.908,0.8548,7.4301,4.3885,8.011703828
2.0347,25.1402,0.8783,7.6819,3.681,11.21066068
2.0049,21.8184,0.9131,7.8696,4.2326,16.08212964
2.1836,21.4556,0.8849,7.7565,4.5088,16.81035532
2.1221,23.5563,0.8723,7.7417,3.9712,13.193882
2.1819,26.3563,0.8598,7.5222,4.3017,9.986961989
2.1225,23.464,0.8508,7.9248,3.758,13.32611902
1.9957,21.5028,0.9358,7.4599,4.1653,16.71271995
2.0375,25.1066,0.9129,7.7806,4.4263,11.2477581
2.1279,23.2628,0.8738,7.9999,4.0104,13.62167799
2.3457,20.8656,0.8618,8.0481,4.6522,18.1102787
1.9894,25.7973,0.9261,7.4741,4.0255,10.52203223
2.1888,26.3658,0.8546,7.4557,4.0245,9.978239732
2.0312,21.2886,0.9371,7.5923,4.7988,17.16308049
2.0362,21.4114,0.8961,7.3854,4.0609,16.90259809
2.0947,21.6246,0.888,7.9985,4.1565,16.46483708
2.1005,21.4717,0.8651,7.3982,3.7397,16.77695149
2.0811,27.1436,0.8616,7.3934,3.784,9.302661063
2.2208,21.7673,0.8567,7.5022,4.045,16.18167559
2.11,24.7931,0.8531,7.8554,3.7785,11.60336633
2.2292,21.3735,0.8722,7.5468,4.6855,16.98232653
2.0955,21.0714,0.8897,7.9339,4.1977,17.63947787
2.1739,23.4773,0.8999,7.4252,4.5576,13.3069365
1.9898,25.7449,0.9535,7.476,4.1127,10.57448307
2.1505,25.4337,0.8571,7.5319,4.0004,10.89460396
2.06,21.9888,0.8954,7.4393,4.1443,15.75702286
2.0244,20.9861,0.869,7.36,3.6608,17.83226079
2.0782,22.5978,0.9253,7.635,4.8377,14.67539758
2.0328,27.8548,0.8684,7.3641,4.1232,8.745591475
2.2009,29.7572,0.8602,7.5374,4.4477,7.487809001
2.107,27.6685,0.8815,7.6384,4.1431,8.886359789
2.0181,23.1882,0.9576,7.3505,4.6845,13.73388187
2.0396,22.6825,0.9168,7.9822,4.5959,14.53421252
2.3297,23.9184,0.863,7.6924,4.7618,12.69445772
2.2749,23.23,0.8614,7.4975,4.6456,13.67083395
2.0374,22.0515,0.9531,7.6609,3.9684,15.63998363
2.0866,25.513,0.9265,7.6879,4.9074,10.81160266
2.0796,25.3789,0.9065,7.6839,4.8499,10.95254684
2.0949,23.8894,0.8876,7.5518,4.1405,12.73335589
2.2696,24.085,0.868,7.8802,4.6609,12.47455974
2.2046,21.6728,0.8527,7.6313,4.0352,16.3683304
2.2541,21.9469,0.8624,7.3512,4.3692,15.83600277
2.0951,21.0599,0.9178,7.6667,4.7442,17.66527753
2.185,21.617,0.857,7.6844,4.1714,16.48013529
2.0003,22.2217,0.9095,7.5153,4.3389,15.32905837
2.1765,23.3355,0.8696,7.5133,4.0474,13.51370801
2.0846,25.9774,0.8904,7.6903,4.3231,10.34483163
1.9985,20.5778,0.9309,7.6244,3.877,18.80246315
2.1707,22.41,0.8927,7.5782,4.7151,14.99621334
2.2602,24.7384,0.862,8.1333,4.4834,11.66721789
2.1576,22.5833,0.8663,7.6291,4.0737,14.69978284
2.1916,22.6972,0.8583,7.7385,3.9295,14.50992617
2.1854,25.8584,0.8763,7.8218,4.4397,10.46138615
2.0168,23.3449,0.9172,7.3433,3.9852,13.49984563
2.0471,27.0308,0.8657,7.4025,4.0458,9.396115471
1.9999,22.7523,0.9575,7.6132,4.0944,14.41945732
2.2538,26.9013,0.8511,7.6746,4.3563,9.505232505
2.1536,23.0494,0.8626,7.574,4.2272,13.94654008
2.0333,22.5948,0.8793,7.4122,4.0886,14.6804376
2.227,25.0423,0.8604,7.4415,4.241,11.31928967
2.0061,25.2463,0.9549,7.5223,4.9038,11.09476697
2.2499,21.2092,0.851,8.1214,3.9807,17.33486874
2.0506,24.1312,0.9506,7.7528,4.8296,12.41463603
2.1381,21.5093,0.8792,7.5794,4.0648,16.69934404
1.9865,21.2632,0.9245,8.0857,4.3514,17.21774408
2.2305,25.2695,0.8517,7.7972,4.3541,11.06967562
2.2182,22.8161,0.8612,7.5967,4.3861,14.31580375
1.9804,23.9625,0.957,7.3879,3.7062,12.63566162
2.2617,21.1825,0.8665,7.5064,4.6755,17.3932424
2.0479,28.2118,0.9076,7.5772,4.7166,8.485422573
2.0635,26.9321,0.8755,7.4272,3.8851,9.479100986
2.0542,24.2733,0.9115,7.7936,4.5757,12.23312562
2.146,26.7315,0.878,7.5962,4.2621,9.651343595
1.9904,24.6091,0.8946,7.5501,3.9116,11.82035849
1.9862,23.4747,0.9203,7.4923,4.4321,13.31068306
2.0827,27.628,0.8634,7.496,4.078,8.917431602
2.1845,21.2604,0.8653,8.015,4.0393,17.22378669
2.1442,20.9107,0.8999,7.5517,4.8564,18.0054334
2.0582,21.2844,0.8764,7.5159,3.8371,17.17210056
2.0232,21.2838,0.8906,7.3904,4.0836,17.17338975
2.1456,26.2161,0.8869,7.5647,4.6303,10.11708635
2.1035,20.1861,0.8677,7.6346,4.0211,19.81331933
2.0121,21.9251,0.9548,7.4722,3.8231,15.87734061
2.1221,25.4092,0.8921,7.4811,4.335,10.92044955
2.048,23.3281,0.9107,7.5554,4.1993,13.52463665
2.0662,25.1075,0.91,7.76,4.6853,11.24676191
2.0128,20.2921,0.9123,7.4349,3.9903,19.53150855
2.03,21.9152,0.9528,7.4223,4.1413,15.89616917
2.1245,20.8604,0.8685,7.8027,3.9832,18.1224288
2.045,21.8508,0.884,7.9509,3.8434,16.01950873
2.1317,24.5257,0.8672,7.8672,3.7782,11.9208143
2.1052,24.0324,0.8782,7.5135,3.9836,12.54333824
2.1204,20.1711,0.8552,7.3752,3.8337,19.85371262
2.0596,23.8602,0.9304,7.3736,4.2003,12.7727114
2.2392,24.0632,0.8696,7.4769,4.9362,12.502993
2.0719,22.516,0.9123,7.9218,4.6084,14.81379992
2.0133,22.3606,0.9479,7.682,4.5862,15.08243034
2.0636,23.4266,0.9274,7.3463,4.8921,13.38029376
2.2446,20.5491,0.8602,7.361,4.3106,18.8737566
2.2272,25.3826,0.8806,7.7338,4.8164,10.94861945
2.1639,23.3414,0.8764,7.6795,4.2528,13.50500455
2.0528,20.9857,0.9127,7.8102,4.6438,17.83317258
2.0799,23.3474,0.8958,7.5885,4.1907,13.49616257
2.088,22.4315,0.8794,7.7894,3.8767,14.95893078
2.1487,25.5516,0.8956,7.7402,4.7878,10.77155909
2.2567,24.5001,0.8665,7.649,4.5089,11.95191823
2.3348,20.8226,0.8583,7.7082,4.5958,18.21113593
2.1463,27.6632,0.8705,7.8283,4.3535,8.890416319
2.1375,20.6594,0.8761,8.2466,3.8978,18.60205106
2.1017,21.7314,0.8647,7.7998,3.7693,16.25218985
1.9907,23.9923,0.9175,7.3692,3.7437,12.59617219
2.1084,22.2494,0.8831,7.6306,4.1029,15.27937257
2.0332,21.0391,0.8896,7.4285,4.128,17.71209173
2.2219,22.3746,0.8732,7.4531,4.6181,15.05791764
2.2702,21.8937,0.8559,7.376,4.0711,15.9371802
2.0957,22.7828,0.8965,7.9359,4.1778,14.36975882
2.019,23.3448,0.9101,7.3913,4.6476,13.49999298
2.0525,22.8213,0.8991,7.3867,4.3621,14.307407
1.987,23.9063,0.9372,7.4396,4.5767,12.71066497
1.9922,26.8744,0.8896,7.6112,4.0141,9.528147652
2.103,25.5529,0.8576,7.499,4.0131,10.77021452
2.203,20.2675,0.8847,7.5647,4.4975,19.59634763
2.0463,22.922,0.9016,7.7353,4.4751,14.14631078
2.075,22.5813,0.8795,7.6459,3.979,14.70315131
2.2462,22.8206,0.8685,7.3769,4.7099,14.30853688
2.1032,25.3408,0.8864,7.4622,4.3738,10.99311713
2.1858,24.8563,0.8877,7.5802,4.8573,11.53027213
2.104,20.7992,0.8836,7.8036,3.9687,18.26639142
2.16,25.7277,0.8722,7.3539,4.7724,10.59178913
2.0073,24.3552,0.8842,7.4364,3.8466,12.13039343
2.19,22.1089,0.8522,7.729,3.8811,15.53402785
2.112,26.9664,0.8839,7.6163,4.4419,9.450132259
1.9964,25.1439,0.8947,7.6903,3.9166,11.20658727
2.0318,21.769,0.8703,7.4008,3.8501,16.17834837
2.1144,24.4491,0.8817,7.6177,4.1044,12.01426348
2.1132,26.8199,0.8656,7.3411,4.3043,9.574840504
2.0501,26.837,0.9066,7.6845,4.4287,9.560151545
2.0101,24.6056,0.9141,7.7239,4.4399,11.82454755
2.0869,20.9345,0.9026,7.6655,4.1147,17.95048782
2.0478,25.9459,0.8892,7.642,4.1718,10.37548549
2.1262,20.5946,0.8811,7.5486,3.921,18.76092606
2.1306,27.7334,0.8758,7.6667,4.3699,8.836920781
2.1745,23.3461,0.8705,7.5694,4.57,13.49807757
1.9837,24.1816,0.9307,7.4125,3.6408,12.3497777
2.1348,21.3548,0.8765,7.5336,3.8416,17.02188221
2.0887,23.255,0.9042,7.5872,4.797,13.63334238
2.1984,26.2593,0.8884,7.4688,4.3083,10.07670905
2.014,23.16,0.9441,7.7654,4.918,13.77667443
2.0175,22.8125,0.9594,7.3513,4.5862,14.32162141
2.1996,24.7145,0.8682,7.4404,4.7188,11.6952895
2.0568,23.3093,0.8872,7.7177,4.129,13.5524637
2.1554,21.8948,0.8599,7.4676,4.2066,15.93507794
1.9906,21.9993,0.9523,8.0203,4.6091,15.73732748
2.013,25.2353,0.9164,7.5917,4.5463,11.10669489
1.989,24.1901,0.9324,7.5285,3.7339,12.33889164
2.322,20.9581,0.8515,7.8468,4.3928,17.89626301
2.3103,24.1603,0.8583,8.0418,4.6574,12.37712312
2.0273,25.6841,0.8784,7.7144,3.9282,10.6358574
2.1161,24.5771,0.8863,7.6757,4.4518,11.85874525
2.0814,28.8847,0.8531,7.4948,3.9994,8.026881133
2.1583,21.8171,0.8795,7.999,4.1258,16.08465021
2.1516,22.5294,0.8824,7.558,4.3557,14.79098788
2.1204,23.3618,0.8801,7.4413,4.0547,13.47497882
2.0038,25.0121,0.9312,7.4986,3.9351,11.35313252
2.0923,21.6681,0.869,7.446,3.8838,16.37770175
2.3264,23.9548,0.8553,7.6316,4.5127,12.64589681
2.1312,28.0263,0.8527,7.5688,3.9632,8.61907081
2.1221,24.8025,0.8711,7.5932,4.3412,11.59244882
2.0342,27.2647,0.9044,7.4895,4.7253,9.203941788
2.1097,21.9223,0.8558,7.614,3.6908,15.88266231
2.2415,22.811,0.8582,7.5702,4.3319,14.32404653
2.2973,24.0128,0.8525,7.8178,4.5374,12.56911883
2.148,24.1603,0.9011,7.7307,4.6995,12.37712312
2.2395,25.4865,0.8722,7.4191,4.86,10.83922895
2.0861,23.0683,0.9053,7.3868,4.7079,13.91728061
2.0641,23.0676,0.9552,7.4126,4.9165,13.91836258
1.9963,26.7149,0.9442,7.4501,4.3493,9.665816396
2.2318,22.5305,0.8708,7.3726,4.2828,14.7891177
2.218,21.4532,0.8635,7.4331,4.4642,16.8153437
2.0508,26.6718,0.9038,7.8284,4.2051,9.703552588
2.1392,21.2278,0.875,7.7269,3.9461,17.29438519
2.0021,22.8009,0.942,7.546,4.1727,14.34039243
2.0591,21.4125,0.9114,7.4167,4.7517,16.90029284
2.2508,23.7484,0.8506,7.7405,4.0457,12.92517102
2.1463,21.5104,0.8581,7.7193,4.0605,16.69708209
2.039,26.941,0.8964,7.6906,4.0555,9.471570961
2.1431,22.8172,0.8591,7.3725,3.7815,14.31402687
2.0834,23.7462,0.9033,7.8695,4.4942,12.92819969
2.1313,23.5331,0.8675,7.6072,4.1978,13.22692621
2.0834,24.4833,0.9071,7.3645,4.8354,11.97239937
2.1101,26.6508,0.8513,7.3763,4.0478,9.722022861
1.992,22.8232,0.9123,7.4546,3.7993,14.30434088
2.1853,20.0864,0.8734,7.453,4.5259,20.08424145
2.1851,20.6969,0.8531,8.2048,3.679,18.5110706
1.9969,20.3467,0.9423,7.3458,3.6254,19.38879311
2.0196,21.5304,0.9371,7.9387,4.7592,16.65603924
2.0935,23.0754,0.906,7.7959,4.6002,13.90631381
2.0991,26.1926,0.8921,7.5446,4.7674,10.13915745
2.2129,21.3855,0.8578,7.6486,4.1839,16.95701904
2.127,20.9534,0.871,7.7546,4.0109,17.90704153
2.0303,22.0453,0.8952,7.6139,4.1834,15.65149609
2.0244,24.0293,0.9481,7.6712,4.919,12.54741026
2.1318,26.2397,0.8753,7.6195,4.3299,10.09499702
2.0992,22.952,0.9019,7.4369,4.5612,14.09886709
2.1741,22.8141,0.8725,7.5503,4.0714,14.31903532
2.1942,24.1212,0.8906,7.6178,4.8055,12.42756821
2.0258,27.0738,0.9205,7.3503,4.7601,9.360317288
2.023,21.5206,0.8824,7.7928,3.7786,16.67613045
2.1093,22.8051,0.8706,7.5885,3.7721,14.33359157
2.0487,27.3536,0.8699,7.6905,3.9391,9.132512505
2.0477,22.0352,0.875,7.8291,3.6194,15.67027871
2.0344,25.3999,0.8764,7.4309,4.1133,10.9302855
2.1596,21.2099,0.8782,7.5321,4.4857,17.33334248
2.0099,22.6884,0.9351,7.4097,4.7215,14.52445729
2.1174,24.4323,0.8833,7.5627,4.2025,12.0349124
2.025,21.3231,0.8653,7.4363,3.8262,17.0892672
2.1262,26.4354,0.8768,7.8314,4.2424,9.914700275
2.1527,22.6323,0.8915,7.4993,4.6906,14.61763171
1.9959,21.5806,0.9395,7.5032,4.3667,16.55371543
2.1309,21.2988,0.8995,7.6869,4.7117,17.14120548
2.2156,26.1803,0.8603,7.3616,4.0956,10.15073966
2.0253,25.5314,0.8778,7.6699,3.8618,10.79248548
2.1048,27.1759,0.8649,7.632,4.1054,9.276168777
