Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.1461,42.4561,0.8847,9.3341,3.618,3.4083
2.2189,55.9881,0.8539,8.3848,3.7882,1.9226
2.1701,41.0183,0.8699,9.5492,3.5633,3.6678
2.1472,43.7162,0.8817,8.9717,3.6605,3.2038
2.4192,54.1827,0.8636,8.315,4.2098,2.0547
2.2903,60.0634,0.8819,7.8665,4.5619,1.6691
2.2577,50.9423,0.8506,8.2199,4.3402,2.3305
2.3066,55.3882,0.8644,8.04,4.4671,1.965
2.189,52.5383,0.8757,7.8668,3.8542,2.1879
2.3548,54.4354,0.8568,8.2833,4.4154,2.0354
2.2796,69.9444,0.8746,8.3172,4.275,1.234
2.2338,56.2144,0.873,8.102,3.9724,1.907
2.1681,49.5475,0.8669,7.9224,3.7787,2.4675
2.1648,53.5192,0.8679,8.0015,3.8016,2.1069
2.1852,56.1058,0.8776,7.7152,4.3992,1.9145
2.3746,55.6041,0.8503,8.7313,4.3602,1.9496
2.3266,52.2478,0.8566,8.2171,4.2143,2.2128
2.27,54.3319,0.8674,8.0103,4.3176,2.0433
2.3266,54.2588,0.866,8.0778,4.3935,2.0489
2.2362,41.8812,0.8717,9.3755,3.7983,3.5085
2.357,52.4766,0.852,8.3602,4.4651,2.1931
2.2413,71.3364,0.8951,7.7975,4.4297,1.1872
2.2414,50.4807,0.8581,8.109,4.0148,2.3745
2.4493,48.3536,0.8513,8.4977,4.2869,2.5951
2.2873,53.2994,0.8655,8.0696,4.3347,2.1246
2.219,55.1079,0.8572,8.0639,4.4272,1.9853
2.3021,58.6768,0.8817,7.8006,4.7883,1.7492
2.4056,52.8058,0.8549,8.2699,4.6919,2.1653
2.1285,46.4292,0.8869,8.8317,4.0221,2.8236
2.2169,53.979,0.8601,8.3213,3.7367,2.0705
2.2613,53.619,0.8585,8.1642,4.1343,2.0989
2.3104,54.221,0.8663,8.2543,4.1397,2.0518
2.3077,57.209,0.8732,7.9338,4.5355,1.8407
2.2271,57.9157,0.8754,7.807,4.4605,1.7957
2.2916,55.8691,0.876,7.8746,4.5902,1.9309
2.1887,53.4763,0.8644,8.0747,3.979,2.1103
2.31,46.8629,0.8508,8.4702,4.0326,2.7694
2.2635,52.9676,0.854,8.3925,4.2699,2.1518
2.2863,46.3331,0.8653,8.2336,3.6711,2.8358
2.2029,41.6231,0.8818,9.4046,3.7797,3.555
2.0815,43.528,0.8926,9.3764,3.6869,3.2331
2.2904,56.1378,0.8639,8.2668,4.1523,1.9123
2.2833,57.6221,0.8619,8.3942,4.4262,1.8142
2.1475,49.5996,0.8627,8.0165,3.602,2.4622
2.2012,55.138,0.8685,7.9005,4.0539,1.9831
2.177,47.8907,0.873,8.6568,4.1083,2.6473
2.2655,44.1136,0.8723,9.1454,4.093,3.1432
2.1075,48.7257,0.9005,8.5826,4.1471,2.5542
2.2095,55.9728,0.8938,7.6044,4.1213,1.9237
2.1972,56.4617,0.8689,7.972,4.5008,1.8902
2.2235,53.8705,0.8759,7.8881,4.4,2.079
2.3634,51.6357,0.8678,8.1165,4.3539,2.2668
2.2769,55.0749,0.8512,8.5759,4.3361,1.9877
2.3046,53.9424,0.8745,8.0506,4.2042,2.0734
2.0572,43.1991,0.9002,9.1468,3.5841,3.2853
2.2256,51.4488,0.8502,8.5657,3.5974,2.2837
2.3143,50.8418,0.8534,8.3392,4.265,2.34
2.1857,43.5877,0.8503,9.0865,3.5328,3.2237
2.3352,52.7654,0.8725,8.0002,4.744,2.1687
2.3797,51.5759,0.8514,8.3956,4.2501,2.2722
2.4077,45.4085,0.8503,8.6169,3.686,2.9579
2.2397,61.5913,0.8541,8.4378,4.0754,1.5874
2.2837,54.6758,0.876,7.869,4.1799,2.0173
2.4337,53.8254,0.8504,8.5106,4.2624,2.0826
2.2246,43.1611,0.8665,9.1368,3.8921,3.2914
2.2601,55.5266,0.8572,8.4053,4.139,1.9551
2.2339,56.63,0.8662,8.0464,4.2637,1.8788
2.1714,43.7863,0.857,9.043,3.624,3.1929
2.1618,43.6886,0.8733,9.2197,3.8161,3.208
2.2498,51.2746,0.8685,7.9601,4.1002,2.2997
2.239,46.1322,0.8753,8.7956,4.0933,2.8617
2.1762,41.6272,0.8697,9.5207,3.577,3.5543
2.3655,54.5944,0.8627,8.2718,4.4942,2.0234
2.1312,45.6446,0.8708,9.1478,3.9027,2.926
2.2472,52.4052,0.8696,7.9485,4.097,2.1993
2.2321,51.3421,0.8726,8.1853,4.4278,2.2935
2.215,50.5717,0.8587,8.065,3.8586,2.3657
2.2126,44.5363,0.8647,8.9893,3.8374,3.0808
2.2668,55.3639,0.8584,8.3245,4.2898,1.9667
2.16,57.1769,0.8575,8.0149,4.4429,1.8427
2.1867,49.8671,0.8646,8.21,4.0196,2.435
2.1876,56.1924,0.8535,8.3907,3.7812,1.9085
2.2298,59.1831,0.8929,7.5004,4.6102,1.7192
2.2953,46.9663,0.8565,8.8168,4.2698,2.7568
2.1894,48.0851,0.8591,8.4485,3.9041,2.6252
2.1765,55.9477,0.8528,8.268,4.0148,1.9254
2.2245,58.8582,0.8674,8.2744,3.8129,1.7383
2.2668,53.8062,0.866,8.1314,4.2387,2.0841
2.1844,57.5642,0.8748,8.0162,3.9951,1.8178
2.3377,50.9112,0.8535,8.325,4.2228,2.3335
2.3161,42.1412,0.8633,9.2598,3.9676,3.4626
2.3055,52.311,0.851,8.4083,4.0547,2.2073
2.2514,53.7661,0.8657,8.11,4.5671,2.0872
2.3813,54.3743,0.8662,8.2184,4.458,2.04
2.2369,56.5703,0.8674,7.9578,4.6051,1.8828
2.1774,55.3343,0.8739,7.8062,4.5285,1.9689
2.1802,53.5523,0.8671,8.0818,3.9711,2.1042
2.2382,59.5061,0.8661,8.1997,3.8374,1.7006
2.2044,43.7342,0.87,9.2144,3.7204,3.201
2.2367,42.8002,0.8527,9.2666,3.7772,3.3505
2.277,54.3273,0.8701,8.0055,4.2672,2.0436
2.2847,46.7845,0.8749,8.3901,3.9973,2.7791
2.1978,47.7209,0.8503,8.4175,3.8378,2.6669
2.1962,58.1964,0.8549,8.1947,4.2092,1.7783
2.2191,56.2019,0.8707,7.8729,4.271,1.9079
2.3377,49.8375,0.8668,8.1923,3.8813,2.438
2.3735,53.6408,0.8617,8.4061,4.2343,2.0972
2.2852,53.1943,0.8593,8.1683,4.2598,2.1332
2.2985,54.9043,0.8636,8.192,3.9725,2.0003
2.3604,50.3008,0.8636,8.1726,4.1224,2.392
2.0849,44.8293,0.8903,8.9037,3.6464,3.0386
2.3468,54.1141,0.8573,8.2205,4.2367,2.06
2.2164,51.6912,0.8517,8.3147,3.9739,2.2618
2.2995,56.4269,0.8525,8.2949,4.4149,1.8925
2.2143,45.7086,0.8545,8.5107,3.6591,2.9174
2.2253,55.7758,0.8686,7.9707,4.451,1.9374
2.0802,43.2404,0.8987,9.3166,3.6581,3.2787
2.2054,50.6134,0.8519,8.2205,3.9284,2.3617
2.1754,43.7396,0.8605,9.1856,3.6719,3.2001
2.2481,55.1313,0.864,8.167,3.9411,1.9836
2.2206,46.8556,0.8669,8.724,4.1098,2.7703
2.0828,41.1164,0.9129,9.6466,3.5913,3.6491
2.1282,40.9508,0.8686,9.8036,3.5632,3.6808
2.2916,54.9553,0.8563,8.3767,4.0595,1.9965
2.3507,51.8969,0.8519,8.4875,4.1983,2.2435
2.2749,61.9398,0.8691,8.1332,4.187,1.5696
2.1637,53.4854,0.8766,7.7785,4.2029,2.1096
2.2698,57.5345,0.869,8.1175,4.4301,1.8197
2.1398,55.6642,0.8706,7.8797,4.3408,1.9453
2.3053,56.9598,0.8667,8.0313,4.5129,1.8569
2.3106,57.4784,0.8696,8.2574,4.1537,1.8233
2.2448,54.364,0.8638,8.1439,4.3457,2.0408
2.1799,54.6588,0.8718,7.9771,4.1049,2.0185
2.2752,54.3707,0.8555,8.3757,4.4048,2.0403
2.3492,56.2728,0.8595,8.5024,4.3252,1.903
2.3277,42.4154,0.854,9.5125,4.048,3.4153
2.3441,53.2234,0.8586,8.4367,4.1579,2.1308
2.1949,40.3711,0.8536,9.4853,3.6167,3.7949
2.3063,57.7762,0.8697,8.1476,4.0557,1.8044
2.1525,44.4834,0.8833,8.9225,3.6796,3.0885
2.2162,43.3278,0.8567,9.1648,3.6418,3.2647
2.1723,51.7649,0.8597,7.9951,4.0167,2.2552
2.2195,50.392,0.8577,8.1069,4.1889,2.3831
2.3736,51.4896,0.85,8.4312,4.0985,2.28
2.3147,55.2716,0.8834,7.8515,4.3513,1.9734
2.1823,44.9303,0.8533,8.5339,3.6284,3.0243
2.2139,54.3719,0.8643,8.1053,4.225,2.0402
2.1678,53.3856,0.8529,8.4242,3.8575,2.1176
2.0309,44.6112,0.9007,9.1445,3.5793,3.0699
2.2846,47.8075,0.8543,8.3662,3.5849,2.6569
2.3101,55.5601,0.8639,8.2724,4.1009,1.9527
2.1563,41.481,0.8823,9.4256,3.578,3.581
2.2488,47.3679,0.864,8.6786,4.0248,2.7084
2.1635,41.8243,0.8928,9.4862,3.656,3.5187
2.1617,42.1263,0.8799,9.4269,3.6834,3.4652
2.251,57.117,0.8764,8.1137,3.8989,1.8466
2.3336,50.3193,0.8516,8.6358,3.595,2.3902
2.2831,60.3516,0.8795,7.7997,4.7125,1.6532
2.3875,46.5885,0.8543,8.5219,3.834,2.8035
2.1751,44.2339,0.8682,9.0744,3.7838,3.1252
2.2779,50.3081,0.854,8.3835,3.7479,2.3913
2.2536,48.5519,0.8588,8.3199,3.7946,2.5732
2.0936,53.5372,0.8617,8.0726,3.6556,2.1054
2.3434,56.4927,0.8672,8.2449,4.6747,1.8881
2.0869,43.3256,0.866,9.3373,3.5464,3.2651
2.386,55.7931,0.8558,8.332,4.6282,1.9362
2.2448,55.4742,0.8659,8.0696,3.967,1.9588
2.243,42.0991,0.8676,9.1987,3.8172,3.47
2.2391,53.3048,0.862,8.0476,4.046,2.1242
2.1125,41.6036,0.8673,9.609,3.5748,3.5586
2.1874,50.9232,0.8518,8.2085,3.7951,2.3323
2.0706,44.0283,0.8882,9.3057,3.6567,3.1561
2.2938,53.6727,0.8553,8.21,4.4857,2.0946
2.3791,59.2024,0.8633,8.4634,4.3394,1.7181
2.2352,53.1748,0.8538,8.2421,3.8509,2.1348
2.3162,51.2779,0.8508,8.3432,4.2766,2.2993
2.205,58.7372,0.8807,7.7675,4.656,1.7455
2.1156,55.1757,0.8647,8.103,3.7628,1.9804
2.1581,57.2107,0.8606,8.1369,3.7648,1.8405
2.3211,49.2808,0.8543,8.4324,3.9388,2.4951
2.1839,58.2072,0.8761,7.7281,4.3309,1.7776
2.3435,53.591,0.8561,8.3088,4.1619,2.1011
2.2299,55.4087,0.8631,7.9789,4.2888,1.9635
2.414,54.7619,0.8504,8.514,4.7092,2.0108
2.3837,50.5906,0.8529,8.5599,4.2446,2.3639
2.3366,49.987,0.86,8.3555,4.0102,2.423
2.1645,56.2004,0.8653,7.9459,4.3453,1.908
2.2323,40.6054,0.8823,9.4218,3.6498,3.7481
2.277,41.8477,0.8604,9.1265,3.7947,3.5145
2.3504,45.4034,0.8508,8.5018,3.798,2.9586
2.2298,58.084,0.8766,7.8002,4.4369,1.7852
2.3725,57.543,0.872,7.9743,4.7907,1.8192
2.2676,50.7472,0.8676,8.2004,3.9186,2.349
2.307,56.4469,0.8658,8.2277,4.1301,1.8912
2.3701,50.8774,0.8562,8.2768,4.2599,2.3366
2.1382,53.3831,0.8558,8.175,3.9043,2.1178
2.164,44.6426,0.8828,9.127,3.8381,3.0654
2.3234,47.8501,0.8589,8.2757,3.9121,2.652
2.1824,49.0346,0.8842,8.153,4.0309,2.5211
2.2127,55.6011,0.8507,8.4995,3.9121,1.9498
2.3691,55.2551,0.8578,8.3076,4.5783,1.9746
2.2729,43.1459,0.8504,9.1066,3.7692,3.2939
2.2679,51.4274,0.8723,8.0473,3.8162,2.2857
2.2421,50.6121,0.8571,8.2857,3.7358,2.3619
2.4272,56.3608,0.8559,8.4796,4.422,1.897
2.3412,45.3899,0.8619,8.671,4.0984,2.9605
2.2233,55.8468,0.8528,8.3079,4.1706,1.9325
2.3547,56.3018,0.8638,8.17,4.5707,1.901
2.2425,55.4026,0.8617,8.2526,3.8175,1.964
2.2306,52.8268,0.8562,8.1842,4.3233,2.1636
2.2147,53.6141,0.8693,8.0242,3.7477,2.0993
2.2419,48.5261,0.886,8.2188,4.0812,2.576
2.1142,45.6951,0.8563,8.7911,3.644,2.9192
2.2121,50.9104,0.8672,7.8796,4.0299,2.3335
2.2977,53.8976,0.866,7.9759,4.7366,2.0769
2.1381,44.207,0.8863,9.0531,3.7124,3.1292
2.2632,51.2999,0.8816,7.9565,3.7698,2.2973
2.1858,39.831,0.8643,9.6544,3.567,3.9063
2.1527,57.2082,0.8694,7.868,4.4576,1.8407
2.1611,42.5428,0.8686,9.2618,3.5344,3.3936
2.3282,54.5456,0.8689,8.0128,4.4667,2.027
2.3118,57.5641,0.8533,8.4885,4.109,1.8178
2.2672,41.7518,0.879,9.3612,3.8663,3.5317
2.3305,53.0383,0.8611,8.3204,3.9527,2.146
2.2567,50.9856,0.8634,8.0363,3.8677,2.3265
2.2644,59.9571,0.8913,7.7736,4.3106,1.675
2.2411,39.4508,0.8773,9.6635,3.5628,3.9878
2.2227,55.1703,0.8785,7.9607,4.0358,1.9808
2.2919,53.749,0.8678,8.066,4.6573,2.0886
2.287,55.0648,0.8731,8.1068,3.8488,1.9885
2.1215,49.7134,0.8865,8.4292,4.1845,2.4506
2.1455,52.188,0.8602,8.0301,4.1109,2.218
2.3536,49.4528,0.8589,8.383,4.105,2.4773
2.2284,48.1104,0.859,8.5738,4.1643,2.6223
2.2318,54.8008,0.8539,8.2856,4.3583,2.0079
2.2262,52.9467,0.853,8.3109,4.1308,2.1536
2.1328,45.815,0.8634,8.6184,3.5916,2.9033
2.3417,47.9311,0.8635,8.3963,3.5951,2.6427
2.1874,44.0505,0.8825,9.1321,3.9436,3.1527
2.2422,46.0908,0.8581,9.1181,4.0674,2.8671
2.3734,53.9636,0.8552,8.3319,4.3941,2.0717
2.1562,56.5149,0.8716,7.7885,4.3826,1.8866
2.337,52.6751,0.8544,8.312,4.2291,2.1763
2.3923,52.3394,0.858,8.3651,4.1031,2.2049
2.2306,50.4574,0.8632,8.1832,4.2849,2.3768
2.2285,49.5895,0.8545,8.1465,3.809,2.4632
2.1138,43.6967,0.8841,9.1963,3.7744,3.2068
2.2718,52.8686,0.8718,8.082,4.1295,2.1601
2.3534,53.9703,0.8693,8.0444,4.5739,2.0712
2.3246,47.2073,0.8538,8.5962,4.1704,2.7275
2.1223,57.4576,0.8638,8.1293,3.8694,1.8246
2.2842,57.9594,0.8746,7.8955,4.2312,1.793
2.1896,55.543,0.8566,8.1183,4.2581,1.9539
2.2464,53.4614,0.8525,8.4335,3.817,2.1115
2.2106,46.1878,0.8535,8.7513,3.9718,2.8545
2.2378,55.6842,0.8731,7.9926,4.3824,1.9439
2.2647,56.1393,0.8639,8.3154,3.9187,1.9122
2.1494,43.3838,0.8613,8.8138,3.5597,3.2558
2.2422,47.3009,0.8578,8.4215,4.0565,2.7163
2.1886,54.7112,0.8766,7.8924,4.0165,2.0146
2.1416,55.2025,0.8679,7.9659,3.911,1.9784
2.1474,51.5812,0.8964,8.1813,4.4031,2.2717
2.1835,52.1214,0.8844,8.2453,4.4354,2.2238
2.1926,56.2645,0.8818,7.7796,4.4234,1.9036
2.265,53.0706,0.8636,8.165,4.388,2.1433
2.308,55.1505,0.8818,7.8612,4.3274,1.9822
2.2349,44.323,0.8689,8.9766,3.839,3.112
2.2026,57.0094,0.8627,8.2539,4.2114,1.8537
2.1847,47.4405,0.8857,8.7245,4.1481,2.6997
2.2476,44.5586,0.8633,8.8092,3.8593,3.0775
2.111,57.719,0.8749,7.802,4.1575,1.808
2.2101,59.704,0.8629,8.1624,3.844,1.6893
2.2085,44.5305,0.8712,9.0086,3.7536,3.0816
2.2175,55.8175,0.8528,8.3489,3.6662,1.9345
2.2287,42.038,0.8672,9.5992,3.8908,3.4807
2.2241,54.4206,0.8649,8.0406,4.0322,2.0365
2.2857,53.7737,0.873,7.8624,4.2964,2.0866
2.2405,47.0611,0.8554,8.2053,3.9184,2.7452
2.2075,43.5338,0.8792,9.1712,3.9229,3.2322
2.3094,55.3991,0.8787,7.99,4.1799,1.9642
2.2134,52.1319,0.8644,7.9796,4.1539,2.2229
2.2639,52.3421,0.8764,8.044,3.9525,2.2047
2.0946,44.7983,0.8988,9.3501,3.8143,3.043
2.2386,54.6953,0.8626,8.1335,3.9012,2.0158
2.3608,41.9302,0.8529,9.2479,3.906,3.4998
2.2597,48.0604,0.8666,8.4385,4.0767,2.628
2.2312,55.5058,0.8593,8.175,4.4836,1.9566
2.2595,46.5716,0.8515,8.6246,3.843,2.8056
2.2708,58.74,0.862,8.1709,4.5247,1.7454
2.3286,49.226,0.8663,8.2751,3.6871,2.5009
2.1665,55.592,0.874,7.7626,4.2638,1.9504
2.223,54.1203,0.8754,7.9788,4.1334,2.0595
2.1643,46.9393,0.8619,8.5156,3.7485,2.76
2.3115,43.179,0.8504,9.1437,3.9354,3.2885
2.2602,56.3608,0.8754,7.9066,4.7698,1.897
2.2928,39.6701,0.8649,9.7318,3.7527,3.9405
2.239,46.658,0.8568,8.684,4.1165,2.7948
2.2086,55.4023,0.8551,8.108,4.4709,1.964
2.2486,52.2454,0.8698,8.1426,3.7712,2.213
2.1842,47.7512,0.8517,8.4024,3.6583,2.6634
2.1643,56.0647,0.8789,7.8176,3.9016,1.9173
2.1932,44.7311,0.8602,8.7286,3.6697,3.0527
2.1461,41.2341,0.8688,9.5593,3.5627,3.6269
2.1077,42.1864,0.8825,9.5987,3.7142,3.4547
2.273,52.8033,0.8625,8.1363,4.4178,2.1655
2.322,54.1488,0.8666,7.994,4.6211,2.0573
2.2244,53.8274,0.8714,8.0823,3.9368,2.0824
2.3537,51.367,0.8536,8.2545,4.4625,2.2912
2.0825,42.991,0.884,9.2285,3.5562,3.319
2.3981,54.2264,0.8643,8.2626,4.0645,2.0514
2.433,51.3466,0.8515,8.6358,4.122,2.293
2.2738,41.5129,0.8545,9.485,3.8612,3.5752
2.2349,41.9814,0.8582,9.1542,3.5677,3.4907
2.0448,42.9211,0.8933,9.4352,3.5768,3.3305
2.234,39.4505,0.8865,9.6744,3.6234,3.9879
2.2888,54.881,0.8667,8.3392,3.7328,2.002
2.2542,57.3185,0.8764,7.8668,4.2884,1.8336
2.2673,52.2813,0.8685,8.2013,4.4858,2.2099
2.2421,50.854,0.8526,8.3271,4.211,2.3388
2.1658,43.1004,0.8792,9.4147,3.7533,3.3012
2.3054,53.2185,0.8745,7.9372,4.1795,2.1312
2.3284,50.4982,0.8546,8.3066,3.98,2.3728
2.2489,54.1093,0.8567,8.2522,4.2568,2.0604
2.2179,45.4564,0.8801,8.7172,3.8817,2.9514
2.1739,41.6505,0.8647,9.6544,3.7117,3.55
2.2092,44.4254,0.8571,9.258,3.913,3.097
2.2134,47.1579,0.8534,8.7075,3.9232,2.7335
2.3251,53.4815,0.8595,8.2219,4.22,2.1099
2.3584,52.062,0.8604,8.3313,4.0498,2.229
2.1959,42.6543,0.8566,9.3114,3.7271,3.3748
2.1989,45.3061,0.8567,8.417,3.6373,2.9719
2.3536,52.0265,0.8542,8.4145,4.2512,2.2321
2.187,55.0724,0.8623,8.0962,4.3215,1.9879
2.2402,45.0424,0.8768,8.8759,3.9926,3.0085
2.1451,46.3473,0.9034,8.7877,4.0178,2.834
2.1346,55.6343,0.8783,7.8085,3.9668,1.9474
2.3165,55.6365,0.8671,8.1555,4.0373,1.9473
2.2598,58.4446,0.8598,8.1386,4.5881,1.7632
2.1762,57.8496,0.8642,8.0216,4.3792,1.7998
2.1746,43.5325,0.8661,9.182,3.7593,3.2324
2.2162,54.1171,0.8583,8.085,4.4061,2.0598
2.2989,48.4595,0.8549,8.3818,4.143,2.5833
2.2441,51.1588,0.8504,8.2546,4.2019,2.3103
2.1548,53.9685,0.8553,8.1681,3.8092,2.0713
2.1786,41.7182,0.8717,9.622,3.6699,3.5378
2.2995,41.5328,0.8548,9.2019,3.5998,3.5715
2.2843,54.5307,0.8642,8.0587,4.6461,2.0282
2.2195,52.3845,0.8664,8.0396,4.0217,2.201
2.1906,47.0745,0.8513,8.593,3.7985,2.7436
2.3704,42.9026,0.8532,9.1485,4.0481,3.3336
2.2052,41.6004,0.8691,9.4254,3.7666,3.5591
2.2943,60.8742,0.8924,7.6404,4.7062,1.6249
2.2721,51.6735,0.8506,8.642,3.5754,2.2634
2.2816,56.151,0.8871,7.617,4.5426,1.9114
2.1345,42.1629,0.9037,9.3531,3.7092,3.4588
2.0942,41.7402,0.8726,9.7551,3.6214,3.5338
2.21,44.0793,0.8505,8.8496,3.6507,3.1484
2.2369,51.1756,0.882,8.2096,4.3394,2.3088
2.2776,55.0943,0.8541,8.5016,4.0567,1.9863
2.2642,50.7378,0.8626,8.4045,4.4272,2.3499
2.4486,50.7012,0.8555,8.4931,4.1628,2.3533
2.1654,42.81,0.8569,9.4671,3.7578,3.3488
2.1802,42.1083,0.8581,9.3122,3.6421,3.4684
2.4799,51.0145,0.8512,8.5832,4.1188,2.3238
2.2996,43.7779,0.8687,9.2747,4.1634,3.1942
2.2373,57.9022,0.8664,7.9145,4.6402,1.7965
2.0624,42.4945,0.9157,9.577,3.6818,3.4018
2.0936,57.504,0.8736,7.8462,4.0537,1.8217
2.3962,54.8795,0.8552,8.4388,4.6269,2.0021
2.3259,52.8115,0.8682,7.9344,4.4709,2.1648
2.2574,58.2352,0.8595,8.2042,4.634,1.7759
2.2372,46.9482,0.8617,8.8103,3.9793,2.759
2.1667,49.2783,0.8735,8.3714,4.0874,2.4954
2.2607,51.3056,0.8566,8.1682,3.9497,2.2968
2.2596,45.042,0.871,8.6635,3.8643,3.0086
