Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.3991,23.3445,0.918,9.1976,4.0804,13.5004
2.2685,21.8791,0.9459,9.8279,3.9235,15.9651
2.2556,23.6107,0.9432,9.6537,3.9216,13.1169
2.187,20.1072,0.9515,10.2385,3.6626,20.0272
2.2576,20.4801,0.9567,10.4069,3.8442,19.0469
2.3943,21.542,0.9282,9.238,4.065,16.6323
2.4488,23.331,0.9021,8.9256,4.1323,13.5204
2.2242,20.0528,0.9549,10.2652,3.5955,20.1768
2.4173,20.9232,0.9187,9.3026,3.9766,17.9766
2.2448,20.9177,0.9571,10.0851,3.8067,17.9892
2.4004,23.4936,0.929,9.2191,4.1617,13.2834
2.2092,21.5978,0.9503,10.2644,3.7202,16.5189
2.3082,21.3912,0.9467,9.9087,3.9536,16.9449
2.3553,21.6886,0.9305,9.5038,3.9201,16.3368
2.4601,22.2583,0.908,9.0748,4.0579,15.2635
2.4424,22.7548,0.9026,9.1033,4.0487,14.4154
2.4773,21.6035,0.8928,9.0754,4.0446,16.5073
2.2381,20.7867,0.9452,10.351,3.6739,18.2961
2.2945,20.0045,0.9519,10.2144,3.7212,20.3113
2.2857,20.4416,0.9529,10.1999,3.7718,19.1446
2.3682,22.3704,0.9423,9.3385,4.1153,15.0652
2.4532,23.7882,0.8937,8.9367,4.077,12.8706
2.4872,23.2475,0.8933,8.7517,4.2052,13.6446
2.2583,21.9502,0.9502,10.0649,3.9101,15.8298
2.2763,21.6461,0.9442,10.2483,3.5964,16.4217
2.2333,20.1371,0.9427,10.3425,3.6091,19.9457
2.2816,22.683,0.9498,10.0129,4.0156,14.5334
2.2483,20.6932,0.9518,10.4555,3.5866,18.5199
2.4416,20.4888,0.9175,9.4016,4.0845,19.0249
2.2158,23.5217,0.9543,9.7859,3.9038,13.2432
2.2627,23.674,0.9546,9.7562,3.9814,13.0282
2.4191,20.9577,0.9122,9.3582,3.8548,17.8972
2.4279,23.141,0.9068,9.0549,4.0567,13.8056
2.2267,21.6562,0.9562,10.1855,3.879,16.4015
2.2164,20.3007,0.946,10.4735,3.696,19.509
2.2942,22.0362,0.958,9.8094,3.876,15.6684
2.247,20.7067,0.9544,10.3627,3.8168,18.4874
2.2563,20.8071,0.9263,10.2869,3.5959,18.2477
2.2771,22.5322,0.9446,9.6835,3.9676,14.7863
2.4159,23.6097,0.9179,9.0481,4.1156,13.1183
2.3175,21.6325,0.9517,9.8082,3.9657,16.4489
2.2437,20.4733,0.9443,10.205,3.6645,19.0641
2.3615,23.6284,0.9418,9.3841,4.0397,13.092
2.3339,22.3025,0.9502,9.7116,3.9547,15.1848
2.2959,20.9654,0.9176,10.3153,3.7044,17.8794
2.4167,23.3276,0.8798,9.5931,3.7313,13.5253
2.4611,21.9982,0.8988,9.0215,4.1221,15.7393
2.2763,21.1679,0.9498,10.2249,3.7489,17.4252
2.2589,20.3386,0.9421,10.3569,3.6248,19.41
2.2619,21.1133,0.9598,10.1927,3.731,17.5461
2.2044,21.9184,0.9473,10.2245,3.6557,15.8902
2.2637,20.0389,0.9545,10.4846,3.6509,20.2152
2.1742,20.498,0.9542,10.2393,3.6458,19.0018
2.3665,23.2681,0.9308,9.2274,3.99,13.6137
2.3324,23.9936,0.9095,9.741,3.6235,12.5945
2.4013,21.0017,0.9246,9.3633,4.0186,17.7967
2.2021,23.0609,0.9499,10.0064,3.8278,13.9287
2.3928,22.3312,0.9055,9.0788,3.917,15.1342
2.3005,21.667,0.9509,9.8712,3.9322,16.3799
2.2367,21.9878,0.9575,10.1052,3.9138,15.759
2.3342,22.5285,0.9476,9.634,3.9788,14.7925
2.4002,20.4647,0.9128,9.4465,3.9345,19.0859
2.3946,23.3029,0.9191,9.0502,4.0664,13.5619
2.388,23.0061,0.9075,9.1818,3.9489,14.014
2.4064,22.7507,0.9195,9.2293,4.0637,14.4221
2.4569,22.1403,0.9004,8.915,4.098,15.4765
2.4115,22.6552,0.9088,9.0298,4.0257,14.5795
2.2155,20.4918,0.9419,10.2923,3.6712,19.0173
2.2141,20.5266,0.9505,10.5125,3.7129,18.9299
2.2537,22.7376,0.9568,10.0459,4.0366,14.4435
2.4532,23.6938,0.8961,8.9495,4.0909,13.0006
2.2189,21.1378,0.9486,10.2903,3.7271,17.4916
2.4398,22.5523,0.9084,8.9758,4.027,14.7521
2.2915,22.3974,0.9448,9.6965,3.9355,15.0181
2.2706,21.1944,0.9452,9.943,3.8538,17.3671
2.2813,20.5223,0.9481,10.2699,3.5578,18.9408
2.4396,21.2165,0.9032,9.3134,4.0101,17.3191
2.3343,21.4247,0.9529,9.6165,4.0188,16.8749
2.4514,22.4542,0.912,9.0844,4.124,14.9198
2.2939,22.0466,0.9493,9.774,3.9816,15.6491
2.1828,21.6445,0.9571,10.49,3.8263,16.4249
2.2605,21.2559,0.9553,10.2534,3.7334,17.2336
2.2793,21.658,0.9495,10.1126,3.7376,16.3979
2.3359,21.1875,0.9405,9.7996,3.9267,17.3823
2.3953,22.6639,0.9191,9.163,3.981,14.565
2.3343,23.7016,0.931,9.3671,4.0629,12.9899
2.3282,23.0429,0.9548,9.4643,4.2373,13.9566
2.2756,21.6826,0.9558,9.9003,3.7491,16.3488
2.3738,21.231,0.9256,9.3504,3.9575,17.2875
2.421,22.5435,0.9111,9.1861,4.0383,14.767
2.358,23.4234,0.9405,9.2672,4.0071,13.3849
2.2907,21.8376,0.9458,9.819,3.9652,16.045
2.2703,20.9005,0.9255,10.2174,3.6755,18.029
2.3658,22.7755,0.9283,9.2941,4.0049,14.3816
2.1815,22.1176,0.9519,9.9708,3.7792,15.5181
2.239,21.0239,0.957,10.1399,3.8482,17.7465
2.453,22.3304,0.9205,9.1186,4.1994,15.1354
2.2949,21.4996,0.9594,9.8879,4.0505,16.7193
2.3359,21.3491,0.9309,9.5352,3.8611,17.0339
2.4251,22.6539,0.912,9.139,4.1107,14.5816
2.453,21.6908,0.912,9.1202,4.1351,16.3325
2.2359,20.1411,0.9453,10.256,3.5691,19.9349
2.4023,21.2597,0.923,9.4756,4.0072,17.2254
2.2687,21.0805,0.9507,10.1662,3.6103,17.619
2.2346,20.7825,0.9533,10.2206,3.5944,18.3061
2.3442,22.1111,0.9404,9.6635,3.9384,15.53
2.3469,21.4348,0.9467,9.6719,3.9903,16.8536
2.2462,20.943,0.9426,10.1578,3.7319,17.931
2.2685,20.0684,0.9373,10.2255,3.7232,20.1337
2.2197,22.0891,0.9537,10.2876,3.6529,15.5704
2.2757,22.2575,0.9489,9.8085,3.9457,15.2649
2.3363,20.4256,0.9552,9.6185,4.0322,19.1855
2.3633,23.5036,0.9235,9.1586,3.9514,13.2691
2.3584,23.5659,0.937,9.2482,3.9811,13.1803
2.2616,22.5706,0.9534,9.8598,3.9709,14.7212
2.2337,20.5196,0.9498,10.2246,3.6938,18.9474
2.2376,22.0739,0.9518,10.2223,3.8423,15.5986
2.2442,21.3962,0.9543,10.252,3.8791,16.9345
2.2523,20.7297,0.9572,10.2336,3.6049,18.4321
2.3474,21.0893,0.9498,9.5111,4.0136,17.5995
2.37,23.82,0.9205,9.1701,4.0448,12.8272
2.4214,22.5199,0.9211,9.3025,4.0894,14.8071
2.4314,20.9131,0.9041,9.1836,3.954,17.9999
2.4431,22.1293,0.92,9.2964,4.1291,15.4967
2.2537,20.7432,0.943,10.1603,3.7327,18.3998
2.325,22.2492,0.9379,9.8932,3.8443,15.2797
2.237,21.0391,0.9465,10.2519,3.7608,17.7121
2.3182,21.6267,0.9536,9.8118,3.8477,16.4605
2.4003,22.4962,0.9127,9.1044,4.0038,14.8476
2.455,22.3105,0.9108,9.1141,4.0623,15.1707
2.404,20.7443,0.9121,9.4877,3.9048,18.397
2.3004,20.7326,0.9498,10.0499,3.7586,18.4252
2.2038,21.2875,0.9575,10.3967,3.8249,17.1654
2.4054,23.6725,0.9104,9.0972,4.0496,13.0303
2.2944,22.0162,0.9521,9.7784,3.8548,15.7058
2.3273,23.81,0.905,9.8212,3.656,12.8408
2.4442,23.306,0.9088,9.097,4.1198,13.5573
2.3524,21.1904,0.9258,9.4509,3.8695,17.3759
2.3073,22.9015,0.9455,9.8938,4.0556,14.1789
2.2692,20.8718,0.9345,10.1227,3.7145,18.0958
2.3624,21.5011,0.9354,9.601,4.0015,16.7161
2.4432,22.9752,0.9121,9.0217,4.1641,14.0623
2.338,21.5074,0.928,9.5543,3.8543,16.7032
2.2997,23.4599,0.947,9.7995,3.9597,13.332
2.2681,21.2836,0.949,10.3148,3.6747,17.1739
2.3017,21.6864,0.9332,9.7562,3.846,16.3413
2.3088,20.7136,0.9587,9.888,3.9723,18.4709
2.2651,20.7327,0.9388,10.3498,3.6222,18.4248
2.2408,21.1577,0.9408,10.2169,3.5937,17.4477
2.2731,20.3273,0.942,10.4002,3.6296,19.4394
2.3041,23.1964,0.9553,9.6818,4.2074,13.7215
2.395,21.7355,0.933,9.2546,4.0431,16.2441
2.2493,22.3653,0.9574,10.0339,3.8649,15.0742
2.457,21.2863,0.9024,9.1406,3.9679,17.168
2.3719,20.5496,0.9113,9.6498,3.7728,18.8726
2.3912,22.8506,0.908,9.0565,3.9278,14.2602
2.1895,20.2028,0.9587,10.2935,3.6034,19.7685
2.2513,21.8508,0.9493,9.7882,3.8473,16.0194
2.2319,20.0337,0.9396,10.2737,3.5997,20.2298
2.2165,22.1617,0.9367,10.1882,3.5481,15.4376
2.4352,23.088,0.9061,9.1681,4.0847,13.8868
2.2777,20.3209,0.9487,10.0817,3.754,19.4559
2.2568,20.2106,0.9258,10.5061,3.655,19.7475
2.2591,20.0187,0.9302,10.4506,3.6571,20.2714
2.3149,20.9248,0.957,9.7071,3.9797,17.9729
2.3777,23.51,0.9386,9.2405,4.0703,13.26
2.263,21.4864,0.9517,10.2085,3.9204,16.7466
2.2252,20.4434,0.9577,10.2,3.7536,19.14
2.4154,22.2321,0.916,9.1042,4.1215,15.3104
2.3029,21.5284,0.9331,9.8178,3.7499,16.6602
2.2489,21.1899,0.9396,10.2743,3.6142,17.3771
2.2757,20.66,0.9436,10.3658,3.6967,18.6006
2.2761,21.3134,0.9374,10.3587,3.5465,17.1099
2.4702,21.0094,0.8953,9.0978,4.0085,17.7792
2.2877,23.3159,0.9458,9.7547,4.0321,13.5426
2.2577,20.6308,0.9472,10.1818,3.7601,18.672
2.4936,22.4529,0.8984,8.8075,4.1899,14.922
2.2797,20.0826,0.9459,10.2702,3.6774,20.0948
2.2649,20.2235,0.9576,10.2254,3.6747,19.7133
2.1796,20.6594,0.9537,10.3468,3.6825,18.6019
2.2511,21.9389,0.9573,10.1342,3.8935,15.8511
2.3024,22.0533,0.9489,9.8354,3.9802,15.6366
2.3447,22.4749,0.9378,9.7542,3.7811,14.8841
2.3027,20.8901,0.9535,9.9433,3.8099,18.0533
2.243,22.3288,0.96,9.9659,3.7811,15.1384
2.3661,22.4436,0.9242,9.2662,3.9957,14.9381
2.4353,20.8736,0.9095,9.2733,3.9062,18.0916
2.2203,21.0553,0.9583,10.2881,3.7307,17.6757
2.3801,21.1519,0.9162,9.3984,3.8933,17.4606
2.3211,22.0932,0.9292,9.5656,3.8799,15.5628
2.2413,21.1724,0.9453,10.126,3.7598,17.4155
2.255,22.4105,0.9485,10.0388,3.9386,14.9954
2.2589,20.9104,0.9502,10.2823,3.6742,18.0061
2.3993,22.5479,0.919,9.1528,3.9818,14.7596
2.3579,21.6813,0.9442,9.5296,3.9793,16.3515
2.4314,23.0175,0.9019,9.0973,4.0787,13.9962
2.245,20.8596,0.941,10.1756,3.6905,18.1242
2.3291,21.612,0.9353,9.6099,3.7783,16.4901
2.3143,21.9712,0.9457,9.8332,3.7914,15.7901
2.3429,20.4983,0.9378,9.8687,3.8422,19.0009
2.2602,21.2203,0.9476,10.1389,3.8288,17.3107
2.3303,21.2271,0.9534,9.7212,4.0867,17.2959
2.243,21.6037,0.9534,10.1861,3.89,16.5069
2.3118,23.7249,0.9509,9.718,4.2001,12.9575
2.3807,22.4534,0.9179,9.1506,3.9985,14.9212
2.3672,22.9297,0.9322,9.3233,3.9701,14.1341
2.2061,23.5624,0.9477,9.6497,3.8106,13.1852
2.4186,21.6654,0.9241,9.1994,4.0679,16.3831
2.4426,22.0642,0.9011,9.0983,4.0208,15.6165
2.2824,22.7766,0.9517,9.9631,4.0279,14.3798
2.2581,20.333,0.9404,10.407,3.654,19.4244
2.2456,20.9372,0.9509,10.2917,3.5854,17.9442
2.2583,21.7589,0.9582,10.1698,3.7275,16.198
2.2277,20.9766,0.9346,10.3811,3.7045,17.8539
2.2224,20.0482,0.9536,10.3172,3.6867,20.1896
2.4473,20.985,0.9202,9.3404,4.0427,17.8348
2.3985,21.8595,0.9151,9.4266,3.9645,16.0028
2.3668,20.1365,0.9264,9.6799,3.9006,19.9473
2.325,21.1343,0.9571,9.7214,4.0274,17.4994
2.4039,20.8266,0.9356,9.4765,4.0956,18.2017
2.2692,20.7758,0.9598,10.185,3.8069,18.322
2.3335,23.7469,0.9378,9.2512,3.9252,12.9272
2.3902,22.4258,0.9172,9.172,4.065,14.9687
2.2819,20.2518,0.9478,10.3683,3.7334,19.638
2.2781,20.0101,0.9553,10.3185,3.7168,20.2956
2.4646,21.5305,0.8984,9.0093,4.1157,16.6558
2.3711,22.5626,0.9285,9.2334,4.0253,14.7348
2.4121,24.6936,0.9282,9.0807,4.2404,11.7199
2.3965,21.8777,0.941,9.2979,4.1534,15.9678
2.4144,22.3122,0.9023,9.0015,3.9899,15.1677
2.2297,20.0357,0.9496,10.1723,3.6392,20.2243
2.4241,20.226,0.9054,9.3948,3.9573,19.7065
2.3164,21.3641,0.933,9.8211,3.8354,17.0023
2.4594,23.6027,0.9039,8.7818,4.1672,13.1281
2.245,20.5804,0.9281,10.424,3.6464,18.7961
2.4492,20.5243,0.9223,9.3172,3.6196,18.9357
2.3417,21.3706,0.9413,9.5094,3.9564,16.9884
2.3401,21.5405,0.937,9.6229,3.9309,16.6354
2.4296,22.6675,0.9198,9.1773,4.1352,14.559
2.3716,20.1407,0.9263,9.7448,3.8324,19.9361
2.2962,22.2904,0.9503,9.9847,3.9903,15.2063
2.3216,22.3796,0.9427,9.5806,3.9114,15.0492
2.2456,21.9266,0.9576,10.1462,3.8503,15.8744
2.4681,22.9354,0.9023,8.9249,4.1285,14.1251
2.3828,22.6198,0.9179,9.106,4.0005,14.6385
2.3195,20.7849,0.9393,9.7774,3.8945,18.3003
2.4616,21.4304,0.8954,9.0822,4.0441,16.8628
2.4104,22.9415,0.9282,9.2314,4.0951,14.1154
2.235,24.5335,0.9525,9.9146,4.0398,11.9113
2.3047,21.2408,0.9448,10.0603,3.7688,17.2663
2.4977,22.5279,0.8858,8.8451,4.1125,14.7935
2.2751,21.7699,0.9533,9.9605,3.9762,16.1767
2.3838,23.0457,0.9388,9.3289,4.0751,13.9523
2.3338,23.5772,0.9476,9.4969,4.1605,13.1642
2.2491,23.7405,0.9581,9.8254,3.9525,12.9361
2.3616,22.7514,0.9341,9.2001,4.0627,14.4209
2.1974,20.4988,0.9588,10.2826,3.7715,18.9997
2.2993,20.4019,0.9175,10.3349,3.6819,19.2462
2.3926,24.5349,0.9187,8.9801,4.115,11.9097
2.1893,22.6174,0.9545,10.1503,3.8031,14.6425
2.4702,22.505,0.8919,8.9498,4.0899,14.8325
2.2801,20.4832,0.9551,10.2598,3.936,19.0391
2.2422,23.9829,0.9563,9.6887,3.8788,12.6086
2.2671,20.3315,0.9379,10.1998,3.6158,19.4283
2.4048,23.3555,0.9093,9.0486,4.0155,13.4843
2.3806,23.5552,0.9352,9.2149,4.005,13.1954
2.2692,20.8039,0.9447,10.3757,3.5647,18.2554
2.2909,20.2146,0.9555,10.2066,3.69,19.7369
2.3025,21.6746,0.9462,9.9369,3.9714,16.3647
2.4424,21.1054,0.8949,9.2668,3.8941,17.5636
2.4495,21.469,0.9024,9.0583,4.0882,16.7824
2.2753,20.4291,0.9442,10.453,3.7695,19.1766
2.2479,20.6348,0.9259,10.4079,3.6488,18.6621
2.4177,24.0188,0.9309,9.1036,4.1192,12.5612
2.4603,21.8717,0.9003,9.1592,4.0711,15.9792
2.4011,20.4746,0.9158,9.5493,3.9259,19.0607
2.269,22.1525,0.9534,9.9713,3.9903,15.4543
2.2977,21.6582,0.9554,9.8866,3.9616,16.3974
2.4374,23.19,0.8949,9.0211,4.0422,13.7311
2.1959,20.0623,0.9576,10.392,3.6632,20.1505
2.3178,20.6189,0.9532,9.8041,3.9604,18.7012
2.2005,23.2467,0.9497,9.7511,3.8236,13.6457
2.2446,20.2817,0.957,10.2471,3.7905,19.5588
2.3798,20.5767,0.9183,9.7521,3.8655,18.8051
2.2191,23.0225,0.9457,9.7247,3.8095,13.9884
2.2434,21.6439,0.9505,10.2949,3.6272,16.426
2.284,20.1025,0.9341,10.2086,3.7768,20.0402
2.273,20.7028,0.945,10.3275,3.6397,18.4969
2.4075,21.368,0.9141,9.3202,3.8283,16.9939
2.3689,23.2597,0.9273,9.2012,3.9929,13.6262
2.4254,20.4865,0.913,9.2264,4.0056,19.0307
2.4022,23.345,0.9082,9.1484,4.0294,13.4997
2.2832,20.0962,0.9496,10.3107,3.6947,20.0573
2.2782,20.4887,0.9574,10.205,3.6762,19.0252
2.251,20.9336,0.9468,10.2716,3.7674,17.9527
2.4446,22.9042,0.9078,8.9243,4.1844,14.1746
2.4471,22.5996,0.9197,9.1824,4.1512,14.6724
2.4256,21.6499,0.9168,9.104,4.0672,16.414
2.4309,20.8583,0.9108,9.2854,3.9523,18.1274
2.2806,20.1376,0.9509,10.3202,3.7142,19.9443
2.3579,20.7054,0.9261,9.6396,3.7464,18.4906
2.2826,21.9228,0.9567,9.85,3.8711,15.8817
2.3559,23.479,0.9498,9.3127,4.2545,13.3044
2.3667,20.057,0.924,9.7385,3.8362,20.1652
2.2988,22.1433,0.954,9.8051,3.9522,15.471
2.2875,24.9115,0.9439,9.6857,4.0842,11.467
2.4453,22.7822,0.909,9.047,4.1494,14.3707
2.4252,23.2381,0.9031,9.1078,4.0646,13.6587
2.2508,20.3267,0.9433,10.3908,3.7139,19.441
2.4471,20.879,0.9027,9.2553,3.945,18.0791
2.2344,20.9259,0.9358,10.2941,3.6215,17.9703
2.2297,20.2306,0.9574,10.4656,3.723,19.6943
2.3698,20.8263,0.9247,9.5499,3.9384,18.2025
2.2475,22.1136,0.9284,10.2553,3.5407,15.5253
2.2172,21.1686,0.9518,10.4728,3.7483,17.4237
2.2424,24.566,0.9527,9.6116,4.0362,11.8721
2.3466,23.092,0.9283,9.2938,3.8981,13.8808
2.2383,20.1724,0.9559,10.5264,3.7904,19.8502
2.2015,20.1038,0.9528,10.482,3.612,20.0366
2.3114,22.2759,0.9333,9.664,3.9078,15.2321
2.4737,22.2971,0.9038,9.0427,4.1457,15.1944
2.2706,20.0751,0.9449,10.1917,3.7548,20.1152
2.1831,20.9758,0.9594,10.5725,3.7571,17.8557
2.261,21.3466,0.9495,10.3581,3.6481,17.0393
2.3064,21.8312,0.9531,9.8547,3.9531,16.0574
2.2688,20.4308,0.9318,10.3136,3.547,19.1722
2.2937,21.9102,0.9546,9.8991,3.8816,15.9058
2.3835,22.1032,0.9272,9.2286,4.0464,15.5445
2.2287,21.3105,0.9441,10.2315,3.5592,17.1162
2.237,20.6915,0.9558,10.3925,3.8197,18.5242
2.3066,23.3104,0.9445,9.7893,4.0369,13.5508
2.3692,21.4473,0.9403,9.5554,4.0457,16.8277
2.2793,22.2618,0.9575,9.9824,3.9156,15.2572
2.1906,21.1976,0.9587,10.4859,3.6473,17.3603
2.2987,22.5589,0.9458,9.7336,4.0197,14.741
2.4298,21.9799,0.9139,9.1656,4.0835,15.7738
2.2839,22.4022,0.9411,9.7162,3.9288,15.0098
2.392,22.7438,0.9093,8.9461,3.9737,14.4333
2.4374,22.2806,0.9097,9.1169,4.1095,15.2237
2.1884,21.9654,0.9581,10.2826,3.6065,15.801
2.3997,22.6132,0.9061,9.0583,3.9831,14.6495
2.2475,21.0703,0.9464,10.1903,3.5725,17.6419
2.2692,23.6147,0.9391,9.6265,3.9358,13.1113
2.285,22.5088,0.9485,9.8492,3.7549,14.826
2.2674,21.2121,0.9597,10.1503,3.9219,17.3284
2.2655,21.1897,0.9488,9.9934,3.8496,17.3775
2.4607,20.7643,0.9029,9.1698,3.975,18.3494
2.4915,22.2078,0.8917,9.0179,4.125,15.3541
2.3766,21.7392,0.935,9.493,3.9259,16.2368
2.3526,21.3189,0.9338,9.5858,3.917,17.0981
2.4083,20.85,0.9158,9.4882,3.9604,18.1467
2.4445,21.7636,0.9045,9.2157,4.0202,16.1889
2.2263,21.1413,0.9516,10.2943,3.7787,17.484
2.2133,21.4363,0.9524,10.2277,3.7876,16.8505
2.447,20.678,0.9196,9.407,4.0733,18.5569
2.2556,22.0754,0.9556,9.9934,3.9506,15.5958
2.1938,21.6069,0.9588,10.3226,3.8272,16.5005
2.4735,20.5717,0.9014,9.1619,3.8741,18.8175
2.3345,21.8938,0.9432,9.8638,4.0466,15.937
2.4288,20.5406,0.9074,9.4708,3.9576,18.895
2.3915,22.0266,0.9207,9.2559,4.0315,15.6863
2.3563,23.6492,0.9363,9.3105,3.9773,13.0628
2.2608,20.4159,0.9348,10.2769,3.5877,19.2103
2.2465,20.1054,0.9551,10.2438,3.815,20.0322
2.4396,22.5232,0.8989,8.999,4.0075,14.8015
2.3872,23.0343,0.9124,9.0907,3.952,13.9701
2.1628,21.28,0.9548,10.1812,3.7051,17.1815
2.4311,23.6389,0.9086,8.9148,4.0662,13.0773
2.3533,20.4607,0.9258,9.6726,3.8386,19.0961
2.4509,21.8332,0.9113,9.0775,4.0835,16.0535
2.4719,22.8906,0.8976,8.8744,4.135,14.1962
2.4031,23.3435,0.9036,8.9019,4.0028,13.5019
2.4731,22.3907,0.9004,9.0563,4.121,15.0299
2.3659,21.9876,0.9164,9.4685,3.9191,15.7594
2.3301,21.2727,0.9469,9.768,3.9128,17.1972
2.2322,20.4265,0.9414,10.3514,3.7292,19.1831
2.2499,22.5025,0.9443,9.812,3.8636,14.8368
2.2253,20.0553,0.9436,10.2477,3.5862,20.17
2.373,23.1278,0.9156,9.2041,3.9566,13.8257
2.2768,20.2205,0.9577,10.2699,3.8331,19.7212
2.4397,22.1511,0.8974,9.1525,4.0111,15.4568
2.3745,20.5065,0.9427,9.5397,4.0545,18.9805
2.2596,20.0452,0.9446,10.3679,3.6063,20.198
2.4481,20.412,0.906,9.2981,3.8695,19.2201
2.3334,20.5259,0.9189,9.6858,3.7221,18.9318
2.3942,21.6271,0.9088,9.2155,3.9098,16.4598
2.3547,22.0243,0.9195,9.4726,3.9204,15.6907
2.4329,22.2065,0.914,9.2126,4.0593,15.3563
2.3563,21.8111,0.9228,9.4258,3.9244,16.0964
2.189,20.5029,0.9549,10.3952,3.6966,18.9894
2.2973,20.3683,0.9156,10.2805,3.683,19.3327
2.3674,22.7541,0.9214,9.1581,3.9798,14.4165
2.2785,22.2268,0.9572,9.837,3.9707,15.3199
2.3021,21.8065,0.9458,9.8376,3.9467,16.1053
2.4341,23.1175,0.907,8.9917,4.0257,13.8416
2.3106,22.2051,0.9446,9.9587,3.984,15.3589
2.3545,21.9914,0.9244,9.5229,3.9336,15.7522
2.2645,20.6018,0.932,10.3328,3.577,18.743
2.2804,21.5154,0.9578,10.0043,3.8183,16.6867
2.268,20.6572,0.9588,10.1594,3.8102,18.6073
2.2795,22.201,0.9361,9.7915,3.6994,15.3663
2.2629,22.8468,0.9553,9.8533,3.8758,14.2664
2.3618,23.1255,0.8894,9.6013,3.6803,13.8293
2.3314,20.2934,0.9012,10.2018,3.6856,19.5281
2.3393,21.5846,0.9189,9.2863,3.8173,16.5455
2.4114,22.9372,0.9139,8.9861,4.0774,14.1222
2.2439,22.241,0.9477,9.7069,3.8097,15.2945
2.404,22.1828,0.9323,9.3321,4.1044,15.3992
2.2686,24.0944,0.9363,9.6595,3.9116,12.4623
2.2653,20.5083,0.9264,10.3045,3.6455,18.9758
2.2711,20.8497,0.9449,10.4482,3.7727,18.1475
2.3052,20.3259,0.9296,10.0148,3.6559,19.4429
2.339,23.3806,0.9436,9.4127,3.9552,13.4474
2.2997,21.5672,0.9406,9.8858,3.8963,16.581
2.3003,22.6517,0.9268,9.7222,3.9257,14.5852
2.2709,20.6212,0.9227,10.3273,3.5989,18.6955
2.3699,21.0939,0.9141,9.3146,3.8827,17.5891
2.3974,20.1085,0.9238,9.3158,4.0085,20.0237
2.3899,20.5896,0.9132,9.5554,3.854,18.7733
2.2212,22.7126,0.9543,10.161,3.9048,14.4845
2.4636,21.8766,0.9012,9.0866,4.1024,15.97
2.4661,22.2249,0.8989,9.0287,4.1051,15.3233
2.2307,21.0409,0.9523,10.1272,3.7587,17.708
2.2926,20.2014,0.9499,10.191,3.6994,19.7723
