Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.2629,20.0459,0.9505,7.4415,4.3337,18.2896
2.2367,21.1618,0.9571,7.4763,4.3311,15.8456
2.2419,20.3735,0.9502,7.6054,4.4924,17.5135
2.2451,20.862,0.9584,7.5504,4.3348,16.4492
2.3334,21.7156,0.9592,7.6632,4.5586,14.8188
2.3085,20.4947,0.9567,7.6878,4.4509,17.2395
2.0866,21.4533,0.9534,7.5278,3.8281,15.2917
2.094,20.6333,0.9528,7.453,3.8127,16.9344
2.3283,21.2449,0.9576,7.8116,4.2651,15.6846
2.3342,21.6381,0.9527,7.7632,4.5136,14.956
2.2837,20.1083,0.9437,7.3807,4.4285,18.1374
2.1167,20.4109,0.957,7.6366,4.1032,17.4283
2.1788,21.0267,0.9581,7.7431,4.0471,16.1133
2.3382,22.3313,0.955,7.5844,4.6418,13.7954
2.2012,20.3283,0.9573,7.7631,4.1323,17.6175
2.3405,20.95,0.9597,7.6544,4.5964,16.2682
2.1056,20.4017,0.9557,7.7179,3.8464,17.449
2.1864,20.0978,0.9567,7.6018,4.1533,18.1629
2.3392,20.7094,0.9571,7.7119,4.2545,16.7703
2.2213,20.4111,0.9586,7.7613,4.3183,17.4276
2.1598,20.0801,0.9495,7.4762,4.0588,18.206
2.0696,21.4321,0.957,7.6022,3.7479,15.3309
2.2535,20.0758,0.9578,7.6199,4.124,18.2165
2.2144,21.2863,0.9588,7.7024,4.5311,15.6052
2.1366,20.3554,0.9581,7.5953,3.9167,17.555
2.2418,20.8872,0.9562,7.4029,4.3103,16.397
2.346,20.6622,0.9586,7.6297,4.699,16.8719
2.2023,20.8843,0.9593,7.7469,4.377,16.4029
2.3511,20.3665,0.9597,7.6669,4.5956,17.5294
2.0863,20.2819,0.9542,7.5877,3.7689,17.7253
2.1224,20.7975,0.9537,7.5219,3.9279,16.5838
2.3193,21.5656,0.96,7.767,4.4727,15.0863
2.099,20.0781,0.9519,7.4888,3.9253,18.2108
2.1821,21.3173,0.9551,7.6119,4.0806,15.5463
2.0869,21.3157,0.9525,7.7255,3.7365,15.5492
2.2681,20.3371,0.9585,7.41,4.2623,17.597
2.1966,21.393,0.9554,7.5958,4.1923,15.4036
2.2477,20.224,0.9503,7.623,4.2644,17.8609
2.1187,20.2259,0.9585,7.8469,3.8305,17.8567
2.2392,20.493,0.9598,7.6474,4.3123,17.2434
2.2076,20.0588,0.96,7.5026,4.3055,18.2579
2.2474,20.6636,0.9525,7.5256,4.5341,16.8688
2.1779,20.1964,0.9569,7.7582,4.083,17.9264
2.1836,20.7357,0.9579,7.5623,4.1017,16.7144
2.3265,20.4047,0.9595,7.7614,4.2604,17.4423
2.1767,20.4943,0.9569,7.752,4.0121,17.2404
2.115,20.1995,0.9563,7.5921,3.8722,17.9189
2.2306,20.4207,0.9599,7.6994,4.521,17.406
2.3116,21.6552,0.958,7.8494,4.5592,14.9255
2.3413,20.4346,0.9573,7.721,4.573,17.3744
2.3243,20.5504,0.9596,7.7306,4.3482,17.1159
2.2032,20.5072,0.9581,7.5259,4.3161,17.2116
2.123,21.1836,0.9502,7.7036,3.8564,15.8032
2.2826,22.9901,0.9583,7.9642,4.5744,12.8187
2.2668,20.9663,0.9531,7.3656,4.2202,16.235
2.3291,20.815,0.9591,7.7716,4.539,16.5471
2.2612,20.8636,0.9544,7.4448,4.3824,16.4458
2.3374,20.8769,0.9571,7.7242,4.3668,16.4183
2.1248,20.1156,0.9577,7.4425,3.9871,18.12
2.3512,20.6839,0.9496,7.7282,4.5703,16.825
2.1119,20.6942,0.9589,7.8085,3.8389,16.803
2.1851,20.7684,0.9548,7.5735,4.1613,16.645
2.0717,20.9839,0.9582,7.5816,3.8804,16.1994
2.3032,21.2144,0.9577,7.9627,4.503,15.7434
2.079,21.6262,0.9542,7.513,3.9023,14.9772
2.2547,20.9523,0.9511,7.5655,4.2989,16.2636
2.166,21.2122,0.9581,7.8458,4.0952,15.7476
2.212,20.2831,0.959,7.5906,4.2184,17.7224
2.2943,20.8086,0.9579,7.8026,4.564,16.5604
2.1115,20.6953,0.9586,7.569,4.003,16.8006
2.221,21.7642,0.9594,7.5939,4.3347,14.7338
2.2438,21.0534,0.9573,7.6861,4.2775,16.0597
2.1133,20.6463,0.9537,7.4876,3.9796,16.9062
2.3421,20.5634,0.9575,7.6245,4.6888,17.0873
2.1895,20.9492,0.9599,7.5477,4.2844,16.2699
2.2831,20.0667,0.9581,7.4217,4.168,18.2385
2.0685,20.9905,0.9596,7.5304,3.758,16.1862
2.1812,20.5086,0.9582,7.6605,4.1081,17.2085
2.2205,20.1217,0.9582,7.6255,4.4484,18.1051
2.2148,20.7511,0.9521,7.5985,4.1974,16.6817
2.1461,20.0262,0.9385,7.4756,3.8973,18.3379
2.1707,21.2421,0.9597,7.7715,4.0648,15.6899
2.2552,20.431,0.9559,7.5916,4.382,17.3826
2.2121,20.0513,0.9564,7.9387,4.1912,18.2762
2.2038,21.0638,0.9559,7.549,4.2494,16.0389
2.2263,20.2447,0.9598,7.561,4.2349,17.8123
2.1026,20.2901,0.9583,7.6074,3.8212,17.7061
2.1359,20.2625,0.9528,7.7259,3.8937,17.7706
2.3194,21.0777,0.9569,7.7759,4.7932,16.0114
2.3103,21.0882,0.9547,7.9473,4.4257,15.9906
2.2185,20.7331,0.959,7.7051,4.4474,16.72
2.2349,20.5039,0.9537,7.565,4.3068,17.2189
2.3203,22.4768,0.9524,7.8427,4.4407,13.5698
2.1756,20.8762,0.9593,7.8806,4.2017,16.4198
2.1004,21.1683,0.9527,7.7314,3.8519,15.8329
2.0962,20.1762,0.9522,7.6115,3.8392,17.9744
2.1454,20.1295,0.9541,7.3476,4.0395,18.0863
2.2832,21.0624,0.9543,7.3649,4.4376,16.0417
2.1409,20.1088,0.9489,7.4797,3.9012,18.1363
2.2626,20.2204,0.9592,7.5149,4.3334,17.8695
2.2443,20.4256,0.9591,7.5607,4.1607,17.3948
2.2615,21.0095,0.9584,7.4737,4.3304,16.1478
2.3142,20.9267,0.9546,7.7829,4.5163,16.3159
2.3067,21.5824,0.9573,7.868,4.4978,15.056
2.1001,21.3358,0.9503,7.5001,3.8217,15.5112
2.1012,20.5585,0.9595,7.6799,4.0391,17.0979
2.242,20.3769,0.9568,7.4871,4.5113,17.5057
2.2347,21.1649,0.9589,7.5267,4.4419,15.8395
2.3195,21.7198,0.954,7.8121,4.5871,14.8114
2.2099,21.6126,0.9597,7.3879,4.2686,15.0016
2.2384,20.0538,0.9575,7.6454,4.2747,18.2701
2.2967,22.3576,0.957,7.9367,4.5808,13.7542
2.3189,22.4405,0.9504,7.9221,4.378,13.6255
2.1074,21.2983,0.9571,7.7775,3.9043,15.5824
2.2126,20.7861,0.9596,7.3461,4.3024,16.6077
2.1338,20.7115,0.9533,7.4951,3.943,16.7659
2.3393,20.8102,0.9582,7.6911,4.5434,16.5572
2.2409,20.0896,0.9592,7.4591,4.2105,18.1828
2.2801,20.7312,0.951,7.3697,4.4459,16.7239
2.3337,20.5387,0.9585,7.4521,4.6763,17.1417
2.0554,20.1269,0.9583,7.7213,3.7353,18.0926
2.3506,20.895,0.957,7.4297,4.7582,16.381
2.1816,20.7688,0.9581,7.61,4.0686,16.6442
2.2128,20.575,0.9565,7.6057,4.1973,17.0617
2.3315,20.5289,0.9562,7.7707,4.6583,17.1634
2.1089,20.4149,0.9578,7.6776,3.8377,17.4192
2.3481,20.2245,0.9552,7.3856,4.7336,17.8599
2.313,21.0766,0.9582,7.8331,4.818,16.0135
2.1414,20.2276,0.9596,7.5376,3.9543,17.8524
2.1285,20.9256,0.9541,7.5195,3.9427,16.318
2.1973,20.1304,0.9306,7.4297,3.9697,18.0842
2.338,20.066,0.9561,7.7668,4.6096,18.2403
2.3415,20.7523,0.9576,7.646,4.6957,16.6791
2.1746,21.1728,0.9543,7.776,4.0577,15.8242
2.2719,22.1365,0.9517,7.3632,4.4645,14.1067
2.1717,20.5776,0.96,7.6138,4.3132,17.0559
2.2319,20.9863,0.9555,7.6674,4.4041,16.1945
2.123,20.5889,0.9563,7.4409,3.9102,17.0311
2.3112,21.6197,0.9586,7.8053,4.4618,14.989
2.124,20.8348,0.9544,7.4932,3.8832,16.5057
2.2655,21.0062,0.9514,7.3426,4.3677,16.1545
2.2161,21.0139,0.9527,7.5601,4.1998,16.1389
2.1866,20.066,0.9596,7.5432,4.3518,18.2402
2.1991,20.531,0.96,7.7423,4.325,17.1588
2.2422,20.2723,0.958,7.6034,4.2109,17.7476
2.205,21.2915,0.9573,7.4021,4.266,15.5953
2.1018,20.2672,0.958,7.6518,3.9142,17.7595
2.2573,22.3965,0.9575,7.3523,4.201,13.6936
2.0978,20.4473,0.9596,7.529,3.8775,17.3457
2.2323,21.1667,0.9553,7.7585,4.2339,15.8361
2.3249,20.0793,0.95,7.7881,4.5011,18.2079
2.1719,20.4251,0.9575,7.6329,4.3476,17.3961
2.0905,20.2222,0.9556,7.6384,3.9514,17.8652
2.2452,21.454,0.9587,7.4832,4.3988,15.2902
2.2653,22.1606,0.9599,8.2344,4.3088,14.0676
2.2667,20.2784,0.9534,7.4685,4.4581,17.7333
2.3341,21.1068,0.9592,7.4332,4.6155,15.9537
2.1011,20.566,0.9563,7.6394,4.0603,17.0814
2.26,20.5135,0.9541,7.5233,4.3066,17.1976
2.0907,20.8534,0.959,7.5062,3.8719,16.4671
2.123,20.3122,0.9578,7.6734,4.1612,17.6546
2.2406,20.4949,0.9556,7.6957,4.3086,17.2391
2.0984,20.7071,0.9507,7.5504,3.8931,16.7754
2.1397,20.7668,0.9473,7.4929,4.0029,16.6485
2.0973,21.0281,0.9513,7.5273,3.9384,16.1103
2.3133,22.5535,0.9539,7.9148,4.3979,13.4532
2.2137,20.2609,0.9596,7.7863,4.3037,17.7743
2.2367,20.7868,0.9543,7.5477,4.4827,16.6063
2.1501,20.2003,0.9577,7.7939,3.9945,17.9171
2.2714,22.0152,0.9524,7.3534,4.4404,14.3063
2.2872,21.0169,0.9594,7.774,4.4207,16.1328
2.2034,21.072,0.9553,7.6047,4.0181,16.0227
2.3363,21.3805,0.9592,7.676,4.6405,15.4271
2.2476,20.4139,0.9598,7.6377,4.3365,17.4214
2.1553,20.1289,0.9531,7.5661,3.9556,18.0879
2.2364,20.3643,0.9595,7.6139,4.4151,17.5345
2.1107,21.3947,0.9499,7.7004,3.9261,15.4004
2.1756,21.206,0.9559,7.7287,4.0611,15.7596
2.2512,20.3915,0.959,7.5201,4.372,17.4725
2.319,20.4907,0.9573,7.8168,4.5312,17.2485
2.0832,20.9231,0.9585,7.6351,3.8332,16.3232
2.1976,20.3538,0.9552,7.5954,4.2488,17.5586
2.1907,20.6935,0.9577,7.5677,4.1146,16.8044
2.3026,21.2888,0.9565,7.9835,4.5606,15.6005
2.2254,20.0742,0.9572,7.554,4.2739,18.2203
2.2782,20.289,0.9502,7.4004,4.3396,17.7086
2.1686,20.6309,0.9587,7.6741,4.1042,16.9396
2.0798,20.5101,0.9584,7.5697,3.9067,17.2051
2.2965,20.8825,0.959,7.7877,4.5438,16.4068
2.2413,21.0242,0.9577,7.4489,4.2922,16.1181
2.3275,21.6023,0.9553,7.7815,4.5435,15.0201
2.2159,21.0675,0.9588,7.6062,4.5208,16.0316
2.0863,20.4739,0.9594,7.5297,3.868,17.2861
2.2284,20.065,0.9538,7.7189,4.2774,18.2428
2.1065,20.3645,0.9599,7.4919,4.0877,17.5342
2.3133,22.3028,0.9584,7.6337,4.6088,13.8402
2.0974,21.5468,0.9589,7.7226,3.8306,15.1203
2.1041,20.8799,0.9584,7.7633,3.862,16.4121
2.1712,21.1968,0.9596,7.6752,4.1113,15.7774
2.0596,21.1989,0.9546,7.6962,3.7049,15.7735
2.2364,20.8302,0.9575,7.6418,4.1982,16.5153
2.3302,21.2845,0.9534,7.6589,4.5643,15.6085
2.1154,20.1855,0.9568,7.7539,3.8986,17.9523
2.232,20.6756,0.9597,7.5948,4.2021,16.8429
2.2267,20.2994,0.9576,7.643,4.2298,17.6844
2.321,22.0927,0.9599,7.6599,4.6242,14.1783
2.0838,20.1632,0.9589,7.6559,3.8245,18.0055
2.2876,20.3609,0.9547,7.8024,4.4348,17.5424
2.2734,20.6732,0.957,7.4226,4.4682,16.8482
2.2158,21.5501,0.9588,7.6719,4.448,15.1144
2.2495,21.1773,0.9563,7.4794,4.4107,15.8154
2.2147,20.2524,0.9582,7.609,4.2967,17.7941
2.2469,20.2574,0.9576,7.5282,4.4702,17.7824
2.3189,21.807,0.9545,7.8208,4.6566,14.6594
2.2304,20.7869,0.9531,7.3911,4.2701,16.6059
2.2046,22.2956,0.9583,7.385,4.2824,13.8516
2.1776,20.5151,0.9538,7.7339,4.1352,17.1941
2.2686,21.0793,0.9495,7.3621,4.4433,16.0083
2.2195,21.1531,0.9573,7.6158,4.3128,15.8626
2.3155,20.6401,0.9534,7.7546,4.6558,16.9197
2.3305,20.1946,0.9544,7.7759,4.6388,17.9307
2.1726,21.3257,0.9547,7.7227,4.1282,15.5302
2.1982,20.4392,0.9575,7.571,4.1576,17.364
2.1143,20.6969,0.9521,7.704,3.8626,16.7972
2.2406,21.0606,0.9592,7.591,4.2721,16.0455
2.1948,21.7899,0.9578,7.7156,4.208,14.689
2.2609,20.4446,0.9574,7.4039,4.2002,17.352
2.1137,20.7293,0.9589,7.5215,3.99,16.728
2.2605,20.398,0.9529,7.5608,4.3177,17.4576
2.2646,21.3132,0.9508,7.3936,4.4417,15.5541
2.3199,21.3859,0.9543,7.8163,4.5402,15.4169
2.297,20.7922,0.9576,7.8031,4.5065,16.5949
2.1699,20.3779,0.9582,7.8489,4.0706,17.5033
2.0736,20.6846,0.9586,7.5308,3.7635,16.8235
2.2979,21.4102,0.9561,7.994,4.5866,15.3715
2.0969,20.1618,0.9575,7.7742,3.8776,18.0088
2.3403,21.1913,0.9589,7.561,4.6726,15.7882
2.252,20.3417,0.9565,7.4839,4.2039,17.5864
2.232,20.4682,0.959,7.5896,4.3885,17.2989
2.2952,21.1135,0.959,8.0273,4.5796,15.9405
2.2098,22.2879,0.9545,7.3601,4.321,13.8638
2.1454,20.1921,0.9453,7.5073,3.9007,17.9365
2.0889,20.6029,0.9564,7.5675,3.9354,17.0006
2.2042,21.1606,0.9557,7.4308,4.2389,15.8479
2.115,21.3978,0.9577,7.6764,3.8817,15.3946
2.0664,20.5182,0.9596,7.7022,3.9963,17.1871
2.2851,20.4014,0.9557,7.7709,4.4381,17.4498
2.2774,20.3388,0.9453,7.3899,4.4307,17.5933
2.1179,20.9125,0.959,7.6366,3.9214,16.3449
2.2105,20.2975,0.9596,7.7197,4.1622,17.6889
2.2675,21.0108,0.9539,7.3803,4.3273,16.1451
2.3424,21.093,0.9556,7.5935,4.5526,15.9811
2.1304,20.3604,0.9526,7.6992,3.9478,17.5435
2.0962,20.5755,0.9583,7.4296,3.879,17.0607
2.1098,20.9993,0.9573,7.7715,3.8996,16.1684
2.1172,20.3735,0.9513,7.7081,3.8989,17.5135
2.2733,20.1218,0.9505,7.3784,4.4637,18.1049
2.2325,21.5013,0.9567,7.5485,4.5808,15.2034
2.0796,21.2709,0.9585,7.4985,3.9262,15.6346
2.0519,20.5607,0.9589,7.6732,3.8975,17.093
2.1423,20.2878,0.959,7.4657,3.9875,17.7113
2.0642,21.4934,0.9591,8.1606,3.7072,15.2178
2.0885,20.9851,0.9527,7.4932,3.7886,16.197
2.0611,20.6711,0.9583,7.6075,3.7297,16.8526
2.2945,20.3854,0.9579,7.8457,4.6432,17.4862
2.1282,20.4306,0.9561,7.7186,3.9231,17.3836
2.1658,20.395,0.957,7.7502,4.1574,17.4643
2.2358,20.9356,0.9586,7.6369,4.3197,16.2978
2.2147,20.6963,0.9532,7.657,4.2506,16.7985
2.1027,20.9034,0.9525,7.7389,3.8947,16.3636
2.2649,21.1526,0.9582,7.4034,4.4208,15.8637
2.0623,20.6482,0.9592,7.6645,3.9893,16.9022
2.2556,21.9202,0.9519,7.3518,4.5554,14.4658
2.1925,21.5184,0.9572,7.6791,4.1356,15.1721
2.1007,20.3847,0.9493,7.5129,3.8171,17.4879
2.1824,20.1823,0.9535,7.7515,4.0153,17.9599
2.2329,20.2017,0.9511,7.7862,4.2254,17.9138
2.2173,21.1267,0.9586,7.6496,4.3569,15.9145
2.3365,20.488,0.9547,7.8846,4.2025,17.2544
2.2715,20.1658,0.9549,7.383,4.2057,17.9993
2.2725,20.7235,0.9474,7.3583,4.4326,16.7402
2.1227,20.9812,0.9593,7.6147,3.9607,16.2049
2.1974,21.21,0.9554,7.6968,4.178,15.7518
2.2676,22.3778,0.9591,8.2565,4.3195,13.7226
2.2279,20.9758,0.9587,7.495,4.5259,16.2158
2.0803,21.3314,0.9534,7.5564,3.8403,15.5195
2.1936,20.1497,0.9576,7.6869,4.1429,18.0378
2.2037,20.3804,0.9573,7.5145,4.0387,17.4978
2.1951,20.2286,0.9319,7.423,3.979,17.8501
2.2127,20.4074,0.9589,7.838,4.235,17.4362
2.1839,21.8007,0.9586,7.7566,4.2905,14.6704
2.0982,20.2679,0.9573,7.5778,3.9432,17.7578
2.222,20.6926,0.9599,7.4234,4.3756,16.8065
2.1175,20.4711,0.9565,7.4825,4.0394,17.2922
2.2013,20.5193,0.9543,7.526,4.2793,17.1848
2.3005,20.3948,0.958,7.8863,4.5077,17.4649
2.3479,20.1623,0.9574,7.7033,4.6188,18.0078
2.3325,22.0565,0.9505,7.8652,4.4587,14.2379
2.0924,20.555,0.9515,7.5789,3.8077,17.1057
2.3134,20.23,0.9585,7.815,4.506,17.8469
2.2951,20.5994,0.959,7.7743,4.3865,17.0081
2.2006,20.6135,0.9581,7.705,4.1637,16.9775
2.1,20.6216,0.9534,7.5648,3.8326,16.9597
2.2728,20.3136,0.9519,7.449,4.4326,17.6515
2.2017,20.2631,0.9596,7.733,4.2217,17.7692
2.3475,20.4436,0.9535,7.7165,4.473,17.3541
2.2248,20.856,0.9596,7.7443,4.2009,16.4616
2.1047,20.8233,0.9511,7.493,3.8413,16.5298
2.2397,21.3819,0.9541,7.5542,4.4053,15.4245
2.2704,20.3789,0.9574,7.9123,4.5188,17.5011
2.2297,20.1544,0.9576,7.743,4.2267,18.0266
2.2524,20.7757,0.9585,7.4059,4.2646,16.6297
2.0767,20.3445,0.9578,7.6616,3.9211,17.5801
2.1988,20.2627,0.9564,7.7624,4.1277,17.7701
2.283,20.7719,0.9489,7.3459,4.2141,16.6376
2.1419,20.5105,0.9598,7.521,4.0557,17.2043
2.2746,20.0958,0.9447,7.5333,4.3352,18.1678
2.3353,20.0092,0.9569,7.4314,4.6461,18.3797
2.3109,20.734,0.9586,7.7363,4.5224,16.718
2.1105,20.1327,0.9585,7.4959,4.1365,18.0788
2.157,20.6552,0.9582,7.7803,4.2611,16.887
2.2275,20.8045,0.9557,7.7365,4.2176,16.569
2.1307,20.2519,0.9483,7.6915,3.898,17.7954
2.244,20.2055,0.9545,7.5629,4.3424,17.9048
2.2248,20.3906,0.9579,7.3725,4.293,17.4743
2.2365,20.7648,0.9584,7.8046,4.3095,16.6527
2.2608,20.7276,0.952,7.4752,4.335,16.7315
2.1067,21.2957,0.9571,7.6867,3.8692,15.5874
2.2635,20.4554,0.9514,7.4753,4.3708,17.3276
2.231,20.4934,0.9587,7.4471,4.2975,17.2423
2.235,21.0158,0.9565,7.7302,4.2132,16.135
2.0598,20.2348,0.9542,7.7243,3.7012,17.8355
2.2486,20.4284,0.9594,7.5378,4.306,17.3885
2.0848,20.2825,0.9571,7.4755,3.8527,17.7238
2.2995,20.0871,0.9586,7.8609,4.382,18.1889
2.3593,20.9225,0.9582,7.5215,4.4095,16.3244
2.1088,20.7347,0.9525,7.7606,3.8251,16.7165
2.3183,20.9432,0.9561,7.7211,4.5609,16.2822
2.1623,20.1394,0.94,7.6574,3.9464,18.0627
2.2084,20.5413,0.9598,7.8787,4.1086,17.1359
2.2166,20.5721,0.9586,7.6146,4.3348,17.068
2.2578,20.4043,0.9598,7.5612,4.1859,17.4433
2.1799,20.092,0.9592,7.5937,4.221,18.1771
2.266,21.0599,0.9567,7.4286,4.3658,16.0467
2.1111,21.1165,0.9553,7.5521,3.9881,15.9346
2.2459,20.1226,0.9574,7.5719,4.4834,18.1029
2.2542,20.3969,0.9561,7.5561,4.3253,17.4601
2.3182,20.5175,0.9579,7.8628,4.5313,17.1887
2.3644,20.0378,0.9591,7.4055,4.4856,18.3094
2.1941,20.7422,0.9544,7.5528,4.1808,16.7005
2.3265,21.2565,0.9547,7.6981,4.484,15.6623
2.2518,20.9617,0.9528,7.398,4.3053,16.2445
2.197,20.1568,0.9597,7.6553,3.918,18.0209
2.1117,20.2629,0.9513,7.5971,3.8565,17.7695
2.1152,21.0813,0.9568,7.6222,3.8709,16.0041
2.1236,20.8253,0.9532,7.486,3.9546,16.5255
2.3561,21.9809,0.9526,7.5227,4.5768,14.3635
2.2604,21.3507,0.9592,7.3668,4.4606,15.4831
2.2499,21.4177,0.9595,7.3623,4.2154,15.3576
2.1066,20.3595,0.9587,7.5786,3.9663,17.5456
2.2538,21.8218,0.9566,7.4043,4.4955,14.6338
2.2933,20.1009,0.9588,7.9578,4.479,18.1555
2.2575,20.8836,0.9589,7.4731,4.3142,16.4045
2.2182,20.1777,0.9587,7.6791,4.4144,17.9709
2.0451,21.1997,0.9591,7.6999,3.7473,15.7717
2.122,20.1799,0.955,7.7354,3.9149,17.9657
2.2061,21.6234,0.9579,7.3989,4.3312,14.9822
2.2947,21.8738,0.9583,7.9026,4.4578,14.5447
2.0587,21.1444,0.957,7.7328,3.7265,15.8796
