Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.0407,22.5935,0.9477,7.4197,4.8995,14.6826
2.0953,23.5091,0.9309,7.6976,4.8883,13.2612
2.0618,23.3721,0.9519,7.4592,4.9019,13.4598
2.0574,28.2413,0.953,7.3924,4.8385,8.4645
2.0478,23.0748,0.9426,7.4805,4.9178,13.9072
2.0381,27.2919,0.9469,7.3847,4.8088,9.182
1.9859,27.727,0.9595,7.367,4.7779,8.8418
2.0033,25.6036,0.9508,7.5783,4.7986,10.718
2.0467,28.9903,0.949,7.505,4.8804,7.9584
2.028,25.0409,0.9589,7.9086,4.8093,11.3209
2.0381,23.7906,0.9348,7.5302,4.834,12.8673
2.0847,28.3031,0.9214,7.3479,4.8319,8.4208
2.0275,26.135,0.9599,7.7871,4.7922,10.1935
2.0747,24.5663,0.9535,7.4528,4.8895,11.8717
2.0161,22.0085,0.9512,7.4093,4.9198,15.72
2.0169,23.8076,0.9487,7.7,4.7208,12.8441
2.0318,30.3878,0.9553,7.4419,4.8286,7.1326
2.0365,23.7466,0.94,7.4537,4.7401,12.9276
2.0346,25.6623,0.9361,7.5801,4.9155,10.658
1.9939,22.538,0.9472,7.5309,4.7017,14.7763
2.1111,28.5832,0.9243,7.5582,4.9469,8.2274
2.0295,27.2027,0.9585,7.4328,4.8424,9.2543
1.9826,25.0506,0.949,7.5716,4.6172,11.31
2.1775,22.9454,0.91,7.4641,4.9252,14.1093
2.0256,29.3032,0.9507,7.5786,4.8757,7.761
2.0532,24.2623,0.9478,7.4666,4.9146,12.247
2.0295,33.6988,0.934,7.6336,4.8761,5.6376
2.0444,23.2858,0.941,7.6426,4.8411,13.5873
2.0325,24.1566,0.9474,7.5488,4.7542,12.3819
2.0238,24.6699,0.9582,7.5248,4.8564,11.748
2.0328,25.7452,0.9401,7.7069,4.8096,10.5742
2.0019,25.8579,0.9455,7.4647,4.8813,10.4619
2.0085,25.1073,0.9383,7.5489,4.7427,11.247
2.0244,24.7387,0.9527,7.8317,4.9227,11.6668
2.1178,24.426,0.9321,7.4564,4.9393,12.0426
2.02,26.8532,0.9524,7.4373,4.7807,9.5463
2.0005,24.2397,0.9437,7.5591,4.7812,12.2756
2.0522,25.1315,0.9494,7.8239,4.8625,11.2203
2.0495,29.5711,0.9355,7.4289,4.9489,7.598
1.9873,24.5412,0.9529,7.5484,4.8066,11.902
2.0159,25.4085,0.9533,7.3692,4.9447,10.9212
2.032,27.398,0.9424,7.6618,4.9167,9.0972
1.9966,32.1401,0.9386,7.3641,4.7952,6.2733
2.0234,24.9218,0.9453,7.6123,4.735,11.4553
1.9879,25.2811,0.9464,7.53,4.7894,11.0571
2.0167,21.5761,0.9511,7.5769,4.8952,16.5629
2.043,24.4192,0.9404,7.4807,4.9118,12.0511
2.0055,22.2352,0.9467,7.5937,4.7609,15.3048
2.0562,25.5113,0.9416,7.6067,4.8962,10.8134
2.037,26.6624,0.9406,7.732,4.7241,9.7118
2.0383,25.0357,0.9332,7.5659,4.7106,11.3267
2.0394,28.7084,0.9247,7.3461,4.8235,8.1432
2.0111,28.4857,0.9572,7.7468,4.8727,8.2939
2.0176,26.3183,0.9589,7.755,4.9342,10.022
2.0284,25.1921,0.9555,7.812,4.8244,11.1537
2.0978,26.2343,0.9318,7.6438,4.8846,10.1001
2.0512,31.9074,0.947,7.4381,4.9172,6.3778
1.9873,28.0077,0.9581,7.3708,4.6709,8.6327
1.997,26.6172,0.958,7.6243,4.8645,9.7516
2.0581,25.5289,0.9448,7.6356,4.7859,10.7951
2.0514,24.4504,0.9414,7.7821,4.7693,12.0127
2.072,27.4026,0.9408,7.4688,4.9475,9.0935
2.0298,25.1923,0.9374,7.5796,4.7604,11.1536
2.0231,26.2821,0.9576,7.5666,4.7812,10.0555
1.9963,28.1907,0.9571,7.462,4.7237,8.5005
2.0123,24.2245,0.9424,7.4644,4.6981,12.295
2.0884,24.5602,0.9349,7.4915,4.8476,11.8791
1.9898,23.221,0.9545,7.4727,4.7347,13.6844
2.056,25.4532,0.9318,7.5539,4.897,10.8741
2.1016,26.3857,0.9439,7.412,4.9251,9.96
2.0417,29.3807,0.9281,7.3449,4.7811,7.7133
1.9844,26.0062,0.9517,7.4379,4.8679,10.3169
1.9814,26.7368,0.952,7.5009,4.715,9.6467
2.0797,30.3879,0.9213,7.4451,4.8088,7.1326
1.9897,25.395,0.948,7.749,4.7813,10.9355
2.0638,25.7527,0.9366,7.4496,4.9261,10.5666
2.0224,24.7999,0.9534,7.6679,4.9383,11.5955
2.034,26.951,0.9405,7.3422,4.7872,9.4631
2.101,23.0998,0.9347,7.7256,4.8621,13.8687
2.0551,23.5472,0.9356,7.5193,4.9225,13.2068
2.0522,25.4143,0.9289,7.4885,4.7228,10.9151
2.0843,25.683,0.9445,7.5609,4.843,10.6369
2.0306,25.2049,0.9574,7.4711,4.8091,11.1397
2.0303,24.2291,0.9358,7.6255,4.7924,12.2892
2.0798,23.1653,0.9409,7.3954,4.8925,13.7686
1.9964,24.7725,0.96,7.5727,4.7481,11.6274
2.0551,23.2353,0.9373,7.5503,4.8412,13.6629
1.9902,25.493,0.946,7.8194,4.6816,10.8324
2.0127,26.3556,0.9544,7.416,4.6612,9.9876
2.0121,23.7307,0.9491,7.6919,4.8101,12.9496
2.0663,24.0822,0.9403,7.4649,4.8167,12.4782
2.0474,24.8836,0.9319,7.5797,4.8303,11.4989
2.0243,29.4869,0.9418,7.5467,4.8183,7.6486
2.0321,25.3791,0.934,7.3824,4.8096,10.9523
2.0539,26.5744,0.9478,7.4682,4.7981,9.7896
2.052,26.1408,0.9395,7.5399,4.894,10.1881
2.0182,24.4068,0.9511,7.4079,4.8114,12.0664
2.0495,23.0221,0.9436,7.361,4.9241,13.9889
2.0374,32.5429,0.9367,7.3967,4.873,6.0986
1.9829,23.5378,0.9518,7.6182,4.7905,13.2202
2.0352,25.708,0.9377,7.4905,4.6802,10.6117
2.0306,23.2781,0.9478,7.8436,4.7807,13.5988
2.0816,24.1732,0.952,7.7106,4.8944,12.3606
2.0424,24.1741,0.9403,7.5319,4.9126,12.3595
1.9865,26.09,0.9523,7.6622,4.6794,10.2364
1.9939,26.3676,0.9461,7.5695,4.6843,9.9766
1.9907,30.6572,0.9471,7.4993,4.8257,6.9889
2.0853,24.4884,0.9389,7.7998,4.8723,11.9662
2.0276,23.4127,0.959,7.9229,4.946,13.4006
1.9818,24.5429,0.9545,7.3634,4.9227,11.9
2.0261,25.0477,0.9455,7.531,4.9133,11.3133
2.1114,26.6847,0.934,7.4128,4.9044,9.6922
2.0641,27.36,0.9544,7.6473,4.9443,9.1274
1.9976,26.2692,0.956,7.6006,4.8488,10.0675
1.9873,22.6684,0.9581,7.4241,4.6716,14.5575
2.0375,23.2963,0.9514,7.4323,4.7499,13.5717
2.0887,32.5133,0.9307,7.3679,4.9325,6.1112
2.0128,27.3092,0.9478,7.3494,4.7674,9.1681
2.1335,32.2207,0.903,7.3625,4.9462,6.2377
2.0209,26.927,0.9456,7.7002,4.7393,9.4834
1.9929,25.5655,0.9584,7.3791,4.9088,10.7572
1.9934,26.424,0.9529,7.4139,4.8628,9.9251
2.0503,24.925,0.9292,7.3419,4.8706,11.4516
2.006,26.9209,0.9454,7.3709,4.8029,9.4886
2.003,25.5596,0.9542,7.486,4.656,10.7633
2.0726,23.3991,0.9522,7.602,4.8841,13.4203
1.9816,24.9211,0.9517,7.3462,4.7905,11.4561
2.0155,27.5195,0.9507,7.4669,4.8706,9.0015
2.0957,25.5052,0.9323,7.614,4.894,10.8197
2.0823,26.9411,0.9365,7.4517,4.8401,9.4714
1.9802,23.7235,0.9574,7.5745,4.9335,12.9594
2.0219,24.0797,0.9573,7.6743,4.7655,12.4814
2.0484,23.0347,0.9393,7.418,4.8822,13.9694
2.0516,24.6467,0.9331,7.4811,4.729,11.7755
2.0699,29.9852,0.9313,7.5731,4.9321,7.3563
2.0017,26.4755,0.9449,7.595,4.7628,9.8783
2.0843,24.694,0.9482,7.687,4.9327,11.7194
2.067,27.1191,0.931,7.3656,4.9189,9.3229
2.0106,22.5316,0.9586,7.5321,4.8651,14.7872
2.0714,22.5676,0.9501,7.3899,4.8703,14.7262
2.0122,25.5439,0.9503,7.6222,4.8955,10.7795
2.0861,25.3509,0.9527,7.4026,4.9402,10.9823
2.0623,24.9744,0.9414,7.7641,4.8082,11.3957
2.0807,24.0522,0.9505,7.6997,4.9098,12.5173
2.0307,29.0136,0.9405,7.5903,4.8261,7.9435
2.0041,27.0203,0.9515,7.4427,4.9056,9.4049
2.1005,24.1315,0.9292,7.4888,4.8371,12.4142
2.0053,29.3443,0.948,7.6009,4.9056,7.7356
2.0405,25.3713,0.9587,7.8651,4.8582,10.9606
2.0715,25.3954,0.9405,7.5401,4.8195,10.935
2.0388,24.3255,0.9563,7.3799,4.9383,12.1675
2.0417,25.6269,0.9482,7.3967,4.8217,10.6941
2.0108,24.4915,0.9574,7.5845,4.7421,11.9624
1.9969,27.0031,0.9436,7.4913,4.8289,9.4193
2.0415,25.8913,0.9509,7.3972,4.8693,10.429
2.0523,22.7302,0.9416,7.5118,4.8662,14.4556
2.0559,32.9829,0.9408,7.472,4.9069,5.9164
2.016,26.2801,0.9594,7.8771,4.8027,10.0573
2.0452,22.1025,0.9439,7.4067,4.9317,15.5458
2.0908,29.6477,0.9269,7.5773,4.9129,7.5523
2.0472,22.2626,0.9475,7.4409,4.7656,15.2558
2.0417,22.0781,0.9529,7.4502,4.833,15.5908
2.0931,25.0898,0.9342,7.5135,4.8873,11.2664
2.0598,24.2436,0.9312,7.4324,4.869,12.2707
2.0669,25.964,0.956,7.5936,4.9231,10.3578
2.0352,25.997,0.9561,7.7437,4.8662,10.3258
2.083,26.4088,0.927,7.4751,4.7679,9.9389
2.0456,24.0514,0.9512,7.9879,4.8728,12.5184
2.0143,24.9536,0.9527,7.718,4.7203,11.4191
2.0528,27.2979,0.9395,7.3695,4.8543,9.1771
2.0612,24.6742,0.9398,7.6277,4.9097,11.7429
2.0653,27.1893,0.9485,7.435,4.8536,9.2652
2.03,26.3053,0.9351,7.5795,4.7031,10.034
2.0279,28.5915,0.9445,7.4192,4.9321,8.2218
2.039,27.79,0.9414,7.6373,4.9487,8.7942
1.9916,24.1376,0.9483,7.6086,4.728,12.4063
2.0166,31.7398,0.9514,7.3504,4.86,6.4547
2.0585,33.4525,0.9272,7.442,4.944,5.7311
2.0495,28.179,0.9316,7.6145,4.8702,8.5088
2.0535,25.5898,0.9533,7.5824,4.8274,10.7321
2.1331,23.4192,0.9254,7.5928,4.8693,13.3911
2.0987,22.0347,0.9482,7.4376,4.9427,15.6711
2.0603,22.6683,0.9429,7.4819,4.8729,14.5577
1.9866,23.5887,0.9551,7.6311,4.7846,13.148
2.0617,25.8586,0.9375,7.5141,4.9411,10.4612
2.0888,23.3936,0.9404,7.5279,4.8575,13.4284
2.0565,25.8699,0.9449,7.6376,4.8894,10.4501
2.0684,25.1209,0.9563,7.693,4.8751,11.232
2.0036,22.3481,0.9466,7.496,4.7635,15.1043
2.0342,24.7481,0.9548,7.6917,4.7819,11.6559
2.0355,25.6288,0.9366,7.5057,4.891,10.6922
2.0601,24.7067,0.959,7.3563,4.8249,11.7045
2.0092,22.1499,0.9546,7.5926,4.6967,15.459
2.0186,25.7452,0.9552,7.4216,4.833,10.5741
2.0244,26.5223,0.9493,7.4179,4.7353,9.8363
2.0689,23.6258,0.9535,7.6119,4.9004,13.0956
2.086,23.8219,0.9426,7.7433,4.889,12.8246
2.0762,26.1548,0.9378,7.4915,4.8363,10.1748
1.9806,24.3437,0.9563,7.4606,4.8579,12.1447
2.0149,22.7778,0.95,7.5585,4.7203,14.3779
2.0596,29.9569,0.9168,7.375,4.8992,7.3724
2.1081,23.4715,0.9417,7.6053,4.9127,13.3153
2.0453,27.145,0.952,7.7256,4.8702,9.3015
2.0599,24.0877,0.953,7.5055,4.9013,12.471
2.0361,25.3626,0.9527,7.4685,4.7447,10.9699
2.0008,24.8171,0.9503,7.5744,4.6218,11.5755
1.9832,25.411,0.9567,7.5663,4.8209,10.9185
2.0581,22.5687,0.9543,7.49,4.9,14.7244
2.0389,25.2426,0.944,7.7738,4.8816,11.0988
2.0657,29.7633,0.9494,7.4174,4.8743,7.4842
2.0727,27.074,0.9262,7.4977,4.7712,9.3601
1.9839,27.8058,0.9497,7.6656,4.7896,8.7823
2.0253,25.8937,0.9496,7.4384,4.942,10.4266
2.0881,22.4231,0.9403,7.4274,4.9066,14.9735
2.0394,32.8944,0.9337,7.4063,4.8385,5.9524
2.053,26.8607,0.9453,7.5121,4.7932,9.5399
2.0496,21.4582,0.9508,7.4959,4.9388,16.8049
2.0073,25.7007,0.9437,7.6715,4.7144,10.6191
2.0642,23.6945,0.9359,7.4305,4.945,12.9997
2.0089,25.3122,0.9513,7.8265,4.7724,11.0237
1.9951,26.1396,0.9521,7.4636,4.7051,10.1892
2.0274,24.181,0.9579,7.8195,4.9449,12.3505
2.0818,25.3369,0.9398,7.5294,4.9258,10.9973
2.0139,24.9259,0.9418,7.6392,4.7726,11.4506
2.1171,29.7511,0.9188,7.3534,4.9383,7.4914
2.1096,24.4565,0.9326,7.5348,4.9422,12.0052
2.0429,28.713,0.9341,7.5407,4.8692,8.1401
2.0367,24.3305,0.953,7.737,4.9194,12.1613
2.0289,25.5991,0.9489,7.4448,4.7579,10.7226
2.0053,24.5678,0.9425,7.6132,4.7637,11.8699
2.1017,32.1793,0.9096,7.4592,4.9285,6.2559
2.0631,26.0485,0.9372,7.4985,4.9104,10.2762
2.078,22.9091,0.9243,7.4541,4.7738,14.1668
2.0775,24.0775,0.934,7.4688,4.8524,12.4843
1.9868,26.0965,0.9487,7.5788,4.8192,10.2302
2.0111,23.2279,0.9581,7.6667,4.8474,13.674
2.0015,26.1335,0.9563,7.4824,4.798,10.195
2.0432,26.8528,0.9419,7.3563,4.8966,9.5466
2.0085,25.9315,0.9467,7.6887,4.7552,10.3896
2.0349,24.5827,0.9431,7.8019,4.8232,11.8521
2.0195,30.2675,0.9461,7.3632,4.8427,7.1983
2.0697,24.5513,0.9479,7.8425,4.8872,11.8899
1.999,24.5814,0.9597,7.4732,4.7187,11.8536
2.0285,31.8347,0.9387,7.4448,4.8846,6.411
2.0137,26.0985,0.9479,7.7924,4.8538,10.2283
2.0882,22.8565,0.9315,7.5096,4.941,14.2507
2.0006,24.1305,0.9442,7.44,4.8164,12.4156
2.0185,32.9734,0.9357,7.3409,4.9387,5.9202
2.0682,24.9241,0.9353,7.6582,4.7417,11.4526
2.0456,25.6691,0.9291,7.4779,4.6986,10.6511
2.0116,26.5668,0.9444,7.4724,4.7347,9.7965
2.1015,23.7402,0.9313,7.4586,4.9491,12.9364
2.0026,24.8509,0.9561,7.4322,4.8195,11.5365
2.056,25.1604,0.9439,7.699,4.9022,11.1884
2.0437,27.3719,0.9294,7.4925,4.8644,9.1179
1.9898,27.8138,0.9545,7.5732,4.8466,8.7762
2.0864,23.6552,0.9395,7.6279,4.869,13.0544
2.0399,26.389,0.9598,7.7339,4.8353,9.957
2.071,27.1433,0.9326,7.5574,4.8107,9.3029
1.9953,27.1758,0.9412,7.4538,4.7381,9.2762
2.067,29.767,0.9352,7.4612,4.8198,7.4821
2.0327,28.4055,0.9382,7.3573,4.8934,8.3493
2.033,25.2257,0.9394,7.5153,4.9263,11.1171
2.0505,23.9264,0.9491,7.7251,4.8602,12.6838
1.9914,27.8367,0.9494,7.5915,4.7498,8.7591
2.0655,24.3177,0.9438,7.8222,4.9188,12.1773
1.9801,25.4925,0.9513,7.5291,4.7433,10.8329
2.0156,27.424,0.9389,7.6628,4.7749,9.0765
2.0144,29.2677,0.9374,7.3568,4.7185,7.783
1.9826,27.1839,0.9525,7.5311,4.8194,9.2696
2.0411,24.4497,0.938,7.5769,4.746,12.0135
2.0034,23.4016,0.9567,7.652,4.7432,13.4167
2.0283,26.019,0.9535,7.388,4.9152,10.3046
2.0191,27.652,0.9393,7.4218,4.8456,8.899
2.0126,25.8453,0.9501,7.8332,4.6804,10.4743
2.0315,24.4854,0.9541,7.844,4.8863,11.9698
2.0337,23.5605,0.9478,7.6871,4.7674,13.1879
2.0261,26.523,0.9547,7.718,4.8786,9.8356
2.1002,25.4075,0.9354,7.5371,4.9428,10.9223
1.9981,29.3511,0.9555,7.3413,4.7004,7.7314
2.0116,25.9038,0.9399,7.7238,4.7321,10.4167
1.9879,25.8973,0.9484,7.5199,4.858,10.423
2.0128,26.7685,0.9391,7.5042,4.828,9.6192
2.04,27.5503,0.9473,7.3883,4.8353,8.9775
2.0097,29.9294,0.9572,7.4772,4.8561,7.3881
2.0817,21.9029,0.9442,7.4305,4.8688,15.9196
2.0518,25.0722,0.9429,7.7392,4.8121,11.2859
2.064,24.3552,0.9443,7.3985,4.8904,12.1304
2.0202,25.1082,0.956,7.8126,4.7963,11.246
2.0284,32.5857,0.9461,7.3559,4.9219,6.0805
2.0352,27.5503,0.9365,7.5546,4.7842,8.9775
2.0795,26.0028,0.9442,7.7256,4.8668,10.3202
2.0613,21.7466,0.9414,7.4903,4.9483,16.2222
2.0493,23.1909,0.9463,7.3856,4.9277,13.7297
2.0636,24.8815,0.9534,7.729,4.836,11.5013
2.0982,22.6843,0.9316,7.382,4.8645,14.5313
2.0833,26.4227,0.9212,7.4422,4.9259,9.9262
2.0029,22.5014,0.9568,7.6227,4.8224,14.8387
2.0686,24.92,0.9575,7.692,4.881,11.4574
2.0065,27.2163,0.9448,7.5646,4.729,9.2432
2.0859,25.3588,0.9404,7.4665,4.8472,10.974
2.0584,21.7481,0.9389,7.5184,4.8847,16.2193
2.0528,31.2604,0.9296,7.4763,4.9018,6.6831
2.0122,22.6172,0.952,7.4841,4.8781,14.6429
2.0385,29.5863,0.9303,7.3531,4.7633,7.5888
2.0955,22.9229,0.9241,7.4205,4.8579,14.1448
2.042,25.7324,0.9452,7.6081,4.8078,10.587
2.0111,26.2637,0.9546,7.5798,4.8211,10.0726
2.1029,28.9656,0.9295,7.4142,4.9073,7.9744
1.9818,24.4013,0.9539,7.5243,4.6983,12.0732
2.0663,22.7913,0.9513,7.6612,4.9039,14.356
1.9937,26.1505,0.96,7.6509,4.7486,10.1789
2.0811,26.7903,0.9174,7.3771,4.8798,9.6004
2.0213,26.1155,0.9361,7.5048,4.8046,10.2121
2.0504,27.6738,0.9327,7.6572,4.8967,8.8823
2.0462,24.0733,0.9491,7.9114,4.8449,12.4899
1.993,22.0773,0.956,7.3916,4.8976,15.5922
2.0379,25.8831,0.9369,7.4942,4.7713,10.437
2.0265,25.6593,0.9371,7.6732,4.737,10.6611
2.0099,26.5548,0.9483,7.73,4.7795,9.8072
1.9968,25.6269,0.9569,7.5597,4.9131,10.6941
2.0341,23.6947,0.9564,7.6077,4.8497,12.9994
2.021,25.8644,0.9457,7.6287,4.8013,10.4554
2.0078,29.6645,0.9425,7.5897,4.9012,7.5424
1.9899,22.1762,0.9502,7.4154,4.8089,15.4112
2.1057,21.6819,0.9345,7.3758,4.9361,16.3503
2.0333,26.2919,0.9382,7.5531,4.7515,10.0464
2.0206,25.7797,0.9581,7.6913,4.8216,10.5396
2.114,25.0944,0.9233,7.4554,4.8807,11.2613
2.056,31.626,0.9373,7.3711,4.9398,6.5078
2.0569,23.4047,0.9368,7.6117,4.9468,13.4122
2.0196,24.147,0.9514,7.5519,4.8078,12.3942
2.0677,23.5798,0.9385,7.6345,4.9455,13.1605
2.0394,26.9438,0.9277,7.4883,4.8564,9.4692
1.9906,24.8071,0.9585,7.4244,4.6901,11.5871
2.0162,28.1807,0.9486,7.6531,4.8349,8.5076
2.0132,24.9256,0.9397,7.6662,4.7496,11.4509
2.1367,22.6996,0.9296,7.5936,4.9486,14.5059
2.0301,26.3255,0.9468,7.6123,4.8008,10.0154
2.0317,26.2983,0.9437,7.4124,4.8119,10.0405
2.0167,26.0786,0.9426,7.6185,4.8469,10.2473
2.1021,25.5941,0.9295,7.439,4.8589,10.7278
2.0704,26.4833,0.9375,7.6533,4.8462,9.8713
2.0304,30.5942,0.9336,7.5198,4.8879,7.0222
2.0698,22.948,0.9471,7.4705,4.8346,14.1052
2.0628,22.2692,0.9528,7.442,4.8669,15.244
2.0451,28.0565,0.9494,7.6942,4.8273,8.5971
2.0225,23.067,0.9583,7.528,4.7772,13.9193
2.0154,24.1916,0.9391,7.5155,4.7488,12.337
2.0346,30.1743,0.9453,7.5847,4.9282,7.2499
2.0138,22.5258,0.9517,7.4331,4.8516,14.7972
2.1031,26.42,0.9335,7.5529,4.8934,9.9287
2.0805,25.3976,0.9414,7.5082,4.933,10.9328
2.0441,27.7923,0.9371,7.5382,4.9242,8.7925
2.0661,29.7959,0.9439,7.441,4.8856,7.4652
2.0303,25.6119,0.9417,7.5113,4.7111,10.7095
2.0853,25.3471,0.9326,7.744,4.8634,10.9864
2.0933,28.3863,0.9346,7.4706,4.8718,8.3626
2.0241,23.3537,0.9589,7.8191,4.9292,13.4869
2.0818,26.2331,0.9477,7.6115,4.8933,10.1012
2.1072,27.6728,0.933,7.4034,4.9205,8.8831
2.0451,26.1163,0.9274,7.5787,4.7887,10.2113
2.0195,23.7609,0.9456,7.3735,4.7538,12.908
2.0476,26.1617,0.9456,7.519,4.8733,10.1683
2.0777,24.3654,0.937,7.5419,4.9273,12.1177
2.0231,24.1497,0.9577,7.3659,4.8529,12.3907
2.0534,27.8534,0.9575,7.4722,4.8863,8.7467
2.0191,25.1077,0.9498,7.6379,4.9405,11.2465
2.0005,24.6401,0.9472,7.5677,4.6688,11.7834
2.0196,24.6125,0.9468,7.433,4.7089,11.8163
2.1213,31.0066,0.9178,7.4975,4.9333,6.8091
2.0266,25.0482,0.9581,7.4691,4.8357,11.3127
1.9974,24.316,0.9561,7.5527,4.661,12.1794
2.0713,24.3208,0.9543,7.8266,4.9227,12.1734
2.0296,22.8749,0.9394,7.5493,4.763,14.2213
2.039,21.5933,0.949,7.457,4.8509,16.5279
2.012,28.9414,0.9528,7.3814,4.8598,7.9901
2.0671,29.924,0.9248,7.4155,4.8979,7.3912
2.0224,25.6459,0.9427,7.3688,4.7111,10.6747
2.0629,26.3483,0.9458,7.5555,4.8471,9.9943
2.0302,25.8623,0.949,7.753,4.7333,10.4575
2.0496,23.0015,0.9336,7.499,4.7332,14.0211
2.0513,22.6253,0.9535,7.6385,4.9085,14.6293
2.0658,29.429,0.9308,7.5437,4.8951,7.6837
2.068,26.3923,0.9302,7.3412,4.8429,9.954
2.0431,26.8289,0.9524,7.6218,4.7787,9.5671
2.0559,28.9369,0.938,7.3609,4.894,7.993
2.0787,26.6986,0.9387,7.3898,4.8256,9.6801
2.05,23.9992,0.9425,7.4406,4.798,12.5871
2.0351,24.3051,0.9511,7.6326,4.869,12.193
2.009,26.5801,0.943,7.3961,4.8123,9.7846
2.0326,29.2368,0.9489,7.6487,4.8539,7.8022
2.0069,23.3334,0.9542,7.4292,4.8085,13.5169
2.0294,23.1258,0.9533,7.4712,4.8671,13.8288
2.0753,22.9559,0.9463,7.4397,4.8446,14.0927
1.9828,23.5859,0.9586,7.6442,4.6576,13.152
2.0944,31.9597,0.9128,7.4872,4.8369,6.3541
2.0925,22.1533,0.9206,7.4675,4.905,15.4529
2.0813,23.2721,0.954,7.5823,4.9438,13.6078
