Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.3078,34.8707,0.8148,8.0159,4.6086,5.223609176
2.3942,34.8214,0.7967,7.8899,4.7355,5.240051777
2.2282,34.8192,0.826,7.3497,4.3969,5.240787414
2.3589,34.6907,0.8092,7.8075,4.642,5.284037787
2.0569,34.6809,0.8738,7.6913,4.4166,5.287359202
2.3079,34.6496,0.8075,7.569,4.6142,5.297989337
2.3127,34.6381,0.823,7.8699,4.7802,5.301903394
2.2396,34.5328,0.8296,7.4171,4.7658,5.337954284
2.3135,34.4942,0.8233,7.9565,4.7515,5.35126583
2.2821,34.3717,0.8376,7.6873,4.6759,5.393857413
2.1834,34.3402,0.8548,7.6045,4.5851,5.40489544
2.3732,34.3269,0.8149,7.9506,4.7874,5.409566573
2.2431,34.3259,0.8515,7.5972,4.7877,5.409918042
2.1918,34.3155,0.8317,7.4373,4.4332,5.41357544
2.42,34.1681,0.8185,7.7209,4.8987,5.465831541
2.1674,34.0769,0.8578,7.4905,4.3874,5.498560717
2.2276,34.0591,0.827,7.7316,4.5724,5.504984474
2.2954,33.9887,0.8193,7.5621,4.7296,5.53050641
2.2948,33.9728,0.8332,8.1013,4.8106,5.536296271
2.3153,33.9618,0.8283,7.4153,4.7252,5.540307398
2.3794,33.947,0.7813,7.4126,4.3598,5.545711377
2.4275,33.9459,0.8099,7.6473,4.7635,5.546113354
2.2415,33.9148,0.8445,7.4269,4.7823,5.557497263
2.2551,33.8945,0.8311,7.8097,4.7366,5.564947686
2.3303,33.8927,0.8091,7.6393,4.6013,5.56560907
2.2693,33.8821,0.8378,7.5279,4.6783,5.569506387
2.3254,33.8727,0.8162,7.5879,4.7441,5.572966079
2.2914,33.8723,0.8158,7.4941,4.4461,5.573113374
2.2083,33.8071,0.8383,7.394,4.8812,5.597204368
2.286,33.78,0.8356,7.6164,4.798,5.607265701
2.3141,33.7665,0.8286,7.6104,4.7657,5.612288386
2.2371,33.734,0.8464,7.7246,4.5254,5.624408997
2.3236,33.7333,0.8278,7.7111,4.8536,5.624670507
2.3237,33.7254,0.8403,7.8346,4.9285,5.627623162
2.2582,33.7101,0.8295,7.6748,4.4531,5.633348508
2.3967,33.7022,0.8017,7.8902,4.739,5.636308308
2.0977,33.6828,0.8905,7.4277,4.6879,5.643587026
2.2449,33.5816,0.8268,7.7797,4.6164,5.681796404
2.3303,33.5751,0.8056,7.9453,4.5314,5.684264412
2.3829,33.5747,0.7964,8.1882,4.4457,5.684416344
2.3193,33.5728,0.8392,8.0311,4.9261,5.685138109
2.3218,33.5615,0.8219,7.3976,4.7743,5.689433683
2.3097,33.5472,0.8227,7.9991,4.614,5.69487697
2.2356,33.5405,0.8278,7.727,4.3856,5.69743013
2.1835,33.5332,0.8384,7.5431,4.4742,5.700213974
2.4423,33.5008,0.8086,7.8405,4.7248,5.712595433
2.2486,33.4877,0.8566,7.4256,4.9423,5.717613487
2.1793,33.4837,0.8577,7.639,4.5078,5.719147094
2.302,33.4728,0.8166,7.5175,4.7916,5.723329448
2.3496,33.4494,0.8068,7.6871,4.7799,5.732324287
2.2605,33.4223,0.833,7.6214,4.5656,5.742769105
2.3204,33.398,0.8064,7.9038,4.505,5.752160141
2.29,33.3834,0.8367,7.7016,4.7407,5.757814073
2.2239,33.3645,0.8476,7.4354,4.8405,5.76514615
2.364,33.3316,0.8033,7.7077,4.7298,5.777944352
2.3534,33.3071,0.8166,7.7384,4.8234,5.78750388
2.3727,33.2544,0.7942,7.6571,4.5242,5.808150823
2.3178,33.2522,0.8257,8.0624,4.7088,5.809015254
2.2222,33.2326,0.8652,7.5258,4.8287,5.816725458
2.3401,33.1266,0.8132,8.0215,4.6862,5.858702807
2.2419,33.1105,0.8402,7.5964,4.6407,5.865120136
2.362,33.0945,0.8094,7.8869,4.6962,5.871508527
2.2603,33.0902,0.8546,7.6157,4.6338,5.873227267
2.1499,33.0261,0.8816,7.4208,4.9145,5.898942261
2.2403,33.0172,0.8628,7.6941,4.6923,5.902526622
2.2655,32.9787,0.8339,7.4221,4.4643,5.918071399
2.4347,32.9761,0.8038,7.9088,4.8446,5.919123488
2.3482,32.9685,0.8096,7.5621,4.7264,5.922200508
2.2769,32.9613,0.8438,7.6471,4.6752,5.925117892
2.3568,32.9334,0.8129,7.6669,4.8991,5.936444061
2.2213,32.9305,0.8539,7.7615,4.7437,5.93762328
2.3754,32.9228,0.8287,7.8311,4.9299,5.940756091
2.36,32.9218,0.8012,7.9311,4.4547,5.941163139
2.237,32.9146,0.8279,7.6391,4.5354,5.944095181
2.0254,32.8457,0.9033,7.535,4.7255,5.972268257
2.317,32.8404,0.8237,7.4701,4.636,5.974444082
2.1684,32.8324,0.8554,7.5097,4.4833,5.9777307
2.313,32.832,0.8042,7.6568,4.4512,5.977895105
2.357,32.8283,0.8088,7.9723,4.543,5.97941619
2.2839,32.818,0.836,7.4033,4.707,5.983653758
2.2305,32.8105,0.8614,7.8058,4.7127,5.986742328
2.1909,32.7993,0.8479,7.6966,4.5323,5.991359246
2.3087,32.7721,0.8475,7.8238,4.8384,6.002595023
2.2489,32.7286,0.8309,7.8351,4.4154,6.020632775
2.2674,32.6861,0.8555,7.5742,4.8964,6.03833805
2.3956,32.6563,0.7911,7.4149,4.7322,6.050801295
2.1421,32.6149,0.8564,7.3619,4.5551,6.068183036
2.1917,32.5998,0.8633,7.6371,4.7947,6.074542237
2.3045,32.5961,0.8112,7.5724,4.5259,6.076102045
2.2911,32.5778,0.8199,7.8495,4.4729,6.083826011
2.3885,32.5768,0.8176,8.0922,4.7693,6.084248529
2.3145,32.5537,0.8387,7.6868,4.8571,6.094021511
2.2408,32.5497,0.8333,7.8242,4.6679,6.095716301
2.352,32.5325,0.8143,7.3572,4.7613,6.103012325
2.2936,32.4945,0.8211,7.8165,4.5042,6.119180052
2.3356,32.4726,0.8176,7.6745,4.6866,6.128528283
2.2519,32.3728,0.8385,7.5311,4.5757,6.171413664
2.3271,32.3561,0.8103,7.5439,4.763,6.178635806
2.443,32.3373,0.8022,7.6949,4.8259,6.186781983
2.3394,32.2889,0.795,7.5745,4.3306,6.207831685
2.2705,32.1858,0.84,7.6178,4.6805,6.253047015
2.2588,32.0664,0.8653,7.705,4.9135,6.306059084
2.1128,31.981,0.8789,7.5998,4.4177,6.344409017
2.3749,31.8896,0.8142,8.1001,4.6151,6.385859815
2.3991,31.7976,0.7945,7.6305,4.561,6.428012977
2.3096,31.7789,0.8064,7.4664,4.4863,6.436634398
2.28,31.7435,0.8352,7.5149,4.6363,6.453004871
2.3064,31.675,0.8262,7.79,4.765,6.484868091
2.254,31.6717,0.8402,7.7115,4.6724,6.48640933
2.2941,31.5779,0.8344,7.7091,4.9127,6.530459121
2.3302,31.4688,0.8275,7.5775,4.6831,6.582286573
2.2175,31.4064,0.8441,7.7067,4.7099,6.612219818
2.1662,30.9646,0.8725,7.5405,4.931,6.830392482
2.1945,30.6191,0.8779,7.6423,4.7246,7.00897984
2.3054,30.5704,0.8319,7.575,4.791,7.034740472
2.1383,21.7632,0.8898,7.5562,4.872,16.18970447
2.335,4.5746,0.8323,9.1611,3.7735,#NUM!
2.2695,4.3778,0.849,9.1972,3.8332,#NUM!
2.2169,4.6106,0.8265,8.0228,3.665,#NUM!
2.4054,4.756,0.849,9.1875,4.4991,#NUM!
2.3489,4.7278,0.8297,7.9596,4.1073,#NUM!
2.4371,4.6119,0.7717,7.5843,3.5995,#NUM!
2.3538,4.1397,0.8459,8.9798,3.8478,#NUM!
2.3578,4.465,0.8167,8.0553,3.9562,#NUM!
2.4002,4.1647,0.841,9.3997,3.9283,#NUM!
2.3441,4.5254,0.8263,8.7893,4.1498,#NUM!
2.3782,4.3032,0.8062,8.083,3.8147,#NUM!
2.378,4.1708,0.8213,9.4232,3.8817,#NUM!
2.3052,4.3521,0.8247,8.9659,3.7565,#NUM!
2.2533,4.2284,0.8385,8.1498,3.9969,#NUM!
2.4161,3.46,0.8079,7.759,3.8237,#NUM!
2.3021,4.4612,0.8425,9.1939,3.9455,#NUM!
2.2824,4.3873,0.8395,8.8899,3.6949,#NUM!
2.4505,4.0197,0.8278,9.1105,4.1475,#NUM!
2.4855,4.4128,0.8389,9.3945,4.3455,#NUM!
2.3879,4.8769,0.8349,7.7359,4.5005,#NUM!
2.4036,4.2125,0.816,9.0384,3.8346,#NUM!
2.4774,4.1198,0.8099,8.4044,4.1764,#NUM!
2.3191,4.3641,0.8454,9.0449,4.2406,#NUM!
2.3438,4.1056,0.8354,8.8685,3.6961,#NUM!
2.3628,4.349,0.8387,9.0813,3.9804,#NUM!
2.2494,4.1865,0.8603,9.487,3.7603,#NUM!
2.3146,3.4756,0.8094,7.5242,3.5846,#NUM!
2.2675,4.4481,0.8637,9.2228,4.2197,#NUM!
2.3637,4.2644,0.8248,9.1123,3.8185,#NUM!
2.354,4.3303,0.8146,8.5773,3.9464,#NUM!
2.4686,4.3401,0.8368,9.1883,4.5034,#NUM!
2.2204,4.8948,0.8467,8.4155,3.8975,#NUM!
2.4153,4.2285,0.7941,7.7979,3.9498,#NUM!
2.4385,4.4227,0.8128,8.9476,4.0091,#NUM!
2.4584,4.4572,0.8302,8.8848,4.4321,#NUM!
2.3326,4.0811,0.8359,9.1656,3.9511,#NUM!
2.4292,4.1465,0.8214,9.35,3.874,#NUM!
2.3752,4.229,0.8406,8.9861,4.051,#NUM!
2.3304,4.1503,0.8627,8.8778,4.2073,#NUM!
2.3756,4.4063,0.8331,8.6225,3.9678,#NUM!
2.2945,4.3406,0.8461,8.8954,4.0943,#NUM!
2.4298,4.2488,0.8194,8.8836,4.0274,#NUM!
2.3676,4.1703,0.7859,7.5603,3.6084,#NUM!
2.3528,3.596,0.8153,7.4557,3.6394,#NUM!
2.4849,4.522,0.8366,9.2539,4.5601,#NUM!
2.3656,4.2956,0.8277,8.7383,4.1975,#NUM!
2.4939,4.0771,0.8027,8.6089,3.8867,#NUM!
2.2885,4.0394,0.8583,9.606,3.8662,#NUM!
2.3339,4.1418,0.8342,9.0794,3.707,#NUM!
2.3365,4.1658,0.8454,9.1747,4.0463,#NUM!
2.3239,4.242,0.8461,9.2375,3.8648,#NUM!
2.4793,4.5015,0.8047,9.1774,4.1152,#NUM!
2.4308,4.6166,0.8281,9.5203,4.1291,#NUM!
2.4256,4.1186,0.825,8.1114,4.1354,#NUM!
2.4135,4.286,0.8347,8.9347,4.3905,#NUM!
2.3407,3.9453,0.8274,8.3638,3.9077,#NUM!
2.3831,4.4644,0.8593,9.1511,4.2433,#NUM!
2.4676,3.1202,0.7967,8.1347,3.569,#NUM!
2.3747,4.4373,0.8176,8.034,4.0241,#NUM!
2.3605,4.7552,0.8353,7.9765,4.3313,#NUM!
2.4948,4.3726,0.8372,9.4239,4.3224,#NUM!
2.3359,4.4881,0.8392,9.2841,3.8599,#NUM!
2.4011,4.1601,0.8101,8.459,3.9453,#NUM!
2.4443,4.3859,0.7959,8.0325,3.8264,#NUM!
2.2313,4.6046,0.8535,9.1142,3.848,#NUM!
2.4411,4.1331,0.8116,9.3329,3.8115,#NUM!
2.3973,4.2484,0.8051,8.7062,3.7911,#NUM!
2.361,5.3966,0.8047,7.9179,4.0608,#NUM!
2.4415,4.4006,0.8312,9.1593,4.3693,#NUM!
2.4549,4.3497,0.7645,7.4593,3.6913,#NUM!
2.4843,4.1433,0.8048,8.7563,3.946,#NUM!
2.3841,4.3287,0.806,7.7114,3.6553,#NUM!
2.344,4.3245,0.8544,9.0281,4.0192,#NUM!
2.3255,4.3781,0.8488,9.0257,3.9537,#NUM!
2.3723,4.1831,0.8251,8.9276,3.9353,#NUM!
2.3195,4.2114,0.8439,9.2808,3.825,#NUM!
2.4757,4.1986,0.8231,8.3413,4.6129,#NUM!
2.441,4.0356,0.819,8.4242,4.1731,#NUM!
2.4145,4.1904,0.848,9.1365,4.3788,#NUM!
2.4517,4.7752,0.7655,8.159,3.6327,#NUM!
2.4313,4.0601,0.8267,9.0403,3.8568,#NUM!
2.4493,4.7909,0.8246,7.6447,4.6206,#NUM!
2.2588,4.1833,0.8751,9.3035,4.0344,#NUM!
2.4355,4.1995,0.8089,8.9704,3.6755,#NUM!
2.4041,4.5216,0.8405,8.4566,4.5149,#NUM!
2.4098,5.0111,0.7868,7.5002,3.6669,#NUM!
2.4852,4.3526,0.8037,9.0358,3.8922,#NUM!
2.3764,4.4454,0.7983,7.6982,3.6834,#NUM!
2.2904,4.0539,0.858,9.9006,3.7152,#NUM!
2.4482,4.6905,0.8267,8.0075,4.2688,#NUM!
2.2733,4.338,0.8563,9.2821,3.96,#NUM!
2.3776,4.2271,0.8312,8.9605,4.171,#NUM!
2.2008,4.3094,0.855,8.9827,3.8549,#NUM!
2.3998,4.1811,0.8371,9.3113,3.926,#NUM!
2.4721,4.4702,0.7797,7.6941,3.6114,#NUM!
2.4,4.2136,0.8244,8.702,4.0559,#NUM!
2.4378,4.0962,0.8333,9.4519,3.8754,#NUM!
2.378,4.0811,0.8385,8.5987,4.0467,#NUM!
2.3636,3.7342,0.7945,7.3662,3.6782,#NUM!
2.2706,4.2557,0.855,8.892,3.7301,#NUM!
2.2573,4.5848,0.8492,8.9371,3.9287,#NUM!
2.3866,4.0269,0.8456,10.1353,3.8989,#NUM!
2.3435,4.7868,0.8359,8.3634,3.9791,#NUM!
2.2492,4.9824,0.823,8.3323,3.6028,#NUM!
2.3658,4.1735,0.8324,8.6724,4.0538,#NUM!
2.453,4.118,0.7979,7.8934,4.1739,#NUM!
2.4041,5.037,0.8298,8.127,4.5189,#NUM!
2.4457,4.1263,0.8265,8.988,4.176,#NUM!
2.2922,4.1096,0.8369,8.914,3.9841,#NUM!
2.4697,4.0951,0.8167,9.089,4.057,#NUM!
2.3969,4.1701,0.8368,9.5481,3.945,#NUM!
2.3109,4.2967,0.8468,8.6756,3.976,#NUM!
2.2252,5.1332,0.8157,7.7508,3.5967,#NUM!
2.2534,4.6315,0.8842,9.8222,4.3193,#NUM!
2.4858,4.4697,0.7989,8.4025,4.2606,#NUM!
2.3729,4.4497,0.8343,9.1002,4.2119,#NUM!
2.3377,4.2523,0.8271,8.9256,3.9291,#NUM!
2.3459,4.6273,0.8171,7.8489,4.2244,#NUM!
2.3781,5.5238,0.8142,7.4756,4.0727,#NUM!
2.4599,4.2314,0.8147,9.3859,4.1256,#NUM!
2.3065,4.2727,0.8435,8.476,4.0683,#NUM!
2.3116,4.3055,0.812,7.4604,3.825,#NUM!
2.4324,4.1588,0.8539,9.1818,4.257,#NUM!
2.4707,3.9355,0.7974,7.7689,4.2126,#NUM!
2.2968,4.2749,0.8592,8.9691,3.9291,#NUM!
2.3646,4.3008,0.8277,7.951,4.2374,#NUM!
2.3527,4.2078,0.8464,8.9935,3.9455,#NUM!
2.4743,4.3281,0.8277,9.2584,4.0728,#NUM!
2.434,4.2849,0.8157,9.5205,3.8932,#NUM!
2.2678,4.2161,0.836,8.1749,3.8037,#NUM!
2.3201,4.7791,0.8449,8.8344,4.2068,#NUM!
2.3467,4.0936,0.8543,9.3798,3.9599,#NUM!
2.4443,4.275,0.8208,8.0531,4.3423,#NUM!
2.3459,3.6182,0.8162,7.3984,3.6572,#NUM!
2.4513,4.6111,0.8009,8.2579,4.1264,#NUM!
2.4999,4.3916,0.799,9.4511,3.9197,#NUM!
2.2832,4.4943,0.8226,7.6779,3.6361,#NUM!
2.2575,3.9977,0.8256,7.5841,3.6339,#NUM!
2.3274,4.225,0.8463,8.4526,3.8711,#NUM!
2.4286,3.6002,0.785,7.6235,3.6948,#NUM!
2.4568,4.3646,0.8218,7.6247,4.1987,#NUM!
2.3686,4.4267,0.8355,9.1834,4.1595,#NUM!
2.4033,4.2546,0.814,8.7026,3.976,#NUM!
2.4156,4.1541,0.8345,8.489,4.2024,#NUM!
2.418,4.4905,0.828,9.1831,3.8974,#NUM!
2.359,4.533,0.8388,8.7344,3.9382,#NUM!
2.3246,4.8076,0.7938,7.3466,3.8281,#NUM!
2.4495,3.9713,0.8502,9.6431,4.3899,#NUM!
2.4544,4.2226,0.82,9.3439,3.9495,#NUM!
2.4462,4.2884,0.81,9.066,3.9391,#NUM!
2.3985,4.3036,0.8238,8.6092,4.1977,#NUM!
2.3244,4.2757,0.8542,9.248,3.9386,#NUM!
2.3122,4.3204,0.8397,9.412,3.8157,#NUM!
2.3537,4.2188,0.8435,9.195,4.0738,#NUM!
2.4515,4.3188,0.8096,7.3925,4.1708,#NUM!
2.4771,4.3924,0.8318,9.4078,4.4365,#NUM!
2.3994,4.3516,0.8291,7.5457,4.4559,#NUM!
2.4441,4.1804,0.8419,9.0218,4.5003,#NUM!
2.2675,4.1436,0.8397,8.8539,3.7909,#NUM!
2.4654,4.1235,0.8373,8.9757,4.4418,#NUM!
2.4018,4.3262,0.8206,9.1952,3.9523,#NUM!
2.2861,4.4912,0.8487,9.3676,4.0308,#NUM!
2.4284,4.562,0.8139,7.5001,4.1345,#NUM!
2.4908,2.9759,0.7725,7.4407,3.6979,#NUM!
2.3863,4.5701,0.8236,8.159,4.3262,#NUM!
2.3046,4.4242,0.8401,8.4759,4.11,#NUM!
2.2994,4.4139,0.853,8.8717,3.8465,#NUM!
2.4793,4.3122,0.8116,8.1074,4.2439,#NUM!
2.3076,4.2771,0.847,8.6717,4.0688,#NUM!
2.3136,4.2948,0.8456,8.8186,3.7922,#NUM!
2.4141,4.5635,0.841,9.1415,4.4557,#NUM!
2.2029,5.1674,0.8337,7.81,3.6961,#NUM!
2.4321,4.3117,0.8183,8.9153,3.9597,#NUM!
2.4781,4.1504,0.8276,8.9711,4.1055,#NUM!
2.459,4.4294,0.8401,9.3104,4.481,#NUM!
2.4882,3.8422,0.8197,8.3423,4.2621,#NUM!
2.3619,4.2524,0.8284,9.0367,4.0134,#NUM!
2.4921,3.1471,0.7992,8.0592,3.6253,#NUM!
2.4252,4.4361,0.8084,9.0691,3.8392,#NUM!
2.3318,4.1999,0.8447,9.4539,4.0077,#NUM!
2.3286,5.0975,0.8028,7.9169,3.7579,#NUM!
2.4443,4.2093,0.81,8.9079,4.1711,#NUM!
2.2913,4.2171,0.8146,7.718,3.7252,#NUM!
2.3874,4.3918,0.8213,8.6791,3.9231,#NUM!
2.4444,4.2598,0.8278,8.9971,3.972,#NUM!
2.3451,4.2809,0.8166,9.0856,3.6676,#NUM!
2.3636,4.0477,0.845,9.1861,3.7919,#NUM!
2.4515,4.2202,0.8178,7.8344,4.2402,#NUM!
2.4906,4.3642,0.782,7.8285,3.9714,#NUM!
2.3053,4.4054,0.8331,8.476,4.0898,#NUM!
2.3738,4.9077,0.8271,7.9683,4.2774,#NUM!
2.4881,4.0365,0.8137,8.9451,4.1548,#NUM!
2.4676,3.9571,0.8185,7.7292,4.3948,#NUM!
2.3576,4.2473,0.8391,8.6152,3.9405,#NUM!
2.2518,4.7867,0.8438,7.6697,3.9402,#NUM!
2.4448,4.0809,0.8338,8.9475,4.2269,#NUM!
2.4767,5.2233,0.7554,7.4473,3.949,#NUM!
2.3961,5.4064,0.7973,7.8682,4.3209,#NUM!
2.3303,4.3399,0.8337,9.4999,3.6584,#NUM!
2.4706,4.7716,0.8002,8.9,3.8499,#NUM!
2.1879,4.2509,0.8612,9.0691,3.8447,#NUM!
2.4537,4.4926,0.8227,8.974,4.1582,#NUM!
2.4128,4.4808,0.7891,7.4326,3.9953,#NUM!
2.4744,4.32,0.8103,8.9224,4.0135,#NUM!
2.4625,4.0929,0.8206,7.7114,4.3796,#NUM!
2.3053,3.9389,0.8262,7.7386,3.7947,#NUM!
2.3454,4.5293,0.8614,9.3914,4.1024,#NUM!
2.3615,4.0969,0.8191,7.8292,3.862,#NUM!
2.4106,4.322,0.78,7.3689,3.6913,#NUM!
2.4008,4.7071,0.8056,7.9469,4.073,#NUM!
2.4189,4.2829,0.8208,9.378,3.8922,#NUM!
2.4404,4.0831,0.8148,8.9836,3.8248,#NUM!
2.3907,4.0404,0.8179,7.6986,3.8617,#NUM!
2.4173,4.4554,0.7874,8.1822,3.5606,#NUM!
2.3266,4.1003,0.8554,8.9545,3.869,#NUM!
2.4436,4.4157,0.8195,9.1271,4.0649,#NUM!
2.3804,4.3868,0.8292,9.2779,3.924,#NUM!
2.3596,4.3143,0.8359,8.8515,4.3038,#NUM!
2.3841,4.4448,0.8424,8.8866,3.9884,#NUM!
2.4448,3.6812,0.824,7.8906,4.2144,#NUM!
2.4923,4.4129,0.8002,9.2658,3.9252,#NUM!
2.3849,3.9384,0.8544,9.354,3.9629,#NUM!
2.3205,4.6545,0.799,7.7571,3.5979,#NUM!
2.4043,4.1046,0.8459,9.4533,3.9116,#NUM!
2.4273,4.32,0.8294,8.868,3.9308,#NUM!
2.3939,4.474,0.8263,9.3174,3.9804,#NUM!
2.4151,4.0951,0.8138,8.9832,3.8746,#NUM!
2.4753,5.1119,0.7572,7.553,3.666,#NUM!
2.4022,4.3358,0.8218,7.8641,4.0354,#NUM!
2.4634,4.2358,0.8256,8.5902,4.1379,#NUM!
2.3917,4.7796,0.8205,7.6109,4.5503,#NUM!
2.3229,4.8127,0.8073,7.6577,3.7485,#NUM!
2.3455,4.6141,0.8284,9.1279,3.9228,#NUM!
2.3183,4.4037,0.808,7.5594,3.5606,#NUM!
2.343,4.0926,0.8376,8.0335,3.9577,#NUM!
2.4236,4.3181,0.8319,9.3815,4.0703,#NUM!
2.1882,4.6653,0.8779,9.2444,4.1452,#NUM!
2.4267,4.46,0.83,9.17,4.0135,#NUM!
2.4955,4.4142,0.8095,9.0436,4.3986,#NUM!
2.3493,4.2949,0.8405,8.9541,4.0984,#NUM!
2.3672,4.2857,0.7884,8.452,3.5964,#NUM!
2.1581,5.1499,0.8468,7.984,3.5929,#NUM!
2.4011,3.8733,0.8267,8.9,4.0288,#NUM!
2.3016,4.3026,0.849,9.2245,3.9643,#NUM!
2.4664,4.1522,0.8225,9.7075,4.1428,#NUM!
2.2622,4.2318,0.8457,8.4353,3.9123,#NUM!
2.4712,4.4259,0.8215,9.1264,4.2538,#NUM!
2.3673,3.9041,0.7876,7.8831,3.5368,#NUM!
2.3706,4.4718,0.8183,8.8011,4.0739,#NUM!
2.4269,4.2058,0.8087,8.1763,3.9239,#NUM!
2.1879,5.2242,0.8331,8.3301,3.6818,#NUM!
2.4428,5.252,0.7933,7.7449,4.3396,#NUM!
2.3954,4.0825,0.8304,8.9449,4.2371,#NUM!
2.4697,4.0476,0.8005,8.9634,3.9704,#NUM!
2.406,4.1678,0.8373,9.1299,3.8592,#NUM!
2.4469,4.2209,0.8067,8.1889,4.0057,#NUM!
2.3531,4.6769,0.8246,9.1235,4.0273,#NUM!
2.3021,4.1545,0.8573,9.1695,4.2169,#NUM!
2.257,4.3918,0.855,8.1189,3.8949,#NUM!
2.3296,4.3884,0.8418,9.2636,4.0332,#NUM!
2.3748,4.3947,0.8258,9.4505,3.8299,#NUM!
2.3276,4.5238,0.7935,7.8788,3.5597,#NUM!
2.2532,4.688,0.85,9.6692,3.7599,#NUM!
2.4258,3.6043,0.7991,7.3695,3.7418,#NUM!
2.4856,4.1261,0.82,9.2932,4.0598,#NUM!
2.4221,4.1153,0.7623,7.4777,3.6705,#NUM!
2.4189,4.23,0.8163,9.0798,3.8412,#NUM!
2.489,4.5196,0.7965,8.8001,3.7409,#NUM!
2.4736,4.1027,0.8143,7.878,4.259,#NUM!
2.3863,4.5094,0.8243,9.0208,3.9576,#NUM!
2.3791,4.4649,0.8156,9.0334,3.9156,#NUM!
2.4208,4.075,0.8468,8.9319,4.3792,#NUM!
2.3809,4.1046,0.8192,8.8215,3.8294,#NUM!
2.3871,4.4544,0.7918,7.9434,3.5586,#NUM!
2.3392,4.1717,0.8361,9.0549,4.036,#NUM!
2.3101,4.2689,0.8647,9.626,4.0847,#NUM!
2.444,4.7486,0.7767,7.7568,3.5741,#NUM!
2.4285,4.6209,0.825,9.3523,4.0614,#NUM!
2.4928,4.1794,0.7911,7.7541,3.6088,#NUM!
2.2925,4.5392,0.8553,9.7366,4.0032,#NUM!
2.3935,4.944,0.8092,8.2122,3.7816,#NUM!
2.3967,4.5772,0.8204,9.1195,3.9464,#NUM!
2.3499,4.3672,0.821,7.507,4.0888,#NUM!
2.2683,5.1776,0.8299,7.9086,4.0152,#NUM!
2.2676,4.0726,0.8334,8.8965,3.705,#NUM!
2.3587,4.2954,0.8618,9.4528,4.1,#NUM!
2.3484,3.7147,0.8062,7.4763,3.7833,#NUM!
2.4294,4.5952,0.8287,8.8205,4.0941,#NUM!
2.4505,4.1726,0.7973,8.003,4.0799,#NUM!
2.3501,4.5658,0.7867,7.7383,3.6695,#NUM!
2.3146,4.4176,0.8216,8.687,3.8839,#NUM!
2.3844,4.6767,0.7992,7.7659,3.6257,#NUM!
2.3586,4.414,0.8413,9.5085,4.0413,#NUM!
2.311,3.9695,0.8254,8.9916,3.787,#NUM!
2.288,4.2233,0.8515,8.9435,3.7575,#NUM!
2.4453,5.5044,0.7511,7.4831,3.5845,#NUM!
2.3774,4.1698,0.8263,8.8863,4.1357,#NUM!
2.4258,4.3585,0.8313,8.4573,4.2181,#NUM!
2.3462,4.4026,0.8075,7.4495,3.6455,#NUM!
