Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.3262,46.2616,0.8551,7.7004,4.7785,2.845
2.1084,43.3407,0.86,7.6326,4.0074,3.2627
2.1895,50.1289,0.8591,7.4715,4.5759,2.4089
2.2711,44.5954,0.862,7.6745,4.3773,3.0722
2.1104,45.3694,0.8838,8.0655,4.3178,2.9633
2.0818,44.9918,0.8928,7.6881,4.2178,3.0156
2.2047,47.5086,0.9081,7.5812,4.7205,2.6917
1.995,51.7354,0.9211,7.6661,4.6353,2.2579
2.1433,42.1771,0.883,7.591,4.1523,3.4564
2.106,43.9099,0.8746,7.4009,3.8282,3.174
2.1401,42.6121,0.8626,7.842,4.0301,3.3819
2.0875,50.7396,0.8851,7.6129,4.6835,2.3497
2.1266,47.8829,0.9042,7.6047,4.5938,2.6482
2.1258,49.6638,0.8648,7.3902,4.6227,2.4556
2.2798,44.6422,0.857,7.4936,4.3355,3.0654
2.1213,48.1188,0.8555,7.4363,4.3596,2.6214
2.0598,43.394,0.9033,7.7998,4.1437,3.2542
2.0538,45.6391,0.8793,7.6833,4.0678,2.9267
2.0823,47.8235,0.9138,7.8874,4.6185,2.655
2.1303,49.211,0.8623,7.53,4.58,2.5025
1.9884,50.3576,0.8886,7.7637,4.4782,2.3865
2.2243,47.362,0.8759,7.6594,4.8525,2.7091
2.2547,46.6578,0.8586,7.4546,4.5681,2.7948
2.0547,47.3255,0.9032,7.3722,4.12,2.7134
2.0622,43.6515,0.9117,7.9165,4.1461,3.2138
2.0871,47.9972,0.8614,7.7995,4.4636,2.6352
2.1214,46.5347,0.8875,7.6943,4.2715,2.8103
2.0453,44.561,0.9206,7.8175,4.2448,3.0772
2.0793,41.4727,0.885,7.7746,3.8574,3.5825
2.0287,50.7054,0.9191,7.3789,4.5765,2.3529
2.0308,44.4803,0.9116,8.2844,4.421,3.0889
2.1508,47.5331,0.8869,7.4155,4.5912,2.6888
2.0229,46.708,0.9355,7.4826,4.3635,2.7886
2.1977,46.529,0.882,7.3511,4.4985,2.811
2.2202,47.8829,0.8514,7.5559,4.7683,2.6482
2.2963,43.6759,0.8584,7.6862,4.2488,3.21
2.0149,45.5752,0.9045,8.0292,4.2933,2.9353
2.1423,40.9442,0.8858,7.6754,3.9656,3.682
2.1944,46.0927,0.9119,7.6453,4.5892,2.8668
2.2481,44.8833,0.8741,7.7539,4.334,3.031
2.0702,46.3115,0.9282,7.8168,4.48,2.8386
2.1854,47.0882,0.8866,7.7957,4.7641,2.7419
2.0088,49.6051,0.9312,7.4869,4.5613,2.4616
1.9902,50.032,0.8938,7.4771,4.5823,2.4185
2.0958,46.5442,0.9326,7.7658,4.5686,2.8091
1.9859,42.5941,0.9132,8.2133,4.0338,3.3849
2.058,50.305,0.9041,7.3439,4.6405,2.3916
2.009,43.471,0.8853,7.8764,3.94,3.242
2.1847,49.9234,0.8797,7.7077,4.7494,2.4294
2.0551,48.5844,0.8761,7.5534,4.5136,2.5696
2.1742,48.2271,0.8869,7.8347,4.8519,2.6092
2.0849,49.0818,0.9084,7.648,4.6491,2.5161
2.0842,49.6303,0.9309,7.4446,4.6968,2.459
2.1224,43.6297,0.8916,7.8731,4.1866,3.2172
2.2141,47.3079,0.867,7.8532,4.5565,2.7155
2.0819,48.9858,0.8817,7.3901,4.3318,2.5263
2.305,47.1053,0.854,7.7612,4.7115,2.7399
2.1962,50.7548,0.8708,7.5843,4.89,2.3482
2.2015,46.7296,0.9002,7.6876,4.664,2.7859
2.126,45.2995,0.8827,7.6629,4.2884,2.9728
2.1887,48.5694,0.8827,7.5464,4.605,2.5713
2.152,48.1567,0.8797,7.736,4.6013,2.6171
1.9868,49.456,0.9263,7.3771,4.5366,2.4769
2.1406,46.9813,0.8777,7.5778,4.6289,2.7549
2.2038,44.8892,0.868,7.7837,4.3484,3.0301
2.077,43.4327,0.9002,7.7471,4.2553,3.2481
2.0134,44.8395,0.8829,7.3544,4.0023,3.0372
2.0305,48.3338,0.938,7.4204,4.5526,2.5973
2.1381,46.2992,0.878,7.5623,4.4721,2.8402
2.0068,44.2341,0.91,8.1603,4.3089,3.1252
2.1203,49.1493,0.8988,7.5067,4.7964,2.5089
2.0615,49.9528,0.9145,7.3671,4.6882,2.4264
2.14,47.1731,0.8947,7.7176,4.5966,2.7317
2.1227,46.4883,0.8609,7.6729,4.2881,2.8161
2.066,44.3213,0.8924,7.5204,4.256,3.1123
2.0951,43.686,0.9002,7.8835,4.1468,3.2084
2.1564,41.4216,0.8614,7.7406,3.9412,3.592
2.0768,44.7359,0.8876,7.6877,4.039,3.052
2.099,42.7912,0.8862,7.855,4.1388,3.352
2.2007,44.5799,0.8758,7.7452,4.2652,3.0744
2.1656,45.3991,0.916,7.8651,4.6656,2.9592
2.0218,41.8883,0.8875,7.8044,3.9049,3.5073
2.1051,42.4304,0.8691,7.5614,3.7695,3.4127
2.0836,43.3618,0.9043,7.6799,3.9753,3.2593
2.0291,52.1667,0.9108,7.5218,4.7239,2.2199
2.0638,47.0779,0.8695,7.7678,4.3304,2.7432
2.0775,46.003,0.8662,7.4486,4.0339,2.8785
2.088,46.2878,0.8851,7.7042,4.2445,2.8416
2.2093,49.0563,0.8808,7.6324,4.9145,2.5188
2.0204,47.5602,0.9165,7.855,4.6147,2.6857
2.1768,47.9283,0.8717,7.7521,4.7539,2.643
2.1843,46.0093,0.8869,7.3451,4.4452,2.8777
2.1101,48.0179,0.8783,7.4179,4.6444,2.6328
1.995,42.2865,0.894,8.2015,3.8586,3.4374
1.9806,50.7693,0.917,7.7726,4.6622,2.3469
2.15,47.6221,0.887,7.6957,4.5914,2.6784
2.1673,44.7875,0.8976,7.8348,4.5764,3.0446
2.0511,50.1023,0.8994,7.7035,4.6003,2.4116
2.0149,48.0637,0.8834,7.6235,4.4104,2.6276
2.0607,48.9315,0.9139,7.6295,4.5289,2.5321
2.0938,43.5871,0.8629,7.3749,3.9217,3.2238
2.0969,49.177,0.9001,7.7246,4.5897,2.506
2.1039,48.156,0.9024,7.7334,4.5358,2.6172
2.0298,49.3663,0.8959,7.9259,4.5036,2.4862
2.0826,42.8208,0.8684,7.7857,3.9938,3.347
2.1151,41.5935,0.8779,8.2019,3.9834,3.5604
2.1087,43.2894,0.8914,7.9139,4.0934,3.2708
2.1955,48.8847,0.9059,7.5872,4.9364,2.5371
2.1693,49.0544,0.8822,7.8042,4.8071,2.519
2.1092,49.9321,0.8803,7.4867,4.8651,2.4285
1.9973,46.953,0.8979,7.9966,4.3803,2.7584
2.124,42.7342,0.8829,7.535,4.0543,3.3614
2.2306,45.0365,0.8517,7.8186,4.4473,3.0094
2.229,48.7009,0.8702,7.3487,4.6699,2.5569
2.0281,44.1568,0.9087,7.5064,4.1951,3.1368
2.0912,48.2167,0.8819,7.4077,4.5043,2.6104
2.0188,49.6487,0.9314,7.7358,4.8176,2.4572
2.1051,42.7485,0.8931,8.0691,4.2529,3.3591
2.2025,47.0639,0.8873,7.5151,4.6631,2.7449
2.0348,48.2628,0.9093,7.6387,4.719,2.6052
2.1035,41.8024,0.8832,8.2239,4.0254,3.5226
2.0702,42.1679,0.9092,8.3468,4.2005,3.458
2.1467,45.1773,0.8665,7.504,4.389,2.9897
1.9949,45.3851,0.9107,7.6117,4.1946,2.9611
2.0853,50.3803,0.8663,7.4126,4.6769,2.3843
2.0895,43.706,0.9058,7.8888,4.2487,3.2053
2.085,48.7358,0.9035,7.4822,4.542,2.5531
2.1029,44.6762,0.8837,7.8708,4.1487,3.0605
1.9821,49.4134,0.9183,7.3932,4.5991,2.4813
2.1314,42.8508,0.8856,8.0078,4.2346,3.3421
2.0569,47.3802,0.9149,7.892,4.6805,2.7069
2.2791,46.1319,0.8803,7.5611,4.6119,2.8617
2.1399,42.2024,0.8712,7.5336,3.9187,3.452
2.1886,45.7892,0.8882,7.7121,4.3649,2.9067
2.1665,49.5658,0.8504,7.3646,4.6487,2.4656
2.1875,43.5766,0.8656,7.7734,4.1243,3.2255
1.9817,45.3526,0.9101,7.8216,4.0893,2.9656
2.0135,44.1953,0.925,8.1444,4.2604,3.131
2.1377,49.5961,0.874,7.5585,4.8262,2.4625
2.043,51.2665,0.8955,7.5512,4.9054,2.3004
2.0114,44.113,0.901,7.8538,4.2096,3.1433
2.0689,48.5483,0.8743,7.5172,4.4707,2.5736
2.2208,50.2004,0.8519,7.3521,4.8188,2.4019
2.1188,48.5197,0.896,7.6355,4.8426,2.5767
2.0975,51.1695,0.8686,7.6819,4.787,2.3093
2.0019,41.9309,0.9243,7.9349,4.0319,3.4997
2.3114,46.6203,0.8506,7.7641,4.7515,2.7995
2.0569,41.1503,0.8869,8.4975,4.018,3.6427
2.0626,49.912,0.8939,7.4888,4.6167,2.4305
2.1265,48.8454,0.9116,7.6542,4.7712,2.5413
2.2668,47.1618,0.8834,7.5121,4.7274,2.733
2.2042,48.1643,0.8666,7.4464,4.6626,2.6162
2.1939,48.8321,0.8883,7.5809,4.7514,2.5427
2.1437,46.9147,0.8644,7.6331,4.461,2.7631
2.123,43.9097,0.8919,7.5536,4.2104,3.1741
1.9816,42.2636,0.9293,7.8951,4.0243,3.4414
2.1287,48.8473,0.8826,7.368,4.6256,2.5411
2.0407,48.0333,0.8757,7.4848,4.1784,2.6311
2.1529,48.4706,0.8847,7.6361,4.8794,2.5821
2.2592,48.4114,0.8731,7.4776,4.9338,2.5887
2.0519,47.1943,0.9265,7.8082,4.4847,2.7291
2.081,43.645,0.8967,7.5863,4.1497,3.2148
2.1738,49.3613,0.9169,7.501,4.7721,2.4868
2.1808,47.3102,0.8864,7.7761,4.536,2.7152
2.0647,46.4757,0.9077,7.3997,4.2074,2.8177
2.0142,47.8802,0.9414,7.7756,4.7061,2.6485
2.1056,49.5259,0.8883,7.5188,4.5373,2.4697
2.1147,43.7769,0.9029,7.7678,4.3137,3.1944
2.0293,41.9113,0.9102,7.6793,3.8728,3.5032
2.0622,44.5646,0.8669,7.5837,3.9923,3.0767
2.1706,48.173,0.8623,7.4206,4.6752,2.6153
2.0606,46.9247,0.8957,7.7244,4.4044,2.7618
2.038,44.8016,0.9047,7.827,4.254,3.0426
2.1958,49.6826,0.8729,7.5501,4.8202,2.4537
2.1196,44.1707,0.8802,7.8616,4.3265,3.1347
2.1814,45.206,0.877,7.632,4.4657,2.9857
2.012,49.4619,0.9158,7.5982,4.7272,2.4763
2.0996,44.7175,0.8708,7.4941,4.0279,3.0546
2.0548,44.9094,0.9034,7.5842,4.2086,3.0273
2.257,47.4215,0.8674,7.5467,4.773,2.702
2.299,48.2101,0.857,7.5084,4.6942,2.6111
2.1892,44.2424,0.8751,7.5891,4.2901,3.124
2.1635,47.8747,0.8543,7.6387,4.4727,2.6492
2.1897,45.3464,0.8723,7.3703,4.2748,2.9664
2.0926,45.4784,0.8885,7.4464,4.2262,2.9484
2.0302,48.9479,0.8952,7.3732,4.4579,2.5303
2.2679,50.4589,0.8647,7.4469,4.7941,2.3766
2.1713,46.8738,0.8592,7.7451,4.4805,2.7681
2.1688,50.9118,0.8968,7.3448,4.7516,2.3334
2.12,49.8726,0.8693,7.5436,4.6902,2.4345
2.2549,47.1045,0.863,7.391,4.4,2.7399
2.1325,41.5591,0.8789,7.5753,3.9317,3.5667
2.1749,47.0993,0.9249,7.6368,4.7604,2.7406
2.0213,42.4958,0.8862,7.9274,3.9844,3.4016
2.0689,46.2163,0.8969,7.8537,4.4967,2.8508
2.0653,45.1608,0.8946,7.6904,4.2996,2.992
2.0382,49.5724,0.929,7.3439,4.5133,2.465
2.0497,49.5542,0.9012,7.3498,4.5459,2.4668
2.1173,43.9806,0.8603,7.3712,3.8987,3.1633
2.2494,45.0601,0.8865,7.7705,4.6568,3.0061
2.0717,47.2172,0.9035,7.9921,4.677,2.7264
2.15,42.198,0.8954,8.3947,4.332,3.4527
2.0923,51.7226,0.9082,7.3631,4.9199,2.259
2.2388,43.4486,0.8669,7.9742,4.3031,3.2456
1.987,48.3359,0.8963,7.5586,4.2947,2.597
2.09,48.2963,0.8831,7.6566,4.6509,2.6015
2.1586,47.5973,0.8882,7.5842,4.6231,2.6813
2.0942,41.4695,0.8843,7.5333,3.9078,3.5831
2.0841,42.2359,0.8915,7.8177,3.9235,3.4462
1.986,48.7421,0.9149,7.9319,4.5188,2.5525
2.1744,46.5304,0.8931,7.5735,4.3604,2.8108
2.0837,45.0177,0.8898,8.0755,4.2858,3.012
2.1364,42.7469,0.8809,8.0546,4.1133,3.3593
2.0538,44.0288,0.8889,7.8391,4.1569,3.156
2.0956,49.4507,0.8793,7.4405,4.6562,2.4775
2.3021,46.2034,0.8836,7.4449,4.713,2.8525
1.999,50.6453,0.9159,7.3481,4.6021,2.3587
2.1247,51.4226,0.9184,7.4166,4.9086,2.2861
2.238,46.3831,0.9016,7.6758,4.732,2.8295
2.1369,47.2132,0.9201,7.5843,4.5665,2.7268
2.1336,50.8049,0.891,7.406,4.8488,2.3435
2.0647,42.5972,0.8963,7.5809,4.0367,3.3844
2.089,42.4041,0.8714,7.718,3.8686,3.4172
2.0499,49.3988,0.9297,7.6973,4.8032,2.4829
2.1854,49.98,0.8528,7.5686,4.7006,2.4237
2.192,50.0743,0.879,7.5619,4.772,2.4143
2.1242,45.1167,0.8723,7.8645,4.3008,2.9981
2.1767,48.2274,0.8658,7.7263,4.4711,2.6092
2.2791,46.7913,0.869,7.5691,4.572,2.7783
2.188,44.6206,0.894,7.7319,4.4158,3.0685
2.0744,52.366,0.8817,7.4708,4.8916,2.2026
2.1051,46.7276,0.8842,7.5371,4.2422,2.7861
2.1872,50.1832,0.8656,7.7469,4.9415,2.4036
2.1006,43.1969,0.8662,7.3605,3.8957,3.2857
2.0344,44.197,0.9182,7.7079,4.0351,3.1307
2.0233,45.3703,0.9055,7.5692,4.2261,2.9631
2.1428,49.2794,0.8876,7.3717,4.5773,2.4953
2.2069,49.0604,0.8502,7.5673,4.7,2.5183
2.0175,48.9043,0.9052,7.5948,4.3601,2.535
2.078,47.0352,0.9084,7.8748,4.6872,2.7483
2.2619,51.3186,0.854,7.5092,4.8879,2.2956
2.0874,44.0299,0.8816,7.7597,4.1618,3.1558
2.0322,49.7886,0.906,7.5733,4.4748,2.443
2.052,48.1191,0.8923,7.6637,4.5629,2.6213
2.0549,48.0579,0.927,7.5037,4.4708,2.6283
2.2089,42.665,0.8564,7.5304,4.1099,3.373
2.1744,47.9816,0.9028,7.4962,4.6673,2.6369
2.0496,49.5383,0.9166,7.4974,4.8115,2.4685
1.9941,42.4567,0.9114,8.285,4.058,3.4082
1.9819,48.9989,0.9139,7.6038,4.506,2.5249
2.0835,44.378,0.8839,7.7896,4.1246,3.1039
2.0842,44.5207,0.9021,7.5511,4.2981,3.083
2.1716,46.4256,0.8765,7.4066,4.5072,2.8241
2.0393,48.8056,0.9415,7.6461,4.7156,2.5456
2.0964,45.5775,0.8892,7.6288,4.1256,2.935
2.1646,44.0652,0.8895,7.6443,4.3672,3.1505
2.0968,44.5487,0.8775,7.9739,4.2597,3.079
2.1164,47.3908,0.914,7.7028,4.6902,2.7056
2.1266,42.9796,0.8894,7.5566,4.0251,3.3209
2.0543,44.717,0.8939,7.5101,4.1377,3.0547
2.0058,43.8579,0.9147,7.7159,4.0724,3.182
2.1829,47.9694,0.8936,7.5082,4.658,2.6383
2.2594,47.2552,0.859,7.38,4.5894,2.7218
2.1378,44.8054,0.8913,7.6939,4.3459,3.042
2.2486,48.5116,0.8805,7.6306,4.8256,2.5776
2.0925,44.154,0.8663,7.5286,4.0808,3.1372
2.0192,45.0627,0.9142,7.861,4.2758,3.0057
2.1286,47.6739,0.9281,7.5519,4.6732,2.6724
2.1331,50.5989,0.8724,7.4721,4.7547,2.3631
2.1627,45.4986,0.9011,7.9939,4.5973,2.9457
2.2208,46.9736,0.8566,7.5014,4.3089,2.7559
1.9943,48.6469,0.9361,7.5619,4.4576,2.5628
2.3137,45.5672,0.8643,7.5746,4.7066,2.9364
2.1511,47.4895,0.8708,7.8933,4.5811,2.694
2.207,47.4317,0.869,7.5334,4.4535,2.7008
2.0467,49.5849,0.9132,7.657,4.7435,2.4637
2.014,44.5283,0.8889,7.6773,4.1459,3.0819
2.1351,48.7909,0.9021,7.6798,4.7524,2.5472
2.1865,48.6849,0.8839,7.464,4.6882,2.5587
2.2165,45.1201,0.852,7.5546,4.4717,2.9977
2.1744,46.229,0.8629,7.8194,4.5089,2.8492
2.3033,48.376,0.85,7.3504,4.631,2.5926
2.0592,50.616,0.9195,7.5745,4.6907,2.3615
2.0928,46.2286,0.8839,7.4758,4.1797,2.8492
2.0288,48.7855,0.9,7.5818,4.4159,2.5478
2.0597,46.0734,0.8754,7.5091,4.0187,2.8693
2.1001,50.1637,0.8908,7.5466,4.8914,2.4055
2.1772,49.4561,0.8946,7.7509,4.7583,2.4769
2.1464,46.2724,0.8757,7.4422,4.347,2.8436
2.2102,44.3599,0.8798,7.7857,4.3215,3.1066
2.0405,45.9814,0.9214,7.4694,4.4614,2.8813
2.1853,44.4798,0.8828,7.9182,4.3028,3.089
2.1549,48.9158,0.8588,7.5007,4.483,2.5337
2.3348,48.2498,0.8562,7.4571,4.9119,2.6066
2.076,52.5822,0.8879,7.3896,4.8173,2.1842
2.0571,49.5925,0.9121,7.6248,4.7422,2.4629
2.0718,41.9129,0.8801,7.7119,3.8548,3.5029
2.0912,49.6042,0.8735,7.4766,4.5432,2.4617
2.1897,50.3225,0.8968,7.4279,4.8516,2.3899
2.0031,49.0404,0.9342,7.451,4.597,2.5205
2.0843,47.0369,0.8845,7.5696,4.3911,2.7481
2.0133,43.3646,0.894,7.4793,3.8984,3.2589
2.3007,41.9722,0.8645,7.9532,4.3657,3.4924
2.0284,43.0779,0.8695,7.6,3.8103,3.3049
2.0152,40.8378,0.8946,7.9968,3.8677,3.7026
2.0671,42.5625,0.8898,7.4875,3.8564,3.3903
2.09,44.3729,0.88,7.5432,3.9918,3.1047
2.1932,49.2729,0.9016,7.5632,4.8033,2.496
2.0539,49.4196,0.883,7.7641,4.4955,2.4807
2.1522,46.1176,0.876,7.8528,4.577,2.8636
1.9837,43.5758,0.9162,7.5332,4.0302,3.2256
2.07,44.6641,0.9162,7.8933,4.3851,3.0623
2.0361,49.4007,0.9301,7.3673,4.7153,2.4827
2.1944,45.8694,0.8925,7.7982,4.5709,2.8961
2.073,51.5147,0.8909,7.3453,4.8725,2.2777
2.1161,44.9688,0.8674,7.4899,4.3552,3.0189
2.1778,47.6847,0.8586,7.5017,4.3601,2.6711
2.0323,43.6092,0.8999,7.8185,4.0273,3.2204
2.0854,42.8329,0.8932,7.5309,3.9487,3.345
2.0007,48.3417,0.9366,7.6556,4.4168,2.5964
2.1691,46.7328,0.9009,7.6373,4.7062,2.7855
2.0701,47.3535,0.9117,7.7655,4.4393,2.7101
2.1122,45.7389,0.884,7.6675,4.3117,2.9134
2.1715,43.2286,0.8849,8.1028,4.354,3.2806
2.0189,48.6479,0.9155,7.5515,4.3738,2.5627
2.0365,40.813,0.9131,7.8879,3.8553,3.7074
2.1883,45.689,0.8695,7.671,4.3052,2.92
2.0145,49.6404,0.9006,7.5335,4.7497,2.458
2.0364,48.0188,0.928,7.9281,4.6206,2.6327
2.1556,48.6022,0.885,7.4207,4.3894,2.5677
2.1959,45.5142,0.869,7.7361,4.2656,2.9435
2.1297,45.4895,0.8677,7.3723,4.2565,2.9469
1.9842,42.616,0.8921,7.77,3.9417,3.3812
2.0483,43.6547,0.9027,7.7424,4.0886,3.2133
2.1061,51.9567,0.8908,7.4016,4.6992,2.2382
1.993,42.467,0.9217,8.5089,4.2545,3.4065
2.1478,50.7207,0.9052,7.5936,4.8631,2.3515
2.4629,47.3226,0.8571,7.3837,4.6105,2.7138
2.2132,49.3844,0.859,7.6318,4.6844,2.4844
2.0001,47.5495,0.9002,7.8456,4.3207,2.6869
2.1216,52.5074,0.8677,7.3683,4.7766,2.1905
