Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.41E+00,2.78E+01,9.50E-01,7.85E+00,4.24E+00,8.813202314
2.15E+00,3.90E+01,9.37E-01,8.48E+00,3.84E+00,4.080696476
2.47E+00,3.76E+01,9.11E-01,8.41E+00,3.88E+00,4.41825731
2.25E+00,3.30E+01,9.19E-01,8.78E+00,3.76E+00,5.904403809
2.13E+00,3.61E+01,9.19E-01,9.13E+00,3.55E+00,4.833326287
2.40E+00,3.38E+01,9.10E-01,9.05E+00,3.56E+00,5.60622204
2.49E+00,3.10E+01,9.22E-01,8.39E+00,4.00E+00,6.801560115
2.26E+00,3.16E+01,9.12E-01,9.34E+00,3.61E+00,6.527078856
2.24E+00,3.30E+01,9.19E-01,8.95E+00,3.62E+00,5.927048188
2.47E+00,2.57E+01,9.59E-01,8.81E+00,3.92E+00,10.63901006
2.22E+00,3.44E+01,9.31E-01,9.02E+00,3.60E+00,5.390166629
2.22E+00,3.62E+01,9.31E-01,8.37E+00,3.85E+00,4.820522984
2.05E+00,4.36E+01,9.28E-01,8.51E+00,3.67E+00,3.215724072
2.09E+00,4.13E+01,9.56E-01,7.96E+00,3.93E+00,3.618843724
2.19E+00,3.45E+01,9.44E-01,8.34E+00,3.95E+00,5.338590145
2.26E+00,3.89E+01,8.91E-01,8.90E+00,3.67E+00,4.105059814
2.13E+00,4.83E+01,9.21E-01,7.93E+00,3.93E+00,2.597169268
2.13E+00,3.66E+01,9.42E-01,9.03E+00,3.55E+00,4.691293631
2.09E+00,3.45E+01,9.27E-01,9.00E+00,3.60E+00,5.355248397
2.10E+00,3.66E+01,9.52E-01,8.67E+00,3.54E+00,4.69000809
2.39E+00,3.34E+01,9.26E-01,8.79E+00,3.72E+00,5.769757117
2.23E+00,4.44E+01,9.07E-01,8.29E+00,3.79E+00,3.10626188
2.35E+00,2.67E+01,9.47E-01,9.17E+00,3.68E+00,9.699666391
2.02E+00,4.85E+01,9.55E-01,7.97E+00,3.88E+00,2.577779597
2.15E+00,4.29E+01,9.36E-01,8.27E+00,3.88E+00,3.337309548
2.05E+00,5.00E+01,9.13E-01,8.04E+00,3.85E+00,2.425503206
2.23E+00,4.46E+01,9.30E-01,8.14E+00,3.81E+00,3.07477259
2.36E+00,3.35E+01,9.20E-01,8.70E+00,3.71E+00,5.713240933
2.50E+00,2.96E+01,9.07E-01,9.13E+00,3.63E+00,7.591430407
2.04E+00,5.15E+01,9.14E-01,8.08E+00,3.75E+00,2.276473905
2.26E+00,3.08E+01,9.54E-01,7.79E+00,4.31E+00,6.915438972
2.01E+00,4.71E+01,9.24E-01,8.12E+00,3.83E+00,2.738102448
2.19E+00,3.99E+01,9.28E-01,8.34E+00,3.87E+00,3.888017262
2.36E+00,3.10E+01,9.48E-01,8.58E+00,3.90E+00,6.831282444
2.06E+00,3.77E+01,9.26E-01,8.99E+00,3.65E+00,4.388308385
2.29E+00,3.43E+01,9.54E-01,8.60E+00,3.66E+00,5.415588995
2.13E+00,3.56E+01,9.24E-01,9.05E+00,3.59E+00,4.992864851
2.31E+00,4.39E+01,9.00E-01,8.15E+00,3.96E+00,3.174242456
2.42E+00,2.89E+01,9.47E-01,7.92E+00,4.27E+00,7.999102568
2.00E+00,4.31E+01,9.49E-01,8.37E+00,3.71E+00,3.30088278
2.44E+00,2.54E+01,9.54E-01,7.99E+00,4.20E+00,10.95173684
2.47E+00,3.69E+01,9.31E-01,8.25E+00,3.90E+00,4.620690471
2.34E+00,3.18E+01,9.44E-01,8.62E+00,3.80E+00,6.423048986
2.38E+00,3.95E+01,9.37E-01,7.99E+00,4.06E+00,3.983352066
2.31E+00,3.52E+01,9.48E-01,8.09E+00,3.97E+00,5.120860593
2.40E+00,2.68E+01,9.48E-01,8.51E+00,4.04E+00,9.614769373
2.26E+00,4.25E+01,9.27E-01,7.93E+00,4.11E+00,3.401386578
2.33E+00,3.78E+01,9.16E-01,8.86E+00,3.57E+00,4.379966388
2.27E+00,4.13E+01,9.34E-01,8.41E+00,3.67E+00,3.621984738
2.46E+00,3.28E+01,9.58E-01,7.98E+00,4.11E+00,6.00152614
2.16E+00,3.63E+01,9.46E-01,8.63E+00,3.65E+00,4.774320468
2.17E+00,3.83E+01,9.13E-01,8.81E+00,3.53E+00,4.244399743
2.26E+00,3.44E+01,9.12E-01,9.16E+00,3.61E+00,5.394067372
2.30E+00,4.22E+01,9.55E-01,7.61E+00,4.12E+00,3.454686693
2.37E+00,4.18E+01,9.37E-01,7.69E+00,4.18E+00,3.52484454
2.37E+00,4.85E+01,9.27E-01,7.70E+00,4.06E+00,2.574151767
2.18E+00,3.96E+01,9.23E-01,8.42E+00,3.78E+00,3.963326692
2.05E+00,4.66E+01,9.49E-01,8.11E+00,3.67E+00,2.806065776
2.32E+00,3.09E+01,9.57E-01,8.14E+00,4.15E+00,6.886781553
2.23E+00,3.85E+01,9.32E-01,8.22E+00,3.94E+00,4.19926749
2.06E+00,4.62E+01,9.46E-01,8.14E+00,3.72E+00,2.849494644
2.48E+00,3.22E+01,9.44E-01,8.67E+00,3.83E+00,6.257189323
2.03E+00,4.92E+01,9.32E-01,7.95E+00,3.82E+00,2.501568486
2.27E+00,3.03E+01,9.59E-01,8.77E+00,3.81E+00,7.194294289
2.04E+00,3.67E+01,9.56E-01,8.67E+00,3.58E+00,4.672218418
2.00E+00,4.40E+01,9.33E-01,8.31E+00,3.80E+00,3.165967747
2.05E+00,3.73E+01,9.51E-01,8.44E+00,3.75E+00,4.496501974
2.00E+00,3.86E+01,9.34E-01,8.79E+00,3.58E+00,4.175143327
2.01E+00,4.65E+01,9.22E-01,8.44E+00,3.63E+00,2.818155757
2.37E+00,2.57E+01,9.29E-01,8.81E+00,3.92E+00,10.65288864
2.30E+00,3.06E+01,9.47E-01,7.92E+00,4.22E+00,7.002991456
2.21E+00,3.38E+01,9.34E-01,8.82E+00,3.65E+00,5.588334665
2.31E+00,3.66E+01,9.07E-01,8.76E+00,3.60E+00,4.701610154
2.05E+00,4.69E+01,9.33E-01,7.97E+00,3.86E+00,2.764260042
2.17E+00,3.96E+01,9.36E-01,8.57E+00,3.73E+00,3.946950033
2.13E+00,4.58E+01,9.48E-01,7.85E+00,3.92E+00,2.910640121
2.42E+00,2.64E+01,9.53E-01,8.97E+00,3.75E+00,9.991523049
2.00E+00,5.11E+01,9.39E-01,8.12E+00,3.68E+00,2.313146671
2.05E+00,4.40E+01,9.49E-01,8.15E+00,3.85E+00,3.154577821
2.24E+00,2.86E+01,9.55E-01,8.29E+00,4.12E+00,8.216781
2.42E+00,2.97E+01,9.33E-01,7.70E+00,4.34E+00,7.500217795
2.17E+00,3.33E+01,9.52E-01,8.30E+00,3.92E+00,5.783909038
2.45E+00,3.80E+01,8.89E-01,8.64E+00,3.71E+00,4.316826393
2.47E+00,2.76E+01,9.60E-01,8.09E+00,4.33E+00,8.925348749
2.01E+00,4.06E+01,9.11E-01,8.91E+00,3.59E+00,3.744473039
2.13E+00,4.30E+01,9.23E-01,8.06E+00,3.97E+00,3.313911239
2.35E+00,2.65E+01,9.47E-01,8.68E+00,3.81E+00,9.882589989
2.37E+00,3.08E+01,8.99E-01,9.36E+00,3.55E+00,6.889528297
2.29E+00,3.18E+01,9.60E-01,8.88E+00,3.60E+00,6.426529089
2.11E+00,4.56E+01,9.28E-01,7.98E+00,3.95E+00,2.926305513
2.47E+00,2.68E+01,9.32E-01,8.55E+00,3.90E+00,9.58576626
2.19E+00,4.44E+01,9.06E-01,8.29E+00,3.91E+00,3.103324744
2.27E+00,3.77E+01,8.87E-01,8.95E+00,3.68E+00,4.407275425
2.43E+00,3.11E+01,9.40E-01,7.92E+00,4.32E+00,6.752108609
2.41E+00,2.95E+01,9.28E-01,7.93E+00,4.43E+00,7.636561103
2.00E+00,4.92E+01,9.28E-01,8.27E+00,3.67E+00,2.505173403
2.43E+00,3.63E+01,9.40E-01,8.23E+00,3.94E+00,4.773616745
2.22E+00,4.26E+01,9.28E-01,8.22E+00,3.76E+00,3.388071718
2.06E+00,3.90E+01,9.59E-01,8.38E+00,3.76E+00,4.091526284
2.35E+00,3.22E+01,9.29E-01,8.70E+00,3.74E+00,6.231795703
2.46E+00,2.92E+01,9.55E-01,7.84E+00,4.41E+00,7.849760716
2.11E+00,3.76E+01,9.17E-01,8.72E+00,3.65E+00,4.41711197
2.45E+00,3.28E+01,9.58E-01,8.19E+00,3.99E+00,6.002234542
2.23E+00,4.08E+01,8.90E-01,8.61E+00,3.78E+00,3.70110503
2.22E+00,4.19E+01,9.02E-01,8.46E+00,3.86E+00,3.512947834
2.28E+00,3.51E+01,9.38E-01,8.35E+00,3.94E+00,5.141284427
