Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.249,25.7072,0.8513,8.0511,4.402,10.6125
2.1756,23.7518,0.8643,8.0476,4.339,12.9205
2.2263,24.6556,0.8574,7.7788,4.4919,11.7649
2.2124,26.8602,0.8632,7.7071,4.7797,9.5403
2.0363,29.5571,0.8904,7.8934,4.4772,7.6063
2.2466,22.8913,0.8523,8.1939,4.3538,14.1952
2.0161,23.2767,0.9147,7.8352,4.5352,13.601
2.159,23.2137,0.8821,8.3576,4.4667,13.6954
2.0882,28.4809,0.8769,7.5923,4.4245,8.2972
2.1868,30.4735,0.8544,7.9144,4.4242,7.0864
2.1283,24.4277,0.8828,8.0714,4.5081,12.0405
2.2354,24.389,0.864,7.7873,4.6565,12.0884
2.1838,25.3676,0.8734,8.1921,4.4979,10.9645
2.1577,20.8246,0.877,7.4183,4.7528,18.2063
2.0815,22.9631,0.8894,7.5321,4.3841,14.0814
2.1795,25.2451,0.8813,7.7199,4.7026,11.0961
1.998,23.0677,0.9047,7.7321,4.2369,13.9182
2.137,28.4457,0.8693,7.7557,4.532,8.3215
2.1747,23.548,0.8697,7.3893,4.6692,13.2056
2.2111,23.1371,0.8683,7.8004,4.6331,13.8115
2.2158,22.5393,0.8542,8.4202,4.2112,14.7741
2.0939,22.7154,0.8867,8.4156,4.2024,14.4799
2.2146,24.1009,0.861,7.5633,4.6705,12.4539
2.0679,23.7418,0.8882,7.6797,4.3897,12.9342
2.156,26.2926,0.8768,8.0396,4.4784,10.0458
2.18,27.9817,0.8756,7.6924,4.8157,8.6517
2.2485,22.3385,0.8613,7.8897,4.5857,15.1213
2.2253,24.7447,0.8645,8.0542,4.7462,11.6598
2.1032,23.9872,0.877,8.0274,4.2882,12.6029
2.2737,22.8576,0.8516,7.4398,4.6153,14.249
2.2674,23.5992,0.8579,7.503,4.8383,13.1331
2.1604,30.2202,0.8554,8.1653,4.2654,7.2244
2.1256,29.3282,0.8695,7.4423,4.5486,7.7455
2.2244,23.2882,0.858,7.5796,4.5583,13.5839
2.1499,24.2799,0.8673,8.5697,4.034,12.2248
2.011,26.4366,0.9086,7.8567,4.4637,9.9136
2.1072,22.429,0.8859,8.8023,4.1547,14.9633
2.2051,23.9069,0.8578,7.685,4.5497,12.7099
2.162,23.7529,0.8816,8.3224,4.4288,12.919
2.1484,22.4373,0.8732,7.7149,4.3899,14.9489
2.2611,24.1809,0.8659,7.9291,4.8017,12.3506
2.1176,23.0467,0.8821,8.3819,4.2827,13.9508
2.0303,23.8203,0.9124,7.6964,4.5223,12.8268
2.1065,26.4707,0.8773,7.6657,4.5514,9.8827
2.2092,25.7279,0.8539,7.9013,4.5338,10.5915
2.1429,28.2026,0.8685,7.7048,4.5092,8.492
2.132,25.3496,0.8774,8.5425,4.2636,10.9837
2.232,25.5297,0.8579,7.9931,4.693,10.7942
2.182,24.524,0.8516,8.0318,4.2362,11.9229
2.09,21.8325,0.8908,7.9326,4.4242,16.0549
2.1819,24.2082,0.875,8.3767,4.5395,12.3158
2.1142,26.7277,0.8849,7.3708,4.7759,9.6547
2.1582,26.7374,0.8807,7.961,4.5221,9.6462
2.2112,26.8349,0.8628,7.9545,4.4703,9.562
2.0217,21.3454,0.9159,7.9435,4.633,17.0417
2.1194,23.9535,0.8787,7.6137,4.573,12.6476
2.1876,26.169,0.8664,8.3682,4.4485,10.1614
2.103,21.0888,0.8923,7.7567,4.5342,17.6006
2.1134,26.1719,0.8843,7.6332,4.6141,10.1586
2.1574,25.7499,0.873,7.7372,4.6211,10.5695
2.1806,24.3698,0.854,8.5364,4.1244,12.1123
2.1853,23.3107,0.8632,7.4363,4.5328,13.5504
2.1984,24.5321,0.871,7.566,4.7014,11.9131
2.1634,24.5758,0.8804,7.978,4.5007,11.8603
2.1748,28.5364,0.8547,7.5853,4.4439,8.2593
2.1598,23.4612,0.8706,8.5208,4.1023,13.3301
2.1553,26.7047,0.8822,7.8979,4.7332,9.6747
2.2142,26.4422,0.8512,8.8392,4.173,9.9086
2.1146,23.8784,0.8821,7.6464,4.53,12.7482
2.141,23.0207,0.8863,7.8908,4.599,13.9911
2.2069,23.3694,0.8581,7.7378,4.4782,13.4638
2.1995,23.6872,0.8623,7.7129,4.4545,13.0098
2.0587,23.4577,0.8862,7.6166,4.3167,13.3352
2.1451,21.828,0.8776,7.392,4.6956,16.0635
2.1917,23.0416,0.8747,7.8914,4.7722,13.9586
2.2178,20.6474,0.8629,8.4973,4.2065,18.6313
1.9971,22.1468,0.9218,7.9151,4.5632,15.4648
2.2151,22.1662,0.8642,7.9377,4.4052,15.4293
2.0746,25.9109,0.892,7.6472,4.578,10.4097
2.192,24.5398,0.8636,7.5674,4.649,11.9038
2.1003,24.0341,0.8952,8.2952,4.4903,12.5412
2.1883,24.3981,0.8782,8.0888,4.7542,12.0772
2.1202,26.0053,0.8816,7.8466,4.6495,10.3178
2.187,28.7072,0.8564,7.5092,4.4262,8.144
2.0177,22.7407,0.9035,7.9433,4.391,14.4384
2.1511,27.644,0.8718,7.7661,4.7197,8.9051
2.1392,23.1618,0.8882,7.7069,4.7493,13.7739
2.055,22.1574,0.9016,7.799,4.3622,15.4454
2.131,25.237,0.8795,7.5687,4.5411,11.1048
2.1927,23.7339,0.8761,8.0261,4.655,12.9451
2.1188,30.4379,0.8605,7.4439,4.411,7.1056
2.1706,26.4437,0.8751,8.0743,4.4639,9.9072
2.1758,22.7927,0.8621,8.2345,4.1894,14.3536
2.2058,22.7689,0.8647,8.2494,4.4835,14.3924
2.1931,29.8765,0.8594,7.3846,4.7316,7.4185
2.1735,28.8961,0.861,7.401,4.5745,8.0194
2.2621,22.4828,0.8602,7.5525,4.6795,14.8705
2.0952,26.7474,0.8823,7.9889,4.4472,9.6375
2.1336,24.6862,0.8749,7.891,4.3356,11.7287
2.2349,20.4549,0.8641,8.4023,4.3166,19.1107
2.2609,28.8301,0.8523,7.6918,4.897,8.0626
2.259,22.2674,0.8591,7.5906,4.8178,15.2472
2.0044,23.6729,0.9044,8.01,4.1692,13.0298
2.1593,25.6558,0.8755,8.0623,4.6336,10.6646
2.1282,23.2468,0.8738,7.5589,4.2682,13.6456
2.2689,25.1376,0.8542,8.0404,4.6083,11.2136
2.2304,22.706,0.8561,7.8919,4.3841,14.4955
2.1824,22.321,0.8638,7.73,4.4387,15.1522
2.1088,23.1393,0.8781,7.9837,4.2811,13.8082
2.1562,22.8777,0.8762,7.355,4.6311,14.2169
2.2191,23.9577,0.8623,7.7201,4.7285,12.642
2.2305,24.1399,0.8606,7.6738,4.5464,12.4034
2.2167,29.881,0.8676,7.4932,4.9274,7.4159
2.1237,23.4803,0.8792,7.8106,4.4773,13.3027
2.0843,25.2304,0.888,7.6833,4.3515,11.112
2.094,24.651,0.8814,7.8416,4.3365,11.7704
2.0044,20.3372,0.91,7.8644,4.3554,19.4136
2.2015,23.2123,0.8795,8.3954,4.644,13.6975
2.1554,22.807,0.876,8.2516,4.3807,14.3305
2.0372,23.3443,0.9083,7.7884,4.5693,13.5008
2.1285,24.0547,0.8913,7.7583,4.6545,12.5141
2.2403,22.517,0.8611,7.9942,4.6879,14.8121
2.2117,26.5936,0.8583,7.8135,4.6842,9.7726
2.2038,23.9043,0.8645,7.4424,4.7082,12.7134
2.1547,23.8901,0.877,8.3521,4.2431,12.7324
2.205,24.3104,0.8721,7.8196,4.6702,12.1865
2.1984,21.2658,0.8645,8.5223,4.1431,17.2121
2.1465,27.5582,0.8724,7.7794,4.4999,8.9714
2.1847,28.0493,0.8742,7.6419,4.8131,8.6023
2.2026,26.2492,0.8663,8.5018,4.5056,10.0862
2.0791,28.248,0.8938,7.3592,4.6953,8.4597
2.0964,27.6742,0.8692,7.4839,4.4062,8.882
2.0671,24.0214,0.8975,7.5145,4.5449,12.5578
2.2331,23.6237,0.8518,7.8836,4.4375,13.0986
2.0764,21.6315,0.8951,7.6612,4.5262,16.4511
2.1654,25.3988,0.8675,8.1913,4.3196,10.9314
2.1094,25.3484,0.892,7.8837,4.6349,10.985
2.0468,23.3628,0.9034,7.8467,4.5273,13.4735
2.1639,24.1877,0.8701,8.2932,4.3534,12.342
2.1981,23.9468,0.8787,8.0817,4.787,12.6565
2.088,25.6703,0.8654,7.7707,4.0915,10.6499
2.221,25.782,0.8594,8.0171,4.3679,10.5373
2.2225,23.4364,0.8586,7.5499,4.6748,13.3661
2.2199,24.3399,0.8719,7.8253,4.6509,12.1494
2.163,25.2548,0.8762,7.6126,4.7986,11.0855
2.1928,24.0437,0.8771,7.4373,4.8501,12.5285
2.1859,22.4368,0.8671,8.3401,4.1784,14.9498
2.2085,23.0081,0.8704,7.7639,4.6202,14.0107
2.1289,22.9002,0.8907,7.8571,4.515,14.1809
2.0032,24.0837,0.9162,7.8278,4.4286,12.4763
2.1523,30.0562,0.8661,7.6996,4.592,7.3161
1.9857,27.7863,0.9088,7.7148,4.4758,8.7969
2.0194,23.6694,0.8951,7.6779,4.2264,13.0346
2.0321,25.3511,0.9034,7.9959,4.4154,10.9821
2.2183,24.2614,0.8681,7.4934,4.8767,12.2482
2.0432,27.506,0.8862,7.6964,4.3791,9.012
2.2174,23.4939,0.8679,7.9262,4.8145,13.2831
2.2599,24.3695,0.8507,7.8418,4.4664,12.1126
2.2107,23.217,0.866,7.5911,4.6135,13.6904
2.1386,24.9467,0.8735,7.4668,4.39,11.427
2.156,26.777,0.8765,7.8168,4.5441,9.6119
2.1865,23.7587,0.862,8.3091,4.2973,12.911
2.1905,24.5227,0.8697,7.579,4.6576,11.9245
2.2611,22.0866,0.8531,8.3327,4.398,15.5751
2.071,24.8652,0.8859,8.0187,4.1365,11.5201
2.187,23.4148,0.8574,8.4883,4.1223,13.3974
2.1447,23.0339,0.8851,7.9124,4.5763,13.9706
2.1564,21.7483,0.8699,8.6194,4.088,16.219
2.2023,26.2336,0.8669,7.9339,4.7596,10.1007
2.0061,23.667,0.9079,7.8861,4.3384,13.0379
2.2041,29.5864,0.8573,7.5118,4.8425,7.5888
2.1783,23.6676,0.8591,7.9917,4.3007,13.0371
2.1861,25.1042,0.8679,7.9521,4.42,11.2505
2.0838,25.7631,0.8848,7.8761,4.3795,10.5562
2.1706,30.9463,0.8518,8.7516,4.2346,6.8397
2.1778,24.9404,0.8802,7.5436,4.827,11.4342
2.0352,22.1652,0.8964,7.4773,4.3476,15.4313
2.1035,23.8255,0.8821,7.7387,4.5287,12.8198
2.1643,22.0245,0.873,7.9128,4.4733,15.6902
2.2605,24.3319,0.8572,8.1399,4.6428,12.1595
2.1804,25.6158,0.8639,7.4684,4.7166,10.7055
2.1743,25.2262,0.8644,7.9507,4.4912,11.1166
2.0898,23.9185,0.8973,8.0449,4.5543,12.6943
2.1955,20.7598,0.8635,8.5721,4.1266,18.36
2.204,22.8806,0.8588,8.0423,4.2798,14.2123
2.1215,20.7742,0.894,7.7911,4.6792,18.3258
2.1694,21.9689,0.8804,8.0121,4.6586,15.7945
2.1958,26.2197,0.8627,8.3728,4.4537,10.1137
2.0758,24.2502,0.8877,8.2279,4.2155,12.2624
2.2186,28.631,0.8595,8.0547,4.6775,8.1951
2.1446,22.1106,0.8682,7.7632,4.2531,15.5308
2.1936,25.1506,0.8739,8.0401,4.5655,11.1992
2.2077,20.8441,0.8677,8.4146,4.3085,18.1606
2.1346,28.1389,0.8798,7.5808,4.6763,8.5376
2.0975,20.3695,0.8912,7.6999,4.4271,19.3297
2.1631,29.7234,0.8519,7.4042,4.5154,7.5076
2.1491,20.904,0.8668,7.9355,4.185,18.021
2.1105,24.8798,0.8736,7.5301,4.3308,11.5033
2.1387,22.4948,0.8758,8.5879,4.2278,14.85
2.1285,23.4549,0.8814,7.6734,4.4948,13.3393
2.0442,25.2189,0.8889,7.8663,4.2169,11.1245
2.0373,21.8968,0.8998,7.6222,4.4934,15.9313
2.2089,22.036,0.8704,7.7846,4.6342,15.6688
2.1466,24.6161,0.8897,7.9786,4.7578,11.812
2.1826,23.2952,0.8611,8.2929,4.2352,13.5734
2.1629,22.079,0.8749,7.8962,4.4744,15.5891
2.1971,21.2554,0.8617,8.5056,4.2271,17.2345
2.0543,31.0314,0.8636,7.3864,4.2742,6.7967
2.2513,23.0257,0.8568,7.4517,4.7188,13.9833
2.0991,25.328,0.8872,8.1203,4.3393,11.0068
2.2671,23.2562,0.8592,7.7652,4.6722,13.6316
2.1366,23.8971,0.8792,8.0899,4.458,12.723
2.0771,22.4536,0.894,7.9225,4.3348,14.9208
2.2865,25.016,0.8512,7.9351,4.7313,11.3487
2.1747,25.9257,0.8757,7.5366,4.8104,10.3953
2.0958,23.6169,0.8861,8.2234,4.2815,13.1082
2.1375,22.4293,0.8825,8.4333,4.3477,14.9627
2.0663,23.0733,0.9005,7.8992,4.4403,13.9095
2.0224,24.0445,0.9087,7.4889,4.6142,12.5275
2.2177,23.4196,0.856,7.5957,4.454,13.3904
2.1832,22.3994,0.8686,8.0821,4.2955,15.0147
2.1973,28.8781,0.8594,7.4495,4.8088,8.0312
2.1992,24.8259,0.866,8.0812,4.3889,11.5653
2.2097,24.503,0.857,8.0654,4.5416,11.9484
2.065,21.3004,0.8902,7.8501,4.2312,17.1378
2.2647,23.5302,0.8575,8.0952,4.4927,13.2311
2.2489,23.7003,0.8661,7.6637,4.9242,12.9917
2.1656,25.9307,0.8763,8.3374,4.464,10.3904
2.212,29.8947,0.8567,7.504,4.6812,7.408
2.253,22.8874,0.8521,7.6995,4.5529,14.2014
2.1192,22.8392,0.8991,8.1371,4.6454,14.2786
2.0837,24.283,0.8945,8.0934,4.4453,12.2209
2.1049,21.9863,0.8962,7.9771,4.5594,15.7618
2.0938,26.5825,0.8871,8.3745,4.4882,9.7825
2.2377,23.6987,0.8593,7.5472,4.5681,12.9938
2.0983,26.755,0.8686,7.5441,4.2683,9.631
2.2363,24.0516,0.8709,7.8636,4.9256,12.5181
2.2269,22.7353,0.8595,8.1534,4.3674,14.4473
2.0604,21.6071,0.9033,7.8648,4.4195,16.5
1.9964,22.1231,0.9114,7.859,4.3785,15.508
2.124,28.6238,0.8759,7.3803,4.6755,8.1999
2.1374,23.5401,0.8848,7.9628,4.4569,13.2169
2.2319,23.7847,0.8573,7.6604,4.4786,12.8754
2.2041,23.3473,0.8711,7.7814,4.7767,13.4963
2.0825,22.2718,0.8961,8.1238,4.4441,15.2395
2.0449,24.65,0.9047,7.7996,4.5382,11.7715
2.0115,22.3202,0.9061,7.9743,4.2358,15.1535
2.1504,24.0978,0.8787,7.9839,4.4047,12.458
2.1623,22.7357,0.8777,7.7133,4.6169,14.4467
2.1936,29.7163,0.856,8.0657,4.6155,7.5118
2.1892,24.9366,0.8802,7.8458,4.8115,11.4384
2.128,30.1473,0.8635,7.3724,4.5469,7.2649
2.2428,23.5066,0.8532,7.6919,4.4598,13.2649
2.1195,23.8695,0.8717,8.2444,4.1495,12.7602
2.1125,32.9374,0.8686,8.0296,4.5771,5.9348
2.2667,22.2765,0.8595,7.5551,4.6272,15.2311
2.1618,22.0565,0.8842,7.885,4.54,15.6306
2.2643,23.0108,0.8525,7.8858,4.7208,14.0066
2.0813,26.8811,0.8866,7.9585,4.4039,9.5224
2.1784,23.0397,0.8624,7.8195,4.3651,13.9616
2.1977,31.0295,0.8562,7.574,4.6931,6.7976
2.243,29.4917,0.8503,7.6699,4.7716,7.6457
2.1292,24.8561,0.8866,7.6526,4.693,11.5305
2.1185,22.5127,0.8716,7.5721,4.332,14.8195
2.0549,25.0769,0.894,8.0143,4.3838,11.2807
2.1508,25.8016,0.8654,7.4397,4.5222,10.5177
2.1989,30.1351,0.8622,7.4993,4.8946,7.2717
2.1649,28.5694,0.8702,7.5977,4.6359,8.2368
2.1353,24.2035,0.8719,7.5762,4.3826,12.3217
2.144,24.0687,0.8799,7.7091,4.5408,12.4959
2.209,21.9987,0.8589,7.5496,4.4594,15.7384
2.2276,26.1649,0.8612,7.7093,4.6107,10.1653
2.1253,25.7495,0.8812,7.5478,4.6315,10.5698
2.2947,23.5719,0.8532,7.7642,4.7059,13.1717
2.1897,30.8224,0.8546,7.4716,4.7049,6.903
2.1176,24.1485,0.8862,7.8936,4.5772,12.3923
2.1496,25.4963,0.8719,8.4669,4.2491,10.829
2.1565,22.5229,0.877,8.5137,4.1567,14.8021
2.124,23.0371,0.8829,8.2415,4.3838,13.9656
2.1225,26.3698,0.8866,7.8403,4.6349,9.9745
2.0405,23.5469,0.8961,8.0329,4.2223,13.2073
2.1667,24.1778,0.8775,7.3782,4.7585,12.3546
2.1801,24.2062,0.8621,8.3845,4.273,12.3183
2.0591,21.2946,0.8939,7.8046,4.2944,17.1502
2.1137,25.1873,0.8824,8.1045,4.4299,11.159
2.2263,30.4439,0.8641,7.5797,4.8304,7.1023
2.1648,23.3874,0.872,8.3905,4.3517,13.4375
2.1821,25.0395,0.873,8.0535,4.684,11.3225
2.1432,24.0239,0.866,7.5038,4.3816,12.5544
2.1582,22.8577,0.8837,7.799,4.5807,14.2488
2.0554,22.5135,0.8975,7.8503,4.3705,14.8181
1.993,25.6618,0.9059,7.834,4.3789,10.6585
2.1891,25.4986,0.8716,7.8925,4.4662,10.8266
2.2577,24.3342,0.865,7.8006,4.7109,12.1566
2.2462,25.366,0.8518,7.7364,4.6269,10.9662
2.2454,21.4252,0.8606,8.4391,4.3759,16.8736
2.1538,25.1849,0.8683,7.9711,4.3038,11.1616
2.1433,25.6399,0.855,7.5634,4.2216,10.6808
2.1346,28.2437,0.875,7.6009,4.6661,8.4628
2.0469,25.3325,0.9023,7.4875,4.5549,11.002
2.0715,22.5955,0.8962,7.4866,4.5813,14.6793
2.1437,25.1864,0.8687,8.0327,4.3209,11.16
2.2131,22.74,0.8669,7.9749,4.7074,14.4395
2.1625,29.883,0.8662,7.4157,4.7693,7.4148
2.168,21.5364,0.8714,8.5287,4.194,16.6437
2.157,25.2097,0.8597,7.7993,4.3169,11.1345
2.1042,26.0553,0.8797,7.4529,4.439,10.2696
2.0297,23.4679,0.8963,8.0195,4.1438,13.3205
2.2734,23.3325,0.8567,8.0492,4.7185,13.5181
2.0902,25.807,0.881,7.8326,4.2805,10.5124
2.1476,22.7045,0.8808,8.1434,4.4605,14.4979
2.2337,22.0649,0.8637,7.966,4.5684,15.6152
2.1771,20.4406,0.882,7.6207,4.6588,19.1471
2.2456,23.2942,0.8531,7.7034,4.5538,13.5749
2.0951,23.1894,0.9015,7.8241,4.6002,13.732
2.3198,23.3125,0.8521,7.8475,4.6983,13.5478
2.1694,24.2934,0.8818,8.0457,4.636,12.2077
2.0969,24.4962,0.8822,7.7681,4.4307,11.9566
2.2483,25.1818,0.8689,7.8677,4.8812,11.165
2.194,23.4302,0.8633,7.9569,4.3414,13.3751
2.1866,29.6727,0.871,7.6767,4.9054,7.5375
2.1713,23.2425,0.8792,7.8197,4.5949,13.6521
2.0625,21.696,0.8994,7.8206,4.4823,16.3221
2.2089,24.9196,0.8683,7.8588,4.7826,11.4578
2.1703,24.2044,0.8687,8.2367,4.4119,12.3206
2.1441,24.5442,0.8716,7.9005,4.3597,11.8984
2.2111,26.1798,0.8522,8.0221,4.2839,10.1512
2.2968,22.5846,0.8513,7.4747,4.7043,14.6976
2.156,24.2044,0.8731,8.0299,4.3417,12.3206
2.1357,29.1331,0.8772,7.4389,4.7426,7.8674
2.1551,26.0931,0.877,7.6178,4.6749,10.2335
2.038,23.8788,0.8981,7.9742,4.3732,12.7476
2.2427,23.8077,0.8646,7.88,4.6087,12.844
2.076,22.6062,0.8907,8.5012,4.2043,14.6614
2.1052,29.4871,0.856,7.3473,4.2883,7.6485
2.1767,30.9882,0.8526,7.6463,4.5465,6.8185
2.1889,22.8733,0.8751,7.6468,4.6809,14.2239
2.0585,22.465,0.8911,7.3479,4.5359,14.9012
2.17,25.9046,0.861,7.9977,4.3863,10.4159
2.1944,25.0748,0.8692,8.2125,4.6393,11.2831
2.1204,25.1969,0.8702,7.7355,4.4072,11.1485
2.2254,23.7181,0.8662,7.6691,4.8806,12.967
2.0838,24.1387,0.9011,7.9337,4.5637,12.4049
2.2078,29.3191,0.8587,7.819,4.5985,7.7511
2.0222,21.5717,0.9091,8.1412,4.3406,16.5718
2.1498,26.0488,0.857,8.3999,4.1253,10.2759
2.1278,24.0358,0.8823,8.0459,4.5836,12.5388
2.1924,25.5386,0.857,8.2696,4.3656,10.785
2.2234,25.099,0.8657,7.9903,4.8037,11.2562
2.0548,30.4387,0.8643,7.3616,4.2407,7.1052
2.1719,22.1865,0.8665,8.4849,4.1219,15.3926
2.2375,24.512,0.8587,7.823,4.6249,11.9375
2.1342,22.3198,0.8908,7.8092,4.6466,15.1541
2.1741,24.2004,0.8842,7.9259,4.6672,12.3257
2.0811,26.4896,0.8964,7.4199,4.6896,9.8656
2.2525,21.8104,0.8624,7.8421,4.5904,16.0977
2.2125,20.6047,0.8656,8.4285,4.2977,18.7361
2.1381,24.2548,0.8876,8.0529,4.6871,12.2566
2.2403,23.5048,0.8686,7.8285,4.7375,13.2674
2.0712,23.8211,0.9021,7.7789,4.5512,12.8257
2.1382,23.6072,0.8923,7.8405,4.7013,13.1219
2.2634,29.2582,0.8504,7.4947,4.8543,7.7889
2.2739,22.7187,0.8668,7.9248,4.8829,14.4746
2.0771,25.9492,0.8934,7.9482,4.5021,10.3722
2.2226,31.736,0.8574,7.5709,4.7905,6.4565
2.2101,24.2479,0.8642,7.598,4.6744,12.2653
2.149,25.257,0.8858,7.8266,4.7416,11.0832
2.1365,24.1434,0.8848,7.8552,4.5431,12.3989
2.2192,24.4525,0.8622,7.8564,4.7086,12.0101
2.0635,30.0832,0.8689,7.4247,4.2909,7.3008
2.1661,25.6294,0.878,7.6624,4.735,10.6915
2.1647,28.1572,0.8637,8.1774,4.5048,8.5244
2.1623,28.3777,0.869,8.2438,4.4629,8.3686
2.0902,24.5884,0.8921,7.5751,4.6204,11.8452
2.2254,29.6056,0.8508,7.5054,4.6121,7.5773
2.2557,29.7285,0.853,7.7262,4.8706,7.5046
