Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.44E+00,4.37E+01,9.03E-01,7.55E+00,4.94E+00,3.201820832
2.47E+00,4.14E+01,9.10E-01,7.85E+00,4.67E+00,3.588085874
2.39E+00,4.19E+01,9.55E-01,7.43E+00,4.77E+00,3.498309775
2.32E+00,4.20E+01,9.55E-01,7.53E+00,4.68E+00,3.490100007
2.36E+00,4.03E+01,9.58E-01,7.66E+00,4.82E+00,3.799691439
2.27E+00,3.99E+01,9.55E-01,7.82E+00,4.78E+00,3.899724877
2.38E+00,4.06E+01,9.58E-01,7.72E+00,4.82E+00,3.743622198
2.43E+00,3.88E+01,9.55E-01,7.70E+00,4.92E+00,4.125687285
2.45E+00,4.35E+01,9.16E-01,7.73E+00,4.71E+00,3.245032412
2.44E+00,3.95E+01,9.09E-01,7.84E+00,4.79E+00,3.985182378
2.39E+00,3.86E+01,9.48E-01,7.72E+00,4.88E+00,4.178582782
2.29E+00,4.04E+01,9.58E-01,7.71E+00,4.82E+00,3.781386774
2.36E+00,4.03E+01,9.39E-01,7.63E+00,4.88E+00,3.816233105
2.31E+00,4.20E+01,9.47E-01,7.61E+00,4.91E+00,3.491754419
2.43E+00,4.14E+01,9.33E-01,7.44E+00,4.94E+00,3.589988759
2.44E+00,3.84E+01,9.44E-01,7.62E+00,4.89E+00,4.237597531
2.41E+00,3.99E+01,9.43E-01,7.61E+00,4.84E+00,3.898541578
2.37E+00,4.16E+01,9.43E-01,7.79E+00,4.69E+00,3.568247035
2.45E+00,4.18E+01,9.34E-01,7.49E+00,4.86E+00,3.515387516
2.45E+00,3.96E+01,9.60E-01,7.69E+00,4.89E+00,3.952942791
2.47E+00,3.94E+01,9.55E-01,7.75E+00,4.86E+00,3.990763544
2.37E+00,3.98E+01,9.51E-01,7.79E+00,4.70E+00,3.90821163
2.38E+00,4.06E+01,9.51E-01,7.86E+00,4.71E+00,3.744475523
2.42E+00,4.33E+01,9.52E-01,7.37E+00,4.84E+00,3.27277174
2.46E+00,4.12E+01,9.42E-01,7.65E+00,4.77E+00,3.62541262
2.37E+00,4.39E+01,9.54E-01,7.65E+00,4.73E+00,3.173608739
2.48E+00,4.07E+01,9.23E-01,7.50E+00,4.91E+00,3.727222005
2.28E+00,4.09E+01,9.56E-01,7.59E+00,4.86E+00,3.68126649
2.33E+00,4.20E+01,9.59E-01,7.48E+00,4.85E+00,3.479396389
2.46E+00,4.07E+01,9.44E-01,7.46E+00,4.86E+00,3.735871907
2.39E+00,4.44E+01,9.57E-01,7.51E+00,4.88E+00,3.094944043
2.31E+00,4.06E+01,9.54E-01,7.70E+00,4.76E+00,3.753828836
2.42E+00,4.16E+01,9.18E-01,7.69E+00,4.89E+00,3.555932384
2.39E+00,4.12E+01,9.47E-01,7.37E+00,4.94E+00,3.63363481
2.39E+00,4.03E+01,9.36E-01,7.60E+00,4.88E+00,3.801019622
2.47E+00,4.02E+01,9.32E-01,7.64E+00,4.67E+00,3.827819711
2.34E+00,4.01E+01,9.42E-01,7.71E+00,4.81E+00,3.851091678
2.43E+00,4.26E+01,9.01E-01,7.67E+00,4.88E+00,3.390770229
2.45E+00,4.28E+01,9.22E-01,7.51E+00,4.83E+00,3.350526137
2.29E+00,4.21E+01,9.50E-01,7.93E+00,4.56E+00,3.475455878
2.47E+00,4.01E+01,9.25E-01,7.55E+00,4.88E+00,3.840544913
2.34E+00,4.10E+01,9.45E-01,7.59E+00,4.90E+00,3.668298444
2.37E+00,4.09E+01,9.57E-01,7.53E+00,4.87E+00,3.69726543
2.43E+00,4.33E+01,9.17E-01,7.74E+00,4.69E+00,3.267827179
2.35E+00,3.98E+01,9.31E-01,7.98E+00,4.61E+00,3.914623747
2.44E+00,4.00E+01,9.36E-01,7.73E+00,4.89E+00,3.875158944
2.35E+00,3.77E+01,9.56E-01,8.04E+00,4.92E+00,4.405586063
2.49E+00,4.20E+01,9.59E-01,7.44E+00,4.84E+00,3.491105184
2.48E+00,4.33E+01,9.08E-01,7.65E+00,4.71E+00,3.274930737
2.49E+00,3.93E+01,9.37E-01,7.81E+00,4.74E+00,4.019498875
2.41E+00,4.35E+01,9.32E-01,7.52E+00,4.89E+00,3.233995189
2.42E+00,4.13E+01,9.53E-01,7.60E+00,4.70E+00,3.620891273
2.31E+00,4.12E+01,9.46E-01,7.76E+00,4.73E+00,3.63912604
2.42E+00,4.04E+01,9.20E-01,7.99E+00,4.60E+00,3.794340956
2.46E+00,3.96E+01,9.51E-01,7.62E+00,4.70E+00,3.947588335
2.48E+00,3.99E+01,9.26E-01,7.72E+00,4.92E+00,3.883078265
2.42E+00,4.00E+01,9.40E-01,7.59E+00,4.76E+00,3.863099861
2.33E+00,4.09E+01,9.51E-01,7.71E+00,4.84E+00,3.697453346
2.32E+00,4.11E+01,9.49E-01,7.75E+00,4.84E+00,3.654459795
2.42E+00,4.02E+01,9.57E-01,7.53E+00,4.83E+00,3.826177033
2.35E+00,4.02E+01,9.50E-01,7.78E+00,4.70E+00,3.834715535
2.49E+00,4.41E+01,9.18E-01,7.61E+00,4.88E+00,3.146379539
2.34E+00,4.12E+01,9.55E-01,7.55E+00,4.95E+00,3.626071551
2.43E+00,3.80E+01,9.50E-01,7.74E+00,4.88E+00,4.326434853
2.48E+00,3.97E+01,9.17E-01,7.71E+00,4.75E+00,3.936003791
2.48E+00,4.14E+01,9.41E-01,7.54E+00,4.87E+00,3.591310875
2.44E+00,3.94E+01,9.40E-01,7.59E+00,4.93E+00,4.000435142
2.35E+00,4.14E+01,9.45E-01,7.56E+00,4.94E+00,3.590391976
2.50E+00,4.06E+01,8.86E-01,7.82E+00,4.81E+00,3.74573132
2.49E+00,4.31E+01,9.48E-01,7.67E+00,4.69E+00,3.297871697
2.48E+00,4.08E+01,9.27E-01,7.68E+00,4.78E+00,3.713986567
2.39E+00,3.97E+01,9.56E-01,7.83E+00,4.71E+00,3.93253816
2.44E+00,4.20E+01,9.35E-01,7.41E+00,4.93E+00,3.483890981
2.37E+00,4.17E+01,9.57E-01,7.55E+00,4.88E+00,3.541279808
2.41E+00,4.01E+01,9.36E-01,7.62E+00,4.91E+00,3.846422924
2.27E+00,4.58E+01,9.53E-01,7.48E+00,4.81E+00,2.907854311
2.31E+00,4.25E+01,9.54E-01,7.45E+00,4.76E+00,3.398691028
2.48E+00,4.12E+01,9.33E-01,7.65E+00,4.62E+00,3.635890688
2.48E+00,4.20E+01,8.92E-01,7.72E+00,4.84E+00,3.484918829
2.49E+00,4.19E+01,9.35E-01,7.56E+00,4.87E+00,3.506875678
2.46E+00,4.24E+01,9.49E-01,7.56E+00,4.79E+00,3.420634725
2.45E+00,4.32E+01,9.50E-01,7.47E+00,4.89E+00,3.284984383
2.39E+00,4.03E+01,9.25E-01,7.75E+00,4.75E+00,3.81929975
2.48E+00,3.95E+01,9.35E-01,7.64E+00,4.78E+00,3.977051594
2.42E+00,4.08E+01,9.53E-01,7.73E+00,4.92E+00,3.7005941
2.49E+00,4.10E+01,9.20E-01,7.63E+00,4.81E+00,3.664620935
2.38E+00,3.92E+01,9.49E-01,7.74E+00,4.86E+00,4.042753117
2.41E+00,4.33E+01,9.40E-01,7.60E+00,4.95E+00,3.263117591
2.44E+00,4.06E+01,9.42E-01,7.44E+00,4.93E+00,3.751438126
2.38E+00,4.05E+01,9.35E-01,7.77E+00,4.75E+00,3.768538077
2.42E+00,3.73E+01,9.60E-01,7.64E+00,4.86E+00,4.50554107
2.39E+00,4.37E+01,9.38E-01,7.57E+00,4.69E+00,3.20478805
2.39E+00,4.03E+01,9.53E-01,7.50E+00,4.74E+00,3.807900413
2.28E+00,3.97E+01,9.60E-01,7.71E+00,4.82E+00,3.941666909
2.44E+00,4.09E+01,9.39E-01,7.69E+00,4.64E+00,3.697442247
2.40E+00,4.10E+01,9.50E-01,7.54E+00,4.79E+00,3.677508916
2.47E+00,4.06E+01,9.28E-01,7.77E+00,4.85E+00,3.746739135
2.49E+00,4.11E+01,9.27E-01,7.69E+00,4.89E+00,3.646684305
2.41E+00,4.10E+01,9.46E-01,7.69E+00,4.79E+00,3.673994674
2.46E+00,4.08E+01,9.59E-01,7.48E+00,4.87E+00,3.706331892
2.41E+00,3.87E+01,9.56E-01,7.50E+00,4.84E+00,4.162426054
2.45E+00,4.18E+01,9.33E-01,7.49E+00,4.82E+00,3.524951932
2.39E+00,4.16E+01,9.41E-01,7.47E+00,4.80E+00,3.568077045
2.46E+00,3.90E+01,9.49E-01,7.69E+00,4.76E+00,4.085047022
2.46E+00,3.82E+01,9.49E-01,7.66E+00,4.70E+00,4.283202496
2.26E+00,3.96E+01,9.59E-01,7.89E+00,4.58E+00,3.945652647
2.34E+00,4.15E+01,9.43E-01,7.66E+00,4.68E+00,3.583153986
2.44E+00,4.02E+01,9.31E-01,7.57E+00,4.88E+00,3.834780053
2.50E+00,3.95E+01,9.37E-01,7.63E+00,4.85E+00,3.985803389
2.29E+00,4.54E+01,9.57E-01,7.40E+00,4.86E+00,2.958767068
2.47E+00,4.23E+01,9.38E-01,7.55E+00,4.85E+00,3.436655633
2.46E+00,4.02E+01,9.47E-01,7.43E+00,4.87E+00,3.820849287
2.50E+00,4.01E+01,9.54E-01,7.57E+00,4.75E+00,3.847535605
2.44E+00,3.74E+01,9.40E-01,8.10E+00,4.59E+00,4.473532961
2.48E+00,4.20E+01,9.43E-01,7.50E+00,4.90E+00,3.492418414
2.34E+00,4.28E+01,9.42E-01,7.71E+00,4.92E+00,3.349018133
2.35E+00,3.95E+01,9.49E-01,7.68E+00,4.89E+00,3.98369879
2.43E+00,4.13E+01,9.30E-01,7.57E+00,4.76E+00,3.609875918
2.34E+00,4.17E+01,9.45E-01,7.69E+00,4.76E+00,3.540374553
2.42E+00,4.13E+01,9.37E-01,7.59E+00,4.83E+00,3.62314185
2.47E+00,4.31E+01,9.14E-01,7.55E+00,4.84E+00,3.307752347
2.44E+00,4.30E+01,9.17E-01,7.58E+00,4.88E+00,3.321996843
2.46E+00,4.26E+01,9.25E-01,7.74E+00,4.77E+00,3.382603942
2.28E+00,4.13E+01,9.56E-01,7.54E+00,4.84E+00,3.623644649
2.48E+00,4.09E+01,9.46E-01,7.62E+00,4.76E+00,3.682146304
2.45E+00,4.18E+01,9.44E-01,7.53E+00,4.69E+00,3.514286897
2.41E+00,4.13E+01,9.27E-01,7.66E+00,4.77E+00,3.619519367
2.41E+00,4.20E+01,9.50E-01,7.53E+00,4.76E+00,3.483957269
2.36E+00,4.28E+01,9.56E-01,7.37E+00,4.79E+00,3.355507299
2.39E+00,4.00E+01,9.53E-01,7.78E+00,4.87E+00,3.874620881
2.44E+00,4.15E+01,9.27E-01,7.60E+00,4.90E+00,3.580627708
2.45E+00,3.98E+01,9.43E-01,7.58E+00,4.93E+00,3.914659681
2.50E+00,4.00E+01,9.51E-01,7.51E+00,4.91E+00,3.869298375
2.36E+00,3.97E+01,9.48E-01,7.57E+00,4.93E+00,3.937874951
2.40E+00,4.00E+01,9.52E-01,7.58E+00,4.87E+00,3.860550439
2.46E+00,4.02E+01,9.39E-01,7.44E+00,4.91E+00,3.828719696
2.46E+00,4.19E+01,9.60E-01,7.37E+00,4.89E+00,3.505461107
2.47E+00,3.97E+01,9.50E-01,7.66E+00,4.73E+00,3.925890865
2.30E+00,4.49E+01,9.44E-01,7.37E+00,4.77E+00,3.025963374
2.45E+00,4.11E+01,9.39E-01,7.36E+00,4.93E+00,3.644005603
2.29E+00,4.38E+01,9.45E-01,7.53E+00,4.82E+00,3.185751066
2.49E+00,4.01E+01,9.41E-01,7.52E+00,4.94E+00,3.840126325
2.46E+00,4.05E+01,9.41E-01,7.42E+00,4.91E+00,3.769923917
2.40E+00,3.96E+01,9.51E-01,7.65E+00,4.87E+00,3.950531047
2.48E+00,4.04E+01,9.20E-01,7.68E+00,4.83E+00,3.787189526
2.43E+00,4.47E+01,9.48E-01,7.38E+00,4.73E+00,3.061033333
2.45E+00,4.45E+01,9.49E-01,7.60E+00,4.74E+00,3.08218069
2.31E+00,4.46E+01,9.58E-01,7.39E+00,4.85E+00,3.073004937
2.41E+00,4.08E+01,9.20E-01,7.73E+00,4.89E+00,3.714937951
2.44E+00,3.93E+01,9.42E-01,7.75E+00,4.79E+00,4.015685703
2.48E+00,4.33E+01,9.17E-01,7.62E+00,4.82E+00,3.27605376
2.42E+00,3.90E+01,9.59E-01,7.48E+00,4.86E+00,4.087372558
2.44E+00,4.06E+01,9.39E-01,7.54E+00,4.90E+00,3.752643783
2.42E+00,4.25E+01,9.36E-01,7.42E+00,4.86E+00,3.403984016
2.37E+00,3.92E+01,9.54E-01,7.90E+00,4.83E+00,4.054184081
2.39E+00,3.99E+01,9.57E-01,7.39E+00,4.92E+00,3.899645083
2.48E+00,4.10E+01,9.10E-01,7.79E+00,4.70E+00,3.67658763
2.43E+00,4.33E+01,9.47E-01,7.63E+00,4.76E+00,3.267041464
2.42E+00,4.01E+01,9.50E-01,7.45E+00,4.88E+00,3.848877752
2.41E+00,3.85E+01,9.54E-01,7.73E+00,4.73E+00,4.192182671
2.37E+00,4.05E+01,9.56E-01,7.58E+00,4.71E+00,3.775501196
2.42E+00,4.20E+01,9.38E-01,7.61E+00,4.85E+00,3.480423027
2.40E+00,3.90E+01,9.56E-01,7.85E+00,4.75E+00,4.080386523
2.46E+00,4.27E+01,9.23E-01,7.64E+00,4.93E+00,3.372292116
2.40E+00,4.00E+01,9.34E-01,7.57E+00,4.90E+00,3.868895557
2.41E+00,4.12E+01,9.56E-01,7.43E+00,4.85E+00,3.640592902
2.45E+00,4.03E+01,9.19E-01,7.63E+00,4.88E+00,3.811883266
2.36E+00,4.23E+01,9.32E-01,7.60E+00,4.84E+00,3.427340364
2.29E+00,4.10E+01,9.60E-01,7.73E+00,4.78E+00,3.668777946
2.48E+00,4.03E+01,9.25E-01,7.86E+00,4.86E+00,3.812035224
2.47E+00,4.24E+01,9.45E-01,7.48E+00,4.91E+00,3.41500131
2.44E+00,4.36E+01,9.22E-01,7.57E+00,4.89E+00,3.22092473
2.44E+00,4.29E+01,9.15E-01,7.72E+00,4.69E+00,3.339437754
2.45E+00,4.18E+01,9.40E-01,7.50E+00,4.77E+00,3.5286319
2.32E+00,4.16E+01,9.44E-01,7.58E+00,4.93E+00,3.557537574
2.42E+00,3.91E+01,9.49E-01,7.49E+00,4.85E+00,4.063319565
2.36E+00,4.16E+01,9.53E-01,7.75E+00,4.87E+00,3.561664004
2.46E+00,4.25E+01,9.34E-01,7.37E+00,4.92E+00,3.406081678
2.41E+00,4.06E+01,9.34E-01,7.56E+00,4.83E+00,3.753858576
2.39E+00,3.91E+01,9.36E-01,7.82E+00,4.66E+00,4.065349654
2.30E+00,4.00E+01,9.52E-01,7.74E+00,4.87E+00,3.86332461
2.46E+00,4.03E+01,9.40E-01,7.57E+00,4.89E+00,3.800280217
2.46E+00,3.91E+01,9.29E-01,7.63E+00,4.77E+00,4.067449266
2.48E+00,4.02E+01,9.56E-01,7.64E+00,4.94E+00,3.822288343
2.41E+00,4.13E+01,9.36E-01,7.52E+00,4.87E+00,3.610645343
2.34E+00,3.97E+01,9.49E-01,7.70E+00,4.84E+00,3.940888048
2.39E+00,4.34E+01,9.29E-01,7.47E+00,4.85E+00,3.256751484
2.40E+00,4.10E+01,9.41E-01,7.46E+00,4.92E+00,3.677526243
2.49E+00,3.87E+01,9.21E-01,7.81E+00,4.67E+00,4.161678345
2.42E+00,4.15E+01,9.55E-01,7.56E+00,4.64E+00,3.57882812
2.43E+00,3.90E+01,9.59E-01,7.79E+00,4.68E+00,4.09194652
2.36E+00,4.14E+01,9.48E-01,7.70E+00,4.85E+00,3.600565376
2.44E+00,4.29E+01,9.54E-01,7.38E+00,4.80E+00,3.341931447
2.37E+00,4.13E+01,9.37E-01,7.77E+00,4.73E+00,3.611539318
2.45E+00,3.91E+01,9.53E-01,7.61E+00,4.87E+00,4.075435463
2.41E+00,4.15E+01,9.48E-01,7.42E+00,4.91E+00,3.584006393
2.44E+00,4.13E+01,9.34E-01,7.47E+00,4.87E+00,3.60704077
2.44E+00,4.10E+01,9.46E-01,7.62E+00,4.84E+00,3.670816207
2.41E+00,3.74E+01,9.52E-01,7.69E+00,4.81E+00,4.478742147
2.47E+00,3.95E+01,9.54E-01,7.52E+00,4.87E+00,3.972572391
2.33E+00,4.05E+01,9.50E-01,7.63E+00,4.64E+00,3.775704412
2.35E+00,3.87E+01,9.58E-01,7.69E+00,4.88E+00,4.152999494
2.36E+00,3.87E+01,9.41E-01,7.94E+00,4.67E+00,4.157531338
2.44E+00,4.08E+01,9.25E-01,7.68E+00,4.73E+00,3.71959499
2.43E+00,3.94E+01,9.53E-01,7.56E+00,4.90E+00,3.999712115
2.46E+00,4.07E+01,9.40E-01,7.54E+00,4.88E+00,3.732036458
2.40E+00,4.23E+01,9.36E-01,7.64E+00,4.75E+00,3.435556773
2.49E+00,4.21E+01,9.44E-01,7.58E+00,4.84E+00,3.474993302
2.43E+00,3.87E+01,9.53E-01,7.82E+00,4.74E+00,4.146613684
2.46E+00,3.98E+01,9.21E-01,7.84E+00,4.79E+00,3.911083354
2.46E+00,3.90E+01,9.34E-01,7.53E+00,4.90E+00,4.079199737
2.47E+00,4.06E+01,9.55E-01,7.61E+00,4.84E+00,3.757715855
2.37E+00,4.16E+01,9.40E-01,7.60E+00,4.95E+00,3.56335401
2.41E+00,4.14E+01,9.26E-01,7.66E+00,4.79E+00,3.590211029
2.44E+00,4.07E+01,9.51E-01,7.56E+00,4.84E+00,3.721179451
2.44E+00,4.06E+01,9.57E-01,7.50E+00,4.90E+00,3.757605765
2.36E+00,4.19E+01,9.39E-01,7.54E+00,4.89E+00,3.498067658
2.44E+00,3.98E+01,9.53E-01,7.53E+00,4.90E+00,3.919324306
2.30E+00,4.22E+01,9.56E-01,7.64E+00,4.91E+00,3.460364943
2.39E+00,4.06E+01,9.56E-01,7.44E+00,4.88E+00,3.754381555
2.45E+00,4.36E+01,9.25E-01,7.41E+00,4.84E+00,3.221701166
2.45E+00,4.43E+01,9.25E-01,7.69E+00,4.78E+00,3.119960775
2.31E+00,4.29E+01,9.51E-01,7.53E+00,4.86E+00,3.338176245
2.48E+00,4.04E+01,9.22E-01,7.70E+00,4.88E+00,3.781657635
2.45E+00,4.09E+01,9.32E-01,7.62E+00,4.95E+00,3.699386489
2.34E+00,4.12E+01,9.56E-01,7.49E+00,4.82E+00,3.626504701
2.49E+00,3.95E+01,9.54E-01,7.57E+00,4.83E+00,3.96866378
2.43E+00,4.14E+01,9.59E-01,7.47E+00,4.75E+00,3.598878654
2.46E+00,4.16E+01,9.59E-01,7.40E+00,4.86E+00,3.552058081
2.46E+00,4.15E+01,9.50E-01,7.62E+00,4.79E+00,3.582817805
2.39E+00,4.13E+01,9.52E-01,7.42E+00,4.85E+00,3.609934252
2.31E+00,4.22E+01,9.47E-01,7.59E+00,4.93E+00,3.458142708
2.42E+00,4.05E+01,9.44E-01,7.57E+00,4.83E+00,3.764174066
2.41E+00,4.13E+01,9.59E-01,7.36E+00,4.82E+00,3.606888197
2.41E+00,4.18E+01,9.47E-01,7.38E+00,4.88E+00,3.5171035
2.43E+00,4.12E+01,9.53E-01,7.55E+00,4.91E+00,3.62714517
2.32E+00,3.16E+01,9.51E-01,9.28E+00,3.95E+00,6.501051679
2.42E+00,3.98E+01,9.39E-01,7.69E+00,4.83E+00,3.921231636
2.24E+00,4.51E+01,9.59E-01,7.67E+00,4.82E+00,3.000718841
2.43E+00,4.19E+01,9.49E-01,7.60E+00,4.78E+00,3.501652731
2.37E+00,3.90E+01,9.56E-01,7.75E+00,4.60E+00,4.079893322
2.34E+00,4.01E+01,9.60E-01,7.60E+00,4.85E+00,3.853258811
2.43E+00,4.20E+01,9.37E-01,7.58E+00,4.89E+00,3.491328149
2.49E+00,4.15E+01,9.26E-01,7.59E+00,4.71E+00,3.584551786
2.45E+00,4.24E+01,9.32E-01,7.59E+00,4.92E+00,3.416146101
2.49E+00,4.12E+01,9.40E-01,7.64E+00,4.90E+00,3.636752307
2.40E+00,3.99E+01,9.42E-01,7.77E+00,4.85E+00,3.883034038
2.40E+00,4.16E+01,9.44E-01,7.60E+00,4.73E+00,3.555465216
2.39E+00,4.13E+01,9.37E-01,7.56E+00,4.93E+00,3.621481574
2.45E+00,4.07E+01,9.05E-01,7.78E+00,4.84E+00,3.723200171
2.42E+00,3.87E+01,9.35E-01,7.68E+00,4.90E+00,4.146122486
2.47E+00,4.32E+01,9.01E-01,7.62E+00,4.90E+00,3.287525414
2.42E+00,4.24E+01,9.43E-01,7.70E+00,4.78E+00,3.425603998
2.42E+00,4.23E+01,9.26E-01,7.54E+00,4.81E+00,3.437902097
2.31E+00,4.08E+01,9.50E-01,7.73E+00,4.75E+00,3.707060354
2.36E+00,4.23E+01,9.42E-01,7.69E+00,4.91E+00,3.433138512
2.48E+00,4.02E+01,9.31E-01,7.56E+00,4.91E+00,3.830547015
2.43E+00,4.00E+01,9.40E-01,7.67E+00,4.88E+00,3.870316647
2.38E+00,4.23E+01,9.57E-01,7.65E+00,4.74E+00,3.439845408
2.45E+00,4.05E+01,9.11E-01,7.76E+00,4.79E+00,3.759244434
2.42E+00,4.01E+01,9.58E-01,7.50E+00,4.82E+00,3.859903868
2.47E+00,3.90E+01,9.53E-01,7.80E+00,4.86E+00,4.077181668
2.47E+00,3.87E+01,9.55E-01,7.78E+00,4.72E+00,4.146607057
2.44E+00,3.97E+01,9.59E-01,7.61E+00,4.74E+00,3.944204324
2.38E+00,4.09E+01,9.44E-01,7.61E+00,4.80E+00,3.694367693
2.42E+00,4.02E+01,9.48E-01,7.82E+00,4.87E+00,3.83328597
2.44E+00,3.97E+01,9.53E-01,7.54E+00,4.84E+00,3.923844152
2.48E+00,4.14E+01,9.45E-01,7.63E+00,4.92E+00,3.587937826
2.47E+00,4.21E+01,9.33E-01,7.44E+00,4.86E+00,3.468489537
2.45E+00,4.08E+01,9.59E-01,7.42E+00,4.94E+00,3.718751652
2.34E+00,4.16E+01,9.57E-01,7.69E+00,4.86E+00,3.553643959
2.45E+00,3.97E+01,9.52E-01,7.75E+00,4.75E+00,3.926631991
2.33E+00,4.21E+01,9.57E-01,7.38E+00,4.91E+00,3.475671112
2.34E+00,4.11E+01,9.60E-01,7.58E+00,4.84E+00,3.644191347
2.43E+00,4.04E+01,9.21E-01,7.74E+00,4.78E+00,3.793720509
2.45E+00,3.92E+01,9.27E-01,8.02E+00,4.66E+00,4.036421394
2.46E+00,4.46E+01,9.09E-01,7.55E+00,4.82E+00,3.070608226
2.41E+00,4.11E+01,9.30E-01,7.90E+00,4.59E+00,3.657745782
2.41E+00,3.96E+01,9.51E-01,7.48E+00,4.85E+00,3.960921474
2.45E+00,4.17E+01,9.28E-01,7.74E+00,4.88E+00,3.548691462
2.36E+00,4.00E+01,9.38E-01,7.66E+00,4.87E+00,3.873539098
2.35E+00,4.11E+01,9.25E-01,7.71E+00,4.80E+00,3.652713191
2.47E+00,3.88E+01,9.36E-01,7.66E+00,4.84E+00,4.144559351
2.39E+00,4.48E+01,9.24E-01,7.52E+00,4.81E+00,3.045714985
2.43E+00,3.90E+01,9.40E-01,7.58E+00,4.81E+00,4.089851323
2.40E+00,4.17E+01,9.50E-01,7.67E+00,4.78E+00,3.543750516
2.47E+00,4.07E+01,9.26E-01,7.63E+00,4.78E+00,3.729866097
2.39E+00,3.93E+01,9.54E-01,7.54E+00,4.90E+00,4.01711434
2.50E+00,4.14E+01,9.17E-01,7.60E+00,4.85E+00,3.594200718
2.47E+00,4.21E+01,9.24E-01,7.64E+00,4.77E+00,3.47411661
2.32E+00,4.03E+01,9.56E-01,7.61E+00,4.66E+00,3.814251589
2.43E+00,4.05E+01,9.50E-01,7.48E+00,4.83E+00,3.763659389
2.46E+00,3.98E+01,9.34E-01,7.73E+00,4.80E+00,3.907148194
2.42E+00,4.16E+01,9.43E-01,7.87E+00,4.63E+00,3.561539432
2.50E+00,3.94E+01,9.46E-01,7.71E+00,4.71E+00,4.009005247
2.37E+00,4.01E+01,9.54E-01,7.61E+00,4.84E+00,3.857466881
2.40E+00,4.44E+01,9.33E-01,7.50E+00,4.88E+00,3.097169014
2.39E+00,4.35E+01,9.44E-01,7.41E+00,4.78E+00,3.243306176
