Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.3808,27.8801,0.9357,7.7069,4.3174,8.051
2.3549,31.1687,0.9542,7.8906,4.6813,6.2414
2.3228,26.296,0.8967,7.3802,3.9142,9.2371
2.2602,29.8684,0.9133,8.0746,3.9003,6.872
2.4157,26.3582,0.9184,7.4976,4.1784,9.1855
2.4349,34.6388,0.8848,7.3998,4.4958,4.9425
2.2095,29.8858,0.9398,7.7352,3.9223,6.8628
2.3712,28.5458,0.9044,7.6266,3.9165,7.6228
2.1683,22.2731,0.9518,7.7963,3.6253,13.8873
2.3761,26.7152,0.9273,7.5478,4.3388,8.8977
2.1092,29.9837,0.9508,7.869,3.9186,6.8121
2.2172,30.7398,0.9526,7.6869,3.7387,6.439
2.4406,28.7417,0.8802,7.4763,4.2932,7.5037
2.3203,34.0492,0.938,7.3954,4.4339,5.1314
2.456,23.3518,0.9002,7.4251,4.4119,12.328
2.4041,21.8003,0.9242,7.7451,4.2621,14.671
2.3635,28.8909,0.9375,7.5288,3.9309,7.4148
2.3886,31.6608,0.948,7.7448,4.7765,6.0264
2.1133,27.8392,0.9458,7.5114,3.7331,8.0786
2.3541,34.3672,0.9598,7.9226,4.6111,5.0281
2.3793,29.1208,0.9452,7.7581,4.1802,7.2812
2.2623,26.9976,0.9532,7.5623,4.2954,8.6799
2.2717,36.1712,0.8875,7.4356,4.3313,4.5
2.3111,28.8872,0.946,7.6258,4.0586,7.417
2.3769,31.0257,0.9178,7.5979,4.1513,6.3062
2.3627,31.894,0.9298,7.491,4.2255,5.9285
2.3609,30.1506,0.9074,7.7553,4.2086,6.7268
2.1231,21.6531,0.9544,7.5877,3.6187,14.9293
2.2887,28.1881,0.9303,7.7424,4.1737,7.8483
2.4224,37.3703,0.8894,7.4044,4.5269,4.1957
2.3058,22.6906,0.9228,7.671,3.7411,13.2488
2.4821,35.0128,0.9523,7.4759,4.8455,4.8284
2.3061,26.0216,0.9093,7.5193,3.9532,9.4706
2.319,23.8054,0.9226,7.9109,4.0362,11.7534
2.315,31.3121,0.9285,7.5441,4.0545,6.1775
2.0556,24.8551,0.9451,7.6302,4.0646,10.575
2.3468,26.8866,0.9372,7.6702,4.319,8.7645
2.3126,22.0565,0.9316,7.7929,4.1223,14.2379
2.2704,31.9815,0.9428,7.474,4.2114,5.8924
2.3282,33.0949,0.9556,7.3629,4.2663,5.4621
2.3145,35.3748,0.9327,7.3827,4.5482,4.7218
2.4358,24.3693,0.9422,7.7592,4.1482,11.0961
2.3579,30.9631,0.9245,7.4958,4.6613,6.3349
2.3413,21.5301,0.9594,7.8791,4.0949,15.1507
2.3865,33.5556,0.9527,8.0071,4.7771,5.2983
2.248,28.7505,0.9285,7.4007,3.8179,7.4984
2.4507,27.8506,0.8902,7.4538,3.8886,8.0709
2.3538,31.0608,0.9012,7.6933,4.1467,6.2902
2.1387,27.9527,0.9402,7.933,3.6954,8.0025
2.38,20.0786,0.9402,7.5403,3.949,18.2096
2.3179,29.6226,0.9339,7.6504,4.0229,7.0024
2.3939,23.6965,0.9397,7.4574,4.5647,11.8875
2.3963,25.6402,0.9061,7.7073,4.0843,9.8108
2.1964,25.9181,0.9543,7.5688,3.8194,9.5611
2.328,28.5505,0.9479,7.5652,4.5469,7.6199
2.324,21.4392,0.9252,7.6234,4.0924,15.3177
2.3192,24.9521,0.9328,7.5868,3.9728,10.4755
2.4698,28.1014,0.8568,7.4088,3.979,7.9046
2.4166,28.3483,0.9117,7.5452,4.1888,7.746
2.2338,38.4925,0.9594,7.5318,4.6413,3.9393
2.3577,29.4054,0.948,7.6247,4.3737,7.121
2.4367,27.9242,0.9037,7.4778,4.1662,8.0215
2.3106,25.787,0.9064,7.67,3.9491,9.6776
2.3121,23.3083,0.9272,7.3737,3.8907,12.3855
2.398,27.1982,0.911,7.3655,3.8436,8.5303
2.4351,24.3674,0.8923,7.3912,3.9099,11.0981
2.3567,22.2616,0.9171,7.5053,3.8494,13.9056
2.3006,25.1353,0.9551,7.7151,4.2144,10.2918
2.3518,28.9544,0.9425,7.6552,4.0136,7.3776
2.2997,22.8764,0.9478,8.1501,3.8563,12.9794
2.184,31.6407,0.9393,7.6309,4.0347,6.0349
2.1577,30.6144,0.955,7.4011,3.8945,6.4986
2.2867,22.1237,0.9412,7.6448,3.991,14.1276
2.4022,21.7511,0.9082,7.8671,4.0908,14.7565
2.2673,30.8404,0.9457,7.8956,3.9641,6.3918
2.3494,29.213,0.9023,7.5126,3.7949,7.2287
2.357,34.6037,0.9498,7.756,4.5682,4.9535
2.3097,23.9549,0.9407,7.6046,4.167,11.5732
2.403,22.7898,0.9105,7.7231,4.2815,13.1038
2.3331,32.2502,0.9567,7.3857,4.7839,5.7838
2.3984,34.574,0.9541,7.4528,4.8611,4.9627
2.3445,26.4668,0.9401,7.3991,3.8904,9.0963
2.4296,22.2504,0.9245,7.6018,3.9346,13.9233
2.3265,25.7056,0.9554,7.9993,4.1146,9.7511
2.1754,22.6532,0.9563,7.5638,3.7691,13.3041
2.1685,30.6041,0.9369,7.5771,3.8551,6.5035
2.3943,38.7252,0.9226,7.4882,4.6045,3.8892
2.028,30.6504,0.9595,7.7999,3.7203,6.4814
2.2586,30.9111,0.9339,7.595,4.7447,6.3589
2.3634,22.4302,0.9378,7.5132,4.0318,13.6414
2.1341,28.2919,0.954,7.6301,3.6765,7.7818
2.269,35.2629,0.9137,7.6099,4.1406,4.7543
2.2715,28.7024,0.929,7.3885,4.0626,7.5273
2.2947,38.3423,0.9348,7.3887,4.3443,3.9722
2.39,26.45,0.9085,7.8264,4.1189,9.1101
2.4288,21.2654,0.8979,7.4626,4.0437,15.6452
2.3831,35.589,0.9302,7.3594,4.6576,4.6605
2.2368,27.1762,0.9496,7.9764,3.8365,8.5465
2.3579,30.5102,0.9153,7.9595,4.3188,6.5488
2.2365,22.8404,0.9415,7.8831,3.8938,13.0308
2.2783,34.982,0.9331,7.3863,4.463,4.8376
2.2511,30.3897,0.9128,7.711,3.768,6.6076
2.3064,29.2762,0.9548,7.6246,4.3287,7.193
2.2656,32.6126,0.898,7.4294,4.2238,5.6422
2.4681,24.1327,0.9553,7.3798,4.7291,11.3647
2.3407,34.1664,0.9563,7.4348,4.575,5.0929
2.2953,21.2735,0.9453,7.966,3.791,15.6297
2.2698,28.3183,0.9528,7.519,4.333,7.7651
2.4111,30.3183,0.8961,7.4192,4.1622,6.6428
2.3333,33.4274,0.9292,7.5677,4.5486,5.3431
2.4407,22.4647,0.9544,7.6541,4.1838,13.5883
2.1982,28.5213,0.9417,7.8263,4.1554,7.638
2.3093,24.1871,0.9181,7.4961,3.8611,11.3019
2.4236,30.3406,0.9572,7.577,4.4414,6.6318
2.4187,34.1213,0.9265,7.5823,4.381,5.1077
2.3535,35.235,0.9428,7.7671,4.6002,4.7625
2.1007,23.5057,0.9557,7.7611,4.1978,12.1283
2.3356,32.0148,0.9505,7.6931,4.6998,5.8788
2.1599,25.128,0.9571,8.0624,3.9175,10.2991
2.3468,23.903,0.9503,8.0813,4.2253,11.6353
2.3085,20.6427,0.9467,7.6465,4.2382,16.9139
2.3308,22.6604,0.9506,7.6531,3.9272,13.2933
2.283,35.918,0.9391,7.6657,4.405,4.5687
2.4321,34.0155,0.9508,7.5722,4.6916,5.1425
2.2532,29.7336,0.9305,8.0606,3.9084,6.943
2.4257,33.9626,0.9167,7.4669,4.8619,5.16
2.4266,21.735,0.9378,7.3413,4.0004,14.7847
2.4131,34.2666,0.9496,7.6941,4.6847,5.0604
2.3848,24.8435,0.9531,7.5162,4.2325,10.587
2.2717,20.7911,0.9578,7.9728,3.9836,16.5972
2.3454,25.3169,0.9484,7.7738,4.4895,10.1146
2.3671,35.7869,0.9345,7.7943,4.7034,4.6049
2.4369,21.7231,0.9104,7.6844,4.1866,14.8055
2.3025,23.0613,0.9359,7.7272,3.963,12.7197
2.2064,22.9515,0.9303,7.5683,3.6709,12.8728
2.2272,29.4118,0.9522,7.8849,3.8011,7.1174
2.2964,24.9424,0.9395,7.4952,4.0635,10.4854
2.3718,22.4422,0.9218,7.9866,3.8814,13.6229
2.3621,24.7319,0.9215,7.9726,4.1271,10.7034
2.2104,23.7231,0.9179,7.6813,3.7287,11.8545
2.3554,27.6789,0.8876,7.6455,3.9772,8.1879
2.3444,32.6668,0.9285,7.5205,4.6931,5.6215
2.405,24.3566,0.949,7.7382,4.5652,11.1102
2.4372,24.1318,0.9299,7.5758,4.4217,11.3657
2.333,29.3671,0.9146,7.6418,3.9791,7.1422
2.2288,28.6064,0.9291,7.8417,3.7676,7.5857
2.3393,23.7616,0.93,7.7363,4.4767,11.807
2.3998,26.0443,0.9019,7.4415,3.8709,9.4509
2.4158,39.0643,0.927,7.4668,4.6826,3.8181
2.1628,21.7753,0.9329,7.6293,3.6235,14.7143
2.2936,33.7072,0.9111,7.5733,4.2822,5.2461
2.2253,30.8789,0.9561,7.3513,3.7275,6.3738
2.2758,28.2326,0.9365,7.5697,4.251,7.8197
2.4743,29.0925,0.8895,7.4233,4.2843,7.2975
2.3904,32.2259,0.9593,7.9223,4.8879,5.7935
2.3662,32.1736,0.8969,7.3844,4.6447,5.8144
2.265,27.4547,0.9344,7.8768,4.3237,8.3448
2.3553,33.617,0.9583,7.7549,4.7342,5.2771
2.4374,29.154,0.9186,7.7276,4.3377,7.2622
2.2023,27.0849,0.9463,7.8476,3.8588,8.6143
2.3688,32.2279,0.9469,8.0971,4.4438,5.7927
2.0969,34.1932,0.942,7.714,3.9687,5.0842
2.2239,28.7328,0.951,7.4573,3.7622,7.509
2.3526,32.1224,0.9327,7.6096,4.4315,5.835
2.2651,31.0349,0.9318,7.7157,4.2516,6.302
2.3145,30.4298,0.8906,7.8616,3.8118,6.5879
2.3274,27.5373,0.9368,7.8086,3.9287,8.2865
2.437,33.4666,0.9408,7.8993,4.9028,5.3294
2.4249,33.2427,0.9458,7.3743,4.9323,5.4087
2.4464,33.9426,0.9394,7.8141,4.8579,5.1667
2.1879,28.271,0.9253,7.6021,3.8729,7.7952
2.4131,23.7651,0.9497,7.967,4.4317,11.8028
2.3682,29.7132,0.8888,7.7065,4.0219,6.9539
2.2578,33.8527,0.9556,7.6654,4.4156,5.1968
2.2988,26.3898,0.9145,7.7286,3.8523,9.1594
2.0911,29.0398,0.9442,7.4699,3.6625,7.3279
2.4353,26.1145,0.9326,7.3482,4.5464,9.3905
2.3817,36.4401,0.9027,7.5566,4.5575,4.4288
2.4275,28.8988,0.9463,7.3995,4.0312,7.4102
2.4712,25.6363,0.8835,7.4627,4.5986,9.8144
2.4448,24.7559,0.9083,7.6463,4.3094,10.6782
2.1964,28.081,0.9407,7.6556,3.8919,7.9179
2.3883,30.9364,0.9427,7.5648,4.3155,6.3472
2.2933,24.0706,0.941,7.7862,4.2271,11.4368
2.1068,33.8313,0.9372,7.4465,3.7764,5.204
2.4144,32.4474,0.9362,7.5308,4.3227,5.7061
2.4152,33.0333,0.9367,7.5339,4.902,5.4846
2.2517,28.2929,0.92,7.6781,3.9382,7.7812
2.3185,30.4841,0.9588,7.5529,4.392,6.5615
2.2787,33.1754,0.9485,7.3434,4.7312,5.4329
2.2813,36.4572,0.9374,7.4483,4.4132,4.4243
2.3492,27.4344,0.9375,7.4038,4.0205,8.3593
2.4377,33.4037,0.95,7.3522,4.6971,5.3515
2.3665,35.5107,0.9238,7.4549,4.4677,4.6827
2.2514,33.687,0.9562,7.5245,4.7246,5.2531
2.3387,22.5935,0.9576,7.6214,3.8099,13.3931
2.339,24.0732,0.9176,7.4822,3.9775,11.4337
2.1039,30.9218,0.951,7.3495,4.1418,6.354
2.3992,28.3446,0.8927,7.3501,3.7955,7.7484
2.2241,26.1693,0.9535,7.5464,3.7821,9.3437
2.2141,22.8136,0.9283,7.6588,3.5649,13.0693
2.3135,24.5067,0.9485,7.4234,4.4798,10.9446
2.1904,30.4199,0.9431,7.4183,4.6115,6.5928
2.2743,24.1657,0.9502,7.6033,4.5592,11.3265
2.4406,22.9257,0.9545,7.4999,4.888,12.9093
2.4056,27.6719,0.9091,7.4072,3.8734,8.1927
2.2386,30.0745,0.9591,7.6766,4.3456,6.7655
2.4124,28.9159,0.8744,7.4178,4.015,7.4001
2.2781,24.4546,0.9396,7.6568,3.7125,11.0016
2.3567,29.0097,0.8819,7.7775,3.9908,7.3453
2.1628,32.1874,0.9083,7.7761,3.7846,5.8089
2.1418,27.7107,0.9424,7.556,3.963,8.1661
2.1921,30.9225,0.9443,7.6424,3.5932,6.3536
2.3286,29.3462,0.9542,7.4199,3.9064,7.1538
2.4377,22.6788,0.8959,7.6283,3.8177,13.2661
2.225,26.0197,0.9423,8.0606,3.6703,9.4722
2.3975,29.8082,0.9155,7.4712,4.5143,6.9035
2.2908,23.2004,0.9138,7.715,3.7379,12.5297
2.2246,24.8318,0.951,7.6408,3.9391,10.5991
2.2228,28.3886,0.9096,7.8606,3.6411,7.7207
2.4361,28.8931,0.9104,7.3922,3.9828,7.4135
2.4926,21.6106,0.9584,7.5761,3.9314,15.0053
2.3568,21.5784,0.9465,7.4521,4.3644,15.0631
2.2376,25.4086,0.9592,7.6063,4.0493,10.0269
2.304,29.587,0.9583,7.4377,4.3589,7.0216
2.3813,22.3758,0.9382,7.533,3.8722,13.7257
2.3823,22.6692,0.9381,8.0089,4.2526,13.2803
2.0841,32.0916,0.9523,7.4521,3.9957,5.8475
2.3362,27.912,0.9258,7.4675,3.9826,8.0296
2.3073,27.2246,0.9113,7.9549,3.973,8.5109
2.3889,25.4521,0.9553,7.9072,4.2355,9.9858
2.273,35.1148,0.9481,7.5237,4.6486,4.7979
2.39,31.6384,0.9033,7.4943,4.2732,6.0359
2.3341,30.145,0.9235,7.7438,3.9355,6.7296
2.4359,25.2222,0.9066,7.442,4.0829,10.2064
2.4499,22.1394,0.9209,7.4147,3.9753,14.102
2.2354,35.2249,0.9488,7.3819,4.8628,4.7655
2.2802,32.0534,0.9475,7.3597,4.7737,5.863
2.3249,24.666,0.9435,7.8471,4.1367,10.7731
2.3913,28.0485,0.9332,7.4975,4.2623,7.9392
2.2136,33.1829,0.9527,7.4108,4.6082,5.4302
2.3161,23.5447,0.9398,7.7694,4.3445,12.0784
2.1726,29.3572,0.9472,7.3756,3.9578,7.1477
2.4788,21.0757,0.9038,7.6349,3.9909,16.0154
2.4904,29.4465,0.9385,7.7203,4.5528,7.0983
2.308,31.9433,0.9068,7.5149,4.3985,5.9081
2.4488,32.7369,0.9524,7.692,4.6261,5.5949
2.2197,32.8577,0.9316,7.4108,3.775,5.5495
2.4156,30.0571,0.897,7.425,4.3449,6.7744
2.277,34.7894,0.947,7.7455,4.3313,4.896
2.1317,28.053,0.9303,7.9134,3.6206,7.9362
2.4419,33.2019,0.9424,7.7464,4.8775,5.4233
2.2891,23.1237,0.9506,7.7471,3.8402,12.6339
2.3845,20.6951,0.9342,8.0521,3.8849,16.8011
2.3475,30.9916,0.9071,7.4487,4.0511,6.3219
2.4053,26.1457,0.951,7.7727,4.5042,9.3638
2.2718,32.042,0.9259,7.5505,4.454,5.8677
2.3741,24.8522,0.9252,7.7473,4.0232,10.578
2.4015,23.9265,0.9376,7.9232,4.2319,11.6072
2.4404,32.1102,0.9228,7.8737,4.5121,5.84
2.1663,28.4874,0.9593,7.8125,3.8663,7.6589
2.3324,29.0305,0.9446,7.4152,4.3137,7.3333
2.2941,29.9215,0.8908,7.8131,3.6609,6.8443
2.3703,25.177,0.9351,7.6719,4.1979,10.2507
2.2023,26.5708,0.9463,7.9056,3.9063,9.0123
2.2873,26.523,0.9226,7.4375,3.6595,9.0508
2.0689,31.8489,0.926,7.5159,3.6334,5.9473
2.4177,21.4405,0.937,7.8601,4.0235,15.3153
2.4306,27.197,0.9284,7.494,3.9647,8.5312
2.2715,28.2146,0.9534,7.6515,4.2271,7.8312
2.3918,23.8315,0.9045,7.6269,4.1132,11.7217
2.1969,22.3621,0.9558,7.4256,3.6758,13.7471
2.241,28.0014,0.9536,7.6654,3.9842,7.9702
2.3592,33.0885,0.9422,7.7279,4.5324,5.4644
2.286,23.8704,0.9569,7.424,4.3345,11.6746
2.3108,22.3995,0.9325,7.4436,4.0538,13.6889
2.3275,28.8735,0.8976,7.7141,4.0051,7.4251
2.2552,29.215,0.9183,7.5978,3.7787,7.2276
2.4376,26.2335,0.8817,7.5855,4.1799,9.2895
2.4131,24.7689,0.9429,7.7264,4.1024,10.6646
2.4369,22.5535,0.9016,7.7619,3.9072,13.4533
2.3109,27.9309,0.9406,7.7502,4.2709,8.017
2.4205,37.9625,0.927,7.3631,4.4744,4.0572
2.1483,35.6715,0.9447,7.548,3.9943,4.6372
2.3573,31.0613,0.9297,7.4554,4.8195,6.29
2.2067,31.2247,0.9562,7.4475,3.8285,6.2164
2.4362,35.5931,0.9358,7.6497,4.8507,4.6593
2.295,27.3218,0.954,7.5268,3.7318,8.4401
2.2671,21.563,0.9522,7.4853,3.7613,15.0911
2.2959,31.6988,0.9494,7.7991,4.1153,6.0103
2.3003,23.4582,0.945,7.5391,3.8648,12.1893
2.2998,26.2719,0.9427,7.6984,3.9743,9.2573
2.3014,26.615,0.9196,7.9707,4.0099,8.977
2.3271,29.5491,0.8891,7.5199,3.8752,7.0422
2.1911,27.4327,0.9521,7.9409,3.6771,8.3606
2.4325,31.6848,0.9541,7.727,4.6102,6.0162
2.3553,28.2437,0.9595,7.6763,4.1548,7.8126
2.4175,20.8875,0.9579,7.3768,4.0707,16.3964
2.4004,32.9142,0.9204,7.5776,4.6234,5.5285
2.1934,29.5322,0.9458,7.5639,3.8439,7.0514
2.1806,27.242,0.9085,7.3845,3.7737,8.4982
2.2471,32.853,0.9427,7.4554,3.8428,5.5513
2.3067,28.7145,0.9486,7.4011,4.4234,7.52
2.4358,21.1753,0.9048,7.4176,3.9968,15.8193
2.4035,22.932,0.9027,7.7359,3.8464,12.9003
2.3388,25.8338,0.925,7.7504,3.9094,9.6357
2.3935,25.3094,0.8921,7.6556,3.8827,10.1218
2.4161,27.1161,0.9053,7.4811,3.9964,8.591
2.2829,31.4819,0.9538,8.0235,4.332,6.1032
2.1839,22.8552,0.9464,7.6101,3.7954,13.0096
2.2498,32.2122,0.9257,7.5668,3.9288,5.799
2.3409,23.2567,0.9131,7.6663,3.7129,12.4541
2.1149,30.9203,0.9259,7.3914,3.7969,6.3546
2.3406,32.5637,0.9357,7.8762,4.2803,5.661
2.1372,31.0802,0.9539,7.7909,3.9552,6.2814
2.329,21.2616,0.9463,8.0156,3.9956,15.6525
2.2309,22.3604,0.9561,8.0145,3.7554,13.7497
2.2447,21.9559,0.9594,7.9137,4.3511,14.4054
2.3825,23.3225,0.9398,7.9224,4.3452,12.3667
2.3245,26.8594,0.9514,7.553,4.4492,8.7854
2.2515,29.2476,0.9145,7.4109,4.0957,7.2091
2.3666,25.4109,0.9166,7.7462,3.9446,10.0247
2.0415,30.7149,0.9451,7.3864,3.6683,6.4507
2.3647,36.5304,0.9128,7.3897,4.1686,4.4053
2.4062,27.4166,0.89,7.5523,3.9796,8.372
2.2972,25.9236,0.9554,7.7303,4.0239,9.5562
2.4233,28.3115,0.9083,7.3719,4.2559,7.7694
2.3592,30.6986,0.9059,7.6088,4.1685,6.4584
2.4302,35.117,0.9365,7.7164,4.6539,4.7973
2.2018,32.2579,0.9378,7.4099,4.1575,5.7807
2.2448,29.0258,0.9297,7.4622,3.6531,7.336
2.2873,33.9433,0.9207,7.5374,4.3898,5.1665
2.4049,20.2873,0.9378,7.4023,3.9673,17.7127
2.2986,29.625,0.934,7.585,4.3983,7.0011
2.242,21.2331,0.9319,7.4872,3.6785,15.7071
2.225,28.4681,0.9275,7.5771,4.0073,7.671
2.3622,33.2052,0.9594,7.7933,4.814,5.4221
2.3868,23.0581,0.9185,7.6101,4.2372,12.724
2.4682,29.2471,0.892,7.5289,4.2805,7.2094
2.3345,29.2622,0.9053,7.3812,4.115,7.2009
2.3671,23.1934,0.9283,7.3694,4.6574,12.5392
2.1677,27.8614,0.9361,7.8378,3.7171,8.0636
2.3047,30.5281,0.9293,7.7027,3.9073,6.5401
2.2723,30.5895,0.9244,7.4976,4.2192,6.5105
2.3449,28.4853,0.9225,7.8591,4.2925,7.6602
2.4335,32.8409,0.9018,7.7458,4.2747,5.5558
2.2466,29.6587,0.9564,7.6926,4.0579,6.983
2.0847,29.9298,0.9527,7.7349,3.9353,6.8399
2.4028,28.2306,0.9342,7.9371,4.4478,7.821
2.3519,26.9142,0.8865,7.3967,4.0697,8.7434
2.2821,27.6959,0.9451,7.6465,4.2639,8.1762
2.1583,30.0666,0.9559,7.8462,4.1111,6.7695
2.4485,23.171,0.9106,7.4338,4.713,12.5696
2.3324,35.0915,0.9588,7.6808,4.5427,4.8049
2.3232,28.2332,0.9194,7.7063,4.3207,7.8193
2.2993,33.1428,0.9286,7.7689,4.3054,5.4447
2.0929,31.4111,0.9523,7.374,3.7659,6.134
2.3983,24.2747,0.9513,7.4331,4.5168,11.2022
2.1986,28.8477,0.946,7.6974,3.7892,7.4404
2.4931,21.5475,0.9023,7.7179,4.175,15.1191
2.3813,22.3784,0.9408,7.75,3.9564,13.7217
2.1667,33.8483,0.9519,7.3657,4.5796,5.1983
2.4334,30.9875,0.9523,7.7739,4.3909,6.3237
2.1939,25.2741,0.955,7.8625,3.8268,10.1559
2.4056,29.7866,0.94,7.3851,4.0839,6.9149
2.3654,30.61,0.9072,7.4349,4.3872,6.5007
2.3681,25.9464,0.9428,7.7647,4.0124,9.5361
2.2933,23.3512,0.9297,7.7638,3.8661,12.3288
2.3787,33.7149,0.943,7.416,4.8425,5.2435
2.0797,23.7706,0.9476,7.4487,3.5447,11.796
2.268,26.6142,0.9421,7.6415,4.2846,8.9776
2.1049,30.483,0.9485,7.4939,4.1055,6.562
2.3234,21.6001,0.9451,7.662,3.7317,15.0241
2.4817,23.6379,0.9464,7.4054,4.7604,11.9606
2.3655,22.4608,0.9251,7.5486,4.0962,13.5943
2.3291,35.1129,0.9243,7.3893,4.7173,4.7985
2.3355,37.1505,0.9198,7.6942,4.5405,4.249
2.321,21.8565,0.9528,7.7064,4.1847,14.5743
2.282,31.5955,0.9213,7.4841,4.7443,6.0542
2.3694,22.0338,0.9302,7.5864,3.7553,14.2755
2.4182,23.0656,0.8929,7.722,3.9677,12.7137
2.4209,22.2012,0.9095,7.9235,3.9682,14.0021
2.4122,27.9399,0.9483,7.5862,4.1027,8.011
2.1152,27.7777,0.9494,7.4058,3.9347,8.1202
2.2702,22.4161,0.9281,7.3984,3.9321,13.6631
2.3241,21.6732,0.9584,7.6898,3.9411,14.8936
2.1656,30.5257,0.9473,7.8505,3.9749,6.5413
2.3086,24.2766,0.9459,7.4719,4.4783,11.2001
2.4243,20.6902,0.9507,7.4336,4.0446,16.8117
2.4774,25.711,0.8993,7.4125,4.2776,9.7462
