Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.3494,31.1989,0.8713,7.7098,4.8052,6.2279
2.2557,31.1577,0.8694,7.8533,4.756,6.2464
2.0784,30.8451,0.8783,7.5638,4.2226,6.3895
2.1937,31.1821,0.9105,7.3623,4.65,6.2354
2.0945,31.0798,0.9021,7.4199,4.4717,6.2816
2.2922,27.5751,0.8711,7.9437,4.7585,8.26
2.3259,27.7838,0.8679,7.9581,4.812,8.1161
2.1552,32.6317,0.887,7.7591,4.5068,5.6349
2.1535,29.6951,0.8732,7.4115,4.5575,6.9635
2.2463,35.3622,0.8842,7.5455,4.6594,4.7254
2.39,26.9767,0.857,7.8504,4.9061,8.6958
2.2078,26.0155,0.8827,7.6024,4.8358,9.4758
2.1008,26.7149,0.8831,7.5505,4.5323,8.8978
2.2219,31.6252,0.8779,7.5067,4.5489,6.0415
2.272,29.0331,0.8683,7.572,4.7293,7.3317
2.1191,30.8447,0.9049,7.6719,4.6999,6.3897
2.0405,28.9729,0.894,7.5859,4.5656,7.3667
2.2957,27.1066,0.8591,7.7451,4.6596,8.5981
2.1153,26.9344,0.881,7.6016,4.5159,8.7279
2.1248,30.134,0.8965,7.6107,4.7204,6.7352
2.2595,25.4336,0.8662,7.7395,4.7952,10.0033
2.1179,30.6532,0.8743,7.3667,4.6543,6.4801
2.0725,25.1115,0.9539,7.3973,4.4428,10.3154
2.1861,28.5571,0.8822,7.8264,4.4514,7.6159
2.1895,29.687,0.8987,7.4051,4.6358,6.9678
2.1524,28.7529,0.9106,7.5423,4.7799,7.4969
2.3024,25.2427,0.8657,7.3908,4.9303,10.1864
2.1767,26.2149,0.8862,7.3421,4.7328,9.3052
2.108,30.0475,0.9063,7.3895,4.3714,6.7793
2.1038,27.6949,0.9015,7.7383,4.5765,8.1769
2.1444,32.809,0.8729,7.6925,4.398,5.5677
2.1629,29.0546,0.8776,7.6337,4.4577,7.3193
2.2891,31.4964,0.8722,7.4633,4.6418,6.0969
2.1884,29.7388,0.8816,7.5931,4.5176,6.9402
2.1778,30.5667,0.9019,7.5239,4.5447,6.5215
2.1605,30.6673,0.8877,7.8786,4.7098,6.4733
2.2255,30.0486,0.8729,7.5129,4.6811,6.7787
2.1266,29.1285,0.8722,7.549,4.2797,7.2768
2.2727,31.6463,0.8809,7.5231,4.6396,6.0326
2.1897,31.9964,0.8681,7.6237,4.6648,5.8863
2.2691,26.4476,0.8583,7.4028,4.9253,9.1121
2.1489,30.9764,0.9103,7.5032,4.3952,6.3288
2.242,31.599,0.8699,7.5023,4.8353,6.0527
2.0278,30.5317,0.875,7.3501,4.2008,6.5384
2.1673,33.3755,0.8998,7.4376,4.4736,5.3614
2.2372,26.3095,0.8747,8.5588,4.4025,9.2258
2.0189,28.781,0.9398,7.473,4.5741,7.4801
2.2906,30.5692,0.8569,7.9276,4.3698,6.5203
2.2569,29.4628,0.8819,7.4437,4.8061,7.0894
2.1135,31.2069,0.8505,7.4856,4.1759,6.2243
2.2939,28.3422,0.8676,7.5815,4.9348,7.7499
2.3735,27.5326,0.8596,7.9686,4.7468,8.2898
2.0385,30.867,0.8879,7.5463,4.4613,6.3794
2.16,31.2751,0.8861,7.4383,4.5684,6.1939
2.2064,25.8324,0.9034,7.5346,4.843,9.637
2.1246,28.3243,0.916,7.6051,4.6936,7.7613
2.2341,31.8064,0.8597,7.7096,4.2802,5.965
2.1471,29.0809,0.9008,7.6446,4.8722,7.3042
2.1764,32.7198,0.9023,7.3768,4.6597,5.6013
2.356,31.692,0.8583,7.7423,4.6709,6.0131
2.3523,27.1995,0.8589,7.3697,4.785,8.5293
2.2029,24.2561,0.8782,7.8278,4.4505,11.2232
2.2225,26.8492,0.8766,7.7072,4.7876,8.7933
2.2119,31.5578,0.8506,7.4256,4.4193,6.0704
2.1822,30.9724,0.906,7.3886,4.8414,6.3306
2.0483,29.087,0.8841,7.4791,4.1355,7.3007
2.2123,31.4185,0.88,7.5062,4.6037,6.1308
2.2395,34.6408,0.8513,7.9342,4.7647,4.9419
2.1348,26.2975,0.8903,7.7195,4.4763,9.2359
2.2501,28.7839,0.8657,7.7996,4.5107,7.4784
2.3199,25.7504,0.8649,8.2276,4.6178,9.7105
2.1238,34.2166,0.887,7.5376,4.7449,5.0766
2.3267,26.6143,0.8549,7.6129,4.897,8.9776
2.138,29.9553,0.9149,7.4647,4.4935,6.8267
2.1493,29.37,0.8552,7.4196,4.3407,7.1406
2.2118,26.2181,0.8891,7.505,4.6579,9.3025
2.313,27.0176,0.8665,7.6984,4.8219,8.6648
2.2564,34.9495,0.894,7.453,4.9253,4.8474
2.1594,30.9595,0.9212,7.3907,4.475,6.3366
2.2595,31.8579,0.861,7.5917,4.6979,5.9435
2.1078,26.0896,0.9102,7.869,4.6864,9.4119
2.2411,28.2459,0.8631,7.5996,4.442,7.8112
2.1373,25.9644,0.8721,7.4326,4.5061,9.5204
2.0273,30.4294,0.892,7.643,4.281,6.5881
2.1643,32.4535,0.8661,7.5738,4.5404,5.7037
2.3157,30.0823,0.8521,7.6941,4.6791,6.7615
2.2607,27.0725,0.867,7.8518,4.4817,8.6235
2.0159,29.7135,0.9005,7.5258,4.4728,6.9537
2.1429,32.7778,0.9091,7.374,4.7712,5.5794
2.2598,31.3634,0.8907,7.5343,4.572,6.1549
2.0418,31.6044,0.8899,7.5269,4.4688,6.0504
2.0858,28.7305,0.8839,7.3938,4.3935,7.5104
2.265,31.183,0.8504,7.5743,4.5209,6.235
2.0349,29.208,0.8986,7.5264,4.412,7.2316
2.0239,28.4557,0.9016,7.4092,4.4813,7.6787
2.1009,27.5843,0.9072,7.4179,4.6244,8.2536
2.0256,26.3433,0.9443,7.4377,4.281,9.1978
2.2788,31.9303,0.8805,7.8319,4.8284,5.9135
2.1732,33.7648,0.8738,7.49,4.8306,5.2265
2.3039,34.1573,0.8509,7.9873,4.6187,5.0959
2.1777,29.5757,0.9109,7.4028,4.7203,7.0277
2.2858,26.8899,0.8604,7.7665,4.4761,8.7619
2.2106,25.5244,0.8781,7.8236,4.6894,9.9179
2.1739,31.2522,0.8814,7.6506,4.7026,6.2041
2.1532,27.5833,0.885,7.3891,4.5037,8.2543
2.1868,33.673,0.8536,7.4134,4.6158,5.2578
2.139,29.8973,0.879,7.4004,4.6962,6.8569
2.2183,30.1405,0.8649,7.9065,4.5786,6.7319
2.1073,30.4706,0.9006,7.3535,4.2549,6.568
2.1206,27.5005,0.899,7.4897,4.7149,8.3124
2.1251,27.2272,0.9167,7.3976,4.7977,8.509
2.1362,31.3569,0.9233,7.3447,4.4976,6.1578
2.2611,26.8053,0.8732,7.803,4.8737,8.8272
2.1567,32.2563,0.8593,7.5519,4.6056,5.7814
2.126,27.4977,0.8715,7.4333,4.4033,8.3144
2.2476,30.8814,0.8556,7.5473,4.5993,6.3727
2.0438,28.0965,0.9307,7.4813,4.1437,7.9078
2.27,30.9598,0.8745,7.7112,4.6871,6.3365
2.3115,29.876,0.8665,7.6569,4.913,6.868
2.258,30.5819,0.8809,7.8906,4.882,6.5142
2.1463,33.2267,0.9276,7.369,4.5666,5.4144
2.0467,27.2092,0.9416,7.3818,4.7804,8.5222
2.3034,32.0851,0.8822,7.4662,4.8224,5.8502
2.0651,24.4606,0.9494,7.5564,4.3293,10.995
2.3229,31.0873,0.8543,7.7069,4.7666,6.2782
2.0802,27.2105,0.9322,7.4399,4.8644,8.5213
2.1089,27.1322,0.9032,7.732,4.3838,8.5791
2.3069,29.4986,0.8644,7.9858,4.8595,7.0697
2.378,25.8206,0.8569,7.34,4.9352,9.6475
2.1668,32.2367,0.8703,7.5623,4.5828,5.7892
2.0294,27.0951,0.9377,7.51,4.5884,8.6067
2.1929,26.9874,0.8815,7.638,4.8822,8.6876
2.1428,27.9016,0.8982,7.7086,4.5076,8.0366
2.2252,27.6634,0.8619,7.4957,4.6272,8.1986
2.1154,32.1811,0.9044,7.3721,4.8134,5.8114
2.1428,30.7283,0.9036,7.3482,4.4272,6.4444
2.037,27.6463,0.895,7.4902,4.4774,8.2104
2.2347,27.2978,0.8701,7.7274,4.7955,8.4575
2.0749,28.7497,0.9047,7.6625,4.5828,7.4989
2.073,30.9725,0.9248,7.3615,4.1748,6.3306
2.1754,27.0361,0.8792,7.6367,4.7745,8.6509
2.3288,28.8572,0.8636,7.8305,4.7167,7.4348
2.1596,33.5162,0.8725,7.6216,4.7008,5.312
2.1336,26.5882,0.9014,7.7769,4.5643,8.9984
2.1476,32.1365,0.856,7.3996,4.2965,5.8294
2.0782,26.2198,0.9051,7.3967,4.8524,9.301
2.1405,30.3503,0.9283,7.3952,4.5259,6.627
2.0387,25.5217,0.9599,7.4323,4.6652,9.9204
2.2692,31.4672,0.8543,7.4964,4.936,6.1096
2.07,30.8378,0.922,7.4311,3.9717,6.393
2.2365,32.5334,0.9091,7.5315,4.6396,5.6727
2.3119,28.3132,0.8516,7.573,4.7761,7.7683
2.1639,32.7416,0.8744,7.5523,4.7932,5.5931
2.1689,26.4551,0.9074,7.6282,4.9146,9.1059
2.3024,30.0273,0.8663,7.7397,4.6968,6.7896
2.3759,25.8275,0.8528,7.7629,4.7861,9.6413
2.0538,28.284,0.8957,7.3539,4.5675,7.7868
2.1517,27.1434,0.9067,7.5368,4.6666,8.5708
2.0812,27.6214,0.8718,7.5332,4.3209,8.2277
2.2357,28.1333,0.8622,7.9793,4.4097,7.8838
2.0767,29.8159,0.9077,7.523,4.5697,6.8995
2.1735,27.9138,0.8797,7.5506,4.7506,8.0285
2.2682,30.1153,0.8607,7.8391,4.7563,6.7447
2.3447,30.4081,0.8591,7.5707,4.714,6.5986
2.1806,30.684,0.8872,7.5132,4.5066,6.4654
2.1114,32.1022,0.8674,7.4168,4.3225,5.8432
2.2281,33.6849,0.9,7.5657,4.5474,5.2538
2.1722,31.4231,0.8771,7.3407,4.4393,6.1288
2.1339,30.4326,0.8681,7.4679,4.5103,6.5865
2.0837,28.0688,0.9208,7.8016,4.6705,7.9259
2.2141,32.0113,0.884,7.575,4.7855,5.8802
2.2058,27.381,0.8876,7.7192,4.6177,8.3975
2.3787,26.0154,0.8552,7.9913,4.8292,9.4759
1.9912,20.8636,0.8997,7.5524,4.038,16.4458
2.1396,30.3999,0.8698,7.4004,4.3001,6.6026
2.1745,31.5597,0.8542,7.4806,4.42,6.0696
2.1852,32.4379,0.8785,7.6739,4.6883,5.7098
2.085,26.4206,0.9085,7.8496,4.569,9.1341
2.0346,29.7555,0.8797,7.5132,4.0907,6.9314
2.1201,33.8224,0.8912,7.3627,4.8322,5.207
2.2983,31.3595,0.863,7.6672,4.7531,6.1567
2.0779,24.6758,0.9482,7.4584,4.401,10.7627
2.0008,26.8939,0.9555,7.349,4.9351,8.7589
2.0698,26.5985,0.9044,7.391,4.6673,8.9901
2.1054,29.9931,0.9288,7.4948,4.6633,6.8072
1.9847,27.8619,0.8989,7.3826,4.375,8.0633
2.1627,28.145,0.9212,7.4442,4.5979,7.8762
2.1356,28.492,0.9342,7.5611,4.734,7.6561
2.0404,28.6221,0.8829,7.3755,4.3053,7.5761
2.0824,30.0697,0.8851,7.4317,4.5982,6.7679
2.2143,28.564,0.9155,7.3748,4.8303,7.6117
1.9872,30.7045,0.8832,7.5439,4.1611,6.4557
2.2691,29.2593,0.859,7.8194,4.6737,7.2026
2.3394,26.5392,0.8503,7.8656,4.6938,9.0377
2.0997,31.635,0.8698,7.4654,4.5552,6.0374
2.1053,26.6441,0.8592,7.5261,4.0138,8.9539
2.1708,31.8368,0.8585,7.5251,4.3534,5.9523
2.2602,32.8859,0.8653,7.7023,4.6082,5.539
2.1599,28.4265,0.923,7.4039,4.7885,7.6969
2.3724,27.2311,0.855,7.8837,4.7483,8.5061
2.2548,26.8875,0.8779,7.749,4.7909,8.7638
2.1937,29.6341,0.8733,7.8611,4.5568,6.9962
2.0782,29.0213,0.9221,7.359,4.6848,7.3386
2.1138,26.3815,0.8972,7.4055,4.7787,9.1663
2.1025,31.1274,0.8958,7.3416,4.154,6.26
2.2863,27.046,0.8736,7.9824,4.7953,8.6434
2.05,32.1924,0.8769,7.5358,4.2974,5.8069
2.0828,30.274,0.9106,7.4255,4.1182,6.6649
2.3157,27.0322,0.8574,7.7536,4.7813,8.6538
2.3904,33.2971,0.8634,7.5827,4.8485,5.3892
2.061,28.3992,0.8809,7.6397,4.3476,7.714
2.2971,26.626,0.8699,7.8608,4.9112,8.9682
2.1247,29.1122,0.8881,7.5021,4.554,7.2862
2.3802,27.1952,0.8597,7.6573,4.8753,8.5325
2.1092,30.4703,0.9186,7.3908,4.4419,6.5681
2.3919,26.6385,0.8581,7.6899,4.9287,8.9582
2.102,31.9005,0.8671,7.4008,4.3768,5.9258
2.2387,28.061,0.8701,7.6967,4.7773,7.931
2.2557,29.0896,0.8817,7.5826,4.7596,7.2992
2.1397,31.6926,0.9108,7.3641,4.6062,6.0129
2.2028,27.1549,0.8955,7.3412,4.7398,8.5623
2.0817,29.9211,0.9329,7.4942,4.7951,6.8444
2.0945,24.1149,0.8823,7.6926,4.3514,11.3852
2.3729,26.8371,0.8545,7.5817,4.9235,8.8026
2.2841,26.4462,0.8594,7.7584,4.5267,9.1131
2.1303,31.3845,0.8822,7.5176,4.6175,6.1457
2.2524,25.2611,0.8703,7.7203,4.8439,10.1686
2.2058,27.5302,0.8817,7.6191,4.7715,8.2915
2.0331,25.4211,0.9454,7.491,4.231,10.0151
2.2802,32.7396,0.893,7.3438,4.4549,5.5939
2.3178,27.1899,0.8752,7.7704,4.8181,8.5364
2.1045,30.8834,0.9021,7.4283,4.4273,6.3718
2.3203,30.6824,0.8604,7.5171,4.7715,6.4662
2.1642,31.2589,0.8812,7.7268,4.6384,6.2011
2.0635,30.155,0.8946,7.3995,4.2715,6.7246
2.1503,33.7569,0.8734,7.367,4.7616,5.2292
2.3412,32.172,0.8824,7.4427,4.755,5.8151
2.1873,27.1336,0.8987,7.511,4.918,8.5781
2.0434,24.0815,0.9016,7.6496,4.3347,11.4241
2.0944,32.17,0.9426,7.469,4.6287,5.8159
2.1345,28.7435,0.9153,7.5471,4.8125,7.5026
2.0271,27.4282,0.9469,7.4147,4.1579,8.3637
2.2175,29.2988,0.8536,7.421,4.7088,7.1803
2.1599,29.9534,0.8923,7.4043,4.4899,6.8277
2.1289,30.1356,0.8529,7.3608,4.0489,6.7344
2.3155,27.1442,0.871,7.4272,4.814,8.5702
2.0963,28.7488,0.877,7.6859,4.4004,7.4994
2.0537,26.9609,0.9555,7.4097,4.3097,8.7077
2.175,26.1259,0.8876,7.559,4.4921,9.3807
2.1225,32.1095,0.9037,7.3602,4.432,5.8403
2.0662,30.7019,0.8894,7.5434,4.5342,6.4569
2.2393,31.0776,0.859,7.9075,4.3387,6.2826
2.3515,27.2687,0.858,7.9168,4.9124,8.4787
2.1096,27.4075,0.9278,7.5394,4.8849,8.3785
2.3644,26.3342,0.8504,7.6673,4.8525,9.2053
2.3627,26.1276,0.8598,7.769,4.9369,9.3793
2.2299,32.5192,0.8766,7.4947,4.4221,5.6782
2.2011,32.1326,0.9107,7.3509,4.3025,5.831
2.1148,32.0629,0.8935,7.6529,4.6222,5.8592
2.0218,29.3722,0.8941,7.4185,4.3209,7.1394
2.2222,32.4421,0.88,8,4.8629,5.7081
2.3523,26.6288,0.8506,8.0885,4.6817,8.966
2.1474,30.0718,0.8653,7.4059,4.3465,6.7668
2.1684,29.4149,0.9008,7.3773,4.6051,7.1158
2.2287,28.8682,0.8796,7.5953,4.8993,7.4283
2.1018,30.5018,0.9034,7.5879,4.7239,6.5529
2.1359,28.7846,0.882,7.6173,4.7218,7.478
2.2484,33.3677,0.8514,8.0055,4.8105,5.3642
2.2763,27.2462,0.8626,7.7317,4.9334,8.4951
2.2388,26.7885,0.8737,7.583,4.7703,8.8403
2.1678,25.8963,0.8962,7.5541,4.746,9.5803
2.1679,30.8092,0.8873,7.4934,4.53,6.4063
2.2065,27.2076,0.8765,7.9263,4.461,8.5234
2.2021,27.9021,0.8793,7.7791,4.7033,8.0363
2.0365,26.596,0.9086,7.424,4.5976,8.9921
2.1036,30.2299,0.859,7.5362,4.0847,6.6869
2.1661,32.7004,0.8798,7.786,4.7226,5.6087
2.2151,23.3263,0.8831,7.8469,4.4112,12.3616
2.0257,25.8158,0.9548,7.5857,4.4127,9.6518
2.0972,29.3337,0.8798,7.4883,4.4354,7.1609
2.1755,27.3721,0.8823,7.7909,4.4975,8.4039
2.0826,29.4859,0.9262,7.5016,4.557,7.0767
2.0415,30.3612,0.9457,7.377,4.6962,6.6216
2.0636,29.5115,0.9184,7.3619,4.4908,7.0627
2.2052,29.0465,0.8783,7.4539,4.4626,7.324
2.321,30.9504,0.8684,7.8887,4.5752,6.3408
2.2715,25.5518,0.8747,7.3617,4.7573,9.8925
2.3292,26.5987,0.8638,8.0586,4.6957,8.99
2.2664,28.1439,0.8609,7.8496,4.6903,7.8769
2.0708,28.1769,0.951,7.4807,4.7655,7.8555
2.2072,32.8049,0.8895,7.4145,4.7563,5.5693
2.0998,27.8945,0.8729,7.3707,4.3066,8.0414
2.1436,30.526,0.8805,7.3454,4.1409,6.5411
2.2429,29.5925,0.8652,7.4733,4.6499,7.0187
2.2348,31.76,0.8589,7.7746,4.7039,5.9844
2.242,32.3324,0.9102,7.3805,4.9067,5.7512
2.1326,30.564,0.8865,7.5661,4.8738,6.5228
2.1286,31.7681,0.8818,7.5351,4.7373,5.981
2.1775,32.5103,0.8857,7.4437,4.421,5.6816
2.1398,28.5447,0.9132,7.4222,4.485,7.6236
