Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.037,20.6239,0.9561,7.4851,4.6578,16.9549
2.0882,21.4651,0.9478,7.531,4.6592,15.2698
2.1192,21.8589,0.9457,7.548,4.4676,14.5701
2.1554,24.4822,0.9144,7.7069,4.5823,10.9713
2.1002,21.4492,0.9575,7.6289,4.5742,15.2993
2.1343,23.0525,0.9599,7.7351,4.8031,12.7319
2.0697,23.1309,0.9473,7.6158,4.5598,12.6241
2.0743,22.9286,0.9491,7.6341,4.5788,12.9052
2.1,20.8389,0.9512,7.6676,4.8356,16.4972
2.0938,21.3572,0.9508,7.5818,4.7237,15.4709
2.1275,20.0908,0.9384,7.6392,4.7469,18.18
2.0732,22.1717,0.9525,7.5884,4.5085,14.0497
2.0557,21.8081,0.9596,7.7644,4.5841,14.6574
2.1338,22.0742,0.9518,7.6024,4.8104,14.2087
2.0214,23.6579,0.9591,7.6165,4.4077,11.9356
2.1124,21.7532,0.9503,7.5392,4.8547,14.7529
2.0835,22.0483,0.9439,7.7397,4.5711,14.2515
2.1657,21.7925,0.9591,7.8513,4.8879,14.6845
2.092,23.5659,0.959,7.5603,4.5633,12.0514
2.078,22.7341,0.9526,7.6421,4.5549,13.1849
2.1008,20.0611,0.9536,7.4034,4.7787,18.2522
2.1417,21.7177,0.9474,7.5796,4.6273,14.8151
2.0561,20.896,0.9526,7.6764,4.5264,16.3788
2.076,21.4743,0.9532,7.5895,4.6596,15.2529
2.077,23.3819,0.9591,7.5819,4.6176,12.2885
2.0751,20.7486,0.9528,7.8138,4.4051,16.6869
2.0986,21.9046,0.9509,7.6714,4.7149,14.4922
2.1381,21.6988,0.9323,7.5856,4.7715,14.8483
2.0871,22.6194,0.9567,7.6217,4.3593,13.3543
2.1221,20.9529,0.935,7.4891,4.531,16.2623
2.1027,22.1546,0.9518,7.6161,4.4425,14.0773
2.177,22.337,0.9507,7.7255,4.9195,13.7864
2.1299,22.4457,0.9588,7.8318,4.7096,13.6175
2.0972,21.6563,0.956,7.6155,4.6545,14.9237
2.1167,22.7377,0.9404,7.6172,4.7372,13.1796
2.0641,24.3296,0.9596,7.5565,4.6043,11.1403
2.1841,21.1802,0.939,7.5408,4.7348,15.8097
2.0968,23.0069,0.9487,7.5679,4.6389,12.7953
2.0613,22.3656,0.9465,7.5531,4.6075,13.7416
2.1453,20.415,0.9435,7.4914,4.7649,17.4189
2.0902,21.1642,0.9592,7.5197,4.8591,15.8409
2.1422,21.7285,0.9367,7.521,4.8895,14.7962
2.0514,22.7672,0.946,7.6636,4.7649,13.1366
2.1384,20.2936,0.9372,7.4487,4.886,17.6978
2.1337,22.5449,0.951,7.6735,4.7733,13.4663
2.0539,23.6457,0.9585,7.5619,4.7045,11.9508
2.1632,22.6404,0.9582,7.8021,4.9416,13.3229
2.1235,23.038,0.9413,7.4725,4.5711,12.752
2.035,22.7157,0.9588,7.813,4.4653,13.2118
2.1107,23.3078,0.9446,7.5745,4.7867,12.3861
2.1087,22.1061,0.9472,7.5366,4.7137,14.1564
2.104,23.44,0.9462,7.5413,4.4737,12.2129
2.0371,24.9565,0.9521,7.8109,4.3379,10.4711
2.2007,23.3783,0.905,7.6608,4.6369,12.2932
2.0835,22.0275,0.9554,7.5237,4.5894,14.286
2.1439,22.0815,0.9273,7.4953,4.6075,14.1967
2.0581,23.3655,0.9534,7.5139,4.4696,12.31
2.1402,21.8369,0.9382,7.5817,4.5964,14.6078
2.1223,22.1978,0.9435,7.5281,4.669,14.0076
2.0937,21.2552,0.9507,7.6341,4.6499,15.6648
2.1058,20.0577,0.953,7.5443,4.8786,18.2607
2.0833,22.4863,0.9575,7.6733,4.5805,13.5553
2.1023,21.4469,0.9451,7.7844,4.6447,15.3035
2.083,22.518,0.9428,7.6966,4.6794,13.5069
2.1224,20.9451,0.9378,7.5562,4.7163,16.2783
2.0316,23.8525,0.9566,7.709,4.8192,11.6962
2.1069,20.441,0.9574,7.557,4.8869,17.3601
1.9863,20.9424,0.9439,7.4313,4.3859,16.2838
2.1701,21.8725,0.942,7.5568,4.8668,14.5469
2.0844,20.3495,0.9593,7.7959,4.2484,17.5685
2.1044,22.0152,0.9563,7.6612,4.677,14.3064
2.2174,23.0616,0.9003,7.6267,4.7052,12.7193
2.0626,21.5257,0.9583,7.7384,4.4298,15.1587
2.0682,20.7725,0.9566,7.8562,4.5041,16.6364
2.1245,22.1815,0.9495,7.5268,4.6068,14.0339
2.1669,21.0677,0.9299,7.4927,4.649,16.0311
2.1263,22.3466,0.9321,7.5297,4.6667,13.7714
2.0751,21.0405,0.9566,7.6716,4.8814,16.0856
2.0485,21.8651,0.9564,7.6896,4.6927,14.5596
2.0913,22.4723,0.9589,7.5313,4.4939,13.5767
2.0554,21.6398,0.9574,7.8032,4.6182,14.9531
2.1586,22.634,0.9545,7.6354,4.7543,13.3325
2.0675,21.4121,0.955,7.6301,4.7833,15.368
2.0356,24.3987,0.9515,7.7347,4.4859,11.0634
2.1642,21.0767,0.9575,7.8178,4.8652,16.0134
2.1562,21.8245,0.9396,7.544,4.6599,14.6292
2.1076,22.6549,0.9445,7.6068,4.4389,13.3015
2.0742,21.6241,0.9558,7.6261,4.7908,14.981
2.004,21.4652,0.9598,7.3886,4.2928,15.2697
2.0463,21.8732,0.9569,7.791,4.8114,14.5456
2.1014,21.7461,0.9397,7.5701,4.6767,14.7652
2.0782,21.4876,0.9558,7.7439,4.4581,15.2284
2.0359,22.5648,0.9529,7.6696,4.6195,13.4362
2.061,20.6121,0.9582,7.5162,4.7271,16.9804
2.078,22.081,0.9582,7.5461,4.7599,14.1975
2.1224,22.4435,0.9429,7.5617,4.6915,13.6209
2.123,21.3533,0.9397,7.5193,4.6235,15.4782
2.1081,20.5017,0.9532,7.6081,4.6621,17.2239
2.0702,22.6217,0.9591,7.6832,4.6494,13.3509
2.0666,22.0611,0.9489,7.7189,4.5928,14.2303
2.1167,20.4124,0.9363,7.6476,4.7542,17.4247
2.0732,21.8898,0.9447,7.546,4.4606,14.5174
2.0518,23.0534,0.9586,7.7813,4.4651,12.7306
2.1081,21.4636,0.9566,7.5666,4.827,15.2726
2.126,22.0153,0.945,7.4964,4.5211,14.3062
2.1,22.2502,0.9402,7.592,4.7313,13.9236
2.1576,21.6687,0.9422,7.6866,4.8547,14.9015
2.1054,22.8159,0.9569,7.6356,4.5688,13.0661
2.06,22.2504,0.9534,7.7406,4.4834,13.9234
2.0784,21.7262,0.9541,7.781,4.6693,14.8002
2.0757,21.3923,0.9593,7.5675,4.6665,15.4051
2.2526,23.0971,0.8902,7.5905,4.7675,12.6704
2.0397,24.4729,0.9592,7.6122,4.5274,10.9816
2.1192,22.2227,0.9478,7.541,4.4057,13.9676
2.1333,22.2546,0.955,7.7539,4.9219,13.9167
2.1475,23.0701,0.9536,7.7179,4.9196,12.7076
2.0982,22.0179,0.9426,7.5146,4.622,14.3018
2.0403,21.8837,0.9528,7.8514,4.4919,14.5277
2.1031,20.1922,0.9484,7.4111,4.6684,17.9363
2.1026,21.3547,0.9543,7.561,4.5697,15.4756
2.0388,22.4933,0.953,7.8116,4.7847,13.5445
2.1034,20.8761,0.9458,7.7172,4.4616,16.4199
2.0659,22.4242,0.9495,7.5088,4.6635,13.6506
2.1174,20.9759,0.944,7.5842,4.5553,16.2156
2.0945,21.4949,0.9488,7.5012,4.7176,15.215
2.1133,22.1273,0.952,7.704,4.8364,14.1217
2.1008,23.0921,0.951,7.5714,4.6203,12.6772
2.0594,21.8282,0.954,7.7061,4.5894,14.6229
2.069,24.1572,0.9554,7.6712,4.4774,11.3363
2.1142,21.427,0.9408,7.651,4.774,15.3404
2.0536,21.7218,0.96,7.6343,4.7177,14.8079
2.1029,20.6987,0.954,7.5865,4.6817,16.7932
2.073,21.2533,0.9499,7.6617,4.8031,15.6684
2.1514,23.7116,0.9573,7.6478,4.7912,11.8688
2.0948,23.0597,0.9527,7.5993,4.7707,12.7218
2.0928,20.4157,0.95,7.4161,4.7718,17.4173
2.1337,25.1957,0.9427,7.9098,4.4086,10.2323
2.0254,23.4674,0.9538,7.6872,4.7224,12.1775
2.1355,21.8799,0.938,7.4623,4.7871,14.5342
2.0781,21.8156,0.9536,7.5771,4.5249,14.6446
2.0908,22.0264,0.9583,7.5891,4.4099,14.2878
2.1003,22.0581,0.9487,7.6242,4.6301,14.2353
2.1175,21.8126,0.9393,7.5808,4.632,14.6497
2.0917,20.4796,0.9574,7.5006,4.7916,17.2733
2.0692,22.7751,0.9577,7.6992,4.7448,13.1251
2.1277,22.012,0.9391,7.5913,4.7087,14.3116
2.0937,20.804,0.9589,7.6957,4.6769,16.5701
2.1203,21.3719,0.954,7.62,4.7876,15.4432
2.0956,22.2086,0.9479,7.5624,4.5938,13.9903
2.0859,21.4274,0.9532,7.6449,4.8551,15.3396
2.076,22.6939,0.9589,7.5637,4.6894,13.2439
2.1272,22.0404,0.9508,7.7141,4.8371,14.2645
2.1803,24.9691,0.9256,7.8017,4.3655,10.4583
2.1243,20.9688,0.9403,7.5445,4.6539,16.23
2.0766,23.6703,0.9575,7.6449,4.6971,11.9201
2.0517,20.8583,0.9565,7.4569,4.7211,16.4569
2.0783,20.6756,0.9553,7.8021,4.5386,16.8429
2.0922,21.4028,0.9575,7.6839,4.8226,15.3854
2.0993,21.5803,0.9507,7.6606,4.4693,15.0597
2.1593,22.5482,0.9592,7.7167,4.7955,13.4611
2.1757,21.6124,0.9542,7.8526,4.9233,15.0019
2.066,22.1964,0.9509,7.6583,4.6733,14.0099
2.0364,22.722,0.9567,7.6671,4.5117,13.2026
2.1236,20.1196,0.9479,7.5549,4.84,18.1103
2.0803,21.9504,0.9539,7.6206,4.4163,14.4147
2.1186,22.239,0.9404,7.4922,4.6434,13.9416
2.2777,22.048,0.8838,7.4865,4.8262,14.2519
2.1046,23.102,0.9513,7.5642,4.6136,12.6637
2.1561,21.3031,0.9256,7.6308,4.9332,15.5733
2.1456,21.0071,0.9324,7.4916,4.8748,16.1526
2.0794,21.4841,0.9568,7.6174,4.5519,15.2349
2.0917,21.9559,0.9488,7.6583,4.5368,14.4055
2.1034,21.7984,0.9554,7.6229,4.537,14.6743
2.1259,22.462,0.9335,7.5131,4.7069,13.5925
2.0493,22.2084,0.959,7.7505,4.4226,13.9905
2.102,20.1533,0.9597,7.389,4.9391,18.0292
2.1173,21.2518,0.9465,7.6299,4.5433,15.6712
2.0282,25.31,0.9534,7.7674,4.3504,10.1212
2.1008,22.4796,0.945,7.6476,4.7891,13.5655
2.2461,22.5824,0.8935,7.5356,4.7749,13.4097
2.0964,22.3798,0.9498,7.5716,4.5625,13.7195
2.062,23.556,0.9591,7.5426,4.4902,12.064
2.0907,20.6457,0.9463,7.7228,4.6648,16.9074
2.0752,23.9605,0.9592,7.6243,4.6583,11.5667
2.022,23.844,0.9584,7.636,4.3923,11.7065
2.1018,22.1941,0.9463,7.6737,4.6962,14.0136
2.1239,20.6797,0.9371,7.6255,4.6857,16.834
2.131,20.8704,0.9355,7.6836,4.7791,16.4317
2.0948,21.0458,0.9593,7.5889,4.7366,16.075
2.1385,22.1497,0.9377,7.5127,4.7567,14.0854
2.0977,23.8213,0.9511,7.509,4.6112,11.7341
2.1256,21.9403,0.9561,7.5645,4.8135,14.4318
2.1104,22.8395,0.9376,7.5171,4.6698,13.032
2.1964,22.1751,0.9505,7.68,4.8702,14.0442
2.0982,22.7546,0.9515,7.6171,4.5726,13.155
2.0637,22.3963,0.9558,7.8006,4.4095,13.6939
2.2121,22.0841,0.9519,7.6681,4.945,14.1924
2.0652,23.2528,0.9532,7.6567,4.3769,12.4594
2.0991,22.4623,0.9367,7.4849,4.637,13.592
2.086,20.7575,0.9582,7.6421,4.861,16.6681
2.1069,21.5912,0.9458,7.56,4.4863,15.04
2.0677,21.241,0.959,7.7256,4.9393,15.692
2.0369,22.3621,0.9574,7.756,4.5954,13.7471
2.0751,21.1728,0.9552,7.5184,4.7474,15.8241
2.0985,21.7174,0.9398,7.6308,4.7271,14.8156
2.1284,21.8484,0.942,7.5717,4.5932,14.5881
2.1304,20.159,0.9445,7.3663,4.7493,18.0156
2.1041,20.4972,0.9567,7.5416,4.7147,17.2338
2.1001,21.374,0.9475,7.5853,4.4389,15.4393
2.1284,23.0157,0.9456,7.4242,4.5915,12.783
2.0861,21.8084,0.9453,7.6618,4.5987,14.657
2.0937,21.4339,0.953,7.5833,4.5954,15.3276
2.1594,21.3833,0.9368,7.5617,4.8498,15.4219
2.0619,22.337,0.9498,7.8177,4.8009,13.7865
2.0669,22.3311,0.9508,7.8126,4.6123,13.7957
2.0344,23.5714,0.9585,7.6299,4.189,12.0445
2.0327,22.059,0.9598,7.8552,4.4768,14.2338
2.068,23.6281,0.949,7.6268,4.4727,11.9729
2.0719,22.2158,0.9488,7.6612,4.534,13.9786
2.0541,23.3595,0.9522,7.6846,4.7248,12.3179
2.1096,20.9331,0.9466,7.5603,4.6409,16.3028
2.1159,22.2085,0.9505,7.4716,4.6215,13.9904
2.0896,20.5122,0.9578,7.5989,4.6669,17.2004
2.1775,21.2275,0.9538,7.8304,4.7143,15.7181
2.0701,23.4656,0.9492,7.6615,4.5832,12.1798
2.2348,20.8121,0.9451,7.5687,4.8715,16.5531
2.0934,21.7707,0.952,7.7058,4.8348,14.7223
2.1009,21.9175,0.9495,7.4854,4.5633,14.4704
2.1054,21.7186,0.9479,7.5062,4.7466,14.8135
2.0209,25.0204,0.9593,7.6521,4.4443,10.4064
2.0412,22.7323,0.9521,7.7496,4.3875,13.1875
2.1367,20.0747,0.9585,7.4775,4.7903,18.2192
2.1107,22.3685,0.952,7.4784,4.4123,13.7371
2.1637,23.0747,0.958,7.6605,4.8337,12.7012
2.0323,21.754,0.9597,7.7228,4.7394,14.7514
2.0839,21.2399,0.9591,7.5381,4.8193,15.6942
2.0717,21.6163,0.9513,7.6155,4.7123,14.9951
2.1127,24.8513,0.9541,7.887,4.5905,10.5789
2.2126,21.4105,0.948,7.6502,4.8499,15.371
2.0992,20.2364,0.9514,7.485,4.8712,17.8317
2.0862,21.6602,0.9522,7.6191,4.5773,14.9166
2.019,22.2047,0.96,7.5757,4.323,13.9964
2.0543,21.9127,0.9507,7.804,4.5514,14.4784
2.076,21.2714,0.9481,7.5167,4.4587,15.6337
2.1189,21.9553,0.9381,7.6694,4.7809,14.4066
2.1284,21.1442,0.9385,7.5078,4.6552,15.8801
2.0902,22.1103,0.958,7.5861,4.6543,14.1495
2.0301,22.9023,0.9553,7.8243,4.3473,12.9425
2.0971,22.7716,0.9498,7.5478,4.5786,13.1302
2.0464,22.7002,0.9549,7.5694,4.5979,13.2346
2.182,22.1276,0.9367,7.5942,4.8495,14.1212
2.0509,22.5214,0.9513,7.6525,4.8249,13.5018
2.0627,22.0583,0.9552,7.6652,4.766,14.2349
2.1153,21.6991,0.9462,7.4845,4.6922,14.8478
2.1115,22.2521,0.9513,7.681,4.7653,13.9206
2.1468,21.7377,0.9319,7.5228,4.8189,14.7801
2.1499,23.9943,0.9592,7.6437,4.7698,11.5265
2.0579,21.4111,0.9544,7.7082,4.5394,15.3698
2.0506,22.4215,0.9497,7.7155,4.6507,13.6549
2.1346,23.7183,0.9598,7.6579,4.9148,11.8605
2.0913,21.2509,0.954,7.661,4.5263,15.673
2.0658,21.4735,0.9559,7.7702,4.8203,15.2543
2.0634,22.0287,0.9549,7.7722,4.5193,14.2839
2.1831,22.2948,0.9554,7.7215,4.8782,13.8529
2.0559,22.7161,0.9547,7.6615,4.5909,13.2113
2.1097,21.4795,0.9582,7.5894,4.6196,15.2433
2.075,21.9645,0.953,7.6509,4.6195,14.3911
2.0829,21.4524,0.948,7.6758,4.797,15.2933
2.0678,22.837,0.9529,7.5951,4.6837,13.0357
2.0209,23.3513,0.9589,7.7048,4.4497,12.3288
2.1619,24.5162,0.934,7.8289,4.6177,10.9343
2.0836,21.4856,0.9492,7.6541,4.8246,15.2321
2.0967,22.1694,0.949,7.5444,4.7428,14.0534
2.1033,21.3825,0.9567,7.5097,4.7631,15.4234
2.1261,21.5712,0.932,7.5546,4.7648,15.0762
2.1762,21.2477,0.9373,7.5401,4.9032,15.6792
2.0751,22.9336,0.9528,7.5459,4.6082,12.8981
2.1064,22.5563,0.9485,7.5208,4.5782,13.449
2.128,21.7885,0.9408,7.5069,4.5707,14.6914
2.0677,22.67,0.9463,7.5575,4.4791,13.2791
2.1088,20.3401,0.9573,7.3904,4.5501,17.5902
2.1033,21.1273,0.9528,7.6177,4.7803,15.9133
2.1142,22.3753,0.9486,7.6715,4.6953,13.7265
2.1454,22.1576,0.9459,7.7602,4.9026,14.0725
2.113,22.128,0.9589,7.6236,4.7628,14.1206
2.0703,23.2451,0.9551,7.6521,4.2741,12.4696
2.0793,20.1747,0.9557,7.8029,4.5884,17.9781
2.0971,20.6355,0.9529,7.6755,4.8415,16.9296
2.0827,20.9534,0.9597,7.4223,4.8314,16.2614
2.1366,21.4572,0.9368,7.5041,4.7903,15.2844
2.0699,21.7031,0.954,7.6804,4.7573,14.8409
2.1036,20.5052,0.96,7.5924,4.7078,17.216
2.113,22.1734,0.9501,7.4789,4.555,14.047
2.1236,21.7746,0.9326,7.6613,4.8341,14.7156
2.0356,22.4841,0.9543,7.5884,4.2763,13.5587
2.0979,22.5851,0.9441,7.6858,4.7137,13.4057
2.0993,22.2157,0.9448,7.5633,4.5056,13.9788
2.1448,23.227,0.9579,7.7986,4.8186,12.4939
2.0829,24.1021,0.9593,7.5274,4.7091,11.4001
2.0554,21.7658,0.9568,7.678,4.7391,14.7309
2.0594,20.3513,0.959,7.5085,4.7168,17.5643
2.1096,22.7348,0.9439,7.4988,4.7991,13.1838
2.0737,21.9648,0.9594,7.741,4.6668,14.3906
2.0224,22.1649,0.9546,7.8459,4.4658,14.0607
2.0656,21.8272,0.9544,7.5441,4.6656,14.6246
2.149,22.0718,0.9419,7.6126,4.7808,14.2127
2.0266,23.1986,0.9568,7.638,4.5742,12.5322
2.0623,21.3272,0.9567,7.7509,4.8131,15.5274
2.0444,22.8655,0.9598,7.7665,4.7068,12.9949
2.1068,21.9126,0.9524,7.5281,4.7635,14.4786
2.0921,21.8564,0.9395,7.6429,4.6505,14.5744
2.1753,20.9044,0.9315,7.4976,4.6719,16.3615
2.1275,22.7142,0.9508,7.6686,4.7912,13.214
2.1065,21.4116,0.9516,7.5763,4.5269,15.3689
2.0605,22.6542,0.9582,7.758,4.7102,13.3025
2.0997,22.1693,0.9579,7.7026,4.8186,14.0535
2.0976,22.0394,0.9479,7.5991,4.7045,14.2662
2.0584,22.2727,0.9517,7.681,4.7392,13.8878
2.0949,21.4194,0.9513,7.6127,4.8406,15.3544
2.0658,21.62,0.9522,7.631,4.6056,14.9884
2.1189,20.1722,0.9588,7.4765,4.7458,17.984
2.1354,21.6285,0.9458,7.6461,4.8993,14.9731
2.0477,21.9905,0.9588,7.9572,4.5109,14.3475
2.0541,23.09,0.9572,7.6811,4.3351,12.6801
2.1164,21.1272,0.9462,7.5164,4.6367,15.9135
2.0632,22.4707,0.9436,7.6665,4.7183,13.5791
2.1488,20.0202,0.9394,7.3528,4.8546,18.3527
2.0328,23.7915,0.9579,7.7265,4.2757,11.7704
2.0831,23.0905,0.9568,7.6439,4.6063,12.6794
2.1208,21.903,0.9491,7.5463,4.7214,14.495
2.0789,22.0824,0.9444,7.7144,4.593,14.1953
2.0537,22.1722,0.9546,7.7397,4.5442,14.0488
2.1097,21.6871,0.9474,7.6619,4.6629,14.869
2.1199,22.7718,0.9443,7.5458,4.6939,13.13
2.078,21.7878,0.9522,7.643,4.6456,14.6926
2.0835,20.5969,0.9557,7.791,4.6294,17.0137
2.1828,24.4355,0.9317,7.7695,4.714,11.0227
2.0816,23.3557,0.9518,7.5888,4.516,12.323
2.0448,24.7526,0.9467,7.7699,4.3887,10.6817
2.0419,24.4429,0.9593,7.6325,4.4638,11.0145
2.1433,21.9678,0.936,7.5101,4.696,14.3855
2.1366,21.2826,0.9369,7.4774,4.7052,15.6122
2.1406,22.7737,0.9572,7.7709,4.7392,13.1271
2.0716,20.0599,0.9586,7.5434,4.7779,18.2552
2.1196,22.2016,0.9381,7.5586,4.4477,14.0015
2.0533,24.0742,0.947,7.7409,4.4124,11.4327
2.1584,23.1288,0.9557,7.6107,4.9031,12.627
2.0143,23.0348,0.9597,7.9029,4.2601,12.7563
2.0807,23.7898,0.9529,7.5511,4.5464,11.7725
2.0755,21.9478,0.9594,7.5773,4.4845,14.4192
2.0872,23.0285,0.9435,7.6491,4.4956,12.7651
2.1278,21.2696,0.9534,7.6377,4.7993,15.6371
2.1808,21.372,0.9482,7.7431,4.869,15.443
2.1431,21.498,0.938,7.5258,4.8273,15.2095
2.0954,20.7332,0.9572,7.7065,4.6613,16.7198
2.1371,22.3076,0.9335,7.566,4.6824,13.8327
2.1392,21.8932,0.936,7.4384,4.5723,14.5117
2.0713,21.8476,0.9416,7.6999,4.7548,14.5894
2.1233,22.0641,0.9452,7.625,4.6714,14.2254
2.4344,23.4269,0.8512,7.5583,4.8438,12.2299
2.074,22.7696,0.9462,7.6815,4.8142,13.1332
2.0484,23.5609,0.9527,7.5259,4.3829,12.0577
2.0266,22.4996,0.955,7.6264,4.429,13.5349
2.0542,23.1163,0.9521,7.529,4.3501,12.6441
2.0683,22.6943,0.9496,7.6524,4.868,13.2433
2.0672,22.4124,0.9575,7.6796,4.562,13.6689
2.1407,21.9175,0.9505,7.6241,4.6565,14.4704
2.0671,23.1042,0.9567,7.5865,4.5135,12.6606
2.115,20.6567,0.9541,7.3501,4.5779,16.8838
2.0749,22.9272,0.9517,7.6024,4.4937,12.9071
2.0933,20.1593,0.95,7.4408,4.6673,18.0148
2.0977,21.5809,0.9464,7.4887,4.7227,15.0586
2.1705,20.6879,0.9362,7.6533,4.8428,16.8166
2.1928,21.693,0.9474,7.6936,4.906,14.8585
2.0881,21.695,0.951,7.6488,4.4992,14.855
2.0335,20.3019,0.9593,7.5669,4.9281,17.6786
2.1301,21.7301,0.942,7.6362,4.829,14.7932
2.1362,21.2203,0.9312,7.6821,4.9301,15.7319
2.1061,21.9197,0.9503,7.531,4.6984,14.4667
2.0734,22.3622,0.955,7.6815,4.8292,13.747
2.0855,21.5123,0.9459,7.7319,4.8947,15.1831
2.248,24.007,0.8883,7.5061,4.537,11.5115
2.0297,22.4573,0.959,7.691,4.5619,13.5997
2.0741,23.306,0.9511,7.5558,4.7304,12.3885
2.1433,20.8396,0.9452,7.4947,4.6283,16.4958
2.0931,21.8738,0.9515,7.6642,4.7985,14.5447
2.0889,21.5723,0.9591,7.684,4.6904,15.0742
2.0907,22.1346,0.9523,7.5722,4.5107,14.1099
2.1081,20.7614,0.9499,7.5404,4.5814,16.6598
2.1849,21.5181,0.9389,7.5416,4.7387,15.1727
2.076,21.9889,0.9537,7.6019,4.6043,14.3502
2.1026,21.3919,0.9508,7.5211,4.5297,15.4057
2.0646,23.9542,0.9545,7.5824,4.4555,11.5742
2.0754,20.7994,0.9541,7.4983,4.687,16.5797
2.1024,21.7459,0.9531,7.5341,4.7321,14.7656
2.0428,21.3977,0.9556,7.8122,4.4496,15.3949
2.041,24.197,0.9598,7.6923,4.2622,11.2907
2.1274,21.9815,0.9396,7.5402,4.8077,14.3625
2.1196,21.8004,0.9467,7.5634,4.7468,14.6708
2.0676,21.0752,0.9528,7.6661,4.6816,16.0163
2.1316,21.7756,0.9362,7.6503,4.9258,14.7139
2.1184,20.5179,0.9522,7.3445,4.6313,17.1879
2.0484,22.4636,0.9566,7.7232,4.7524,13.59
2.0881,22.5834,0.9476,7.5289,4.4974,13.4081
2.1268,22.1778,0.9425,7.5663,4.6102,14.0398
2.1643,21.1828,0.9269,7.5094,4.8412,15.8046
2.0778,21.9166,0.9564,7.6535,4.7402,14.4719
2.1307,22.5559,0.9325,7.5133,4.59,13.4496
2.1633,21.8772,0.9417,7.5657,4.6912,14.5389
2.0981,22.346,0.9462,7.6513,4.3356,13.7723
2.1348,22.444,0.9372,7.5538,4.731,13.6201
2.0546,23.1007,0.9485,7.56,4.4962,12.6655
2.0951,21.5917,0.9522,7.6803,4.6665,15.0391
2.1367,21.6919,0.9479,7.5647,4.6489,14.8605
2.1175,20.3927,0.9497,7.3615,4.5585,17.4697
2.1023,21.5621,0.9563,7.7425,4.6911,15.0927
2.1002,22.4969,0.9511,7.5265,4.6504,13.5391
2.1874,20.4852,0.9504,7.8574,4.9149,17.2607
2.0408,23.8509,0.9523,7.744,4.5828,11.6981
2.1238,21.1936,0.9508,7.7425,4.7361,15.7837
2.0155,24.7461,0.9599,7.8113,4.4326,10.6885
2.067,21.061,0.9553,7.8202,4.3028,16.0446
2.0617,21.4865,0.9561,7.8757,4.47,15.2305
2.094,22.2273,0.9593,7.628,4.5731,13.9602
2.0443,23.6848,0.957,7.7011,4.5918,11.902
2.1174,20.2521,0.9449,7.7084,4.7406,17.795
2.0841,20.8446,0.9407,7.7762,4.5829,16.4853
2.127,21.8452,0.9349,7.4847,4.8013,14.5936
2.0339,22.5062,0.9513,7.78,4.5153,13.5248
2.0754,21.8391,0.9484,7.6534,4.7453,14.6041
2.1487,23.1653,0.9598,7.7487,4.7887,12.5772
2.0691,21.4624,0.9536,7.6838,4.5952,15.2748
2.1139,22.6426,0.9539,7.4618,4.6273,13.3198
