Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.15,26.2433,0.8597,7.9492,4.8339,10.0917
2.1273,25.3907,0.867,7.9079,4.7948,10.94
2.08,29.4199,0.8654,7.6418,4.8508,7.6893
2.128,20.1549,0.8886,8.3614,4.9112,19.8975
2.1375,25.3861,0.8601,8.062,4.8489,10.9449
2.1398,24.464,0.8548,7.706,4.7333,11.996
2.1508,26.4991,0.8596,8.0819,4.837,9.8571
2.1302,20.2465,0.8855,8.2266,4.9219,19.652
2.1413,31.0509,0.8542,7.6557,4.7868,6.7869
2.0821,25.7956,0.8663,7.8094,4.7107,10.5237
2.1253,30.459,0.8556,7.3977,4.8079,7.0942
2.1755,26.8587,0.8558,7.9958,4.8779,9.5416
2.14,26.4848,0.8579,7.7151,4.9304,9.87
2.1499,30.0196,0.8518,7.6214,4.8861,7.3367
2.1319,26.2365,0.8542,7.9499,4.5588,10.098
2.1359,31.4115,0.8503,7.9541,4.7802,6.6097
2.1441,28.2346,0.8568,7.5583,4.9339,8.4693
2.1673,25.1692,0.8551,8.1756,4.7218,11.1787
2.1004,24.8649,0.8711,8.0782,4.8649,11.5204
2.0989,29.242,0.8663,7.8075,4.8245,7.799
2.1752,26.2534,0.8506,8.1729,4.6857,10.0822
2.103,24.7523,0.8726,7.998,4.9062,11.6509
2.1319,27.2899,0.8522,7.7051,4.7266,9.1836
2.1377,28.6092,0.8559,8.0292,4.6731,8.2098
2.1879,27.1501,0.8537,7.6063,4.9057,9.2973
2.1516,30.2849,0.8541,7.9414,4.8777,7.1888
2.1089,21.3417,0.8846,8.4118,4.8624,17.0497
2.092,25.7364,0.8688,8.1365,4.7896,10.583
2.1066,25.5054,0.8681,7.9808,4.8691,10.8195
2.1282,29.0201,0.855,7.5079,4.888,7.9393
2.0905,27.8157,0.8671,7.4675,4.9141,8.7749
2.101,24.5762,0.8749,7.8843,4.7343,11.8598
2.1399,29.4699,0.8566,7.8172,4.8477,7.6589
2.1026,22.3829,0.8827,8.3356,4.7878,15.0435
2.0785,22.6688,0.8885,8.2383,4.8352,14.557
2.0646,27.8976,0.8827,7.7178,4.9435,8.7137
2.1672,27.1971,0.8561,8.0747,4.8743,9.2589
2.166,27.668,0.8555,7.4322,4.8463,8.8868
2.0805,25.3705,0.8781,7.8108,4.9279,10.9615
2.0891,27.2403,0.8683,7.7885,4.9084,9.2237
2.108,26.69,0.8596,7.9153,4.5377,9.6876
2.1657,28.1312,0.8546,7.7828,4.9138,8.5431
2.1369,24.1423,0.8665,8.306,4.7559,12.4003
2.1467,27.0039,0.8638,8.0155,4.8909,9.4186
2.149,24.7847,0.8585,8.2677,4.6376,11.6131
2.1773,27.9858,0.8544,7.8437,4.8823,8.6487
2.1773,24.4619,0.8508,8.1949,4.6086,11.9986
2.0759,24.4956,0.8781,7.982,4.8485,11.9574
2.1395,29.9786,0.8606,7.8005,4.8933,7.36
2.1831,22.4467,0.8596,8.4249,4.7502,14.9327
2.155,27.2053,0.8555,7.9134,4.7572,9.2522
2.1307,27.7339,0.8563,8.0388,4.6983,8.8365
2.0798,28.8734,0.8695,7.6825,4.8417,8.0342
2.1249,30.3006,0.8653,7.7664,4.8989,7.1802
2.1404,26.3913,0.8542,7.8195,4.7709,9.9548
2.1078,32.7439,0.8562,7.5656,4.7582,6.0143
2.1602,29.5096,0.8546,7.7069,4.8496,7.6349
2.1357,29.9761,0.8507,7.6859,4.9081,7.3614
2.151,23.9383,0.8655,8.445,4.8194,12.6678
2.1301,27.0296,0.8647,8.0689,4.8452,9.3971
2.1722,23.9281,0.8612,8.204,4.9219,12.6815
2.188,24.5225,0.8536,8.0307,4.8243,11.9247
2.158,27.4826,0.8614,7.8541,4.9097,9.0304
2.112,27.8864,0.8575,7.8057,4.8465,8.722
2.1956,25.0947,0.8553,8.1681,4.8654,11.2609
2.1,28.1316,0.8614,7.4982,4.9094,8.5428
2.133,29.1668,0.8536,7.6689,4.8431,7.8461
2.1778,24.324,0.8615,8.2367,4.8964,12.1694
2.1656,24.3694,0.8626,7.8926,4.8433,12.1127
2.1009,27.4878,0.8587,7.8184,4.6858,9.0263
2.1504,27.8707,0.8585,7.8871,4.8986,8.7337
2.1159,29.6722,0.8549,7.7914,4.6342,7.5378
2.1726,24.8845,0.8526,8.177,4.6577,11.4979
2.1737,24.5746,0.8533,7.7509,4.8638,11.8617
2.1148,29.9797,0.8652,7.3544,4.9324,7.3594
2.1113,25.5146,0.861,7.789,4.7852,10.8099
2.1771,25.6113,0.8577,8.0123,4.8506,10.7101
2.0801,26.1435,0.8801,7.8798,4.8854,10.1855
2.085,27.9053,0.8636,7.6517,4.9139,8.7081
2.1423,27.2336,0.8611,8.1341,4.8014,9.2291
2.1314,28.2576,0.8601,7.5852,4.8477,8.4529
2.1709,29.4416,0.8531,7.6533,4.8535,7.6761
2.0834,26.7096,0.8673,7.8762,4.753,9.6705
2.1786,22.3657,0.8559,8.5933,4.5244,15.0736
2.2016,25.566,0.8516,7.9212,4.8695,10.7567
2.1784,29.1393,0.8507,8.1532,4.8638,7.8635
2.1541,27.8811,0.8624,8.0485,4.9379,8.726
2.1591,25.951,0.8581,8.2202,4.9226,10.3705
2.1236,31.6081,0.8506,7.6672,4.8789,6.5162
2.1628,25.1781,0.8515,8.2232,4.6427,11.1691
2.122,25.5491,0.8652,7.803,4.9252,10.7742
2.1506,26.9868,0.8525,7.5458,4.8486,9.433
2.1841,25.6287,0.8521,8.0011,4.8966,10.6922
2.1024,21.6276,0.8873,8.3371,4.9094,16.4588
2.1231,26.0408,0.8673,8.0113,4.9305,10.2836
2.1031,26.9071,0.8619,7.6728,4.7797,9.5003
2.0481,30.279,0.8737,7.6288,4.8935,7.192
2.1125,27.7511,0.8615,7.627,4.891,8.8235
2.1035,27.8896,0.8632,7.9335,4.8377,8.7197
2.1575,22.6524,0.8675,8.1598,4.8657,14.5841
2.0943,29.2923,0.8659,7.6092,4.9477,7.7677
2.0759,28.4754,0.8645,7.4268,4.9388,8.301
2.1271,30.3779,0.8545,7.8456,4.721,7.138
2.1784,27.727,0.8506,7.9453,4.806,8.8418
2.1088,25.3649,0.8679,8.0371,4.8907,10.9674
2.0684,30.0874,0.8773,7.4818,4.8979,7.2985
2.109,24.9531,0.8783,8.1628,4.9152,11.4197
2.0989,27.407,0.8659,7.9304,4.68,9.0901
2.1233,26.4545,0.8656,7.9613,4.8948,9.8974
2.1171,29.9063,0.8575,7.5486,4.8405,7.4014
2.1127,27.5976,0.865,7.7917,4.8363,8.9409
2.128,28.0389,0.8655,7.3496,4.8569,8.6099
2.1515,29.6433,0.8564,7.9505,4.9493,7.5549
2.1596,30.1967,0.8517,7.3862,4.8173,7.2374
2.0932,24.7812,0.87,7.8521,4.8619,11.6172
2.1282,30.4453,0.8525,7.8892,4.7131,7.1016
2.0998,26.9854,0.8707,7.5656,4.9466,9.4342
2.0585,25.8455,0.8853,7.9824,4.89,10.4741
2.1259,26.7587,0.8572,7.9194,4.6901,9.6277
2.2025,26.4158,0.8508,8.1,4.8462,9.9326
2.1333,28.795,0.8611,7.9967,4.8776,8.0858
2.0252,22.4648,0.8985,8.3206,4.7864,14.9015
2.1203,29.4962,0.8511,8.0422,4.6546,7.643
2.1558,26.9676,0.8535,7.8898,4.9094,9.4491
2.1464,28.9076,0.8571,7.562,4.8325,8.012
2.136,24.1451,0.8715,7.8855,4.9281,12.3967
2.1902,24.0981,0.8557,7.9399,4.9138,12.4575
2.1124,25.2868,0.8682,7.9993,4.9088,11.051
2.1001,29.4656,0.8654,7.5565,4.7929,7.6615
2.0811,27.0952,0.8746,7.8588,4.8304,9.3426
2.1258,28.4829,0.8563,7.6979,4.642,8.2959
2.1911,26.7048,0.8517,8.0711,4.8182,9.6746
2.1473,29.2379,0.8508,8.0532,4.6802,7.8015
2.1451,21.527,0.8735,8.1528,4.9237,16.663
2.1001,29.8066,0.8691,7.6898,4.9303,7.459
2.0828,26.9951,0.8693,7.7305,4.8455,9.426
2.1516,21.3914,0.8748,8.2956,4.9376,16.9445
2.1155,27.736,0.8556,7.5071,4.9312,8.835
2.1349,27.1303,0.8535,7.707,4.7797,9.3136
2.1143,32.667,0.8564,7.4875,4.7802,6.0463
2.1568,28.0797,0.8502,8.1582,4.6537,8.5803
2.1221,32.5784,0.8528,7.8537,4.8056,6.0836
2.1255,26.5023,0.8597,7.7976,4.8179,9.8543
2.0504,24.7935,0.8839,8.1085,4.8133,11.6029
2.0731,28.4274,0.8823,7.597,4.9329,8.3341
2.1688,22.4022,0.865,8.4533,4.8276,15.0097
2.1015,24.6634,0.8673,8.1513,4.7558,11.7557
2.104,31.4196,0.8551,7.5198,4.8782,6.6059
2.1153,30.9104,0.8505,7.4069,4.7873,6.8579
2.1878,25.6883,0.8507,8.1322,4.899,10.6316
2.1594,23.613,0.8655,8.0352,4.8778,13.1136
2.1379,26.9145,0.8578,8.1803,4.6076,9.494
2.1209,26.5893,0.8638,7.7516,4.9269,9.7764
2.1173,29.0966,0.8547,7.4616,4.8715,7.8905
2.1233,27.7378,0.8655,7.9714,4.8975,8.8336
2.1367,26.5278,0.8605,7.7231,4.7647,9.8313
2.0569,20.0667,0.9024,8.4609,4.8312,20.1385
2.1106,21.8104,0.8858,8.396,4.8462,16.0977
2.1066,28.8764,0.867,7.588,4.8926,8.0323
2.1736,29.5619,0.8563,7.3839,4.933,7.6035
2.1303,26.4661,0.8666,8.1305,4.7856,9.8868
2.1627,27.9649,0.8567,7.972,4.9079,8.6641
2.1814,24.4466,0.8503,8.2273,4.6726,12.0173
2.0766,23.0209,0.8866,8.1403,4.8855,13.9908
2.104,23.2845,0.8812,8.123,4.8445,13.5892
2.1652,27.7108,0.8502,7.8004,4.7965,8.8541
2.0774,30.2145,0.8705,7.7956,4.9067,7.2276
2.1861,25.9329,0.8512,7.796,4.8255,10.3882
2.1522,25.8265,0.8599,8.1163,4.6908,10.4929
2.1242,25.1081,0.8579,7.5991,4.7819,11.2461
2.0967,29.6931,0.8633,7.7284,4.9332,7.5254
2.1515,29.9619,0.8519,8.027,4.8367,7.3695
2.1091,23.6838,0.8712,8.252,4.7905,13.0146
2.1388,32.1247,0.8584,7.6895,4.9228,6.2801
2.1736,29.4801,0.8522,7.5662,4.8347,7.6527
2.1204,31.09,0.8532,7.6574,4.7674,6.7673
2.1421,25.7912,0.8547,7.781,4.8167,10.5281
2.1224,24.0973,0.861,7.9862,4.7646,12.4585
2.1921,27.4708,0.8506,8.1286,4.8757,9.0397
2.1066,31.9027,0.8639,7.4144,4.9329,6.3799
2.1232,22.8216,0.8795,8.0746,4.9475,14.307
2.1157,25.5429,0.8598,7.7459,4.8062,10.7805
2.1569,25.7453,0.8652,8.0248,4.9402,10.5741
2.1524,26.4585,0.8608,7.9383,4.9481,9.8937
2.1395,28.6853,0.8526,7.4323,4.8457,8.1586
2.1205,29.8841,0.8552,7.6295,4.7178,7.4141
2.0757,27.7433,0.88,7.7292,4.946,8.8294
2.1041,27.9281,0.8532,7.9232,4.5497,8.6912
2.1748,24.4964,0.8543,8.3466,4.6706,11.9564
2.1233,28.9113,0.858,7.6335,4.7665,8.0096
2.204,26.4951,0.852,8.0528,4.933,9.8607
2.1476,25.415,0.8517,7.7645,4.7029,10.9144
2.1379,31.9798,0.8606,7.7055,4.8765,6.345
2.1525,28.735,0.8503,7.9084,4.7481,8.1255
2.1931,26.4878,0.851,8.1542,4.947,9.8673
2.1765,20.301,0.87,8.1697,4.8917,19.5081
2.1288,28.3404,0.8637,7.4607,4.828,8.3947
2.1398,28.4501,0.854,8.0463,4.66,8.3184
2.11,26.4801,0.8669,7.8355,4.9106,9.8742
2.1385,30.8596,0.8578,7.7268,4.9413,6.8839
2.1208,23.5557,0.8771,8.3636,4.9239,13.1947
2.1589,25.8112,0.8564,8.3215,4.6901,10.5082
2.1266,27.2179,0.8636,8.0712,4.8664,9.2419
2.1377,26.7363,0.8537,8.2789,4.5647,9.6472
2.1137,27.4121,0.8617,7.7729,4.6555,9.086
2.1973,25.3246,0.8521,7.9274,4.7909,11.0104
2.1296,25.8337,0.8656,8.2492,4.7534,10.4858
2.1134,27.2578,0.8626,7.8916,4.7033,9.2095
2.1753,26.958,0.8536,7.9067,4.8303,9.4572
2.0976,31.4432,0.8606,7.5343,4.8332,6.5945
2.0955,27.3442,0.8655,7.5348,4.9118,9.14
2.1004,28.6737,0.8558,7.6839,4.8419,8.1664
2.1285,28.0382,0.858,7.6515,4.6566,8.6104
2.128,28.9063,0.8508,7.457,4.8291,8.0128
2.1412,25.8772,0.8617,8.063,4.825,10.4428
2.1035,22.3192,0.8806,8.0551,4.9213,15.1552
2.1775,26.7138,0.8593,7.6133,4.9153,9.6667
2.1488,25.6593,0.8511,7.8257,4.7101,10.661
2.0795,28.6972,0.8645,7.679,4.8305,8.1507
2.1111,26.3211,0.8696,7.7871,4.8129,10.0193
2.1849,24.944,0.8516,8.0659,4.7102,11.43
2.1208,27.6171,0.8675,8.0647,4.771,8.9258
2.1368,25.3396,0.8586,7.7157,4.8588,10.9944
2.1781,24.689,0.8538,7.9626,4.7499,11.7254
2.1793,27.8489,0.8503,8.0163,4.8216,8.75
2.1286,24.9746,0.8618,7.9195,4.8784,11.3954
2.1655,24.6723,0.856,8.2361,4.6783,11.7451
2.0845,28.6152,0.8685,7.4536,4.9237,8.2058
2.1143,27.0164,0.8598,7.8484,4.7667,9.4082
2.1124,22.4978,0.8829,8.0458,4.9233,14.8448
2.1578,26.5356,0.8513,8.2503,4.5808,9.8244
2.1552,24.3453,0.8524,8.3472,4.4712,12.1428
2.1196,24.9671,0.8655,8.337,4.6884,11.4038
2.0896,26.2077,0.8704,7.8815,4.8922,10.125
2.1129,29.9066,0.8575,7.4518,4.6621,7.4012
2.128,27.6038,0.8512,7.9275,4.6492,8.9361
2.1434,29.3053,0.8599,7.96,4.9149,7.7596
2.1126,24.1734,0.8681,7.932,4.8947,12.3603
2.1836,25.5081,0.8534,7.9856,4.9114,10.8167
2.1258,31.6307,0.8538,7.4436,4.8691,6.5056
2.1436,26.0714,0.8577,7.775,4.6853,10.2542
2.1307,26.5954,0.8558,7.869,4.6029,9.7711
2.1603,23.5294,0.8702,8.1293,4.9442,13.2323
2.1485,30.7459,0.8568,7.8142,4.9371,6.9426
2.1478,28.1469,0.8539,7.8545,4.9163,8.5318
2.0898,27.8718,0.8617,7.6561,4.8314,8.7329
2.0817,31.0699,0.8694,7.5066,4.8349,6.7774
2.1883,24.0153,0.8573,8.2346,4.9129,12.5658
2.1217,27.5797,0.8533,7.5164,4.8805,8.9547
2.1815,25.8826,0.8547,8.2167,4.7478,10.4376
2.1565,32.1323,0.8511,7.4462,4.9234,6.2767
2.141,27.7761,0.8526,8.2429,4.6142,8.8046
2.1174,26.5592,0.8569,7.8571,4.6589,9.8033
2.1532,24.5927,0.867,8.3178,4.9305,11.84
2.1823,24.1548,0.8535,8.044,4.6842,12.3842
2.1234,26.5775,0.859,7.8766,4.7731,9.7869
2.1641,27.6979,0.8531,8.2521,4.8159,8.8639
2.1751,27.1762,0.8571,7.65,4.9244,9.2759
2.0794,26.4815,0.8763,7.8084,4.8785,9.8729
2.1659,27.0693,0.8562,7.8197,4.9239,9.3641
2.121,25.2401,0.8665,7.9276,4.7195,11.1015
2.1155,28.7213,0.8573,7.6182,4.8661,8.1346
2.1464,27.693,0.8519,7.8096,4.6775,8.8677
2.153,27.62,0.8573,7.462,4.9039,8.9236
2.1631,23.1375,0.867,7.9794,4.9375,13.8109
2.0898,24.5745,0.8721,8.0862,4.7141,11.8618
2.1443,28.4994,0.8512,8.183,4.6303,8.2845
2.142,25.3599,0.8534,7.6672,4.8525,10.9727
2.16,26.9382,0.8505,8.1155,4.6018,9.4739
2.1229,29.6592,0.8602,7.7163,4.8907,7.5455
2.1411,26.617,0.867,8.0641,4.9231,9.7519
2.2056,25.8311,0.8513,7.6208,4.8858,10.4884
2.1155,23.8395,0.8795,8.1732,4.9054,12.8007
2.1603,25.7485,0.8506,7.702,4.9359,10.5709
2.1413,24.8684,0.8605,8.3248,4.764,11.5164
2.1613,28.8905,0.8515,8.0722,4.7928,8.0231
2.1279,28.337,0.8597,8.0932,4.6625,8.3971
2.1075,27.1909,0.8633,7.8652,4.8852,9.2639
2.1215,32.8515,0.8519,7.6982,4.8834,5.9699
2.1909,30.4454,0.8526,7.7332,4.9249,7.1015
2.167,28.7178,0.8549,7.8647,4.913,8.1369
2.1043,25.7302,0.8731,8.1705,4.9402,10.5893
2.138,31.9341,0.8549,7.4166,4.9045,6.3656
2.1014,23.2245,0.8704,8.3242,4.6773,13.6791
2.1276,26.4272,0.8625,7.8551,4.8041,9.9221
2.0694,29.3335,0.8757,7.4348,4.9455,7.7423
2.1273,26.4119,0.8587,7.7273,4.8863,9.9361
2.086,28.0209,0.8678,7.6349,4.7425,8.623
2.1538,24.4908,0.8524,7.8122,4.7851,11.9632
2.1586,26.6853,0.8502,8.2019,4.6213,9.6917
2.122,28.7381,0.8588,7.3612,4.9429,8.1234
2.1611,25.8011,0.8515,7.6132,4.8648,10.5182
2.1414,29.101,0.852,7.4307,4.8252,7.8877
2.1017,26.4263,0.8613,7.7087,4.8431,9.923
2.0975,30.0577,0.8609,7.7129,4.706,7.3152
2.1626,27.231,0.8505,8.3709,4.6156,9.2312
2.1676,31.3699,0.8543,7.6725,4.9067,6.6298
2.0842,27.5154,0.8676,7.8064,4.9011,9.0047
2.1215,26.3697,0.8608,7.5707,4.8568,9.9747
2.0739,28.5671,0.8662,7.4224,4.9266,8.2383
2.1459,22.4452,0.8728,8.2011,4.9379,14.9352
2.0909,28.6423,0.8583,7.4825,4.823,8.1875
2.1214,32.3332,0.8547,7.6754,4.9424,6.1886
2.1302,29.5071,0.854,7.9384,4.6494,7.6364
2.1713,24.9498,0.8549,8.1551,4.655,11.4234
2.15,23.6533,0.8648,8.4005,4.808,13.0571
2.1671,25.3165,0.8501,7.7003,4.8019,11.0191
2.103,32.6052,0.8591,7.5272,4.7953,6.0723
2.1549,24.4262,0.8536,8.3763,4.4901,12.0424
2.1138,29.876,0.8511,7.566,4.7173,7.4188
2.0836,25.7034,0.8682,8.026,4.7517,10.6163
2.1559,23.0144,0.8685,7.9923,4.9117,14.0009
2.1003,27.9849,0.8621,7.7255,4.8964,8.6494
2.098,27.2116,0.8753,7.5699,4.9286,9.247
2.0802,29.9354,0.873,7.4024,4.7989,7.3847
2.1892,25.7973,0.8547,8.016,4.9246,10.522
2.1018,25.3592,0.8653,7.8854,4.7474,10.9735
2.1784,22.1104,0.8658,7.9601,4.8897,15.5314
2.1639,27.7958,0.8593,7.6379,4.9291,8.7898
2.1181,32.4593,0.8521,7.4423,4.7606,6.1342
2.1746,25.6932,0.8517,8.091,4.7984,10.6267
2.0997,29.8861,0.8598,7.525,4.7501,7.413
2.0918,27.0316,0.8729,7.8802,4.9028,9.3955
2.1061,28.4415,0.8675,7.3583,4.7965,8.3244
2.1446,29.6063,0.8568,8.038,4.9136,7.5769
2.1822,26.93,0.8525,7.9332,4.7332,9.4808
2.1705,25.8803,0.8525,8.0819,4.6722,10.4398
2.1291,28.762,0.8649,7.6124,4.9373,8.1076
2.1188,27.0384,0.858,8.2589,4.6124,9.3897
2.0945,24.824,0.8656,8.0657,4.5936,11.5675
2.1199,28.2328,0.8536,7.6847,4.8573,8.4705
2.0912,24.4797,0.8661,7.9706,4.6392,11.9768
2.1257,32.2687,0.8507,7.736,4.7889,6.2167
2.0669,28.9947,0.864,7.469,4.8821,7.9556
2.1397,25.0192,0.8656,8.0282,4.8385,11.3451
2.1366,30.5538,0.8542,8.0735,4.7632,7.0436
2.1465,22.3414,0.8721,8.2871,4.832,15.1161
2.1564,27.9749,0.8507,7.5889,4.8843,8.6567
2.1752,24.8006,0.8518,8.1724,4.6485,11.5946
2.0838,30.0863,0.8738,7.4399,4.9064,7.2991
2.118,27.0792,0.8707,8.0639,4.9199,9.3559
2.1141,28.2765,0.8555,7.4793,4.7824,8.4396
2.0864,27.3089,0.8643,7.8234,4.6698,9.1683
2.1381,25.6093,0.8563,7.7494,4.791,10.7121
2.133,27.8484,0.8644,7.9136,4.9227,8.7504
2.1488,28.6357,0.8576,7.9149,4.8646,8.192
2.1171,27.241,0.8566,7.5558,4.773,9.2231
2.0509,26.5307,0.8829,7.817,4.9488,9.8288
2.1116,25.0587,0.8677,7.9048,4.8452,11.3009
2.1655,26.7321,0.8541,7.9348,4.6859,9.6508
2.08,27.828,0.8658,7.8306,4.8617,8.7656
2.1678,30.2477,0.8565,7.6866,4.921,7.2092
2.1679,25.1514,0.8511,8.2239,4.5834,11.1984
2.2012,24.8145,0.8564,7.5991,4.9438,11.5785
2.1251,23.8176,0.8792,8.0531,4.9358,12.8305
2.1487,24.8194,0.8535,7.6302,4.7995,11.5728
2.1381,32.4031,0.851,7.8465,4.9025,6.1583
2.1323,26.2322,0.8679,8.2021,4.943,10.102
2.0683,27.1909,0.874,7.8365,4.927,9.2639
2.1701,27.8229,0.8548,7.7899,4.8564,8.7694
2.1665,25.3662,0.8556,7.9677,4.7567,10.966
2.1503,28.2126,0.857,7.8072,4.7857,8.4848
2.1318,28.6909,0.8543,7.6571,4.8662,8.1549
2.0718,28.7818,0.8716,7.7072,4.9456,8.0944
2.1396,26.6139,0.8566,8.2353,4.5841,9.7546
2.1389,31.065,0.8543,7.7525,4.8194,6.7798
2.1026,29.7676,0.8542,7.5967,4.7288,7.4817
2.1235,23.8296,0.8768,8.1413,4.9004,12.8142
2.1245,28.8933,0.8571,7.753,4.8913,8.0213
2.0862,26.9464,0.867,7.7164,4.8599,9.467
2.1441,22.8874,0.8701,8.5238,4.7821,14.2014
2.1065,30.454,0.8526,7.6736,4.8112,7.0969
2.1316,30.5605,0.8535,7.8801,4.7538,7.04
2.1591,30.1013,0.8508,8.0994,4.8047,7.2907
2.0943,30.2708,0.8619,7.5865,4.9152,7.1965
2.1055,29.4415,0.8597,7.5483,4.8012,7.6761
2.1168,30.0689,0.8578,7.6641,4.8845,7.3089
2.1248,27.4568,0.8633,8.0882,4.849,9.0507
2.0778,24.89,0.8797,7.8638,4.8877,11.4916
2.1546,27.6714,0.8541,7.6057,4.937,8.8841
2.137,29.7679,0.8507,7.5593,4.7821,7.4816
2.0737,24.9868,0.8762,8.0516,4.7977,11.3816
2.1416,27.8651,0.862,7.9756,4.8301,8.7379
2.1242,28.2997,0.8521,7.5887,4.8524,8.4232
2.1443,29.2738,0.8543,7.984,4.7292,7.7792
2.0811,30.3019,0.868,7.4861,4.9496,7.1795
2.0744,26.8634,0.8736,7.9271,4.7726,9.5375
2.1405,25.133,0.8581,7.7651,4.8312,11.2186
2.1047,28.3756,0.8602,7.6892,4.7918,8.3701
2.187,24.0825,0.8526,8.0268,4.7144,12.4778
