Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.277,30.2277,0.8621,8.2077,4.4332,6.688
2.1896,39.1823,0.8741,7.9198,4.4372,3.7938
2.2425,32.2866,0.8779,8.1759,4.6435,5.7693
2.2713,39.3095,0.8545,7.4043,4.7041,3.7679
2.3398,40.3259,0.8508,7.6758,4.6896,3.5705
2.2561,41.3767,0.8635,7.4912,4.7942,3.383
2.2087,39.1133,0.8574,7.7798,4.437,3.8079
2.2523,39.8824,0.8626,7.8213,4.5779,3.6545
2.2382,28.8688,0.8955,8.2992,4.6822,7.4279
2.319,38.2523,0.87,7.7576,4.8709,3.9921
2.2412,38.5199,0.8672,7.6867,4.5661,3.9334
2.2984,39.6264,0.8502,7.4657,4.6375,3.7045
2.2864,27.7691,0.8606,8.6314,4.3752,8.1261
2.4279,22.4566,0.8555,8.1238,4.8219,13.6007
2.2429,26.9723,0.8682,8.7353,4.3905,8.6991
2.258,26.8504,0.8743,8.3633,4.5329,8.7924
2.206,40.0517,0.8597,7.938,4.49,3.6221
2.3191,39.3729,0.8548,7.8082,4.5073,3.755
2.2331,38.6343,0.8699,7.5545,4.601,3.9087
2.1748,40.6304,0.8567,7.9906,4.4764,3.5145
2.2723,27.0795,0.8552,8.2504,4.2674,8.6183
2.2944,29.2888,0.855,7.7868,4.6099,7.1859
2.2581,29.3833,0.8858,8.0379,4.4996,7.1333
2.2857,39.0325,0.8567,7.7178,4.4685,3.8247
2.2277,41.4428,0.8665,7.556,4.6523,3.3718
2.2495,37.3218,0.8613,7.9084,4.6437,4.2074
2.3323,29.7281,0.859,7.8489,4.5729,6.9459
2.3417,28.4809,0.8505,8.0725,4.6457,7.663
2.2533,27.3477,0.891,8.3513,4.5661,8.4214
2.2467,37.0622,0.8546,7.8713,4.6774,4.2707
2.3,38.3452,0.8739,7.8399,4.5371,3.9715
2.1527,34.8869,0.867,8.2584,4.3835,4.8663
2.1765,40.315,0.8619,7.725,4.4765,3.5725
2.3025,25.742,0.8525,8.3738,4.054,9.7181
2.1971,28.7722,0.8768,8.2289,4.3402,7.4854
2.2295,31.4736,0.8859,8.0481,4.6882,6.1068
2.2873,27.4853,0.863,8.2777,4.5363,8.3232
2.4515,23.2555,0.8537,7.8045,4.9147,12.4558
2.2628,34.8456,0.8506,8.221,4.4197,4.8789
2.3133,25.7914,0.8777,8.4618,4.7528,9.6736
2.274,40.168,0.8505,7.4075,4.5016,3.6
2.2617,38.9744,0.8622,7.4539,4.7218,3.8367
2.2229,39.4362,0.8504,7.8738,4.6472,3.7423
2.2174,40.4977,0.8687,7.4546,4.5933,3.5387
2.2625,40.4736,0.8566,7.5588,4.7855,3.5431
2.2766,34.8772,0.8513,8.041,4.1166,4.8693
2.1996,39.5063,0.8525,7.835,4.537,3.7283
2.2261,38.3941,0.851,7.5975,4.3676,3.9608
2.2434,31.1397,0.8659,7.9799,3.9638,6.2545
2.2652,29.2871,0.8544,8.4305,4.1075,7.1869
2.2477,38.0673,0.8568,7.5927,4.5634,4.0335
2.2596,39.3815,0.8521,7.8917,4.611,3.7533
2.2437,38.2708,0.8669,7.5628,4.7277,3.988
2.3138,28.4464,0.871,7.8368,4.8031,7.6845
2.1692,39.4025,0.8552,7.9034,4.3221,3.7491
2.2806,35.618,0.8582,7.7313,4.5964,4.6522
2.2309,38.9128,0.8573,7.6128,4.5938,3.8496
2.2276,27.1253,0.8882,8.1802,4.6407,8.5842
2.1716,40.3053,0.8626,7.7952,4.4505,3.5743
2.2475,37.6082,0.8607,7.8175,4.5672,4.1392
2.3525,25.4063,0.8535,8.2038,4.4448,10.0291
2.2618,37.9727,0.8602,7.8984,4.4629,4.0549
2.1929,41.2745,0.8507,7.7681,4.5521,3.4006
2.1742,27.93,0.8798,8.5892,4.3573,8.0176
2.2333,38.6493,0.8539,7.7318,4.5072,3.9055
2.2149,38.7742,0.8606,7.7159,4.5031,3.8788
2.3237,38.7537,0.8541,7.4964,4.5564,3.8832
2.2146,40.6288,0.8634,7.6034,4.5467,3.5148
2.2682,40.0188,0.853,7.6577,4.7155,3.6284
2.3644,27.2215,0.8651,8.2451,4.5888,8.5132
2.2376,40.7299,0.8501,7.6871,4.677,3.4965
2.2364,39.4108,0.8695,7.4417,4.8295,3.7474
2.2757,40.3437,0.8557,7.4193,4.8172,3.5672
2.3063,31.6126,0.8644,7.931,4.6356,6.0469
2.3266,29.7551,0.8626,8.0807,4.8646,6.9316
2.2364,39.3146,0.8528,7.8466,4.6116,3.7668
2.2848,30.1835,0.8704,8.1778,4.3949,6.7102
2.2436,26.9009,0.8627,8.5507,4.3237,8.7535
2.2315,33.6173,0.8573,8.0076,4.5922,5.277
2.2071,37.6759,0.8811,7.6524,4.533,4.1233
2.2048,42.1737,0.8548,7.6118,4.6163,3.251
2.1844,39.6546,0.8767,7.6783,4.4918,3.699
2.3296,37.8746,0.8559,7.8455,4.7823,4.0773
2.2277,40.8691,0.8715,7.4036,4.8538,3.4716
2.3069,29.3104,0.8759,8.3699,4.6317,7.1738
2.258,38.2442,0.8635,7.6623,4.601,3.9939
2.243,29.5351,0.8557,8.651,4.3291,7.0498
2.3362,39.4992,0.8504,7.5594,4.7753,3.7297
2.2315,38.3004,0.8598,7.9979,4.4612,3.9814
2.2977,26.6367,0.8625,8.483,4.435,8.9597
2.2003,29.825,0.8949,8.1758,4.5235,6.8947
2.1782,39.8989,0.8592,7.7483,4.4915,3.6514
2.2193,29.6469,0.8915,8.1905,4.491,6.9893
2.214,41.7716,0.8559,7.4964,4.6436,3.3166
2.202,26.7026,0.878,8.55,4.2889,8.9076
2.2397,32.9243,0.8811,7.9879,4.591,5.5247
2.4062,22.4131,0.8504,8.065,4.7354,13.6678
2.2211,40.996,0.8502,7.6665,4.5923,3.4491
2.2073,28.9741,0.8785,8.501,4.2357,7.3661
2.3121,38.371,0.8573,7.6528,4.8008,3.9659
2.2764,39.6177,0.8531,7.4824,4.6914,3.7062
2.1969,31.8235,0.8616,8.4221,4.2785,5.9578
2.3734,35.0968,0.8551,7.9921,4.431,4.8033
2.2841,39.9033,0.855,7.6969,4.6827,3.6505
2.2422,41.1809,0.8596,7.4931,4.674,3.4168
2.265,39.0903,0.8593,7.4034,4.5846,3.8127
2.3294,32.0754,0.8716,7.989,4.5187,5.8541
2.2413,33.6774,0.8598,8.0266,4.5359,5.2563
2.2225,30.58,0.8736,8.0632,4.597,6.5151
2.173,41.3093,0.859,7.9434,4.596,3.3946
2.3881,34.6922,0.8607,7.7637,4.5691,4.926
2.3269,31.0668,0.86,7.8501,4.2235,6.2875
2.2839,39.1214,0.8549,7.7816,4.5482,3.8063
2.3995,37.8993,0.8506,7.8468,4.7727,4.0716
2.2321,41.1212,0.862,7.4813,4.5955,3.4272
2.2862,24.8812,0.8628,8.6698,4.1961,10.5481
2.1693,40.7853,0.8728,7.7103,4.5096,3.4866
2.1877,39.4716,0.8632,7.8041,4.5552,3.7352
2.2264,40.3936,0.8519,7.453,4.6917,3.5579
2.3004,39.5795,0.8518,7.4772,4.842,3.7138
2.2658,41.615,0.8591,7.4942,4.8296,3.3427
2.2093,42.2315,0.857,7.7438,4.6633,3.2418
2.3016,38.3559,0.8567,7.7639,4.7815,3.9692
2.3035,40.4289,0.8599,7.7416,4.5392,3.5514
2.2763,35.9185,0.8769,7.64,4.8999,4.5685
2.3825,23.7844,0.8748,8.3202,4.811,11.7791
2.3226,34.1922,0.874,7.9659,4.4294,5.0845
2.2482,24.8424,0.8692,8.7423,4.1764,10.5882
2.3466,41.1225,0.8517,7.7122,4.7821,3.4269
2.2721,28.8612,0.8641,7.9955,4.4686,7.4324
2.2717,31.4447,0.8718,7.7263,4.9499,6.1194
2.2162,37.4577,0.8582,7.7713,4.5238,4.1748
2.2438,26.4867,0.8951,8.2238,4.5987,9.0802
2.2968,39.9531,0.8652,7.4655,4.7484,3.6409
2.2601,32.1362,0.8661,8.1,4.3354,5.8295
2.3128,31.7346,0.8866,7.9363,4.7006,5.9951
2.2795,38.6331,0.8511,7.6878,4.6174,3.9089
2.2505,39.3948,0.8539,7.4387,4.807,3.7506
2.3328,35.2366,0.8729,7.8548,4.4774,4.762
2.3651,30.3408,0.8511,7.9009,4.552,6.6317
2.2298,36.0989,0.8554,7.957,4.3389,4.5194
2.2362,31.9938,0.8807,8.1516,4.5585,5.8874
2.1853,38.9617,0.8588,7.9098,4.4902,3.8394
2.2302,38.5055,0.8689,7.5407,4.5326,3.9365
2.29,38.7604,0.8552,7.6488,4.7451,3.8818
2.2519,25.85,0.8829,8.3771,4.5257,9.6213
2.2557,38.9789,0.8521,7.6535,4.6167,3.8358
2.3017,25.7015,0.8662,8.379,4.3998,9.7548
2.2417,32.8502,0.8779,8.0271,4.5103,5.5523
2.3818,34.6731,0.852,7.8531,4.5282,4.9319
2.2289,31.5917,0.8785,8.1159,4.5944,6.0559
2.228,33.5347,0.8528,8.0142,4.2403,5.3056
2.2407,40.4829,0.8549,7.6776,4.6055,3.5414
2.2343,31.7485,0.8792,7.9852,4.5461,5.9893
2.2453,39.457,0.8608,7.712,4.5679,3.7382
2.2921,29.1998,0.8628,8.0242,4.4258,7.2362
2.1303,22.907,0.8905,8.0648,4.1648,12.9357
2.3356,27.7134,0.867,8.1699,4.4996,8.1642
2.2073,40.7875,0.8544,7.8091,4.6272,3.4862
2.266,34.0088,0.8603,7.6969,4.7444,5.1447
2.1984,33.3681,0.8704,8.2109,4.3566,5.364
2.2322,38.5559,0.8653,7.6191,4.6353,3.9256
2.3196,40.0076,0.8608,7.5735,4.8933,3.6305
2.2862,27.2743,0.8686,8.2569,4.5751,8.4746
2.2768,39.5996,0.8594,7.6805,4.6886,3.7098
2.3117,39.6545,0.8626,7.4063,4.7213,3.699
2.2487,27.4744,0.8905,8.3941,4.5,8.3309
2.2667,38.5549,0.8506,7.6728,4.6157,3.9258
2.2536,35.2306,0.8801,7.751,4.8657,4.7638
2.3387,28.6167,0.8547,7.9809,4.6038,7.5794
2.2283,39.5992,0.8672,7.5232,4.5528,3.7099
2.2358,41.7554,0.8601,7.4552,4.6508,3.3193
2.1968,41.5018,0.8836,7.5251,4.8156,3.3618
2.2408,41.3105,0.8512,7.7981,4.7051,3.3944
2.2601,39.66,0.8599,7.5711,4.6271,3.6979
2.2798,25.8987,0.8712,8.3895,4.5426,9.5781
2.2903,39.9261,0.8667,7.7395,4.5483,3.6461
2.1762,38.4952,0.8638,7.7883,4.4866,3.9387
2.3123,36.2472,0.851,7.9855,4.6589,4.4797
2.2353,39.3977,0.8537,7.6042,4.4253,3.7501
2.287,37.9236,0.8505,7.693,4.4434,4.0661
2.2966,25.6553,0.8761,8.0766,4.7246,9.797
2.2213,35.0333,0.8508,8.2421,4.4637,4.8222
2.1858,27.0353,0.9171,8.2087,4.4583,8.6515
2.2778,24.5413,0.8725,8.5213,4.5878,10.907
2.2965,36.1783,0.8551,8.0656,4.7615,4.4981
2.2581,33.9052,0.8641,8.0085,4.3744,5.1792
2.2083,41.7647,0.8714,7.5118,4.8699,3.3177
2.1893,40.999,0.8657,7.8025,4.5748,3.4486
2.2753,27.7355,0.8565,8.3025,4.2503,8.149
2.197,40.103,0.855,7.9251,4.5531,3.6123
2.2245,37.4828,0.8549,7.9739,4.4458,4.1688
2.2244,28.4134,0.8974,8.1918,4.6594,7.7051
2.2462,37.3804,0.8506,7.8778,4.521,4.1933
2.3247,30.1589,0.8622,7.777,4.9073,6.7226
2.2478,38.6107,0.8601,7.4424,4.7818,3.9138
2.258,26.1878,0.8605,8.328,4.218,9.3281
2.2998,28.2749,0.8733,8.3832,4.7009,7.7926
2.2045,39.6308,0.8651,7.6487,4.6138,3.7036
2.317,27.9341,0.8594,8.3068,4.1647,8.0149
2.2564,24.5689,0.8707,8.9115,4.1563,10.8771
2.2589,37.5433,0.8672,7.7538,4.3387,4.1545
2.2266,40.1785,0.8661,7.5216,4.8192,3.5981
2.2827,26.8575,0.8685,8.8064,4.3882,8.7869
2.2177,39.5815,0.8736,7.588,4.72,3.7134
2.2509,39.1879,0.8596,7.5351,4.701,3.7926
2.2953,33.5936,0.855,8.0031,4.5467,5.2852
2.3074,24.2693,0.8917,8.532,4.6805,11.2083
2.2225,40.7171,0.8573,7.683,4.6497,3.4988
2.3806,24.3343,0.8607,8.0911,4.8656,11.1351
2.241,33.3948,0.8643,8.125,4.3804,5.3546
2.3089,39.9642,0.8579,7.7406,4.4746,3.6388
2.2756,40.071,0.8578,7.4237,4.8479,3.6184
2.2235,38.7474,0.8602,7.7026,4.5702,3.8845
2.3483,22.5366,0.8687,8.2424,4.5391,13.4787
2.2292,39.816,0.8729,7.3845,4.8178,3.6674
2.3464,26.1673,0.8602,8.4069,4.5874,9.3455
2.2185,40.0479,0.8694,7.5577,4.5567,3.6228
2.2359,24.4294,0.8753,8.8787,4.303,11.0294
2.27,39.0718,0.8504,7.6008,4.7328,3.8165
2.3702,24.1499,0.8611,8.5369,4.5853,11.3448
2.2188,40.2573,0.8839,7.5777,4.8146,3.5833
2.2564,39.3136,0.8509,7.738,4.5141,3.767
2.316,38.1003,0.8517,7.775,4.6996,4.026
2.2578,39.8711,0.8588,7.9479,4.6148,3.6567
2.2642,23.9991,0.8884,8.6768,4.6146,11.5209
2.1468,41.7983,0.8665,7.8493,4.4528,3.3122
2.2891,29.7826,0.872,8.3585,4.6338,6.917
2.2467,40.4759,0.861,7.4401,4.5827,3.5427
2.2765,29.8127,0.8595,8.2591,4.302,6.9012
2.2275,39.8207,0.8581,7.6209,4.762,3.6665
2.3159,30.0683,0.8544,7.9197,4.6452,6.7686
2.1785,33.2869,0.8687,8.1851,4.4947,5.3929
2.2863,39.8026,0.8539,7.6527,4.4039,3.67
2.1959,38.8682,0.8601,7.736,4.5761,3.859
2.2257,40.1151,0.8766,7.5732,4.84,3.61
2.2038,39.0434,0.8605,7.8545,4.5217,3.8224
2.3566,41.8685,0.8507,7.4179,4.949,3.3006
2.2921,38.2594,0.8531,7.586,4.6457,3.9905
2.2089,28.8054,0.8778,8.4234,4.5974,7.4656
2.2826,29.0984,0.8867,8.4227,4.518,7.2941
2.2334,29.9134,0.8648,8.1163,4.4004,6.8485
2.2315,41.2327,0.8549,7.7061,4.6683,3.4078
2.2932,29.8915,0.8504,8.4057,4.2799,6.8599
2.259,39.2487,0.8543,7.9923,4.7984,3.7802
2.2804,27.5989,0.8601,8.6403,4.2195,8.2434
2.3637,30.3961,0.8574,8.2164,4.6149,6.6045
2.2798,40.2256,0.8507,7.8437,4.7065,3.5892
2.2183,25.2044,0.8864,8.7223,4.392,10.2238
2.3631,26.1709,0.8519,8.0705,4.5072,9.3424
2.2979,29.3009,0.8642,8.4581,4.4057,7.1792
2.2444,38.8729,0.8643,7.6184,4.6471,3.858
2.2732,35.4264,0.8521,7.8883,4.5231,4.7069
2.3299,38.5478,0.851,7.627,4.6806,3.9273
2.4114,24.1137,0.8512,7.9723,4.8964,11.3867
2.2369,38.5837,0.8573,7.8066,4.6629,3.9196
2.2638,34.2019,0.8526,7.8086,4.2194,5.0814
2.2788,27.2446,0.8772,8.3953,4.5117,8.4963
2.3405,23.1225,0.8818,8.4289,4.7539,12.6356
2.3006,39.3589,0.8576,7.4867,4.9178,3.7579
2.2276,37.9989,0.8586,7.6179,4.605,4.0489
2.2348,33.6862,0.8779,7.7975,4.6379,5.2533
2.2886,26.1621,0.8726,8.4765,4.4878,9.3498
2.2348,38.6945,0.8584,8.0513,4.6216,3.8958
2.2459,36.1055,0.8733,7.7967,4.2516,4.5176
2.3258,25.9295,0.8579,8.1869,4.5892,9.551
2.2618,39.1761,0.8592,7.5546,4.8737,3.795
2.2743,34.4589,0.87,7.8227,4.5788,4.9989
2.2091,40.3704,0.8754,7.5503,4.6968,3.5622
2.2998,28.5131,0.8508,8.3458,4.3546,7.643
2.241,26.8391,0.8822,8.4086,4.5015,8.8011
2.2487,40.8451,0.8502,7.798,4.6037,3.4759
2.2748,27.8598,0.861,8.3082,4.405,8.0646
2.2581,40.1018,0.8557,7.8509,4.5889,3.6126
2.2516,40.1325,0.862,7.422,4.6011,3.6068
2.3412,25.5728,0.8501,8.1954,4.3466,9.873
2.244,34.7181,0.8502,7.7968,4.242,4.918
2.2566,35.3368,0.8506,7.6036,4.434,4.7328
2.2915,39.0734,0.8544,7.4508,4.7834,3.8162
2.1957,40.0364,0.8501,7.7879,4.4533,3.625
2.3024,26.794,0.886,8.4156,4.7797,8.836
2.3737,25.0774,0.8537,8.2618,4.4554,10.3493
2.2022,31.6991,0.8775,8.3663,4.4505,6.0101
2.2596,40.8053,0.8555,7.5823,4.8779,3.483
2.2156,38.8234,0.8793,7.5529,4.8263,3.8684
2.2551,33.249,0.8588,7.9002,4.6427,5.4064
2.2288,28.5087,0.9037,8.3452,4.5028,7.6457
2.33,33.388,0.8691,7.9687,4.4526,5.357
2.2293,27.5064,0.8882,8.2677,4.4472,8.3083
2.2403,39.8887,0.8567,7.7578,4.5356,3.6533
2.1733,39.4453,0.8624,7.9349,4.5227,3.7405
2.216,41.1978,0.8509,7.7687,4.5569,3.4138
2.2196,39.9509,0.867,7.5052,4.7902,3.6414
2.2341,40.78,0.8583,7.5657,4.7352,3.4875
2.1976,26.023,0.8994,8.7653,4.5785,9.4693
2.2162,38.9619,0.8626,7.8016,4.5921,3.8393
2.2517,24.9379,0.8856,8.4794,4.4953,10.49
2.3318,39.0876,0.8683,7.3918,4.8334,3.8133
2.2733,27.6347,0.8844,8.4867,4.4326,8.2185
2.2261,40.8366,0.8632,7.5264,4.5699,3.4774
2.2569,31.4755,0.8657,7.8911,4.6897,6.106
2.2387,41.3663,0.8824,7.4174,4.931,3.3848
2.2396,41.9613,0.8649,7.5473,4.7253,3.2854
2.2197,40.2263,0.853,7.624,4.4966,3.5891
2.1912,39.5317,0.8505,7.9212,4.5,3.7233
2.199,40.4457,0.8538,7.9259,4.5909,3.5483
2.1816,41.0154,0.8781,7.5659,4.7237,3.4457
2.2129,28.7427,0.8814,8.4117,4.4167,7.5031
2.2742,41.0378,0.8514,7.5657,4.7228,3.4418
2.2823,25.4044,0.877,8.812,4.501,10.031
2.258,37.8965,0.8637,7.6727,4.5041,4.0723
2.2364,34.1163,0.8665,7.8799,4.3772,5.1093
2.3021,39.3861,0.8514,7.3478,4.5251,3.7524
2.2215,26.5194,0.8919,8.2536,4.4652,9.0537
2.1958,41.6808,0.8669,7.5099,4.6987,3.3317
2.1869,41.1943,0.8668,7.7321,4.5921,3.4144
2.2451,26.5684,0.8856,8.5901,4.4895,9.0142
2.166,39.8293,0.8775,7.7179,4.5143,3.6648
2.2105,31.4719,0.8729,8.1222,4.4086,6.1075
2.1803,40.2623,0.8645,7.8406,4.4064,3.5823
2.2882,29.6159,0.8635,8.2936,4.6329,7.006
2.2933,27.0225,0.8554,8.3334,4.433,8.6612
2.3143,34.1285,0.8658,7.8136,4.7481,5.1053
2.3145,41.3684,0.8555,7.6339,4.8863,3.3845
2.2097,38.3238,0.8538,7.677,4.4892,3.9763
2.2934,39.2891,0.8508,7.5804,4.5901,3.772
2.2835,28.0371,0.8592,8.4016,4.0819,7.9467
2.2211,40.5657,0.8617,7.4907,4.709,3.5263
2.1969,39.446,0.8607,7.7765,4.5318,3.7404
2.2179,40.5592,0.8511,7.7515,4.6611,3.5275
2.2305,40.6262,0.8559,7.7746,4.5738,3.5153
2.3593,26.8165,0.8655,8.3558,4.6868,8.8186
2.2545,29.7949,0.8819,7.9526,4.5156,6.9105
2.2856,39.4945,0.8548,7.7609,4.7364,3.7307
2.2491,41.5345,0.8649,7.5125,4.8129,3.3562
2.2305,40.0851,0.8542,7.5872,4.547,3.6157
2.3844,22.4198,0.8593,8.2584,4.5892,13.6575
2.2076,27.8278,0.9022,8.2547,4.3731,8.0863
2.2147,36.9685,0.8633,8.0079,4.3784,4.2939
2.2333,40.7897,0.8624,7.5437,4.566,3.4858
2.2458,40.6871,0.8678,7.4675,4.868,3.5042
2.2383,41.2537,0.8629,7.5689,4.7253,3.4042
2.1919,41.9553,0.8562,7.655,4.5782,3.2864
2.2484,38.8285,0.8563,7.7616,4.4898,3.8673
2.2213,39.7852,0.8548,7.7633,4.6919,3.6734
2.2448,38.4782,0.8507,7.7587,4.3599,3.9424
2.3459,38.9693,0.8507,7.7888,4.575,3.8378
2.262,39.698,0.8589,7.8546,4.6622,3.6904
2.3182,38.9961,0.8632,7.7151,4.8699,3.8322
2.2187,28.9392,0.8881,8.3211,4.4674,7.3864
2.2484,38.0626,0.8532,7.6053,4.3827,4.0345
2.2029,40.6524,0.8755,7.4839,4.7158,3.5105
2.2739,30.5361,0.852,7.9534,4.3954,6.5362
2.2086,35.6606,0.8704,7.9172,4.4059,4.6402
2.2636,37.4388,0.8514,8.0072,4.7571,4.1793
2.2349,40.8497,0.8624,7.5885,4.7456,3.475
2.212,39.1035,0.8625,7.806,4.5688,3.81
2.2954,33.0744,0.8502,7.6393,4.4372,5.4695
2.245,37.1387,0.8563,7.8276,4.5861,4.2519
2.2344,41.3581,0.8562,7.5786,4.6034,3.3862
2.3079,39.9939,0.8591,7.4945,4.8985,3.6331
2.1657,41.2081,0.858,7.8147,4.4227,3.4121
2.2902,34.5733,0.8505,8.3705,4.5128,4.9629
2.228,38.9525,0.8528,7.8216,4.5788,3.8413
2.2498,28.4378,0.8589,8.414,4.3204,7.6898
2.2216,37.7463,0.8507,7.7695,4.4491,4.1069
2.3005,26.8605,0.8627,8.5144,4.1934,8.7846
2.1737,34.4707,0.8632,8.0645,4.3447,4.9952
2.3112,27.9342,0.8616,8.4924,4.3189,8.0148
2.2156,38.5526,0.8597,7.7884,4.6173,3.9263
2.3399,27.8021,0.8839,7.948,4.8738,8.1037
2.2955,27.3957,0.8706,8.2173,4.4597,8.387
2.2901,27.0199,0.8813,8.1146,4.6463,8.663
2.1655,39.7179,0.8698,7.832,4.407,3.6865
2.2088,38.8627,0.8635,7.6256,4.7421,3.8601
2.2364,25.1082,0.8811,8.4312,4.3374,10.3187
2.1535,37.459,0.8693,8.0033,4.453,4.1745
2.278,37.9764,0.8565,7.585,4.4896,4.054
2.2823,40.9455,0.86,7.434,4.8727,3.458
2.281,29.9961,0.8573,8.0857,4.4385,6.8057
2.2838,32.1449,0.8538,8.1015,4.2138,5.826
2.2607,40.718,0.8523,7.5179,4.7125,3.4987
2.283,38.3317,0.8601,7.7284,4.7154,3.9745
2.2022,41.6612,0.8508,7.8489,4.517,3.335
2.223,42.0389,0.856,7.5082,4.608,3.2728
2.3098,29.4271,0.8546,7.9231,4.5048,7.109
2.298,40.3489,0.857,7.5703,4.4893,3.5662
2.365,27.8012,0.8665,8.3161,4.7922,8.1043
2.2559,27.5577,0.8737,8.4905,4.2273,8.2722
2.2459,40.8666,0.8675,7.6281,4.6515,3.472
2.2649,38.8832,0.8698,7.6805,4.6763,3.8558
2.2218,40.254,0.8676,7.5082,4.5891,3.5839
2.229,39.4053,0.8514,7.592,4.4788,3.7485
2.1827,31.5761,0.8666,8.2315,4.1947,6.0626
2.2102,38.8982,0.8804,7.629,4.6143,3.8527
2.3204,38.3225,0.8516,7.4149,4.8797,3.9765
2.2411,32.292,0.8705,7.8898,4.3543,5.7672
2.304,40.3691,0.8521,7.6213,4.8799,3.5624
2.2619,40.3879,0.8692,7.3868,4.9128,3.559
2.2531,38.2856,0.8582,7.8436,4.6262,3.9847
2.3435,27.4247,0.8742,8.1809,4.6629,8.3663
2.1997,39.5198,0.854,7.896,4.5011,3.7256
2.1781,41.9182,0.8677,7.5957,4.5226,3.2924
2.301,37.9745,0.8661,7.5224,4.7024,4.0545
2.1744,42.4085,0.8624,7.8255,4.5538,3.2137
2.2681,40.3883,0.8529,7.9637,4.7155,3.5589
2.2196,39.4422,0.8657,7.6159,4.515,3.7411
2.2613,41.297,0.8686,7.5652,4.919,3.3967
2.3044,40.0257,0.8543,7.5117,4.6478,3.627
2.2378,26.4707,0.89,8.5405,4.7215,9.0932
2.2106,40.761,0.8625,7.5395,4.8389,3.4909
2.4132,22.9509,0.8555,8.1342,4.7681,12.8737
2.3494,30.3651,0.8581,8.1574,4.8025,6.6197
2.2554,39.7773,0.8731,7.6464,4.8136,3.6749
2.2204,38.218,0.8663,7.7061,4.2527,3.9997
2.2681,26.4832,0.875,8.2081,4.538,9.0831
