2.4794e-01	2.4283e-01	2.4405e-01	2.4528e-01	2.4679e-01	2.4863e-01	2.5067e-01	2.5846e-01	2.6629e-01	2.7456e-01	2.9293e-01	3.0753e-01	3.6061e-01	4.4999e-01
2.7112e-01	2.6642e-01	2.6767e-01	2.6892e-01	2.7076e-01	2.7898e-01	2.8694e-01	2.9495e-01	3.0399e-01	3.2549e-01	3.4870e-01	4.0061e-01	4.9263e-01	5.2258e-01
2.9423e-01	2.9045e-01	2.9173e-01	2.9855e-01	3.0709e-01	3.1569e-01	3.2426e-01	3.3463e-01	3.5800e-01	3.8178e-01	4.1281e-01	5.3652e-01	5.5638e-01	5.0222e-01
3.0792e-01	3.0890e-01	3.1951e-01	3.3021e-01	3.4099e-01	3.5202e-01	3.6691e-01	3.9131e-01	4.1568e-01	4.4078e-01	5.0743e-01	5.9092e-01	5.3490e-01	4.4312e-01
3.2175e-01	3.3581e-01	3.4663e-01	3.5755e-01	3.6947e-01	3.8814e-01	4.1703e-01	4.4652e-01	4.7575e-01	5.3728e-01	6.1667e-01	5.6829e-01	4.7452e-01	3.8635e-01
3.8203e-01	3.6285e-01	3.7314e-01	3.8519e-01	4.0549e-01	4.3394e-01	4.6298e-01	4.9332e-01	5.6463e-01	6.4647e-01	6.7480e-01	5.0366e-01	4.1352e-01	3.4541e-01
4.0074e-01	3.7699e-01	3.8984e-01	4.1240e-01	4.4297e-01	4.7870e-01	5.1531e-01	5.9076e-01	6.7397e-01	7.1383e-01	6.4931e-01	4.4010e-01	3.7249e-01	3.3063e-01
4.1629e-01	4.0016e-01	4.2884e-01	4.6422e-01	5.0047e-01	5.3762e-01	6.1733e-01	7.0193e-01	7.5059e-01	6.8645e-01	5.7893e-01	4.0011e-01	3.5741e-01	3.1601e-01
4.3937e-01	4.4988e-01	4.8577e-01	5.2256e-01	5.6261e-01	6.4435e-01	7.3036e-01	7.8573e-01	7.1875e-01	6.1008e-01	5.0827e-01	3.8294e-01	3.4250e-01	3.0140e-01
4.8796e-01	5.0765e-01	5.4497e-01	5.8871e-01	6.7182e-01	7.5926e-01	8.2541e-01	7.5168e-01	6.4092e-01	5.3717e-01	4.5840e-01	3.6473e-01	3.2568e-01	2.8694e-01
5.4255e-01	5.6772e-01	6.1525e-01	6.9974e-01	7.8865e-01	8.6597e-01	7.8524e-01	6.7236e-01	5.6661e-01	4.8417e-01	4.3574e-01	3.4676e-01	3.0822e-01	2.7031e-01
5.8595e-01	6.3678e-01	7.2572e-01	8.1852e-01	9.0743e-01	8.1943e-01	7.0439e-01	5.9663e-01	5.1039e-01	4.6110e-01	4.1342e-01	3.2902e-01	2.9099e-01	2.5360e-01
6.4329e-01	7.3357e-01	8.2777e-01	9.3247e-01	8.5023e-01	7.3704e-01	6.2721e-01	5.3708e-01	4.8692e-01	4.3840e-01	3.9146e-01	3.1326e-01	2.8363e-01	2.5529e-01
7.4146e-01	8.3163e-01	9.4394e-01	8.6287e-01	7.5402e-01	6.5153e-01	5.6424e-01	5.1319e-01	4.6381e-01	4.1604e-01	3.7451e-01	3.1490e-01	2.8525e-01	2.5699e-01
8.2910e-01	9.5251e-01	8.7446e-01	7.6600e-01	6.6282e-01	5.7503e-01	5.3058e-01	4.8822e-01	4.4900e-01	4.1044e-01	3.7292e-01	3.1654e-01	2.8698e-01	2.5868e-01
9.5373e-01	8.7988e-01	7.7807e-01	6.7418e-01	5.8691e-01	5.4088e-01	5.0757e-01	4.7498e-01	4.4309e-01	4.0881e-01	3.7133e-01	3.1819e-01	2.8872e-01	2.6038e-01
