2.2310e-01	2.1860e-01	2.2040e-01	2.2221e-01	2.2402e-01	2.2583e-01	2.2765e-01	2.3339e-01	2.4107e-01	2.4879e-01	2.6446e-01	2.6160e-01	3.3883e-01	4.2616e-01
2.4581e-01	2.4123e-01	2.4287e-01	2.4471e-01	2.4655e-01	2.5350e-01	2.6130e-01	2.6916e-01	2.7706e-01	2.9682e-01	3.1751e-01	3.7802e-01	4.6792e-01	4.8566e-01
2.6610e-01	2.6332e-01	2.6603e-01	2.7394e-01	2.8187e-01	2.8985e-01	2.9788e-01	3.0719e-01	3.2805e-01	3.4924e-01	3.7076e-01	5.1089e-01	5.1911e-01	4.3765e-01
2.7949e-01	2.8195e-01	2.9234e-01	3.0281e-01	3.1238e-01	3.2055e-01	3.3223e-01	3.5484e-01	3.7783e-01	4.0120e-01	4.5050e-01	5.5330e-01	4.6926e-01	3.8141e-01
2.9435e-01	3.0830e-01	3.1890e-01	3.2959e-01	3.4037e-01	3.5619e-01	3.7920e-01	4.0261e-01	4.2641e-01	4.6381e-01	5.7873e-01	5.0122e-01	4.1146e-01	3.5350e-01
3.4735e-01	3.3458e-01	3.4465e-01	3.5480e-01	3.7285e-01	3.9798e-01	4.2324e-01	4.5334e-01	4.9241e-01	6.0816e-01	6.2615e-01	4.4237e-01	3.8122e-01	3.3050e-01
3.6292e-01	3.4843e-01	3.5861e-01	3.7885e-01	4.0409e-01	4.3812e-01	4.7525e-01	5.1905e-01	6.4255e-01	6.7425e-01	5.7426e-01	4.1713e-01	3.5702e-01	3.0586e-01
3.7704e-01	3.6242e-01	3.8488e-01	4.1637e-01	4.5715e-01	4.9909e-01	5.5040e-01	6.7935e-01	7.2595e-01	6.1290e-01	5.1344e-01	3.9354e-01	3.3188e-01	2.8168e-01
3.9130e-01	4.0344e-01	4.4384e-01	4.8541e-01	5.2817e-01	5.8286e-01	7.1332e-01	7.7011e-01	6.5665e-01	5.4695e-01	4.9039e-01	3.6851e-01	3.0722e-01	2.6135e-01
4.3416e-01	4.7184e-01	5.1421e-01	5.5780e-01	6.1599e-01	7.4798e-01	8.1541e-01	6.9817e-01	5.8382e-01	5.1485e-01	4.6335e-01	3.4393e-01	2.8689e-01	2.4733e-01
4.9013e-01	5.3802e-01	5.8587e-01	6.4982e-01	7.8239e-01	8.6187e-01	7.4072e-01	6.2176e-01	5.4391e-01	4.7834e-01	4.2759e-01	3.2403e-01	2.7322e-01	2.3347e-01
5.4828e-01	5.9746e-01	6.6590e-01	7.9944e-01	8.9823e-01	7.7987e-01	6.5807e-01	5.7507e-01	5.0433e-01	4.4221e-01	3.9270e-01	3.0601e-01	2.5995e-01	2.2289e-01
6.0869e-01	6.8060e-01	8.1098e-01	9.1834e-01	7.9894e-01	6.8442e-01	6.0481e-01	5.3468e-01	4.6575e-01	4.0697e-01	3.6483e-01	2.8915e-01	2.5396e-01	2.2607e-01
6.9544e-01	8.2259e-01	9.2843e-01	8.1698e-01	7.0132e-01	6.1739e-01	5.5266e-01	4.9053e-01	4.2817e-01	3.7979e-01	3.4843e-01	2.8767e-01	2.5554e-01	2.2793e-01
8.3428e-01	9.3857e-01	8.3521e-01	7.1839e-01	6.3008e-01	5.6484e-01	5.0221e-01	4.4296e-01	4.0215e-01	3.7449e-01	3.4530e-01	2.8619e-01	2.5723e-01	2.2959e-01
9.4849e-01	8.5362e-01	7.3562e-01	6.4286e-01	5.7711e-01	5.1805e-01	4.6638e-01	4.2593e-01	3.8736e-01	3.6166e-01	3.3951e-01	2.8771e-01	2.5893e-01	2.3125e-01
