"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
4.764004945755004883e-01,4.829339981079101562e-01,4.824141263961791992e-01,4.785983562469482422e-01,4.763075113296508789e-01,4.762852191925048828e-01,4.957443475723266602e-01,4.835050106048583984e-01,4.909820556640625000e-01,4.984967708587646484e-01,5.060493946075439453e-01,5.136401653289794922e-01,5.394283533096313477e-01,5.745648145675659180e-01,6.113584041595458984e-01,6.508828401565551758e-01,6.941882371902465820e-01,7.403657436370849609e-01,8.233541250228881836e-01,9.113266468048095703e-01,9.771070480346679688e-01,9.758801460266113281e-01
5.065462589263916016e-01,5.070142745971679688e-01,5.044021606445312500e-01,5.003482103347778320e-01,4.990051984786987305e-01,5.463558435440063477e-01,5.318537950515747070e-01,5.174877643585205078e-01,5.235239267349243164e-01,5.312026739120483398e-01,5.389202833175659180e-01,5.668605566024780273e-01,6.026231050491333008e-01,6.392018795013427734e-01,6.774801015853881836e-01,7.186264991760253906e-01,7.785005569458007812e-01,8.643089532852172852e-01,9.620546102523803711e-01,1.060004472732543945e+00,1.054583549499511719e+00,9.754565954208374023e-01
5.301930904388427734e-01,5.293827056884765625e-01,5.262629985809326172e-01,5.513671636581420898e-01,5.968221426010131836e-01,5.818468332290649414e-01,5.670119524002075195e-01,5.523161888122558594e-01,5.567761659622192383e-01,5.646225214004516602e-01,5.947816371917724609e-01,6.311813592910766602e-01,6.684119701385498047e-01,7.064924240112304688e-01,7.463152408599853516e-01,8.197216987609863281e-01,9.061836004257202148e-01,1.033936023712158203e+00,1.138505935668945312e+00,1.121844291687011719e+00,1.025864362716674805e+00,9.059758186340332031e-01
5.522738695144653320e-01,5.520831346511840820e-01,6.312623023986816406e-01,6.489355564117431641e-01,6.334713697433471680e-01,6.181524991989135742e-01,6.029770374298095703e-01,5.879440307617187500e-01,5.907540321350097656e-01,6.232001781463623047e-01,6.602486371994018555e-01,6.981426477432250977e-01,7.369016408920288086e-01,7.855714559555053711e-01,8.593280315399169922e-01,9.392763376235961914e-01,1.054397344589233398e+00,1.153186559677124023e+00,1.133808851242065430e+00,1.042162418365478516e+00,9.549075365066528320e-01,8.401825428009033203e-01
5.986188650131225586e-01,7.152221202850341797e-01,7.017776966094970703e-01,6.867809295654296875e-01,6.709619760513305664e-01,6.552913188934326172e-01,6.397676467895507812e-01,6.243896484375000000e-01,6.521252393722534180e-01,6.858069896697998047e-01,7.194936275482177734e-01,7.538533210754394531e-01,7.988841533660888672e-01,8.745104074478149414e-01,9.630488157272338867e-01,1.061498641967773438e+00,1.167967796325683594e+00,1.145840883255004883e+00,1.054715871810913086e+00,9.694471359252929688e-01,8.895691633224487305e-01,7.826578617095947266e-01
7.549636363983154297e-01,7.548130750656127930e-01,7.415207624435424805e-01,7.254948616027832031e-01,7.050844430923461914e-01,6.828675270080566406e-01,6.620874404907226562e-01,6.700010299682617188e-01,6.977398395538330078e-01,7.316648960113525391e-01,7.662678956985473633e-01,8.122960329055786133e-01,8.884861469268798828e-01,9.679393768310546875e-01,1.086007356643676758e+00,1.182850599288940430e+00,1.157940626144409180e+00,1.067968368530273438e+00,9.840945005416870117e-01,9.036226272583007812e-01,8.248919248580932617e-01,7.464113235473632812e-01
7.743704319000244141e-01,7.712512016296386719e-01,7.590298652648925781e-01,7.361100912094116211e-01,7.134888172149658203e-01,6.962935924530029297e-01,7.043700218200683594e-01,7.124848365783691406e-01,7.439223527908325195e-01,7.787700891494750977e-01,8.258078098297119141e-01,9.025660753250122070e-01,9.805378913879394531e-01,1.084816455841064453e+00,1.203749418258666992e+00,1.170108556747436523e+00,1.083348512649536133e+00,9.988510608673095703e-01,9.177806377410888672e-01,8.399983644485473633e-01,7.877866029739379883e-01,7.109017372131347656e-01
7.624235153198242188e-01,7.693743705749511719e-01,7.620965242385864258e-01,7.446674108505249023e-01,7.312037944793701172e-01,7.394464015960693359e-01,7.477283477783203125e-01,7.562664747238159180e-01,7.913610935211181641e-01,8.359464406967163086e-01,9.094610214233398438e-01,9.859193563461303711e-01,1.072373151779174805e+00,1.200481653213500977e+00,1.189630985260009766e+00,1.098843336105346680e+00,1.013717412948608398e+00,9.320437908172607422e-01,8.536832332611083984e-01,8.086657524108886719e-01,7.514357566833496094e-01,6.761142015457153320e-01
7.486218214035034180e-01,7.665847539901733398e-01,7.606379985809326172e-01,7.625155448913574219e-01,7.752447128295898438e-01,7.821909189224243164e-01,7.872414588928222656e-01,7.956089973449707031e-01,8.409349918365478516e-01,9.146492481231689453e-01,9.913154840469360352e-01,1.071051120758056641e+00,1.187348127365112305e+00,1.190838336944580078e+00,1.113886594772338867e+00,1.028694152832031250e+00,9.464132785797119141e-01,8.674695491790771484e-01,8.139408826828002930e-01,7.808855772018432617e-01,7.158238887786865234e-01,6.420338153839111328e-01
7.349282503128051758e-01,7.531152963638305664e-01,7.744309902191162109e-01,7.965291738510131836e-01,8.086009025573730469e-01,8.154441118240356445e-01,8.205887079238891602e-01,8.459370136260986328e-01,9.198517799377441406e-01,9.967261552810668945e-01,1.076678752899169922e+00,1.174293041229248047e+00,1.184930801391601562e+00,1.125639200210571289e+00,1.043337583541870117e+00,9.608893394470214844e-01,8.813586235046386719e-01,8.192313909530639648e-01,7.860796451568603516e-01,7.535319328308105469e-01,6.809363365173339844e-01,6.086465120315551758e-01
7.205144166946411133e-01,7.498011589050292969e-01,7.943724393844604492e-01,8.204972743988037109e-01,8.360919952392578125e-01,8.484295606613159180e-01,8.691048622131347656e-01,9.250683784484863281e-01,1.002151727676391602e+00,1.082321405410766602e+00,1.165701389312744141e+00,1.183244705200195312e+00,1.136477708816528320e+00,1.054662227630615234e+00,9.751429557800292969e-01,8.953510522842407227e-01,8.245375156402587891e-01,7.912888526916503906e-01,7.586463689804077148e-01,7.207603454589843750e-01,6.467578411102294922e-01,5.759382247924804688e-01
7.061778306961059570e-01,7.647176980972290039e-01,8.094793558120727539e-01,8.374425172805786133e-01,8.594521284103393555e-01,8.924562931060791016e-01,9.603747129440307617e-01,1.020440816879272461e+00,1.099085330963134766e+00,1.180791139602661133e+00,1.196664571762084961e+00,1.147371530532836914e+00,1.065139055252075195e+00,9.860556125640869141e-01,9.092242717742919922e-01,8.320031166076660156e-01,7.965134382247924805e-01,7.637755870819091797e-01,7.316342592239379883e-01,6.857722997665405273e-01,6.132748126983642578e-01,5.629754066467285156e-01
7.231818437576293945e-01,7.797614336013793945e-01,8.224068880081176758e-01,8.630797863006591797e-01,8.884561061859130859e-01,9.572771787643432617e-01,1.028606414794921875e+00,1.117874145507812500e+00,1.200995206832885742e+00,1.218656063079833984e+00,1.162846565246582031e+00,1.075241804122924805e+00,9.961822032928466797e-01,9.197394847869873047e-01,8.455054759979248047e-01,8.017531633377075195e-01,7.689198255538940430e-01,7.366847991943359375e-01,7.050372362136840820e-01,6.514958143234252930e-01,5.953518152236938477e-01,5.550808906555175781e-01
7.386976480484008789e-01,7.918659448623657227e-01,8.408876657485961914e-01,8.841998577117919922e-01,9.531401395797729492e-01,1.024318695068359375e+00,1.102133989334106445e+00,1.203567266464233398e+00,1.240867853164672852e+00,1.185330867767333984e+00,1.093316555023193359e+00,1.005177021026611328e+00,9.295279979705810547e-01,8.556377887725830078e-01,8.068888187408447266e-01,7.740789651870727539e-01,7.417501211166381836e-01,7.100101709365844727e-01,6.788486242294311523e-01,6.295846700668334961e-01,5.929762125015258789e-01,5.571900606155395508e-01
7.535194158554077148e-01,8.012996912002563477e-01,8.596215248107910156e-01,9.436820745468139648e-01,1.020039558410644531e+00,1.093656301498413086e+00,1.184983491897583008e+00,1.231467485427856445e+00,1.195855140686035156e+00,1.115077495574951172e+00,1.026021480560302734e+00,9.407153129577636719e-01,8.650996685028076172e-01,8.122017383575439453e-01,7.792533636093139648e-01,7.511858940124511719e-01,7.241733074188232422e-01,6.975775957107543945e-01,6.773293018341064453e-01,6.428071260452270508e-01,6.059014797210693359e-01,5.698250532150268555e-01
7.684166431427001953e-01,8.196505308151245117e-01,9.153404235839843750e-01,1.007620811462402344e+00,1.089230775833129883e+00,1.166556358337402344e+00,1.217556715011596680e+00,1.182996034622192383e+00,1.111489772796630859e+00,1.049628496170043945e+00,9.778649806976318359e-01,8.963847160339355469e-01,8.375555276870727539e-01,8.053483963012695312e-01,7.744755744934082031e-01,7.471039295196533203e-01,7.201542854309082031e-01,6.946939229965209961e-01,6.941968202590942383e-01,6.561367511749267578e-01,6.189317703247070312e-01,5.825626850128173828e-01
7.864141464233398438e-01,8.741717338562011719e-01,9.709068536758422852e-01,1.068839311599731445e+00,1.155308008193969727e+00,1.201555967330932617e+00,1.174925088882446289e+00,1.111205339431762695e+00,1.049352407455444336e+00,9.893115758895874023e-01,9.310296773910522461e-01,8.734505176544189453e-01,8.346129655838012695e-01,8.024575710296630859e-01,7.703392505645751953e-01,7.430312633514404297e-01,7.161446809768676758e-01,7.171176671981811523e-01,7.079433202743530273e-01,6.695744991302490234e-01,6.320676803588867188e-01,5.954034328460693359e-01
8.314882516860961914e-01,9.246610403060913086e-01,1.022573709487915039e+00,1.125467538833618164e+00,1.180846691131591797e+00,1.157907724380493164e+00,1.103804111480712891e+00,1.049076557159423828e+00,9.890438318252563477e-01,9.307698011398315430e-01,8.898932933807373047e-01,8.677023649215698242e-01,8.322132825851440430e-01,7.994095087051391602e-01,7.659312486648559570e-01,7.385705709457397461e-01,7.345968484878540039e-01,7.394704818725585938e-01,7.222250699996948242e-01,6.836011409759521484e-01,6.458435058593750000e-01,6.089326143264770508e-01
8.820631504058837891e-01,9.779384136199951172e-01,1.078697443008422852e+00,1.152949094772338867e+00,1.140879869461059570e+00,1.089122772216796875e+00,1.036877393722534180e+00,9.859385490417480469e-01,9.288891553878784180e-01,8.983113765716552734e-01,8.761225938796997070e-01,8.541930913925170898e-01,8.325200080871582031e-01,7.924762964248657227e-01,7.578413486480712891e-01,7.503511905670166016e-01,7.552689313888549805e-01,7.602006196975708008e-01,7.384059429168701172e-01,6.994192600250244141e-01,6.613068580627441406e-01,6.240491867065429688e-01
9.355183839797973633e-01,1.034116744995117188e+00,1.110736846923828125e+00,1.110146284103393555e+00,1.072758197784423828e+00,1.023418903350830078e+00,9.728165864944458008e-01,9.261125326156616211e-01,9.069420099258422852e-01,8.846523761749267578e-01,8.626232147216796875e-01,8.408515453338623047e-01,8.193342685699462891e-01,7.929872274398803711e-01,7.662484645843505859e-01,7.712110280990600586e-01,7.761875391006469727e-01,7.811779975891113281e-01,7.547389268875122070e-01,7.153857946395874023e-01,6.769154071807861328e-01,6.393077373504638672e-01
9.906934499740600586e-01,1.069309949874877930e+00,1.069353818893432617e+00,1.038166284561157227e+00,1.006804466247558594e+00,9.594868421554565430e-01,9.241113662719726562e-01,9.100793600082397461e-01,8.932210206985473633e-01,8.710917234420776367e-01,8.492211103439331055e-01,8.276060819625854492e-01,8.062437772750854492e-01,7.959251403808593750e-01,7.872978448867797852e-01,7.923194169998168945e-01,7.973551750183105469e-01,8.024051189422607422e-01,7.712252140045166016e-01,7.315025329589843750e-01,6.926705837249755859e-01,6.547095775604248047e-01
1.033405065536499023e+00,1.029350042343139648e+00,9.987654685974121094e-01,9.686417579650878906e-01,9.389721155166625977e-01,9.170354604721069336e-01,9.080948829650878906e-01,8.941797018051147461e-01,8.795986175537109375e-01,8.576287031173706055e-01,8.359153270721435547e-01,8.144558668136596680e-01,8.005847930908203125e-01,8.127648830413818359e-01,8.032600879669189453e-01,8.136793375015258789e-01,8.187750577926635742e-01,8.238852024078369141e-01,7.878667116165161133e-01,7.477706670761108398e-01,7.085739374160766602e-01,6.702561378479003906e-01
