"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
7.392035722732543945e-01,8.118201494216918945e-01,8.728417158126831055e-01,9.290828704833984375e-01,1.003516197204589844e+00,1.092875957489013672e+00,1.197599411010742188e+00,1.321734905242919922e+00,1.436321020126342773e+00,1.555973291397094727e+00,1.411051034927368164e+00,1.263525724411010742e+00,1.158837080001831055e+00,1.058990240097045898e+00,9.466679096221923828e-01,8.401601314544677734e-01,7.811943292617797852e-01,7.487356662750244141e-01,7.168685197830200195e-01,6.532146930694580078e-01,5.860069990158081055e-01,5.459718704223632812e-01
7.606980800628662109e-01,8.326936960220336914e-01,8.927026987075805664e-01,9.773662090301513672e-01,1.067752599716186523e+00,1.159977436065673828e+00,1.279538393020629883e+00,1.423809528350830078e+00,1.608675479888916016e+00,1.458521366119384766e+00,1.312272548675537109e+00,1.205329656600952148e+00,1.103332281112670898e+00,1.006052494049072266e+00,8.941870927810668945e-01,8.187534809112548828e-01,7.620350122451782227e-01,7.217009067535400391e-01,6.904019117355346680e-01,6.195442676544189453e-01,5.779961347579956055e-01,5.381633043289184570e-01
7.815011739730834961e-01,8.482881784439086914e-01,9.431971311569213867e-01,1.038424253463745117e+00,1.134048223495483398e+00,1.238108634948730469e+00,1.368887186050415039e+00,1.552441120147705078e+00,1.461993455886840820e+00,1.354488372802734375e+00,1.252823829650878906e+00,1.148630142211914062e+00,1.049255371093750000e+00,9.544767141342163086e-01,8.654714822769165039e-01,8.011852502822875977e-01,7.450147867202758789e-01,6.949203014373779297e-01,6.576788425445556641e-01,6.155537366867065430e-01,5.794091224670410156e-01,5.440733432769775391e-01
8.033950328826904297e-01,9.008313417434692383e-01,1.000905752182006836e+00,1.101368188858032227e+00,1.202361583709716797e+00,1.318112373352050781e+00,1.502110481262207031e+00,1.416341781616210938e+00,1.324062347412109375e+00,1.263547420501708984e+00,1.194176435470581055e+00,1.093388080596923828e+00,9.967259168624877930e-01,9.238452911376953125e-01,8.531246185302734375e-01,7.927520275115966797e-01,7.418222427368164062e-01,6.923391819000244141e-01,6.652351617813110352e-01,6.279791593551635742e-01,5.915566682815551758e-01,5.559490919113159180e-01
8.593891859054565430e-01,9.572818279266357422e-01,1.060328245162963867e+00,1.166255235671997070e+00,1.268259763717651367e+00,1.443615436553955078e+00,1.371536254882812500e+00,1.287992477416992188e+00,1.228715896606445312e+00,1.180845975875854492e+00,1.134004116058349609e+00,1.065620899200439453e+00,9.868789911270141602e-01,9.359282255172729492e-01,8.610737323760986328e-01,7.987967729568481445e-01,7.476952075958251953e-01,7.149292230606079102e-01,6.780427694320678711e-01,6.405001878738403320e-01,6.037975549697875977e-01,5.679160356521606445e-01
9.146088361740112305e-01,1.013734817504882812e+00,1.116432428359985352e+00,1.223435401916503906e+00,1.383833646774291992e+00,1.323624372482299805e+00,1.254992008209228516e+00,1.206557989120483398e+00,1.159164190292358398e+00,1.112787961959838867e+00,1.067407846450805664e+00,1.035844326019287109e+00,9.993578195571899414e-01,9.480870962142944336e-01,8.689355850219726562e-01,8.041769266128540039e-01,7.652988433837890625e-01,7.465019226074218750e-01,6.932187080383300781e-01,6.534698009490966797e-01,6.165400743484497070e-01,5.804352760314941406e-01
9.676412343978881836e-01,1.068123817443847656e+00,1.183338880538940430e+00,1.360662937164306641e+00,1.266598463058471680e+00,1.212103605270385742e+00,1.172604560852050781e+00,1.125470161437988281e+00,1.079358339309692383e+00,1.034246921539306641e+00,1.015065670013427734e+00,1.007158756256103516e+00,9.911692142486572266e-01,9.513890743255615234e-01,8.682531118392944336e-01,8.049550056457519531e-01,7.857354879379272461e-01,7.667205333709716797e-01,7.079583406448364258e-01,6.683046817779541016e-01,6.310436725616455078e-01,5.946149826049804688e-01
1.022447109222412109e+00,1.146241903305053711e+00,1.315300941467285156e+00,1.246464252471923828e+00,1.178916931152343750e+00,1.127174854278564453e+00,1.088003158569335938e+00,1.044402122497558594e+00,1.000197172164916992e+00,9.923484325408935547e-01,9.845304489135742188e-01,9.767432212829589844e-01,9.661873579025268555e-01,9.445105791091918945e-01,8.747158050537109375e-01,8.284854888916015625e-01,8.064084053039550781e-01,7.861832380294799805e-01,7.228261232376098633e-01,6.832727193832397461e-01,6.456774473190307617e-01,6.089218854904174805e-01
1.109774589538574219e+00,1.270901203155517578e+00,1.216397047042846680e+00,1.141123533248901367e+00,1.108459234237670898e+00,1.058991670608520508e+00,1.007919073104858398e+00,9.776477813720703125e-01,9.698874950408935547e-01,9.621576070785522461e-01,9.544581174850463867e-01,9.467889070510864258e-01,9.391496181488037109e-01,9.182546138763427734e-01,9.016357660293579102e-01,8.584810495376586914e-01,8.273204565048217773e-01,8.017323017120361328e-01,7.378234863281250000e-01,6.983749866485595703e-01,6.604424715042114258e-01,6.233570575714111328e-01
1.244462013244628906e+00,1.186731815338134766e+00,1.098360061645507812e+00,1.066982984542846680e+00,1.036075353622436523e+00,9.924120903015136719e-01,9.658325910568237305e-01,9.500813484191894531e-01,9.400370121002197266e-01,9.324241876602172852e-01,9.248414039611816406e-01,9.172884225845336914e-01,9.097648859024047852e-01,9.224197864532470703e-01,9.057720899581909180e-01,8.888167142868041992e-01,8.484750986099243164e-01,8.174165487289428711e-01,7.529518604278564453e-01,7.136126756668090820e-01,6.753399372100830078e-01,6.379219293594360352e-01
