"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
7.255305051803588867e-01,7.821078300476074219e-01,8.291888236999511719e-01,8.713400363922119141e-01,9.071657657623291016e-01,9.766689538955688477e-01,1.048704862594604492e+00,1.145668983459472656e+00,1.229881048202514648e+00,1.242732048034667969e+00,1.171987295150756836e+00,1.077840805053710938e+00,9.956176280975341797e-01,9.191964864730834961e-01,8.444795608520507812e-01,8.007190227508544922e-01,7.679045200347900391e-01,7.356879711151123047e-01,7.040586471557617188e-01,6.512709856033325195e-01,5.960508584976196289e-01,5.557624101638793945e-01
7.409900426864624023e-01,7.935962677001953125e-01,8.488764762878417969e-01,9.000446796417236328e-01,9.724907875061035156e-01,1.044374465942382812e+00,1.127856016159057617e+00,1.230530500411987305e+00,1.265184640884399414e+00,1.194566249847412109e+00,1.102163076400756836e+00,1.012243032455444336e+00,9.289822578430175781e-01,8.551129102706909180e-01,8.056194782257080078e-01,7.730607986450195312e-01,7.407503128051757812e-01,7.090284824371337891e-01,6.778850555419921875e-01,6.314376592636108398e-01,5.947875976562500000e-01,5.589609146118164062e-01
7.558313608169555664e-01,8.060108423233032227e-01,8.774766921997070312e-01,9.625480175018310547e-01,1.040052890777587891e+00,1.114398956298828125e+00,1.211719274520874023e+00,1.253705978393554688e+00,1.203202962875366211e+00,1.124016046524047852e+00,1.034583806991577148e+00,9.487161636352539062e-01,8.645720481872558594e-01,8.103427886962890625e-01,7.788425683975219727e-01,7.514035701751708984e-01,7.243876457214355469e-01,6.977885961532592773e-01,6.785011291503906250e-01,6.446751356124877930e-01,6.077276468276977539e-01,5.716103315353393555e-01
7.701243162155151367e-01,8.371218442916870117e-01,9.337304830551147461e-01,1.027107477188110352e+00,1.109929561614990234e+00,1.193066835403442383e+00,1.239656686782836914e+00,1.190301179885864258e+00,1.116702795028686523e+00,1.054688692092895508e+00,9.852342605590820312e-01,9.034504890441894531e-01,8.347560167312622070e-01,8.025981187820434570e-01,7.746961116790771484e-01,7.473208904266357422e-01,7.203681468963623047e-01,6.958779096603393555e-01,6.961232423782348633e-01,6.580200195312500000e-01,6.207727193832397461e-01,5.843621492385864258e-01
7.976343631744384766e-01,8.921664953231811523e-01,9.916698932647705078e-01,1.090947866439819336e+00,1.176276683807373047e+00,1.224826574325561523e+00,1.180294752120971680e+00,1.116417646408081055e+00,1.054412126541137695e+00,9.942229986190795898e-01,9.357972145080566406e-01,8.790333271026611328e-01,8.343770503997802734e-01,7.997117042541503906e-01,7.705591917037963867e-01,7.432479858398437500e-01,7.163579463958740234e-01,7.183173894882202148e-01,7.098854780197143555e-01,6.714730262756347656e-01,6.339236497879028320e-01,5.972176790237426758e-01
8.508998155593872070e-01,9.450601339340209961e-01,1.044010639190673828e+00,1.147994756698608398e+00,1.199960231781005859e+00,1.166409254074096680e+00,1.112092971801757812e+00,1.054135322570800781e+00,9.939446449279785156e-01,9.354707002639770508e-01,8.938516378402709961e-01,8.717150688171386719e-01,8.352628946304321289e-01,7.961850166320800781e-01,7.656755447387695312e-01,7.383189201354980469e-01,7.355403900146484375e-01,7.404166460037231445e-01,7.244445085525512695e-01,6.857708692550659180e-01,6.479644775390625000e-01,6.110061407089233398e-01
9.024933576583862305e-01,9.994094371795654297e-01,1.101262569427490234e+00,1.172181367874145508e+00,1.149735927581787109e+00,1.097885847091674805e+00,1.045421361923217773e+00,9.918452501296997070e-01,9.334328174591064453e-01,9.024621248245239258e-01,8.802248239517211914e-01,8.582473993301391602e-01,8.351744413375854492e-01,7.931299209594726562e-01,7.575868368148803711e-01,7.513031959533691406e-01,7.562237977981567383e-01,7.611581087112426758e-01,7.406461238861083984e-01,7.016092538833618164e-01,6.634476184844970703e-01,6.261420249938964844e-01
9.565289020538330078e-01,1.056197643280029297e+00,1.129591941833496094e+00,1.118691921234130859e+00,1.081332445144653320e+00,1.031906366348266602e+00,9.810920953750610352e-01,9.337143898010253906e-01,9.111118316650390625e-01,8.887734413146972656e-01,8.666960000991821289e-01,8.448767662048339844e-01,8.233126401901245117e-01,7.946321964263916016e-01,7.672092914581298828e-01,7.721743583679199219e-01,7.771536111831665039e-01,7.821466922760009766e-01,7.570002079010009766e-01,7.175964117050170898e-01,6.790763139724731445e-01,6.414202451705932617e-01
1.012169599533081055e+00,1.087584972381591797e+00,1.077734231948852539e+00,1.046420335769653320e+00,1.015105962753295898e+00,9.675927162170410156e-01,9.318565130233764648e-01,9.177680015563964844e-01,8.973606824874877930e-01,8.751829862594604492e-01,8.532644510269165039e-01,8.316023349761962891e-01,8.101931810379028320e-01,7.996538877487182617e-01,7.898807525634765625e-01,7.932941913604736328e-01,7.983328104019165039e-01,8.033854961395263672e-01,7.735078334808349609e-01,7.337337732315063477e-01,6.948519945144653320e-01,6.568419933319091797e-01
1.063277244567871094e+00,1.037568330764770508e+00,1.006859779357910156e+00,9.766139984130859375e-01,9.468244314193725586e-01,9.241985082626342773e-01,9.157755374908447266e-01,9.018042087554931641e-01,8.837085962295532227e-01,8.616905212402343750e-01,8.399295806884765625e-01,8.184233903884887695e-01,8.066110610961914062e-01,8.188319206237792969e-01,8.083143234252929688e-01,8.146657943725585938e-01,8.197644948959350586e-01,8.248772621154785156e-01,7.901706695556640625e-01,7.500230073928833008e-01,7.107757329940795898e-01,6.724086999893188477e-01
