"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
7.126938104629516602e-01,7.940696477890014648e-01,8.448832035064697266e-01,8.784128427505493164e-01,9.042735099792480469e-01,9.868831634521484375e-01,1.074942350387573242e+00,1.185993909835815430e+00,1.302989006042480469e+00,1.461151599884033203e+00,1.676133394241333008e+00,1.607451438903808594e+00,1.397130489349365234e+00,1.230044603347778320e+00,1.098037481307983398e+00,9.817050695419311523e-01,8.798743486404418945e-01,8.037184476852416992e-01,7.700290679931640625e-01,7.378513813018798828e-01,6.663078069686889648e-01,5.948426723480224609e-01
7.360129356384277344e-01,8.152670860290527344e-01,8.653578758239746094e-01,9.046379327774047852e-01,9.678275585174560547e-01,1.052984952926635742e+00,1.160893440246582031e+00,1.281310558319091797e+00,1.436532735824584961e+00,1.675214529037475586e+00,1.647485971450805664e+00,1.440335750579833984e+00,1.279714822769165039e+00,1.172709941864013672e+00,1.041476488113403320e+00,9.265179634094238281e-01,8.239859342575073242e-01,7.747603654861450195e-01,7.424966096878051758e-01,7.046462297439575195e-01,6.315366029739379883e-01,5.707972049713134766e-01
7.640477418899536133e-01,8.310365676879882812e-01,8.860597610473632812e-01,9.622924327850341797e-01,1.034707307815551758e+00,1.121619939804077148e+00,1.241463661193847656e+00,1.389749050140380859e+00,1.604177951812744141e+00,1.614816904067993164e+00,1.473364114761352539e+00,1.330667018890380859e+00,1.219501018524169922e+00,1.116848707199096680e+00,9.864395856857299805e-01,8.728673458099365234e-01,7.973957061767578125e-01,7.471542358398437500e-01,7.153923511505126953e-01,6.690750122070312500e-01,6.026539802551269531e-01,5.623205900192260742e-01
7.848905324935913086e-01,8.479305505752563477e-01,9.451179504394531250e-01,1.026322603225708008e+00,1.103859901428222656e+00,1.200726032257080078e+00,1.335598707199096680e+00,1.545193195343017578e+00,1.569563388824462891e+00,1.448946714401245117e+00,1.328342676162719727e+00,1.254172563552856445e+00,1.162436723709106445e+00,1.062423467636108398e+00,9.328866004943847656e-01,8.373310565948486328e-01,7.800335884094238281e-01,7.245225906372070312e-01,6.887098550796508789e-01,6.382145881652832031e-01,6.015629768371582031e-01,5.657316446304321289e-01
8.076417446136474609e-01,9.028100967407226562e-01,1.002988576889038086e+00,1.092442035675048828e+00,1.175603389739990234e+00,1.282781362533569336e+00,1.489088058471679688e+00,1.521916151046752930e+00,1.410814046859741211e+00,1.312456846237182617e+00,1.238792419433593750e+00,1.167474746704101562e+00,1.098428726196289062e+00,1.009398460388183594e+00,8.906736373901367188e-01,8.259515762329101562e-01,7.740786075592041016e-01,7.236793041229248047e-01,6.826449632644653320e-01,6.508142948150634766e-01,6.138808727264404297e-01,5.777738094329833984e-01
8.613249063491821289e-01,9.593193531036376953e-01,1.062473058700561523e+00,1.160103559494018555e+00,1.260931015014648438e+00,1.436417579650878906e+00,1.475153923034667969e+00,1.366111755371093750e+00,1.277064323425292969e+00,1.217773199081420898e+00,1.152686595916748047e+00,1.087987661361694336e+00,1.030937671661376953e+00,9.776734113693237305e-01,8.987836837768554688e-01,8.321082592010498047e-01,7.800604104995727539e-01,7.294911146163940430e-01,7.033073902130126953e-01,6.635109186172485352e-01,6.262935400009155273e-01,5.899087190628051758e-01
9.160295724868774414e-01,1.013744592666625977e+00,1.116442918777465820e+00,1.220804452896118164e+00,1.392756700515747070e+00,1.429794788360595703e+00,1.322237491607666016e+00,1.241724014282226562e+00,1.183353185653686523e+00,1.132544279098510742e+00,1.085491418838500977e+00,1.028509855270385742e+00,9.812451601028442383e-01,9.589077234268188477e-01,9.061310291290283203e-01,8.382856845855712891e-01,7.860623598098754883e-01,7.543329000473022461e-01,7.268723249435424805e-01,6.764231920242309570e-01,6.389807462692260742e-01,6.023749113082885742e-01
9.671802520751953125e-01,1.067639112472534180e+00,1.185572385787963867e+00,1.366679430007934570e+00,1.404372453689575195e+00,1.281437873840332031e+00,1.198434591293334961e+00,1.147076606750488281e+00,1.100496053695678711e+00,1.054926156997680664e+00,1.010344743728637695e+00,9.773745536804199219e-01,9.578421115875244141e-01,9.316940307617187500e-01,8.793509006500244141e-01,8.299363851547241211e-01,7.938252687454223633e-01,7.747242450714111328e-01,7.419047355651855469e-01,6.914640665054321289e-01,6.536856889724731445e-01,6.167513132095336914e-01
1.021973133087158203e+00,1.148437023162841797e+00,1.321201324462890625e+00,1.374989271163940430e+00,1.257704019546508789e+00,1.186419248580932617e+00,1.123120546340942383e+00,1.065184831619262695e+00,1.020380973815917969e+00,9.765495061874389648e-01,9.627506732940673828e-01,9.525662660598754883e-01,9.332786798477172852e-01,9.037160873413085938e-01,8.521002531051635742e-01,8.161406517028808594e-01,8.145918846130371094e-01,7.952698469161987305e-01,7.570685148239135742e-01,7.066397666931152344e-01,6.685225963592529297e-01,6.312568187713623047e-01
1.111932754516601562e+00,1.276597738265991211e+00,1.330989599227905273e+00,1.233176708221435547e+00,1.167703390121459961e+00,1.116525411605834961e+00,1.058159589767456055e+00,9.979177713394165039e-01,9.482682943344116211e-01,9.406232833862304688e-01,9.330083131790161133e-01,9.254232645034790039e-01,9.090231657028198242e-01,8.761429786682128906e-01,8.364167213439941406e-01,8.200783729553222656e-01,8.203576803207397461e-01,8.160530328750610352e-01,7.723640203475952148e-01,7.219517230987548828e-01,6.819006204605102539e-01,6.403996944427490234e-01
1.241645812988281250e+00,1.287674427032470703e+00,1.203217506408691406e+00,1.131159305572509766e+00,1.097608566284179688e+00,1.048395395278930664e+00,9.951862096786499023e-01,9.526531696319580078e-01,9.299311637878417969e-01,9.112162590026855469e-01,9.037166833877563477e-01,8.962465524673461914e-01,8.850718736648559570e-01,8.567749261856079102e-01,8.404107093811035156e-01,8.240369558334350586e-01,8.212096691131591797e-01,8.245843648910522461e-01,7.835961580276489258e-01,7.291735410690307617e-01,6.865062713623046875e-01,6.448918581008911133e-01
1.262594223022460938e+00,1.175288915634155273e+00,1.088594675064086914e+00,1.057363510131835938e+00,1.026599645614624023e+00,9.821584224700927734e-01,9.608243703842163086e-01,9.381469488143920898e-01,9.155937433242797852e-01,8.933030366897583008e-01,8.748687505722045898e-01,8.675118684768676758e-01,8.626713752746582031e-01,8.608062267303466797e-01,8.444135189056396484e-01,8.280040025711059570e-01,8.220620155334472656e-01,8.249800205230712891e-01,7.790592908859252930e-01,7.339087724685668945e-01,6.911246776580810547e-01,6.493961811065673828e-01
